DOI,Title,Authors,Journal,Year,Abstract,LitmapsId,Cited By,References,PubMedId,Tags
10.1145/3275245.3275270,Using meta-ethnography to synthesize research on knowledge management and agile software development methodology,"Glauco Antonio Ruiz, B. Napoleão, É. Souza, K. Felizardo, G. V. Meinerz, P. R. Silva, N. Vijaykumar",SBQS,2018,"Context: Software development processes are considered as knowledge intensive and therefore Knowledge Management (KM) can be applied to efficiently manage the knowledge generated. Agile practices can benefit the software organizations in terms of KM. Some studies have already presented evidence about this relationship. However, the intersection of these two areas still require further more clarification. Objective: This study aims to synthesize research on KM and Agile Software Development (ASD) using the meta-ethnography method. Method: In order to achieve the proposed goal, first, we applied the seven phases of meta-ethnography analysis method on a five articles selected from a tertiary study on KM and ASD. Second, the relations identified between the areas investigated were analysed from interviews with three agile development methodology experts. Results: A relation map that summarizes the synthesis identified between KM, agile values and scrum activities was created. Conclusion: There is a significant contribution in KM and ASD for both software engineering academics and industry.",131943372,4,34,,
10.5753/cbsoft_estendido.2019.7662,A Tool for Automation of Knowledge Management Diagnostics in Software Development Companies,"Vinicius dos Santos, João Gabriel Salgado, É. Souza, K. Felizardo, N. Vijaykumar",Anais Estendidos da Conferência Brasileira de Software: Teoria e Prática,2019,"Knowledge Management (KM) is responsible for using the intellectual resources of an organization. KM principles are both determining and effective factors for the software product quality. Several KM process have been proposed in the literature. However, for a KM initiative to be successful, it is important to consider the current state of KM activities in a company. In this context, the objective of this work is to measure KM activities in software engineering companies by means of a tool that automates the process of KM diagnosis. This paper presents the Software Engineering KNOWledge management diagnosis (SEKNOW) tool, its main functionalities, the potential users profile and examples of use. In addition, we show how the architecture was implemented in order to make the tool extensible to multiple diagnostics and how the companies can employ the tool to fetch data to their systems. Finally, we present similar tools and compare their functionalities.",19423703,4,19,,
10.1108/vjikms-11-2018-0106,The effect of knowledge management on perceived software process improvement,"Mitali Chugh, Nitin Chanderwal, A. Mishra, D. K. Punia",VINE Journal of Information and Knowledge Management Systems,2019,"
Purpose
This study aims to present insights on the relationship between perceived software process improvement (PSPI) and information technology (IT)-enabled knowledge management (KM). Moreover, the study provides an understanding of the mediating effect of critical success factors (CSFs) for effective IT-enabled KM on the previously mentioned relationship.


Design/methodology/approach
The respondents in the study involved employees in the software engineering (SE) organizations in national capital region in India. The structured equation modeling technique carried out through IBM.SPSS.Amos.v21-EQUiNOX was used to develop and evaluate the proposed framework. The proposed hypothesis testing has been carried out by path analysis using SPSS process macro.


Findings
The findings of the empirical study reveal that a significant relationship exists between the variables under investigation. Moreover, it was observed that CSFs act as a mediator between PSPI and IT-enabled KM. The identified factors are associated with various aspects as managerial, infrastructure, financial, systems and processes for IT-enabled KM. IT acts as a moderator between KM and PSPI and facilitate the various phases of KM as knowledge creation, storage and retrieval, sharing and application of knowledge.


Practical implications
The present study introduces a framework for identifying and applying the CSFs that influence the KM initiatives for PSPI in an SE organization. The practitioners can use the CSFs for assessing the performance (strengths and weaknesses) in process of software development and KM practices. Researchers can use the resultant framework proposed in the empirical study for PSPI, IT-enabled KM, and in academia, the framework supports to organize the study of IT-enabled KM for PSPI.


Originality/value
The general comprehension of the relationship between IT-enabled KM and PSPI for Indian SE organizations is scarce in the literature. Following, the analysis expands the earlier research by exploring the mediating role of the CSFs and the moderating effect of IT for KM and PSPI relationship.
",54275400,4,88,,
10.5753/jserd.2021.1898,Development of an Ontology-based Approach for Knowledge Management in Software Testing,"É. Souza, R. Falbo, N. Vijaykumar, K. Felizardo, G. V. Meinerz, Marcos S. Specimille, Alexandre G. N. Coelho",Journal of Software Engineering Research and Development,2021,"Software development organizations are seeking to add quality to their products. Testing processes are strategic elements to manage projects and product quality. However, advances in technology and the emergence of increasingly critical applications make testing a complex task and large volumes of information are generated. In fact, software testing is a knowledge intensive process. Because of this, these organizations have shown a growing interest in Knowledge Management (KM) programs, which in turn support the improvement of testing procedures. KM emerges as a means to manage testing knowledge, and, consequently, to improve software quality. However, there are only a few KM solutions supporting software testing. This paper reports experiences from the development of an approach, called Ontology-based Testing Knowledge Management (OntoT-KM), that aims to assist in launching KM initiatives in the software testing domain with the support of Knowledge Management Systems (KMSs).  OntoT-KM provides a process guiding how to start applying KM in software testing. OntoT-KM is based on the findings of a systematic mapping on KM in software testing and the results of a survey with testing practitioners. Moreover, OntoT-KM considers the conceptualization established by a Reference Ontology on Software Testing (ROoST). As a proof of concept, OntoT-KM was applied to develop a KMS called Testing KM Portal (TKMP), which was evaluated in terms of usefulness, usability, and functional correctness. Results show that the developed KMS from OntoT-KM is a potential system for managing knowledge in software testing, so, the approach can guide KM initiatives in software testing.",262449977,3,70,,
10.1109/icbats57792.2023.10111145,Software Testing Issues Improvement in Quality Assurance,"M. Salahat, Raed A. Said, K. Hamid, Usama Haseeb, Elsaid Abdel Maguid Abdel Ghani, A. Abualkishik, Muhammad Waseem Iqbal, Mohammad Inairat",2023 International Conference on Business Analytics for Technology and Security (ICBATS),2023,"Quality assurance ensures that the project is carried out following the agreed-upon supplies, principles, and then purposes. The goal of type and its calibration investigation remains to better comprehend the multifaceted course of software analysis. Current software rehearses have some errors such as analysis techniques, user arrogances, and logistic culture. Altogether of these subjects, including such rushed testing, way to quickly times, totally inadequate supporting documents, and so on others must be addressed together. Describe a solution to the significant trouble of product testing in quality managing. We will discuss about the solutions of testing problems in quality management. propose a solution to the glitches mentioned above.",261579496,3,32,,
(missing DOI),Extraction of Useful Information from Unstructured Data in Software Engineering: A Systematic Mapping,"P. R. Silva, Vinicius dos Santos, É. Souza, G. V. Meinerz, K. Felizardo, N. Vijaykumar",CIbSE,2020,". Context: A large number of information is generated and manipulated in Software Engineering (SE) projects. The technology surrounding this domain is constantly evolving. To keep up with such evolution, developers share their knowledge and seek help from other developers by means of interactive and collaborative environments. Understanding and extracting knowledge from these environments can enable developers to identify useful information for the project. Objective: This work aims to identify the main textual analysis approaches to extract useful information in the SE. Method: To achieve the proposed objective, we conducted a Systematic Mapping (SM). Results: We analyzed 69 relevant primary studies addressing approaches to extract useful information in the SE. Conclusion: Among the main conclusions of this study, we can infer that discussion forums attracted a signiﬁcantly attention in SE context and it becomes one of the main textual databases investigated to extract useful information.",244154405,2,34,,
10.4018/jdm.2019100103,Social Capital and Knowledge Networks of Software Developers: A Case Study,"Venugopal Balijepally, S. Nerur",J. Database Manag.,2019,"Software development is a problem-solving activity, where ideas are combined in complex ways to create a software product that embodies new knowledge. In this endeavor, software developers constantly look for actionable knowledge to help solve the problem at hand. While knowledge management efforts in the software development domain traditionally involved technical initiatives such as knowledge repositories, experience factories, and lessons-to-learn databases, there is a growing appreciation in the software community of the role of developers' personal knowledge networks in software development. However, research is scarce on the nature of these networks, the knowledge resources accessed from these networks, and the differences, if any, between developers of different experience levels. This research seeks to fill this void. Based on a case study in a software development organization, this research explores the nature of knowledge networks of developers from a social capital perspective. Specifically, it examines the structural and relational dimensions of developers' knowledge networks, identifies the specific actionable knowledge resources accessed from these networks, and explores how entry-level and more experienced developers differ along these dimensions. The findings from the qualitative analysis, backed by limited quantitative analysis of the case study data underpin the discussion, implications for practice and future research directions.",73862708,2,156,,
10.1109/3ict56508.2022.9990618,Systematic Mapping Study on the Use of Different Approaches for Detecting the Femoral Fracture Types using X-ray Images,"M. Kanthasamy, S. Prasanth, K. Banujan, B. Kumara","2022 International Conference on Innovation and Intelligence for Informatics, Computing, and Technologies (3ICT)",2022,"Usually the X-ray images can be used to detect fractures and help the physician to provide the appropriate diagnosis. To avoid further injury or causing more harm to the injured area, it is crucial to treat any broken or fractured bones as medical emergencies and seek the necessary treatment without delay. A thorough analysis was carried out to discover the previous studies in detecting the fractures using X-ray images by incorporating different techniques. Especially, as we all know artificial Intelligence and Machine Learning play a vital role in the medical domain in various aspects nowadays. During this mapping study, various fracture detection using image processing techniques were considered. Studies related to the analysis on X-ray images to detect fractures from 2010-2021 presented along with the findings discovered. The related studies extracted from six electronic archives namely Springer Link, IEEE Xplore, ACM Digital Library, Research Gate, and Science Direct. From the studies obtained there were no studies reported yet to classify the type of femoral neck fracture. There are four types of neck fractures that can occur in the femoral. It’s difficult for a doctor or radiographer with less experience to detect the exact type of femoral neck fracture in limited time. Anyhow to expand this study further, to detect the femoral fracture type in advance, previous studies related in detecting the other fractures using X-rays were analyzed. Totally around 200 studies were initially chosen, and 12 papers were shortlisted from the depth analysis. Numerous studies have been done on the identification of bone fractures. There have been attempts to use Artificial Neural Networks (ANN), Support Vector Machine (SVM), and Local Binary Patterns (LBP) approaches frequently. This study would be a promising start for the future scholars to more precisely focus on detecting the type the femoral neck fracture in advance by adapting prevailing Machine and Deep Learning techniques.",251042925,2,33,,
(missing DOI),An Empirical Study on the Knowledge Management Practice in Software Testing.,"Claudia Patricia Candia Maciel, Érica Ferreira de Souza, Nandamudi Lankalapalli Vijaykumar, Ricardo de Almeida Falbo, Giovani Volnei Meinerz, Katia Romero Felizardo",Conferencia Iberoamericana de Software Engineering,2018,(missing abstract),88260101,2,8,,
10.5753/cibse.2022.20975,Perceptions of knowledge management in Brazilian software development companies,"Juliana Oliveira dos Santos, Guilherme Augusto dos Reis Martins, Érica Ferreira de Souza, Katia Romero Felizardo, Giovani Volnei Meinerz",Conferencia Iberoamericana de Software Engineering,2022,"The software development companies conduct activities that generate a considerable amount of knowledge. Knowledge Management (KM) allows working with the generated knowledge helping in organizational learning. However, professionals in software companies still face several challenges to articulate and leverage knowledge in the organization. We aim at providing evidence about how KM has been adopted in practical environments of software development. We designed a survey instrument that was distributed to Brazilian software development professionals. The survey results improved the current understanding of KM and how it manifests itself in practical software development environments.",241664963,2,28,,
10.1016/j.cmpb.2025.109150,Speckle Noise Reduction Techniques in Ultrasound Imaging: A comprehensive review of the last two decades (2005–2024),"Anparasy Sivaanpu, Kumaradevan Punithakumar, Rui Zheng, Kim‐Cuong T. Nguyen, Michelle Noga, Dean Ta, Edmond Lou, Lawrence H. Le",Computer Methods and Programs in Biomedicine,2025,"Ultrasound imaging has become a widely used medical modality over the past few decades. Despite technological advances, ultrasound images are susceptible to inherent noise that arises from tissue inhomogeneities and other acquisition-related uncertainties. The presence of noise degrades image quality and impacts diagnostic accuracy, necessitating the development of effective denoising techniques. In ultrasound denoising, the preservation of important structural information while reducing noise poses a significant challenge. Therefore, various techniques have been presented to enhance the quality of ultrasound images, each method having its own assumptions, strengths, and limitations. In this study, a comprehensive survey of significant work on ultrasound image denoising was presented. Understanding the nature of noise in ultrasound images and selecting an appropriate denoising method tailored to specific needs can be challenging for researchers. To address these challenges, basics of ultrasound imaging, including the characteristics of noise in ultrasound images, is clearly explained in this paper. This study involved a comprehensive search across six digital databases, considering studies published over the last two decades, up to 2024. Initially, 538 studies were identified. From these, 85 studies were selected for detailed examination. For these 85 studies, we used snowballing and direct searches to locate additional relevant publications by the researchers and their associated research groups. Ultimately, we reviewed a total of 97 studies focusing on speckle noise reduction in ultrasound imaging. In addition, the merits and drawbacks of existing methods are analyzed and tabulated.",292783796,2,105,,
10.4038/ijms.v5i2.95,Innovative Behaviour of Employees in Organizations: A Mapping Study,S. Vasanthapriyan,International Journal of Multidisciplinary Studies,2018,"Innovative behaviour can be referred as the introduction and application of new ideas, products, processes, and procedures to a person's work role or an organization. The aim of this mapping study is to investigate the areas regarding innovative behaviour of employees in software companies and also to find the research gap by using existing studies from 2008 to 2017. Aspects such as publication year and source, research type, factors affecting innovations and employee innovative behaviour and technologies have been concerned. The study was done by searching five electronic databases. Then the initial result ended up with 487 studies. After applying selection criteria to that result, a total number of 11 studies were selected. In the next stage snowballing and direct search was done to publications of researchers and research groups that accomplished these studies. This resulted in adding 6 more papers. Finally, 17 studies were identified addressing the research topic and answering research questions. A lot of studies were found regarding innovations in organizations and there were few studies about innovative behaviour of employees, but mapping study clearly shows an increase in the interest of the research topic in the recent years. Thus employees are the driving forces of innovations, most of the research papers discussing about innovations have also focused on the employee innovative behaviour. Besides, papers have discussed the factors affecting the employee innovative behaviour. Some of those papers have proposed innovative models to improve innovations. So as the conclusion, the findings show that innovative behaviour of employees is a very important area to consider to enhance innovations in organizations and also more studies should be done regarding the research topic. KEYWORDS: Innovative behaviour, Innovations, Knowledge sharing",124361537,2,34,,
10.4018/978-1-5225-9448-2.ch004,Knowledge Sharing Initiatives in Software Companies,S. Vasanthapriyan,Human Factors in Global Software Engineering,2019,"This mapping study aims to investigate knowledge sharing initiatives in software companies based on existing studies from 2005 to 2017. Initially, search string was applied in seven digital repositories. Snowballing and direct search on publications were conducted to reduce the limitation of accessing specific databases. Regarding 15 selected studies, a variety of aspects; publication year and source, research type, purpose, and types of knowledge been used; were concerned. According to findings, a majority of studies have been focused on factors affecting knowledge sharing and point out organizational commitment as the most undergoing influencer on knowledge sharing. Findings further prove criticality of knowledge sharing for sustainability of software companies. Contrary to that, findings provide convincing evidence on improper knowledge sharing systems as the highly referred problem associated with knowledge sharing in software companies and provide new directions to future research.",201233459,1,28,,
10.3849/aimt.01168,Knowledge Management Systems Based on Topic Maps Theory,"Buřita, Halouzka, Malý, Ondryhal",(missing journal),2017,": The aim of the paper is to summarize the experience gained from the research and the constructions of the Knowledge Management Systems (KMS) based on the ontology engineering. Computational ontologies are the means to formally model the structure of a sys-tem, to discover the entities and relations that emerge from its observation, and which are useful to the system purposes. In our projects, we utilize the Topic Maps Theory and the tools based on this technology (e.g. ATOM2). The key point of the solution is the ontology development; our methodology procedure is presented; the improvement of the methodology and the future research goals are oriented to automate the procedure steps. During the process, the text mining tools (e.g. TOVEK) and other analytical tools are used. At the end of the paper, the summary of the experience with the methodology application is presented.",114434953,1,14,,
10.14419/ijet.v7i4.35.23101,Towards Development of Software Testing Competency Framework to Empower Software Testers’ Profession,"Hariaty Mohd Idrus, N. Ali",International Journal of Engineering & Technology,2018,"Separation of job functions between developers and testers due to enforcement of Software Quality Assurance (SQA) concept in software development has created worldwide demands for highly skillful software testers. This job function separation is to ensure that the systems or applications being developed are transparent at its testing activities. This will eventually lead to better quality of software products that will minimize impact or issues regarding software or system errors, bugs or faults. The aim of this article is to discuss on the current nature of software testing industry for identification of competencies issues or challenges related to software testers. This paper is intended to propose a software testing competency development framework as a job profiling, competencies assessment, training needs and professional career development for software testers. It is targeted that the proposed competency development framework will benefit software tester as individual, public or private agencies as organizations and education institutions as academia.  ",107950695,1,31,,
10.31933/dijdbm.v1i4.363,THE ANALYSIS OF KNOWLEDGE MANAGEMENT PROCESS ON SOFTWARE DEVELOPMENT PROCESS: A SYSTEMATIC REVIEW,"Arief Ramadhan, Lila Setiyani",Dinasti International Journal of Digital Business Management,2020,"Software quality is affected by its development process. The software development process, in general, goes through several stages, including project management, system requirements analysis, architecture, and design, implementation and testing. On each of these stages it cannot be separated from the process of capturing, storing, transferring and sharing knowledge between the developer and the stakeholders. This systematic review aimed to analyze the knowledge management process in the software development process. In this systematic review we used the Preferred Reporting Item for Systematic Review and Meta-Analysis (PRISMA) guidelines. We reviewed twenty-two works of literature from several publisher sources and analyzed the knowledge management process in software development. The analysis revealed that the knowledge management process has an essential role in improving the quality of software developed. As a conclusion of this systematic review, knowledge management is one of the factors in determining software quality.",31116269,1,25,,
10.1109/icst.2016.47,Semantic-Based Test Case Generation,Mahboubeh Dadkhah,"2016 IEEE International Conference on Software Testing, Verification and Validation (ICST)",2016,"Software testing is a major V&V activity that revolves around quality test cases. Generating quality test cases is inherently knowledge intensive, tedious and expensive task that is traditionally done by humans. Therefore, a great deal of research has been done to facilitate and automate test case generation as much as possible. Given the knowledge intensity of software test case generation, various knowledge management techniques, such as semantic-based techniques, are applicable. The main focus of our research is automatic generation of quality test cases using available knowledge from the early stages of software development, i.e. the RE. Our goal is to develop a semantic web enabled framework for integrating knowledge from various requirement models to generate effective and efficient test cases automatically. We are going to apply semantic technology to facilitate the test case generation process by means of ontologies and Web of Data.",42848976,1,5,,
10.4018/978-1-5225-9448-2.ch004,Knowledge Sharing Initiatives in Software Companies,S. Vasanthapriyan,Human Factors in Global Software Engineering,2019,"This mapping study aims to investigate knowledge sharing initiatives in software companies based on existing studies from 2005 to 2017. Initially, search string was applied in seven digital repositories. Snowballing and direct search on publications were conducted to reduce the limitation of accessing specific databases. Regarding 15 selected studies, a variety of aspects; publication year and source, research type, purpose, and types of knowledge been used; were concerned. According to findings, a majority of studies have been focused on factors affecting knowledge sharing and point out organizational commitment as the most undergoing influencer on knowledge sharing. Findings further prove criticality of knowledge sharing for sustainability of software companies. Contrary to that, findings provide convincing evidence on improper knowledge sharing systems as the highly referred problem associated with knowledge sharing in software companies and provide new directions to future research.",242244972,1,28,,
10.1145/3701625.3701652,Updating a Systematic Literature Review on Knowledge Management Diagnostics in Software Development Organizations,"Daniela dos Santos Alves, Deivid José Smek, Érica Ferreira de Souza, K. Felizardo, N. L. Vijaykumar",Proceedings of the XXIII Brazilian Symposium on Software Quality,2024,"Context: In the rapidly evolving software development landscape, organizations face the constant challenge to work with the generated knowledge. Knowledge Management (KM) can be applied to efficiently manage the knowledge in software development organizations and ensure the product quality. However, although there are several KM approaches, carrying out a KM diagnosis in the organizations can identify which knowledge activities present the best cost-benefit for the organization. There are several KM approaches suggested in the literature. But it is quite relevant to carry out a KM diagnosis in the organizations to clearly identify which knowledge activities can present the best cost-benefit aspect within the organizations. A Systematic Literature Review (SLR) was published in 2018, presenting evidence on KM diagnosis in software development organizations. From an assessment of this SLR and the current state of this research topic, we noticed that the 2018’ SLR needed maintenance with an update. Objective: This study aims to update and extend the results produced in this previous SLR. Method: We conducted the 2018 SLR update, considering a new database, backward and forward snowballing, and more analyses of the extracted data. Results: From the SLR update, 16 new studies on KM diagnoses in Software Engineering context were identified. Conclusion: In Software Engineering, consolidated models continue lacking for applying KM diagnostics. Moreover, computational approaches to provide automated support in the diagnosis application and analysis are not quite well explored.",282731425,1,50,,
10.32604/cmc.2021.014686,An Ontology Based Test Case Prioritization Approach in Regression Testing,"Muhammad Hasnain, S. Jeong, M. F. Pasha, I. Ghani","Computers, Materials & Continua",2021,": Regression testing is a widely studied research area, with the aim of meeting the quality challenges of software systems. To achieve a software system of good quality, we face high consumption of resources during testing. To overcome this challenge, test case prioritization (TCP) as a sub-type of regression testing is continuously investigated to achieve the testing objectives. This study provides an insightinto proposing the ontology-basedTCP (OTCP) approach, aimed at reducing the consumption of resources for the quality improvement and maintenance of software systems. The proposed approach uses software metrics to examine the behavior of classes of software systems. It uses Binary Logistic Regression (BLR) and AdaBoostM1 classifiers to verify correct predictions of the faulty and non-faulty classes of software systems. Reference ontology is used to match the code metrics and class attributes. We investigated five Java programs for the evaluation of the proposed approach, which was used to achieve code metrics. This study has resulted in an average percentage of fault detected (APFD) value of 94.80%, which is higher when compared to other TCP approaches. In future works, large sized programs in different languages can be used to evaluate the scalability of the proposed OTCP approach.",189193936,1,66,,
10.5220/0007901301350159,Ontology-based Software Test Case Generation (OSTAG),"Vladimir Tarasov, He Tan, A. Adlemo, Anders Andersson, Ismail Muhammad, Mats E. Johansson, D. Olsson",(missing journal),2015,"Testing is a paramount quality assurance activity in every software developmentproject, especially for embedded, safety critical systems. During thetest process, a lot of effort is put into the gen ...",171112170,1,88,,
10.1016/j.jss.2025.112759,On Software Testing Reference Ontologies,"Maryam Havakeshian, Yvan Labiche",Journal of Systems and Software,2025,(missing abstract),296467344,0,83,,
10.1007/978-981-16-7618-5_42,Knowledge Models for Software Testing in Robotics,Cristina Nicoleta Turcanu,Lecture notes in networks and systems,2022,"Robots are very complex systems requiring intensive testing before being released as final products on the market. Moreover, due to the fast pace of robotics technological advancements, it would be difficult to keep track of all the knowledge behind without the implementation of a proper knowledge management system. This paper presents a methodology for the usability of knowledge models in robot’s software testing. A knowledge model was implemented and utilized using Celonis tool, and some conclusions were drawn from the experimentation based on a robot’s simulation within Webots.KeywordsKnowledge management (KM)Knowledge modelsSoftware quality assurance (QA)Mutation testingRobotsWebotsiRobotYAMLCelonis",110514269,0,5,,
10.4018/978-1-6684-3702-5.ch064,Social Capital and Knowledge Networks of Software Developers,"Venugopal Balijepally, S. Nerur","Research Anthology on Agile Software, Software Development, and Testing",2022,"Software development is a problem-solving activity, where ideas are combined in complex ways to create a software product that embodies new knowledge. In this endeavor, software developers constantly look for actionable knowledge to help solve the problem at hand. While knowledge management efforts in the software development domain traditionally involved technical initiatives such as knowledge repositories, experience factories, and lessons-to-learn databases, there is a growing appreciation in the software community of the role of developers' personal knowledge networks in software development. However, research is scarce on the nature of these networks, the knowledge resources accessed from these networks, and the differences, if any, between developers of different experience levels. This research seeks to fill this void. Based on a case study in a software development organization, this research explores the nature of knowledge networks of developers from a social capital perspective. Specifically, it examines the structural and relational dimensions of developers' knowledge networks, identifies the specific actionable knowledge resources accessed from these networks, and explores how entry-level and more experienced developers differ along these dimensions. The findings from the qualitative analysis, backed by limited quantitative analysis of the case study data underpin the discussion, implications for practice and future research directions.",120551900,0,141,,
(missing DOI),Extraction of Useful Information from Unstructured Data in Software Engineering: A Systematic Mapping.,"Patrick Rodrigo da Silva, Vinícius Rafael Neris dos Santos, Érica Ferreira de Souza, Giovani Volnei Meinerz, Katia Romero Felizardo, Nandamudi Lankalapalli Vijaykumar",Conferencia Iberoamericana de Software Engineering,2020,(missing abstract),134524812,0,15,,
10.4018/978-1-7998-2531-9.ch011,Investigating Software Testing Practices in Software Development Organizations: Sri Lankan Experience,Shanmuganathan Vasanthapriyan,Advances in computer and electrical engineering book series,2020,(missing abstract),172164701,0,26,,
(missing DOI),The Impact of Knowledge Management on Organizational Sustainability: Mediating Role of Organizational Learning Culture,"S Lara Priyadharshini, J Divya Lakshmi",Turkish Online Journal of Qualitative Inquiry,2021,"The paper intends to examine the Impact of Knowledge Management on Organizational Sustainability: Mediating role of Organizational Learning Culture in context with Baron and Kenny's mediating model. The present study focuses on Knowledge Management in the organization. The model has been tested with the textile sector. Random employees working in the textile sector were contacted.  The finding indicated that there is an Impact of Knowledge Management on Organizational Sustainability, Mediated through the role of Organizational Learning Culture. Baron and Kenny's mediation has been used for hypothesis testing, and hierarchical regression has been used and found that there is a mediating effect of Knowledge Management. The research applies to all the employees working in the organization who wish to interpret the Impact of Knowledge Management. The managerial implications and future scope have been discussed. Training has to be provided for the employees on Knowledge management for better performance as well as to attain individual growth which paves way for the organizational sustainability. The contribution of this research includes a better understanding of different aspects of Knowledge management concerning Organizational sustainability and Organizational learning culture.",194229968,0,16,,
10.5753/cbie.wie.2019.1209,Aprendizagem Corporativa em Teste de Software: Uma Revisão Sistemática da Literatura,"D. Silva, D. Ferreira",Anais do XXV Workshop de Informática na Escola (WIE 2019),2019,"Os produtos de software desenvolvidos pelas organizações brasileiras têm se destacado no mercado mundial de TI. Devido as falhas existentes, há a necessidade dessas empresas melhorarem a qualidade dos seus processos e as suas técnicas de trabalho. Nesse sentido, a educação tenta descobrir quais rumos devem ser tomados e quais as melhores formas de capacitar uma organização para estabelecer uma estrutura organizacional de teste. O uso de ˜hackathons são uma tendência crescente para promover o engajamento entre a equipe durante resolução de problemas. Dessa forma, o hackathon oferece uma excelente estrutura para que a aprendizagem corporativa em teste de software seja desenvolvida de maneira efetiva e inclusiva.",208923908,0,7,,
(missing DOI),GUI TESTING OF ANDROID APPLICATIONS : A SYSTEMATİC MAPPING Submitted by MUZAFFER AYDIN,(missing authors),(missing journal),2015,..................................................................................................................... iv ÖZ ..................................................................................................................................... vi ACKNOWLEDGEMENTS .............................................................................................. ix TABLE OF CONTENTS ................................................................................................... x LIST OF TABLES........................................................................................................... xii LIST OF FIGURES ........................................................................................................ xiii LIST OF ABBREVIATIONS ........................................................................................... xv INTRODUCTION ............................................................................................................. 1 BACKGROUND & RELATED WORK ........................................................................... 3 2.1. Systematic Mapping in Software Engineering ................................................ 3 2.2. Structure of Android Applications................................................................... 4 2.3. GUI Testing in Android ................................................................................... 6 2.4. Related Work ................................................................................................... 6 2.4.1. Secondary Studies in Software Testing ...................................................... 6 2.4.2. Online repositories in Software Engineering ........................................... 10 2.4.3. Secondary Studies about GUI Testing ..................................................... 11 RESEARCH METHOD ................................................................................................... 13 3.1. Overview ....................................................................................................... 13 3.2. Goal and Research Questions ........................................................................ 15 3.3. Article Sources and Search,233076509,0,78,,
(missing DOI),Pauliceia 2 . 0 : A Spatiotemporal Platform for Digital Humanities View project,"Claudia P. C. Maciel, É. Souza, N. Vijaykumar, R. Falbo, G. V. Meinerz, K. Felizardo",(missing journal),2018,"Context: Software testing is a knowledge intensive process, and therefore can bene t from the use of experience gained from past projects. In this context, principles of Knowledge Management (KM) can be applied to promote knowledge capture and sharing as well as the emergence of new knowledge. In spite of this, there are only few studies that present practitioners' perspective about KM initiatives in software testing. Objective: The main goal of this study is to identify the perception of professionals in software testing on the use of KM initiatives in software engineering companies, such as KM adoption, potential bene ts or hindrances. Method: A survey was conducted in software development companies. In addition, the survey results were compared with another survey conducted previously in the same context, however, with di erent objectives and target audience. 39 software companies participated in this research. Results: Testing planning activity and the test case reuse are the aspects that have received more attention by companies. A strategic planning and reuse of existing test cases have a potential to signi cantly reduce software development costs and time. Conclusion: Applying KM in software companies can bring several bene ts in terms of quality of results, reduction costs, time and e ort. However, it is still a challenge to be faced and tackled.",234273440,0,18,,
(missing DOI),A Systematic Mapping Study in the area of Software Testing,"R. Vera, Naomi Garcia, J. Díaz",International Journal of Combinatorial Optimization Problems and Informatics,2022,(missing abstract),249803129,0,22,,
(missing DOI),Key Issues in Software Testing in Quality Assurance and Recommendations for Improvement,"M. Afzal, Sidra Yousaf",(missing journal),(missing year),": Quality Assurance ensures that the project is executed according to the pre-agreed requirements, standards, and functions. The aim of this type of standardization research is to better understand the complex process of software testing. There are some flaws in existing software practices, such as testing procedures, user attitudes, and organizational culture. All these issues together, such as shortcut testing, shorter test times, insufficient documentation, and more. In this article, we describe the answer to the great difficulty of product testing in quality management. In this article, we describe solutions for testing problems in quality management. In this study, we propose an approach to tackle the above problems.",249815116,0,9,,
10.55905/revconv.17n.8-414,Avaliação da experiência e satisfação dos pacientes atendidos nos serviços de saúde bucal: revisão integrativa,"Raiane Souza Saraiva, Lídia Andrade Lourinho",Contribuciones a las ciencias sociales,2024,"Diversas pesquisas têm sido realizadas para compreender como os usuários percebem a qualidade dos serviços recebidos, destacando a importância de avaliar a experiência e a satisfação dos pacientes nos serviços de saúde bucal. Assim, este estudo visa identificar as potencialidades e dificuldades desses serviços ao analisar a produção científica sobre a experiência e satisfação de pacientes em serviços de saúde odontológico. Metodologia: revisão integrativa, com estratégia de busca detalhada nas seguintes plataformas de pesquisa: Web of Science, National Library of Medicine (MEDLINE) via PubMed, Literatura Latino-Americana e do Caribe em Ciências da Saúde (LILACS), Bibliografia Brasileira de Odontologia (BBO) e Scientific Electronic Library Online (SciELO), acessadas por meio do Portal de Periódicos da CAPES. Resultados: Os artigos cobrem o período de 2005 a 2023. Quanto à origem dos estudos, destacam-se os realizados no Brasil, com um total de 10 artigos, representando 35,71% do total. A Suécia contribui com 3 artigos, equivalentes a 10,71%. O Canadá, os Estados Unidos e a China têm 2 artigos cada, correspondendo a 7,14% do total para cada país. Outros países, como Bélgica, Finlândia, Suíça, África, Índia, Polônia, França, Argélia e Japão, contribuíram com 1 artigo cada, somando 32,13% dos estudos. Conclusão: Os estudos destacam a complexidade da avaliação da satisfação do paciente, cobrindo desde percepções sobre serviços odontológicos públicos até a validação de instrumentos para medir conhecimento, atitudes e comportamentos em saúde bucal. A autoavaliação da saúde bucal também é relevante, mostrando como fatores socioeconômicos, comportamentos e condições clínicas influenciam a percepção individual.",277564937,0,7,,
