id,abstract,apc_list.value,apc_paid.value,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,citation_normalized_percentile.value,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,ids.pmid,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W3093505918,,,,Dusica Marijan|Arnaud Gotlieb,https://openalex.org/A5056500610|https://openalex.org/A5013313145,https://orcid.org/0000-0001-9345-5431|https://orcid.org/0000-0002-8980-7585,NO|NO,Simula Research Laboratory|Simula Research Laboratory,https://openalex.org/I2799829267|https://openalex.org/I2799829267,True|False,,0.78963001,8,https://openalex.org/I2799829267,Lessons Learned on Research Co-Creation: Making Industry-Academia Collaboration Work,https://doi.org/10.1109/seaa51224.2020.00053,,0.7275,,False,en,False,closed,,,,,,,Service and Product Innovation,2020-08-01,2020,article
https://openalex.org/W3135528773,,,,Lorenz Kampschulte|Sarah Junk Hatcher,https://openalex.org/A5005074586|https://openalex.org/A5050230324,https://orcid.org/0000-0002-9063-1089|https://orcid.org/0000-0002-2820-8300,US|US,Twitter (United States)|Twitter (United States),https://openalex.org/I113979032|https://openalex.org/I113979032,True|False,,0.9878251,8,https://openalex.org/I113979032,Changing Museums Through Cooperation and Collaboration,https://doi.org/10.1080/10598650.2020.1842046,,17.942,,False,en,False,closed,Journal of Museum Education,https://openalex.org/P4310320547,Taylor & Francis,https://openalex.org/S2764424678,1059-8650,journal,Museums and Cultural Heritage,2021-01-02,2021,article
https://openalex.org/W3198287379,,,,Alisa Burova|Hanna Heinonen|Paulina Becerril Palma|Tuuli Keskinen|Jaakko Hakulinen|Viveka Opas|John Mäkelä|Kimmo Ronkainen|Sanni Siltanen|Roope Raisamo|Markku Turunen,https://openalex.org/A5024532989|https://openalex.org/A5029002905|https://openalex.org/A5027901060|https://openalex.org/A5014563756|https://openalex.org/A5044264406|https://openalex.org/A5048613062|https://openalex.org/A5013649439|https://openalex.org/A5069395746|https://openalex.org/A5020757466|https://openalex.org/A5091373454|https://openalex.org/A5063830798,https://orcid.org/0000-0002-3799-3662|https://orcid.org/0000-0002-6672-2757|https://orcid.org/0000-0002-8312-4855|https://orcid.org/0000-0002-0170-5016|https://orcid.org/0000-0001-8054-7265||https://orcid.org/0000-0002-1284-5698|https://orcid.org/0009-0001-2521-5652|https://orcid.org/0000-0002-6057-9849|https://orcid.org/0000-0003-3276-7866|https://orcid.org/0000-0001-7395-0769,FI|||FI|FI||FI|FI||FI|FI,Tampere University|||Tampere University|Tampere University||Tampere University|Tampere University||Tampere University|Tampere University,https://openalex.org/I166825849|||https://openalex.org/I166825849|https://openalex.org/I166825849||https://openalex.org/I166825849|https://openalex.org/I166825849||https://openalex.org/I166825849|https://openalex.org/I166825849,True|False|False|False|False|False|False|False|False|False|False,,0.72766945,8,https://openalex.org/I166825849,Toward Efficient Academia-Industry Collaboration: A Case Study of Joint VR System Development,https://doi.org/10.1145/3464327.3464367,Business Finland,0.7987,,False,en,False,closed,,,,,,,Virtual Reality Applications and Impacts,2021-06-01,2021,article
https://openalex.org/W2086204819,,,,Manoj Pokkiyarath|Raghu Raman|Krishnashree Achuthan|Bharat Jayaraman,https://openalex.org/A5045252385|https://openalex.org/A5064372666|https://openalex.org/A5077599897|https://openalex.org/A5103429521,https://orcid.org/0000-0002-7575-3408|https://orcid.org/0000-0002-0851-9742|https://orcid.org/0000-0003-2618-0882|https://orcid.org/0000-0001-5646-3213,IN|IN|IN|US,"Amrita Vishwa Vidyapeetham|Amrita Vishwa Vidyapeetham|Amrita Vishwa Vidyapeetham|University at Buffalo, State University of New York",https://openalex.org/I81556334|https://openalex.org/I81556334|https://openalex.org/I81556334|https://openalex.org/I63190737,True|False|False|False,,0.89777778,5,https://openalex.org/I81556334,Preparing global engineers: USA-India academia &amp;amp; industry led approach,https://doi.org/10.1109/fie.2014.7044385,American Society for Engineering Education|Amrita Vishwa Vidyapeetham University,2.2404,,False,en,False,closed,,,,,,,Engineering Education and Curriculum Development,2014-10-01,2014,article
https://openalex.org/W2169193463,,,,Ng Kim-Soon|Isabella Anak Nikol|Wahid Razzaly|Abd Rahman Ahmad,https://openalex.org/A5018253007|https://openalex.org/A5053283199|https://openalex.org/A5024343181|https://openalex.org/A5025976693,https://orcid.org/0000-0001-6247-9561|||https://orcid.org/0000-0001-9493-8224,MY|MY|MY|MY,Tun Hussein Onn University of Malaysia|Tun Hussein Onn University of Malaysia|Tun Hussein Onn University of Malaysia|Tun Hussein Onn University of Malaysia,https://openalex.org/I930072361|https://openalex.org/I930072361|https://openalex.org/I930072361|https://openalex.org/I930072361,True|False|False|False,,0.9158214,4,https://openalex.org/I930072361,A Preliminary Examination of Stimulating and Building University-Industry Collaborative Works at a Public University,https://doi.org/10.1109/icmit.2014.6942419,Universiti Tun Hussein Onn Malaysia,2.2681,,False,en,False,closed,,,,,,,Innovation and Knowledge Management,2014-09-01,2014,article
https://openalex.org/W4312706861,,,,Mirosław Ochodek|Regina Hebig|Wilhelm Meding|Gert Frost|Miroslaw Staron,https://openalex.org/A5063577085|https://openalex.org/A5017449010|https://openalex.org/A5018084803|https://openalex.org/A5028431377|https://openalex.org/A5074020697,https://orcid.org/0000-0002-9103-717X|https://orcid.org/0000-0002-1459-2081|https://orcid.org/0000-0002-2860-7512||https://orcid.org/0000-0002-9052-0864,PL|SE|SE|SE|DK|SE,Poznań University of Technology|University of Gothenburg|Chalmers University of Technology|University of Gothenburg|Ericsson (Sweden)|Grundfos (Denmark)|Chalmers University of Technology|University of Gothenburg,https://openalex.org/I46597724|https://openalex.org/I881427289|https://openalex.org/I66862912|https://openalex.org/I881427289|https://openalex.org/I1306339040|https://openalex.org/I4210161280|https://openalex.org/I66862912|https://openalex.org/I881427289,True|False|False|False|False,,0.49738929,3,https://openalex.org/I46597724|https://openalex.org/I881427289,Chapter 8 Recognizing Lines of Code Violating Company-Specific Coding Guidelines Using Machine Learning,https://doi.org/10.1007/978-3-031-10873-0_11,,0.0,,False,en,False,closed,,,,,,,Software Engineering Research,2019-01-01,2019,book-chapter
https://openalex.org/W4391660075,"Abstract In software engineering research, academia-industry collaboration is predominantly understood as partnerships between academic institutions and large companies. Small and Medium-sized Enterprises (SMEs) are vital contributors to the industry, and they are numerous. Their unique preconditions and challenges differentiate their collaboration dynamics from larger corporations. We seek to identify guiding principles and practices for initiating collaborations between researchers and SMEs. Through a meta-synthesis approach drawn from two systematic literature reviews, we introduce a collaborative model canvas. This emphasizes the importance of SMEs’ business contexts and the relationships between researchers and SMEs. Our research offers insights for those looking to collaborate with SMEs, considering potential challenges and limitations.",,,Sergio Rico|Felix Dobslaw|Lena‐Maria Öberg,https://openalex.org/A5055541950|https://openalex.org/A5011853573|https://openalex.org/A5034582713,https://orcid.org/0000-0002-9348-2912|https://orcid.org/0000-0001-9372-3416|https://orcid.org/0000-0003-4153-5549,SE|SE|SE,Mid Sweden University|Mid Sweden University|Mid Sweden University,https://openalex.org/I56475706|https://openalex.org/I56475706|https://openalex.org/I56475706,True|False|False,cc-by,0.91309987,3,https://openalex.org/I56475706,Starting Collaborations Between SMEs and Researchers in Software Engineering,https://doi.org/10.1007/978-3-031-53227-6_16,,3.1712,,False,en,True,hybrid,Lecture notes in business information processing,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/S4210177767,1865-1348,book series,Software Engineering Techniques and Practices,2024-01-01,2024,book-chapter
https://openalex.org/W4235887112,,,,Claes Wohlin|Per Runeson|Martin Höst|Magnus C. Ohlsson|Björn Regnell|Anders Wesslén,https://openalex.org/A5037810527|https://openalex.org/A5087032437|https://openalex.org/A5045592913|https://openalex.org/A5023636611|https://openalex.org/A5040743852|https://openalex.org/A5000942850,https://orcid.org/0000-0003-0460-5253|https://orcid.org/0000-0003-2795-4851|https://orcid.org/0000-0002-9360-8693|https://orcid.org/0009-0007-5548-4486|https://orcid.org/0000-0002-9380-6120|,SE|SE|SE||SE|SE,Blekinge Institute of Technology|Lund University|Lund University||Lund University|Ericsson (Sweden),https://openalex.org/I52719799|https://openalex.org/I187531555|https://openalex.org/I187531555||https://openalex.org/I187531555|https://openalex.org/I1306339040,True|False|False|False|False|False,,0.45354597,10,https://openalex.org/I52719799,Are the Perspectives Really Different?: Further Experimentation on Scenario-Based Reading of Requirements,https://doi.org/10.1007/978-3-642-29044-2_13,,0.0,,False,en,False,closed,,,,,,,Software Engineering Research,2012-01-01,2012,book-chapter
https://openalex.org/W2061216406,,,,Lutz Prechelt|Franz Zieris|Holger Schmeisky,https://openalex.org/A5045372760|https://openalex.org/A5047314267|https://openalex.org/A5089326421,https://orcid.org/0000-0001-5592-3521|https://orcid.org/0000-0001-7482-6022|,DE|DE|DE,Freie Universität Berlin|Freie Universität Berlin|Freie Universität Berlin,https://openalex.org/I75951250|https://openalex.org/I75951250|https://openalex.org/I75951250,True|False|False,,0.84217687,7,https://openalex.org/I75951250,Difficulty factors of obtaining access for empirical studies in industry,https://doi.org/10.5555/2819303.2819312,,1.554,,False,en,False,closed,Conducting Empirical Studies in Industry,,,https://openalex.org/S4306417997,,conference,Software Engineering Techniques and Practices,2015-05-16,2015,article
https://openalex.org/W3082029504,,,,Tony Gorschek|Krzysztof Wnuk,https://openalex.org/A5047199297|https://openalex.org/A5043325379,https://orcid.org/0000-0002-3646-235X|https://orcid.org/0000-0003-3567-9300,SE|SE,Blekinge Institute of Technology|Blekinge Institute of Technology,https://openalex.org/I52719799|https://openalex.org/I52719799,True|False,,0.85732345,7,https://openalex.org/I52719799,Third Generation Industrial Co-production in Software Engineering,https://doi.org/10.1007/978-3-030-32489-6_18,,1.8329,,False,en,False,closed,,,,,,,Software Engineering Techniques and Practices,2020-01-01,2020,book-chapter
https://openalex.org/W4211123698,,,,Claes Wohlin|Per Runeson|Martin Höst|Magnus C. Ohlsson|Björn Regnell|Anders Wesslén,https://openalex.org/A5037810527|https://openalex.org/A5087032437|https://openalex.org/A5045592913|https://openalex.org/A5023636611|https://openalex.org/A5040743852|https://openalex.org/A5000942850,https://orcid.org/0000-0003-0460-5253|https://orcid.org/0000-0003-2795-4851|https://orcid.org/0000-0002-9360-8693|https://orcid.org/0009-0007-5548-4486|https://orcid.org/0000-0002-9380-6120|,SE|SE|SE||SE|SE,Blekinge Institute of Technology|Lund University|Lund University||Lund University|Ericsson (Sweden),https://openalex.org/I52719799|https://openalex.org/I187531555|https://openalex.org/I187531555||https://openalex.org/I187531555|https://openalex.org/I1306339040,True|False|False|False|False|False,,0.40715235,7,https://openalex.org/I52719799,Experiment Process,https://doi.org/10.1007/978-3-642-29044-2_6,,0.0,,False,en,False,closed,,,,,,,Software Engineering Research,2012-01-01,2012,book-chapter
https://openalex.org/W1941528346,,,,Carlos Henrique C. Duarte|Tony Gorschek,https://openalex.org/A5011564591|https://openalex.org/A5047199297,https://orcid.org/0000-0002-9881-1527|https://orcid.org/0000-0002-3646-235X,BR|SE,Brazilian Development Bank|Blekinge Institute of Technology,https://openalex.org/I161746293|https://openalex.org/I52719799,True|False,,0.94369007,6,https://openalex.org/I161746293,Technology transfer - Requirements Engineering research to industrial practice an open (ended) debate,https://doi.org/10.1109/re.2015.7320462,,4.249,,False,en,False,closed,,,,,,,Software Engineering and Design Patterns,2015-08-01,2015,article
https://openalex.org/W4211196068,,,,Claes Wohlin|Per Runeson|Martin Höst|Magnus C. Ohlsson|Björn Regnell|Anders Wesslén,https://openalex.org/A5037810527|https://openalex.org/A5087032437|https://openalex.org/A5045592913|https://openalex.org/A5023636611|https://openalex.org/A5040743852|https://openalex.org/A5000942850,https://orcid.org/0000-0003-0460-5253|https://orcid.org/0000-0003-2795-4851|https://orcid.org/0000-0002-9360-8693|https://orcid.org/0009-0007-5548-4486|https://orcid.org/0000-0002-9380-6120|,SE|SE|SE||SE|SE,Blekinge Institute of Technology|Lund University|Lund University||Lund University|Ericsson (Sweden),https://openalex.org/I52719799|https://openalex.org/I187531555|https://openalex.org/I187531555||https://openalex.org/I187531555|https://openalex.org/I1306339040,True|False|False|False|False|False,,0.40775643,6,https://openalex.org/I52719799,Case Studies,https://doi.org/10.1007/978-3-642-29044-2_5,,0.0,,False,en,False,closed,,,,,,,Software Engineering Techniques and Practices,2012-01-01,2012,book-chapter
https://openalex.org/W2058935755,,,,José Luis de la Vara|Luis R. Hoyos|Enrique Collado|Mehrdad Sabetzadeh,https://openalex.org/A5048960951|https://openalex.org/A5017374063|https://openalex.org/A5023447974|https://openalex.org/A5022905724,https://orcid.org/0000-0003-1813-398X|https://orcid.org/0000-0003-1276-4844||https://orcid.org/0000-0002-4711-8319,NO|||NO,Simula Research Laboratory|||Simula Research Laboratory,https://openalex.org/I2799829267|||https://openalex.org/I2799829267,True|False|False|False,,0.90596419,5,https://openalex.org/I2799829267,Towards customer-based requirements engineering practices,https://doi.org/10.1109/empire.2012.6347680,Norges Forskningsråd,2.2019,,False,en,False,closed,,,,,,,Software Engineering Techniques and Practices,2012-09-01,2012,article
https://openalex.org/W4319596402,"[Context:] Software testing is essential for all software development, and techniques and criteria have been proposed to ensure its quality in different application domains. [Objective:] This survey aims at the identification of software testing practices in Brazilian industries, towards an overview of the latest testing techniques, selection processes, challenges faced, tools and metrics used by testers. [Methodology:] Survey questions were carefully designed for providing relevant information to both industry and academy and evaluated by testers for improving the quality of the survey. [Results and Conclusions:] Our study provides insights into the current software testing practices in Brazilian software companies. The results show testers select a testing technique according to the project scope under development; however, most companies have shown a lack of importance and priority regarding to the testing activity. Some challenges raised will foster new research topics, outlined by the needs faced by testers in practice.",,,Ítalo Santos|Silvana Morita Melo|Paulo Sérgio Lopes de Souza|Simone R. S. Souza,https://openalex.org/A5021360591|https://openalex.org/A5079787423|https://openalex.org/A5050389250|https://openalex.org/A5020158687,https://orcid.org/0000-0002-7545-6104|https://orcid.org/0000-0001-5934-2564|https://orcid.org/0000-0002-1560-2704|https://orcid.org/0000-0001-9007-9821,|BR||,|Universidade Federal da Grande Dourados||,|https://openalex.org/I187420256||,True|False|False|False,cc-by,0.73097286,5,,A survey on the practices of software testing: a look into Brazilian companies,https://doi.org/10.5753/jserd.2022.786,Fundação de Amparo à Pesquisa do Estado de São Paulo,0.7134,,False,en,True,diamond,Journal of Software Engineering Research and Development,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/S2490763971,2195-1721,journal,Software System Performance and Reliability,2022-05-16,2022,article
https://openalex.org/W2405200576,,,,Muhammad Rezaul Karim|S. M. Didar Al Alam|Shaikh Jeeshan Kabeer|Günther Ruhe|Basil Baluta|Shafquat Mahmud,https://openalex.org/A5102295324|https://openalex.org/A5075174452|https://openalex.org/A5054323519|https://openalex.org/A5065303194|https://openalex.org/A5081357496|https://openalex.org/A5010907527,|https://orcid.org/0000-0002-7568-3200||||,CA|CA|CA|CA||,University of Calgary|University of Calgary|University of Calgary|University of Calgary||,https://openalex.org/I168635309|https://openalex.org/I168635309|https://openalex.org/I168635309|https://openalex.org/I168635309||,True|False|False|False|False|False,,0.8559793,4,https://openalex.org/I168635309,Applying data analytics towards optimized issue management,https://doi.org/10.1145/2896839.2896845,Alberta Innovates|Natural Sciences and Engineering Research Council of Canada,1.327,,False,en,False,closed,,,,,,,Software Engineering Research,2016-05-14,2016,article
https://openalex.org/W2807999862,,,,Abhirup Khanna|Amit Agarwal|Piyush Maheshwari,https://openalex.org/A5032204430|https://openalex.org/A5074819032|https://openalex.org/A5111466882,https://orcid.org/0000-0003-4451-0558|https://orcid.org/0000-0002-3933-5014|,AU|IN|AE,University of Melbourne|University of Petroleum and Energy Studies|Amity University,https://openalex.org/I165779595|https://openalex.org/I5847235|https://openalex.org/I4210126505,True|False|False,,0.08267883,4,https://openalex.org/I165779595,University-industry collaboration: A new way of educating future generations of engineers in India,https://doi.org/10.1109/icaset.2018.8376929,,0.0,,False,en,False,closed,2018 Advances in Science and Engineering Technology International Conferences (ASET),,,https://openalex.org/S4306498276,,journal,Higher Education Learning Practices,2018-02-01,2018,article
https://openalex.org/W2991552754,,,,María Teresa Baldassarre|Danilo Caivano|Simone Romano|Giuseppe Scanniello,https://openalex.org/A5022596467|https://openalex.org/A5015407119|https://openalex.org/A5031159087|https://openalex.org/A5082957347,https://orcid.org/0000-0001-8589-2850|https://orcid.org/0000-0001-5719-7447|https://orcid.org/0000-0003-4880-3622|https://orcid.org/0000-0003-0024-7508,IT|IT|IT|IT,University of Bari Aldo Moro|University of Bari Aldo Moro|University of Bari Aldo Moro|University of Basilicata,https://openalex.org/I5561750|https://openalex.org/I5561750|https://openalex.org/I5561750|https://openalex.org/I20272500,True|False|False|False,,0.71310804,4,https://openalex.org/I5561750,Software Models for Source Code Maintainability: A Systematic Literature Review,https://doi.org/10.1109/seaa.2019.00047,,0.3512,,False,en,False,closed,,,,,,,Software Engineering Research,2019-08-01,2019,article
https://openalex.org/W4211209992,,,,Claes Wohlin|Per Runeson|Martin Höst|Magnus C. Ohlsson|Björn Regnell|Anders Wesslén,https://openalex.org/A5037810527|https://openalex.org/A5087032437|https://openalex.org/A5045592913|https://openalex.org/A5023636611|https://openalex.org/A5040743852|https://openalex.org/A5000942850,https://orcid.org/0000-0003-0460-5253|https://orcid.org/0000-0003-2795-4851|https://orcid.org/0000-0002-9360-8693|https://orcid.org/0009-0007-5548-4486|https://orcid.org/0000-0002-9380-6120|,SE|SE|SE||SE|SE,Blekinge Institute of Technology|Lund University|Lund University||Lund University|Ericsson (Sweden),https://openalex.org/I52719799|https://openalex.org/I187531555|https://openalex.org/I187531555||https://openalex.org/I187531555|https://openalex.org/I1306339040,True|False|False|False|False|False,,0.40799807,4,https://openalex.org/I52719799,Measurement,https://doi.org/10.1007/978-3-642-29044-2_3,,0.0,,False,en,False,closed,,,,,,,Software Engineering Research,2012-01-01,2012,book-chapter
https://openalex.org/W4312305012,,,,Jan Bosch|Helena Holmström Olsson|Ivica Crnković,https://openalex.org/A5010170972|https://openalex.org/A5049811300|https://openalex.org/A5002610402,https://orcid.org/0000-0003-2854-722X|https://orcid.org/0000-0002-7700-1816|https://orcid.org/0000-0002-5278-755X,SE|SE|SE,Chalmers University of Technology|Malmö University|Chalmers University of Technology,https://openalex.org/I66862912|https://openalex.org/I183111857|https://openalex.org/I66862912,True|False|False,,0.81568687,4,https://openalex.org/I66862912,Chapter 13 Engineering AI Systems,https://doi.org/10.1007/978-3-031-10873-0_18,,1.0913,,False,en,False,closed,,,,,,,Software Engineering Research,2021-01-01,2021,book-chapter
https://openalex.org/W2009300905,,,,Aleksandar Nikov|Igor Kulev|Pance Cavkovski|Anastas Mišev|Vladimir Trajkovik|Dimitar Trajanov,https://openalex.org/A5013043650|https://openalex.org/A5081028635|https://openalex.org/A5012057814|https://openalex.org/A5109871839|https://openalex.org/A5014364236|https://openalex.org/A5067143303,|https://orcid.org/0000-0003-1361-6261|||https://orcid.org/0000-0001-8103-8059|https://orcid.org/0000-0002-3105-6010,MK|MK|MK|MK|MK|MK,Radiation Safety Directorate|Saints Cyril and Methodius University of Skopje|Radiation Safety Directorate|Saints Cyril and Methodius University of Skopje|Saints Cyril and Methodius University of Skopje|Saints Cyril and Methodius University of Skopje,https://openalex.org/I4210126872|https://openalex.org/I76245029|https://openalex.org/I4210126872|https://openalex.org/I76245029|https://openalex.org/I76245029|https://openalex.org/I76245029,True|False|False|False|False|False,,0.82343447,3,https://openalex.org/I4210126872,CodeFu,https://doi.org/10.1145/2647648.2647657,,0.9024,,False,en,False,closed,,,,,,,Open Education and E-Learning,2014-09-16,2014,article
https://openalex.org/W2888841921,,,,Marco Carrión|Medardo Delgado Paredes|Percy Huertas Niquen|Álvaro Fernández Del Carpio,https://openalex.org/A5065475597|https://openalex.org/A5056810667|https://openalex.org/A5018016159|https://openalex.org/A5009499320,|https://orcid.org/0000-0002-3505-3597|https://orcid.org/0000-0002-5970-055X|https://orcid.org/0000-0003-4810-1444,PE|BO|PE|BO,National University of Saint Augustine|Universidad La Salle|National University of Saint Augustine|Universidad La Salle,https://openalex.org/I3130590570|https://openalex.org/I120753068|https://openalex.org/I3130590570|https://openalex.org/I120753068,True|False|False|False,,0.70968254,3,https://openalex.org/I3130590570,Traceability information model for very small entities with ISO/IEC 29110,https://doi.org/10.1145/3220228.3220259,"Consejo Nacional de Ciencia, Tecnología e Innovación Tecnológica|Fondo Nacional de Desarrollo Científico, Tecnológico y de Innovación Tecnológica",0.3927,,False,en,False,closed,,,,,,,Software Engineering Research,2018-04-20,2018,article
https://openalex.org/W3196702004,,,,Klaus Schmid|Rick Rabiser|Martin Becker|Goetz Botterweck|Matthias Galster|Iris Groher|Danny Weyns,https://openalex.org/A5076691956|https://openalex.org/A5024243792|https://openalex.org/A5060733666|https://openalex.org/A5031243998|https://openalex.org/A5034571717|https://openalex.org/A5002934401|https://openalex.org/A5059882053,https://orcid.org/0000-0002-4147-3942|https://orcid.org/0000-0003-3862-1112|https://orcid.org/0000-0003-4296-3481|https://orcid.org/0000-0002-5556-1660|https://orcid.org/0000-0003-3491-1833|https://orcid.org/0000-0003-0905-6791|https://orcid.org/0000-0002-1162-0817,DE|AT|DE||NZ|AT|BE|SE,University of Hildesheim|Johannes Kepler University of Linz|Fraunhofer Institute for Experimental Software Engineering||University of Canterbury|Johannes Kepler University of Linz|KU Leuven|Linnaeus University,https://openalex.org/I155765044|https://openalex.org/I121883995|https://openalex.org/I4210098380||https://openalex.org/I185492890|https://openalex.org/I121883995|https://openalex.org/I99464096|https://openalex.org/I223464139,True|False|False|False|False|False|False,,0.69663196,3,https://openalex.org/I155765044,Bridging the gap,https://doi.org/10.1145/3461001.3474301,Science Foundation Ireland|Christian Doppler Forschungsgesellschaft,0.42,,False,en,False,closed,,,,,,,Advanced Software Engineering Methodologies,2021-09-02,2021,article
https://openalex.org/W4388820190,"Evidence-based software engineering (EBSE) aims to improve research utilization in practice. It relies on systematic methods to identify, appraise, and synthesize existing research findings to answer questions of interest for practice. However, the lack of practitioners’ involvement in these studies’ design, execution, and reporting indicates a lack of appreciation for the need for knowledge exchange between researchers and practitioners. The resultant systematic literature studies often lack relevance for practice. This paper explores the use of Rapid Reviews (RRs), in fostering knowledge exchange between academia and industry. Through the lens of two case studies, we delve into the practical application and experience of conducting RRs. We analyzed the conduct of two rapid reviews by two different groups of researchers and practitioners. We collected data through interviews, and the documents produced during the review (like review protocols, search results, and presentations). The interviews were analyzed using thematic analysis. We report how the two groups of researchers and practitioners performed the rapid reviews. We observed some benefits, like promoting dialogue and paving the way for future collaborations. We also found that practitioners entrusted the researchers to develop and follow a rigorous approach and were more interested in the applicability of the findings in their context. The problems investigated in these two cases were relevant but not the most immediate ones. Therefore, rapidness was not a priority for the practitioners. The study illustrates that rapid reviews can support researcher-practitioner communication and industry-academia collaboration. Furthermore, the recommendations based on the experiences from the two cases complement the detailed guidelines researchers and practitioners may follow to increase interaction and knowledge exchange.",3350,3350,Sergio Rico|Nauman bin Ali|Emelie Engström|Martin Höst,https://openalex.org/A5055541950|https://openalex.org/A5072594385|https://openalex.org/A5085978732|https://openalex.org/A5045592913,https://orcid.org/0000-0002-9348-2912|https://orcid.org/0000-0001-7266-5632|https://orcid.org/0000-0001-6736-9425|https://orcid.org/0000-0002-9360-8693,SE|SE|SE|SE,Lund University|Blekinge Institute of Technology|Lund University|Lund University,https://openalex.org/I187531555|https://openalex.org/I52719799|https://openalex.org/I187531555|https://openalex.org/I187531555,True|False|False|False,cc-by,0.85934375,3,https://openalex.org/I187531555,Experiences from conducting rapid reviews in collaboration with practitioners — Two industrial cases,https://doi.org/10.1016/j.infsof.2023.107364,,1.3453,,False,en,True,hybrid,Information and Software Technology,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S205010575,0950-5849,journal,Software Engineering Research,2023-11-20,2023,article
https://openalex.org/W4391561494,"Abstract The Engineering Ideas Clinic at the University of Waterloo started in 2015 to expand the inclusion of real-world, hands-on design activities across the entire Faculty of Engineering. In the first stage of this development, the Ideas Clinic focused on adding formative design experiences in the form of Engineering Design Days. These activities are 2-day long design-build-test sprints where students work in teams to design solutions to discipline-specific problems. These first-year activities focus on building students' engineering design self-efficacy, and their knowledge of both the discipline, and of the process of designing. As we seek to expand our programming into second and third year, we have developed the concept of an ""Industry Hub"" as a way to deliberately incorporate the perspectives of industry in new activities. Including industry ensures that we are solving relevant problems and using tools/techniques/equipment that our students can expect to encounter in future careers in that domain. Furthermore, these hubs have shown to be an effective way to teach discipline specific skills in a relevant context, providing experiences to re-enforce abstract concepts. The Industry Hubs also serve as an avenue for emerging problems in industry to be explored. An Industry Hub consists of experts from one or more companies within a single engineering sector who consult with the Ideas Clinic. Internally to the university, the Ideas Clinic team consists of relevant course instructor(s), graduate students, and undergraduate students employed with the Ideas Clinic during their cooperative work terms. This combined team of both academia and industry collaboration work together to design and implement activities which are relevant to both the curriculum and to the industrial sector. In this paper, we describe the concept of the Industry Hub in detail and ground the concept in a case study of our most mature partnership: the Brock Solutions Industrial Automation Hub. The Brock Solutions Industrial Automation Hub has been operating for more than 2 years and has led to the development of learning activities with implementations in both first and fourth year to more than 500 students. Overall, students have found activities developed within the hub valuable to their development as engineers, relevant to their discipline, and they have been well received by students in both first and fourth year.",,,Christopher Rennick|Eugene Li|Michael Lenover|Wesley Blankespoor|Sanjeev Bedi,https://openalex.org/A5021476474|https://openalex.org/A5084231165|https://openalex.org/A5005328516|https://openalex.org/A5043808883|https://openalex.org/A5036692299,https://orcid.org/0000-0003-1682-3311|https://orcid.org/0000-0002-8688-4008|||https://orcid.org/0000-0002-6993-8502,CA|CA|CA|CA|CA,University of Waterloo|University of Windsor|University of Waterloo|University of Windsor|University of Waterloo|University of Windsor|University of Waterloo|University of Windsor|University of Waterloo|University of Windsor,https://openalex.org/I151746483|https://openalex.org/I74413500|https://openalex.org/I151746483|https://openalex.org/I74413500|https://openalex.org/I151746483|https://openalex.org/I74413500|https://openalex.org/I151746483|https://openalex.org/I74413500|https://openalex.org/I151746483|https://openalex.org/I74413500,True|False|False|False|False,,0.52678621,3,https://openalex.org/I151746483|https://openalex.org/I74413500,Industry Hubs: Integrating Industry Perspectives in Design Education,https://doi.org/10.18260/1-2--41430,Government of Ontario|University of Waterloo|Natural Sciences and Engineering Research Council of Canada,0.4082,,False,en,True,gold,,,,,,,Design Education and Practice,2024-02-06,2024,article
https://openalex.org/W4393315627,,5000,,Parisa Elahidoost|Michael Unterkalmsteiner|Davide Fucci|Peter Liljenberg|Jannik Fischbach,https://openalex.org/A5023196225|https://openalex.org/A5091409516|https://openalex.org/A5023279547|https://openalex.org/A5093925801|https://openalex.org/A5005079284,https://orcid.org/0000-0003-4239-7838|https://orcid.org/0000-0003-4118-0952|https://orcid.org/0000-0002-0679-4361||https://orcid.org/0000-0002-4361-6118,DE|SE|SE|SE||DE|US,Fortiss|Blekinge Institute of Technology|Blekinge Institute of Technology|Blekinge Institute of Technology||nLIGHT (United States)|Fortiss,https://openalex.org/I4210134795|https://openalex.org/I52719799|https://openalex.org/I52719799|https://openalex.org/I52719799||https://openalex.org/I1301653859|https://openalex.org/I4210134795,True|False|False|False|False,,0.91808315,3,https://openalex.org/I4210134795|https://openalex.org/I52719799,Designing NLP-Based Solutions for Requirements Variability Management: Experiences from a Design Science Study at Visma,https://doi.org/10.1007/978-3-031-57327-9_12,,3.1712,,False,en,False,closed,Lecture notes in computer science,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/S106296714,0302-9743,book series,Software Engineering Techniques and Practices,2024-01-01,2024,book-chapter
