DOI,Title,Authors,Journal,Year,Abstract,LitmapsId,Cited By,References,PubMedId,Tags
(missing DOI),A review of design science in information systems,"J. McKay, P. Marshall",(missing journal),2005,"This paper gives an appraisal of recent writings on design science in the information systems discipline. The authors believe that the new emphasis on design could be an insightful way to look at the discipline as long as the focus and emphasis of design science is broadened from a technical software engineering perspective to include and embrace the necessary social and organizational considerations. In addition, some potential confusions that surface in the recent design science publications are discussed, including conflating design activity with research. We argue that a reappraisal of some issues of concern may be required to ensure that design science fulfills its promise of building knowledge of design and improving practice in information systems.",203786802,89,54,,
10.1145/1089786.1089797,"Multi-institutional, multi-national studies in CSEd Research: some design considerations and trade-offs","S. Fincher, R. Lister, T. Clear, A. Robins, J. Tenenberg, M. Petre",International Computing Education Research Workshop,2005,"One indication of the maturation of Computer Science Education as a research-based discipline is the recent emergence of several large-scale studies spanning multiple institutions. This paper examines a ""family"" of these multi-institutional, multi-national studies, detailing core elements and points of difference in both study design and the organization of the research team, and highlighting the costs and benefits associated with the different approaches.",174846930,88,34,,
(missing DOI),A Review of Design Science in Information Systems,"Judy Marshall, Peter McKay",ACIS,2005,"This paper gives an appraisal of recent writings on design science in the information systems discipline. The authors believe that the new emphasis on design could be an insightful way to look at the discipline as long as the focus and emphasis of design science is broadened from a technical software engineering perspective to include and embrace the necessary social and organizational considerations. In addition, some potential confusions that surface in the recent design science publications are discussed, including conflating design activity with research. We argue that a reappraisal of some issues of concern may be required to ensure that design science fulfills its promise of building knowledge of design and improving practice in information systems.",276063366,88,54,,
(missing DOI),A Review of Design Science in Information Systems,"Judy Marshall, Peter McKay",ACIS,2005,"This paper gives an appraisal of recent writings on design science in the information systems discipline. The authors believe that the new emphasis on design could be an insightful way to look at the discipline as long as the focus and emphasis of design science is broadened from a technical software engineering perspective to include and embrace the necessary social and organizational considerations. In addition, some potential confusions that surface in the recent design science publications are discussed, including conflating design activity with research. We argue that a reappraisal of some issues of concern may be required to ensure that design science fulfills its promise of building knowledge of design and improving practice in information systems.",150925671,88,52,,
(missing DOI),DESIGN OF WEB-BASED INFORMATION SYSTEMS - NEW CHALLENGES FOR SYSTEMS DEVELOPMENT ?,"Peter H. Carstensen, Lasse Vogelsang",European Conference on Information Systems,2001,"The web-technology is going through major changes these years, both with respect to types of systems based on web-technolog y, organization of the development work, required approaches and competencies, etc. We must rethink the organization of the development work. This requires a deeper and coherent understanding of the nature of web-developme nt. This paper presents findings from a field study undertaken in a web-development company. From these findings we characterize web-application development and discuss some major challenges to cope with and to find proper support for in the future. We found that web-development is characterized by involvement of many expertise groups with little training and experience in information systems design, that some of the existing modeling and communication tools introduce severe problems, and that the pace of the introduction of new tools and features causes development and management problems. A further complication factor is that web-applications of today often are business critical systems.",22792245,85,33,,
10.1057/ejis.2009.34,Boundary factors and contextual contingencies: configuring electronic templates for healthcare professionals,"Pernille Bjørn, Sue Burgoyne, Vicky Crompton, Teri MacDonald, Barbe Pickering, Sue Munro",European Journal of Information Systems,2009,"In this paper, we propose an approach to balance the legitimate and yet conflicting perspectives between standardization and reconfiguration embedded within hospital information systems (HIS) desig...",91232015,83,86,,
(missing DOI),Enterprise architecture: critical factors affecting modelling and management,"Richard Bricknall, Gunilla Darrell, Hans Nilsson, Kalevi Pessi",European Conference on Information Systems,2006,"Enterprise architecture is an important instrument to address company-wide integration both from a business and an IT point of view. Companies that choose to implement an Enterprise Architecture initiative often believe that if a description of the company’s architecture exists it will automatically generate value to the company but sadly, this is usually not the case. Even if companies know that enterprise architecture is important they still have problems with modelling and management of the enterprise architecture. The purpose of this article is two fold, to describe how an Enterprise Architecture is established and to identify the critical factors that affect the modelling and management of the Enterprise Architecture. The research is based on empirical study of two different companies: AstraZeneca and SKF. Both companies have several years of experience working with enterprise architectures and represent two completely different branches. The critical factors found are grouped in three different areas: Management, Scope and Content. To succeed with an enterprise architecture initiative it requires top IT and business management buy-in. The scope of the enterprise architecture must be defined and agreed between business and IT. To make the enterprise architecture useful the content must have certain characteristics. To get the buy-in of the business community the business functions and processes must be included and described with relevant artefacts and in business terminology in line with the scope.",59363105,82,36,,
10.1057/ejis.2011.32,Building contextual ambidexterity in a software company to improve firm-level coordination,"Nannette P. Napier, Lars Mathiassen, Daniel Robey",European Journal of Information Systems,2011,"Software organizations increasingly face contradictory strategic choices as they develop customized and packaged solutions for the market. They need to improve efficiency of development processes while at the same time adapting to emerging customer needs; they need to exploit software products in relation to existing customers while simultaneously exploring new technology and market opportunities; and, they need to consider both incremental and radical innovations. While the integration of such opposing strategies requires software organizations to become ambidextrous, there is limited actionable advice on how managers can develop such capability. Against this backdrop, we report from a two-year action research study into a small software firm, TelSoft. Based on Pettigrew's contextualist inquiry, we develop a framework that integrates existing theory on contextual ambidexterity with a generic process for improving software organizations, and we apply this framework to analyze how TelSoft improved its coordination of products, projects, and innovation efforts. As a result, we offer principles for how software managers can build ambidextrous capability to improve firm-level coordination.",153892860,79,69,,
(missing DOI),Design of Web-Based Information Systems - New Challenges for Systems Development?,"P. Carstensen, L. Vogelsang",European Conference on Information Systems,2001,"The web-technology is going through major changes these years, both with respect to types of systems based on web-technolog y, organization of the development work, required approaches and competencies, etc. We must rethink the organization of the development work. This requires a deeper and coherent understanding of the nature of web-developme nt. This paper presents findings from a field study undertaken in a web-development company. From these findings we characterize web-application development and discuss some major challenges to cope with and to find proper support for in the future. We found that web-development is characterized by involvement of many expertise groups with little training and experience in information systems design, that some of the existing modeling and communication tools introduce severe problems, and that the pace of the introduction of new tools and features causes development and management problems. A further complication factor is that web-applications of today often are business critical systems.",276605989,77,32,,
10.1109/tsc.2010.21,From Software Architecture Analysis to Service Engineering: An Empirical Study of Methodology Development for Enterprise SOA Implementation,"Hong-Mei Chen, R. Kazman, Opal Perry",IEEE Transactions on Services Computing,2010,"This paper presents an integrated service-oriented enterprise system development framework (called the BITAM-SOA Framework) as well as an instantiated design process model (called the Service Engineering Schematic) that was a result from a three-year action research case study with a Fortune 50 company in the financial services industry. The BITAM-SOA Framework and Schematic advance are both business-IT alignment and software architecture analysis techniques supporting the engineering of enterprise-wide service-oriented systems-that is, service engineering.",171782980,71,81,,
10.1057/ejis.2012.56,Using organizational influence processes to overcome is implementation barriers: lessons from a longitudinal case study of SPI implementation,"Ojelanki K. Ngwenyama, Peter Nielsen",European Journal of Information Systems,2014,"A fundamental tenet of the information systems (IS) discipline holds that: (a) a lack of formal power and influence over the organization targeted for change, (b) weak support from top management, and (c) organizational memories of prior failures are barriers to implementation success. Our research, informed by organization influence, compellingly illustrates that such conditions do not necessarily doom a project to failure. In this paper, we present an analysis of how an IS implementation team designed and enacted a coordinated strategy of organizational influence to achieve implementation success despite these barriers. Our empirical analysis also found that technology implementation and change is largely an organizational influence process (OIP), and thus technical-rational approaches alone are inadequate for achieving success. Our findings offer managers important insights into how they can design and enact OIPs to effectively manage IS implementation. Further, we show how the theory of organizational influence can enhance understanding of IS implementation dynamics and advance the development of a theory of effective IS change agentry.",59121342,70,144,,
10.1080/02681102.2017.1335280,Governing nonprofit platform ecosystems – an information platform for refugees,"Maximilian Schreieck, Manuel Wiesche, H. Krcmar",Information Technology for Development,2017,"ABSTRACT The number of refugees arriving in Europe increased dramatically in 2015. Following arrival at the host country, refugees need access to information on various topics such as applying for asylum, medical care, educational offerings, jobs, or social activities. As many different parties using different channels provide this information, refugees struggle to access relevant information at the right time. Our goal in addressing this information deficit is to support a digital information platform for refugees by developing a governance strategy for the ecosystem of information providers. Within an action research study based on a nonprofit project, we evaluate the implementation of governance mechanisms derived from platform and community governance literature. Our results show that governance mechanisms are implemented differently for nonprofit platform ecosystems than for commercial platform ecosystems. These results enhance the societal impact of the information platform developed in the project. The study contributes to theory on governance of platform ecosystems and IT-enabled collaboration by evaluating established governance mechanisms in the context of nonprofit platforms.",173267297,68,91,,
(missing DOI),Communications in Computer and Information Science 410 Editorial Board,Simone Diniz Junqueira Barbosa,(missing journal),2012,"In dialectic tension with the immense growth in digital information and communication media, Internet information and communication technologies have amplified conventional communicative practices in the areas of breadth, impact, and speed and also have enabled the emergence of new communicative, cultural, and cognitive practices. These practices emerge within distinctive cultures-of-use—that is, the process wherein communication tools and the practices they mediate co-evolve (Thorne, 2003). With these aforementioned issues as context, this article begins by describing contradictory appraisals of the perceived value and complexity of new and ‘sociable media’ (Donath, 2004) environments. This is followed by a discussion of the diverse semiotic ecology comprising the widely played massively multiplayer online game World of Warcraft (hereafter WoW), including routine player engagement with written texts and exposure to multiple languages, assessment of the linguistic complexity of texts designated as highly important by players, and consideration of attendant textual and expressive activity occurring outside of the game, with the purpose of better understanding the potential usefulness of online gaming, and WoW in particular, as a setting for language use and learning.",268549967,67,495,,
10.1057/ejis.2011.50,The action research vs design science debate: reflections from an intervention in eGovernment,"Nikolaos Papas, Robert M. O'Keefe, Philip Seltsikas",European Journal of Information Systems,2012,"As Design Science (DS) establishes itself as an acceptable approach to Information Systems research, many have commented on the similarity, or otherwise, between DS and Action Research (AR). Most of the writing on this topic has been conceptual, and not grounded in practice. In this paper, we present a piece of completed research that was perceived and executed as AR, but also reflected upon as DS. The research produced a new method for diagramming electronic workflows and creating the associated digital signatures, within the domain of eGovernment. Our conclusion is that AR that produces an artefact can be quite easily, and perhaps superficially, presented as DS. Epistemologically, there is little to separate the two methodologies. However, there are some subtle differences in practice, especially with regard to the role of the artefact, the structuring of the process, the focus of evaluation of the intervention and research, and the emphasis on learning and knowledge. We provide guidance to researchers contemplating either approach, and also consider the role of pluralist attempts to combine the approaches.",55899003,67,49,,
10.1109/tbdata.2016.2564982,Agile Big Data Analytics for Web-Based Systems: An Architecture-Centric Approach,"Hong-Mei Chen, R. Kazman, Serge Haziyev",IEEE Transactions on Big Data,2016,"This article contributes an architecture-centric methodology, called AABA (Architecture-centric Agile Big data Analytics), to address the technical, organizational, and rapid technology change challenges of both big data system development and agile delivery of big data analytics for Web-based Systems (WBS). As the first of its kind, AABA fills a methodological void by adopting an architecture-centric approach, advancing and integrating software architecture analysis and design, big data modeling and agile practices. This article describes how AABA was developed, evolved and validated simultaneously in 10 empirical WBS case studies through three CPR (Collaborative Practice Research) cycles. In addition, this article presents an 11th case study illustrating the processes, methods and techniques/tools in AABA for cost-effectively achieving business goals and architecture agility in a large scale WBS. All 11 case studies showed that architecture-centric design, development, and operation is key to taming technical complexity and achieving agility necessary for successful WBS big data analytics development. Our contribution is novel and important. The use of reference architectures, a design concepts catalog and architectural spikes in AABA are advancements to architecture design methods. In addition, our architecture-centric approach to DevOps was critical for achieving strategic control over continuous big data value delivery for WBS.",4438743,67,48,,
10.1007/978-1-4471-6720-4,Designing Socially Embedded Technologies in the Real-World,"Volker Wulf, Kjeld Schmidt, David Randall",Computer supported cooperative work,2015,"This book is concerned with the associated issues between the differing paradigms of academic and organizational computing infrastructures. Driven by the increasing impact Information Communication Technology (ICT) has on our working and social lives, researchers within the Computer Supported Cooperative Work (CSCW) field try and find ways to situate new hardware and software in rapidly changing socio-digital ecologies. Adopting a design-orientated research perspective, researchers from the European Society for Socially Embedded Technologies (EUSSET) elaborate on the challenges and opportunities we face through the increasing permeation of society by ICT from commercial, academic, design and organizational perspectives. Designing Socially Embedded Technologies in the Real-World is directed at researchers, industry practitioners and will be of great interest to any other societal actors who are involved with the design of IT systems.",57196238,64,590,,
10.17705/1jais.00618,Accumulating Design Knowledge with Reference Models: Insights from 12 Years' Research into Data Management,"Christine Legner, Tobias Pentek, B. Otto",Journal of the AIS,2020,"Over the past several decades, digital technologies have evolved from supporting business processes and decision-making to becoming an integral part of business strategies. Although the IS discipline has extensive experience with digitalization and designing sociotechnical artifacts, the underlying design knowledge is seldom systematically accumulated across different settings and projects, and thus cannot be transferred and reused in new contexts. Motivated by this gap in the research, we turn to the data management field, where reference models have become important sources of descriptive and prescriptive domain knowledge. To study knowledge accumulation in reference models, we analyze the revelatory and extreme case of a longitudinal DSR process involving more than 30 European companies and 15 researchers from three universities over 12 years. The insights into reference model development allow us to theorize about knowledge accumulation mechanisms from both a process perspective and an artifact perspective: First, we observe that knowledge accumulation occurs in stages in response to technology’s evolving roles in business (problem space) and as a result of maturing design knowledge (solution space). Second, we find that reference models act as design boundary objects; they explicate and integrate knowledge from different disciplines and allow for the development of design knowledge over time—from descriptive (conceptual) models to prescriptive (capability or maturity) ones. To cope with fundamental changes in the problem space, these models require continuous updating as well as transfer/exaptation to new problem spaces. Our findings inform the IS community about the fundamental logic of knowledge accumulation in longitudinal DSR processes.",81114611,63,125,,
10.1007/978-3-540-30181-3_12,Knowledge Mapping: A Technique for Identifying Knowledge Flows in Software Organisations,"Bo Hansen Hansen, Karlheinz Kautz",Lecture Notes in Computer Science,2004,"Knowledge is a key parameter for software companies’ survival, as the ability to continuously become better at producing services relies on the organisation’s abilities to develop and utilise the intellectual competencies, which its employees possess. These abilities depend highly on the organisation’s capability to share knowledge and thus on the way knowledge flows in the organisation. In this paper we present a knowledge management perspective on software process improvement, and describe a technique for mapping the organisational knowledge flows in a software company. The results show that the technique successfully helps the organisation to select relevant focus areas for planning future improvement initiatives. The study further explains four distinct critical situations, which can be identified in a knowledge map; Hubs, Black Holes, Springs, and Missing Links. Each covers potential problems in the organisational flows and therefore can provide guidance for organisational process improvements.",79420529,63,24,,
(missing DOI),Managing Information Systems Integration in Corporate Mergers and Acquisitions,Stefan Henningsson,(missing journal),2008,"Corporate mergers and acquisitions (M&As) have during the last decade established themselves as prominent tools for corporate strategy. Consequently, more and more organizations direct their attention towards the potential benefits of a corporate merger and acquisition (M&A) and the problems of leveraging the potentials. This thesis addresses information systems (IS) integration in the context of M&As. It seeks to enhance the understanding of how IS integration relates to the M&A context, and how to act upon the environmental pressure on the integration solution. The thesis presents a study that can be divided into two phases. The first phase introduces a theoretical framework for IS integration in corporate M&As by integrating previous research on M&A and IS integration. Guided by the framework, the thesis describes and explains the managerial decisions on IS integration and the decision consequences in four corporate M&As. In the second phase of this thesis the research findings from the case studies are used as kernel theory in a design process. In this design process, descriptive and explanatory theory are transformed to prescriptive theory with the ambition to support IS professionals concerned with management of IS integration in M&As. Three managerial challenges related to IS integration in M&A are addressed: 1) improving the capability of IS integration in M&A over time, 2) determining the impact of IS integration on synergetic leverage, and 3) choosing an IS integration architecture. The prescriptive theory, presented in the form of so called design propositions, are evaluated by fellow researchers and IS professional with experience of IS integration in M&A. (Less)",2447568,63,393,,
10.1007/978-3-642-34041-3,Information Computing and Applications,"Yuhang Yang, M. Ma, Baoxiang Liu",Communications in Computer and Information Science,2012,"In dialectic tension with the immense growth in digital information and communication media, Internet information and communication technologies have amplified conventional communicative practices in the areas of breadth, impact, and speed and also have enabled the emergence of new communicative, cultural, and cognitive practices. These practices emerge within distinctive cultures-of-use—that is, the process wherein communication tools and the practices they mediate co-evolve (Thorne, 2003). With these aforementioned issues as context, this article begins by describing contradictory appraisals of the perceived value and complexity of new and ‘sociable media’ (Donath, 2004) environments. This is followed by a discussion of the diverse semiotic ecology comprising the widely played massively multiplayer online game World of Warcraft (hereafter WoW), including routine player engagement with written texts and exposure to multiple languages, assessment of the linguistic complexity of texts designated as highly important by players, and consideration of attendant textual and expressive activity occurring outside of the game, with the purpose of better understanding the potential usefulness of online gaming, and WoW in particular, as a setting for language use and learning.",184382389,62,468,,
10.17705/1jais.00432,Inconsistent and Incongruent Frames During IT-enabled Change: An Action Research Study into Sales Process Innovation,"Brett W. Young, L. Mathiassen, E. Davidson",J. Assoc. Inf. Syst.,2016,(missing abstract),228503187,60,60,,
10.1108/09593840510633329,Improving software organizations: agility challenges and implications,"A. Sandberg, L. Mathiassen",Inf. Technol. People,2005,"Purpose – The paper seeks to explore the impact of events in Software Process Improvement (SPI) environments based on a longitudinal study of a requirements management initiative at Ericsson.Design/methodology/approach – The paper presents the initiative from three perspectives – the improvement initiative, the targeted software practices, and the environment.Findings – SPI initiatives easily get interrupted, are side‐tracked, and progress slowly due to changing environments. While most practitioners are painfully aware of this, the SPI literature has so far only touched on the issue. Agility principles would have helped Ericsson respond more effectively to events that impacted the initiative. Development of agile SPI practices requires coordination and alignment with other initiatives to develop agile software organizations.Originality/value – SPI has been adopted by many organizations to help them to deliver quality software. However, its success is a matter of debate and this paper deals with the issue...",185796870,59,61,,
10.1109/tse.2009.33,Combining Perceptions and Prescriptions in Requirements Engineering Process Assessment: An Industrial Case Study,"Nannette P. Napier, L. Mathiassen, Roy D. Johnson",IEEE Transactions on Software Engineering,2009,"Requirements engineering (RE) is a key discipline in software development and several methods are available to help assess and improve RE processes. However, these methods rely on prescriptive models of RE; they do not, like other disciplines within software engineering, draw directly on stakeholder perceptions and subjective judgments. Given this backdrop, we present an empirical study in RE process assessment. Our aim was to investigate how stakeholder perceptions and process prescriptions can be combined during assessments to effectively inform RE process improvement. We first describe existing methods for RE process assessment and the role played by stakeholder perceptions and subjective judgments in the software engineering and management literature. We then present a method that combines perceptions and prescriptions in RE assessments together with an industrial case study in which the method was applied and evaluated over a three-year period at TelSoft. The data suggest that the combined method led to a comprehensive and rich assessment and it helped TelSoft consider RE as an important and integral part of the broader engineering context. This, in turn, led to improvements that combined plan-driven and adaptive principles for RE. Overall, the combined method helped TelSoft move from Level 1 to Level 2 in RE maturity, and the employees perceived the resulting engineering practices to be improved. Based on these results, we suggest that software managers and researchers combine stakeholder perceptions and process prescriptions as one way to effectively balance the specificity, comparability, and accuracy of software process assessments.",49533871,54,65,,
10.1016/j.infsof.2020.106473,Industry-Academia research collaboration in software engineering: The Certus model,"Dusica Marijan, Arnaud Gotlieb",Information and Software Technology,2021,(missing abstract),217206502,54,73,,
10.4018/jitbag.2011010102,Enterprise Modeling and Enterprise Architecture: The Constituents of Transformation and Alignment of Business and IT,U. Seigerroth,Int. J. IT Bus. Alignment Gov.,2011,"Several scholars have argued for the need to integrate both the IT perspective and the business perspective during development of enterprises and IS/IT architectures. In this process, it is necessary to be able to deal with a number of sub-areas to succeed with the transformation. One challenge is the need to move beyond a narrow focus on one tradition or technology, as well as to use and integrate different concepts within an enterprise. This integrated view also includes the use and development of guidelines (methods, tools, etc.), in addition to research methodologies and human aspects. Therefore, enterprise modeling and enterprise architecture must treat all slices in a comprehensive alignment context. In this paper, the author presents a conceptualization of the research area Enterprise Modeling and Enterprise Architecture with a focus on transformation and alignment of business and IT.",1617248,53,54,,
10.1177/02683962221141456,Building data management capabilities to address data protection regulations: Learnings from EU-GDPR,"Clément Labadie, Christine Legner",Journal of Information and Technology,2022,"The European Union’s General Data Protection Regulation (EU-GDPR) has initiated a paradigm shift in data protection toward greater choice and sovereignty for individuals and more accountability for organizations. Its strict rules have inspired data protection regulations in other parts of the world. However, many organizations are facing difficulty complying with the EU-GDPR: these new types of data protection regulations cannot be addressed by an adaptation of contractual frameworks, but require a fundamental reconceptualization of how companies store and process personal data on an enterprise-wide level. In this paper, we introduce the resource-based view as a theoretical lens to explain the lengthy trajectories towards compliance and argue that these regulations require companies to build dedicated, enterprise-wide data management capabilities. Following a design science research approach, we propose a theoretically and empirically grounded capability model for the EU-GDPR that integrates the interpretation of legal texts, findings from EU-GDPR-related publications, and practical insights from focus groups with experts from 22 companies and four EU-GDPR projects. Our study advances interdisciplinary research at the intersection between IS and law: First, the proposed capability model adds to the regulatory compliance management literature by connecting abstract compliance requirements to three groups of capabilities and the resources required for their implementation, and second, it provides an enterprise-wide perspective that integrates and extends the fragmented body of research on EU-GDPR. Practitioners may use the capability model to assess their current status and set up systematic approaches toward compliance with an increasing number of data protection regulations.",254967681,53,115,,
10.1108/itp-03-2013-0052,Competing values in software process improvement: a study of cultural profiles,"S. Müller, P. Nielsen",Information Technology and People,2013,"Purpose – The purpose of the article is to investigate the impact of organizational culture on software process improvement (SPI). Is cultural congruence between an organization and an adopted process model required? How can the level of congruence between an organizational culture and the values and assumptions underlying an adopted process model be assessed?Design/methodology/approach – The competing values framework and its associated assessment instrument are used in a case study to establish an organizational culture profile of a software development business unit within the case company. The instrument is supplemented with a technique to produce culture profiles of texts such as process models like the Capability Maturity Model Integration (CMMI) and the case company's quality management system. The different profiles are subsequently analyzed and compared.Findings – The culture profile of the CMMI confirms previous research and depicts a result‐oriented, formalized, and structured organization. A c...",100843538,52,66,,
10.1177/02683962221141456,Building data management capabilities to address data protection regulations: Learnings from EU-GDPR,"Clément Labadie, Christine Legner",Journal of Information and Technology,2022,"The European Union’s General Data Protection Regulation (EU-GDPR) has initiated a paradigm shift in data protection toward greater choice and sovereignty for individuals and more accountability for organizations. Its strict rules have inspired data protection regulations in other parts of the world. However, many organizations are facing difficulty complying with the EU-GDPR: these new types of data protection regulations cannot be addressed by an adaptation of contractual frameworks, but require a fundamental reconceptualization of how companies store and process personal data on an enterprise-wide level. In this paper, we introduce the resource-based view as a theoretical lens to explain the lengthy trajectories towards compliance and argue that these regulations require companies to build dedicated, enterprise-wide data management capabilities. Following a design science research approach, we propose a theoretically and empirically grounded capability model for the EU-GDPR that integrates the interpretation of legal texts, findings from EU-GDPR-related publications, and practical insights from focus groups with experts from 22 companies and four EU-GDPR projects. Our study advances interdisciplinary research at the intersection between IS and law: First, the proposed capability model adds to the regulatory compliance management literature by connecting abstract compliance requirements to three groups of capabilities and the resources required for their implementation, and second, it provides an enterprise-wide perspective that integrates and extends the fragmented body of research on EU-GDPR. Practitioners may use the capability model to assess their current status and set up systematic approaches toward compliance with an increasing number of data protection regulations.",252742904,52,115,,
(missing DOI),Bridging the Research-Practice Gap in Requirements Engineering through Effective Teaching and Peer Learning,"Andy M. Connor, James Buchan, Krassie Petrova",arXiv: Software Engineering,2014,"In this paper, we introduce the concept of the research practice gap as it is perceived in the field of software requirements engineering. An analysis of this gap has shown that two key causes for the research-practice gap are lack of effective communication and the relatively light coverage of requirements engineering material in University programmes. We discuss the design and delivery of a Masters course in Software Requirements Engineering (SRE) that is designed to overcome some of the issues that have caused the research-practice gap. By encouraging students to share their experiences in a peer learning environment, we aim to improve shared understanding between students (many of whom are current industry practitioners) and researchers (including academic staff members) to improve the potential for effective collaborations, whilst simultaneously developing the requirements engineering skill sets of the enrolled students. Feedback from students in the course is discussed and directions for the future development of the curriculum and learning strategies are given.",18499460,52,62,,
10.1046/j.1365-2575.2003.00136.x,Cultivation and engineering of a software metrics program,"J. Iversen, L. Mathiassen",Inf. Syst. J.,2003,"Abstract. This paper reports from a case study of an organization that implements a software metrics program to measure the effects of its improvement efforts. The program measures key indicators of all completed projects and summarizes progress information in a quarterly management report. The implementation turns out to be long and complex, as the organization is confronted with dilemmas based on contradictory demands and value conflicts. The process is interpreted as a combination of a rational engineering process in which a metrics program is constructed and put into use, and an evolutionary cultivation process in which basic values of the software organization are confronted and transformed. The analysis exemplifies the difficulties and challenges that software organizations face when bringing known principles for software metrics programs into practical use. The article discusses the insights gained from the case in six lessons that may be used by Software Process Improvement managers in implementing a successful metrics program.",217716839,51,34,,
10.1080/07421222.2017.1373006,Enabling Effective Operational Risk Management in a Financial Institution: An Action Research Study,"Shirley Ou Yang, Carol W. Hsu, Suprateek Sarker, Allen S. Lee",Journal of Management Information Systems,2017,"Action research (AR) is significant for its promise to bridge the chasm between rigor and relevance by seeking to solve real-world problems while building scientific knowledge. In this spirit, in o...",188100522,51,87,,
10.1109/itng.2009.134,Bridging the Research-Practice Gap in Requirements Engineering through Effective Teaching and Peer Learning,"A. Connor, Jim Buchan, K. Petrova",2009 Sixth International Conference on Information Technology: New Generations,2009,"In this paper, we introduce the concept of the research-practice gap as it is perceived in the field of software requirements engineering. An analysis of this gap has shown that two key causes for the research-practice gap are lack of effective communication and the relatively light coverage of requirements engineering material in University programmes. We discuss the design and delivery of a Masters course in Software Requirements Engineering (SRE) that is designed to overcome some of the issues that have caused the research-practice gap. By encouraging students to share their experiences in a peer learning environment, we aim to improve shared understanding between students (many of whom are current industry practitioners) and researchers (including academic staff members) to improve the potential for effective collaborations, whilst simultaneously developing the requirements engineering skill sets of the enrolled students. Feedback from students in the course is discussed and directions for the future development of the curriculum and learning strategies are given.",279416875,51,57,,
(missing DOI),Business process innovation based on stakeholder perceptions,"Mark O. Lewis, Brett Young, Lars Mathiassen, Arun Rai, Richard J. Welke",Information-Knowledge-Systems Management archive,2007,"The literature offers a multitude of modeling and assessment techniques to represent differing enterprise stakeholder perspectives and interests in business process innovation. While each technique yields valuable insights into possibilities for innovating business processes, these insights are limited as they are derived from a particular perspective. This paper presents an alternate approach that focuses on multiple stakeholders with differing and potentially conflicting perceptions of the state of current practice and directions for future innovation. The proposed approach can be used to capture, synthesize, and reconcile multiple stakeholder perceptions to yield a comprehensive foundation for business process innovation.  Rather than being constrained by pre-conceived formalisms, this approach begins with subjective perceptions of involved stakeholders. The approach results in an informal as-is model, assessments of its strengths and weaknesses, and recommendations for how to innovate the business process. The approach encompasses four stages: engage process stakeholders; collect process data; explicate process knowledge; and, design process innovations. The argument combines the business process modeling and stakeholder analysis literature; it draws upon a case study of process innovation in a knowledge-intensive enterprise; and, it provides practical lessons for how to organize and support business process innovation based on stakeholder perceptions.",28566370,51,57,,
10.1109/hicss.2016.665,Agile Big Data Analytics Development: An Architecture-Centric Approach,"Hong-Mei Chen, R. Kazman, Serge Haziyev",2016 49th Hawaii International Conference on System Sciences (HICSS),2016,"Agile development for big data analytics has become the new normal. However, research questions remain: 1) how should a big data system be designed and developed to effectively support advanced analytics? and 2) how should the agile process be adapted for big data analytics development? This article contributes an Architecture-centric Agile Big data Analytics (AABA) development methodology evolved and validated in 10 case studies through Collaborative Practice Research. Our studies showed that architecture agility is the key for successful agile big data analytics development. Employing an architecture-centric approach, the AABA methodology integrates the Big Data system Design (BDD) method and Architecture-centric Agile Analytics with architecture-supported DevOps (AAA) model for effective value discovery and rapid continuous delivery of value. The uses of a design concepts catalog and architectural spikes are advancements to architecture design methods that have proven to be critical to agile big data analytics development.",206427807,50,24,,
10.1016/j.infsof.2020.106473,Industry-Academia research collaboration in software engineering: The Certus model,"D. Marijan, A. Gotlieb",Information and Software Technology,2020,(missing abstract),278545011,50,67,,
(missing DOI),The research practice of practice research : theorizing and situational inquiry,Göran Goldkuhl,(missing journal),2011,"An approach to practice research is presented. The main ideas of practice research is 1) to consider the empirical field in terms of practices, 2) to develop knowledge through situational inquiries ...",143459735,50,81,,
(missing DOI),People and Methodologies in Software Development,Alistair Cockburn,(missing journal),2003,"This thesis reports on research performed over a ten-year period, interviewing project teams, participating directly on projects, and reviewing proposals and case studies. The research addressed three questions relating to people and software development methodologies (Q1 through Q3), and produced six results (R1 through R6). Q1. Do we need yet another software development methodology, or can we expect a convergence and reduction at some point in time? Q2. If convergence, what must be the characteristics of the converged methodology? If no convergence, how can project teams deal with the growing number of methodologies? Q3. How does the methodology relate to the people on the project? R1. A methodology is a formula describing conventions of interaction between roles. R2. People's characteristics, which vary from person to person and even from moment to moment, form a first-order driver of the team's behavior and results. Such issues as how well they get along with each other and the fit (or misfit) of their personal characteristics with their job roles create significant, project-specific constraints on the methodology. This result indicates that people's personal characteristics place a limit on the effect of methodologies in general. R3. Every project needs a slightly different methodology, based on those people characteristics, the project's specific priorities, and the technologies being used. This result indicates that a team's methodology should be personalized to the team during the project and may even change during the project. R4. A set of principles were found that can be used to shape an effective methodology to the above constraints. These principles deal with the amount of coordination and verification required in the project, the trade-off between rework and serialization of work, and the trade-off between tacit and externalized knowledge in use by the team. R5. A technique was found to create a situationally specific methodology during the project and in time to serve the project, and to evolve it as the project progresses. R6. All the above suggests a repeating cycle of behavior to use on projects. 1. The members establish conventions for their interactions — a base methodology — at the start of the project. This can be likened to them programming themselves. 2. They then perform their jobs in the normal scurry of project life, often getting too caught up to reflect on how they are doing. 3. They schedule regular periods of reflection in which they reconsider and adjust their working conventions. These results have been used successfully on several industrial projects having the usual time and cost pressures on the staff.",225520866,49,82,,
