DOI,Title,Authors,Journal,Year,Abstract,ResearchRabbitId,Cited By,References,PubMedId
10.1007/978-3-030-95120-7_5,Model of Organization of Software Testing for Cyber-Physical Systems,"Dmitriy Tobin, А. В. Богомолов, Mikhail Golosovskiy","Studies in systems, decision and control",2021,"AbstractThe chapter presents a model for organizing software testing of cyber-physical systems and an algorithm for forming test scenarios that optimize the cost of software testing, increase labor productivity and reduce the time required to put software into operation, and increase the reliability of cyber-physical systems that implement the developed software.KeywordsCyber-physical systemSoftwareSoftware testingSoftware testing organizationTest scenariosAutomated generation of test scenarios",5215cf0e-64cf-441c-a080-e70a28c8c32f,21,19,(missing PubMedId)
10.1109/RE48521.2020.00043,Towards Semantically Guided Traceability,"Yalin Liu, Jinfeng Lin, Qingkai Zeng, Meng Jiang, Jane Cleland‐Huang",IEEE International Requirements Engineering Conference,2020,"In many regulated domains, traceability is established across diverse artifacts such as requirements, design, code, test cases, and hazards – either manually or with the help of supporting tools, and the resulting trace links are used to support activities such as impact analysis, compliance verification, and safety inspections. Automated tracing techniques need to leverage the semantics of underlying artifacts in order to establish more accurate trace links and to provide explanations of links that have been created in either a manual or automated fashion. To support this, we propose an automated technique which leverages source code, project artifacts and an external domain corpus to generate a domain-specific concept model. We then use the generated concept model to improve traceability results and to provide explanations of the results. Our approach overcomes existing problems with deep-learning traceability algorithms, as it does not require a training set of existing trace links. Finally, as an initial proof-of-concept, we apply our semantically-guided approach to the Dronology project, and show that it improves over other tracing techniques that do not use a concept model.",c5ca55e1-3af6-4bfc-a5d5-74ff578f3676,11,37,(missing PubMedId)
10.1016/J.TECHFORE.2020.120339,The digital transformation of business. Towards the datafication of the relationship with customers,"Cristina Rovira, Jesús Álvarez Valdés, Gemma Molleví, Rubén Nicolás-Sans",Technological Forecasting and Social Change,2020,"ABSTRACT   Research presents an analysis of the most recent literature focused on digital transformation in business with special emphasis on the area of marketing. Within the framework of the changes that characterize the digital revolution in the Information Society, the use of Big Data is presented as the most important challenge and innovation of recent years. The use of massive data, only accessible to the largest companies, is seen as an effective tool for building customer loyalty by using data generated by the customers themselves to predict their behavior as consumers. However, this same use of data also raises ethical questions which should be explored.",c240a2c2-b917-4ac7-9ebd-ef26477b8217,169,74,(missing PubMedId)
10.1080/15228053.2019.1637087,Challenges and facilitators practices for knowledge management in large-scale scrum teams,"Fernando Almeida, E. Castaneda Miranda, João Diogo Falcão",Journal of information technology case and application research,2019,"ABSTRACTSharing and managing knowledge is an essential resource for the success of a Scrum team. However, widely known knowledge management practices typically address only team level collaboration...",8f95a61f-bf31-4d86-90b3-73e312be4fb3,21,67,(missing PubMedId)
10.1108/IJCS-09-2018-0024,Mobile devices compatibility testing strategy via crowdsourcing,"Qamar Naith, Fabio Ciravegna",International Journal in Computer Simulation,2018,"Purpose - This paper aims to support small mobile application development teams or companies performing testing on a large variety of operating systems versions and mobile devices to ensure their seamless working.  Design/Methodology/Approach - This paper proposes a Hybrid Crowdsourcing method that leverages the power of public crowd testers. This leads to generating a novel crowdtesting workflow DT-CT that focuses on developers and crowd testers as key elements in the testing process without the need for intermediate as managers or lead- ers. This workflow has been used on a novel crowdtesting platform (AskCrowd2Test). This platform enables testing the compatibility of mobile devices and applications at two different levels, High-level (device characteristics) or Low-level (code). Additionally, a Crowd-Powered Knowledge Base (CPKB) has been developed that stores testing re- sults, relevant issues, and their solutions.  Findings - The comparison of the presented DT-CT workflow with the common and most recent crowdtesting workflows showed that DT-CT may positively impact the test- ing process by reducing time-consumption and budget spend due to the direct interaction of developers and crowd testers.  Originality/value - To the authors’ knowledge, this paper is the first to propose crowdtesting workflow based on developers and public crowd testers without crowd man- agers or leaders, which light the beacon for future research in this field. Additionally, this work is the first that authorizes crowd testers with a limited level of experience to participate in the testing process, which helps in studying the behaviors and interaction of end-users with apps and obtain more concrete results.",8b8adb13-b6ed-469f-8e1a-2b5940a269b2,4,17,(missing PubMedId)
10.3390/SU11195250,Research Series Review for Transdisciplinarity Assessment—Validation with Sustainable Consumption and Production Research,Tomohiko Sakao,Sustainability,2019,"In light of the escalating challenges for the sustainability of our societies, the need for improving the research of sustainable consumption and production (SCP) aiming to make real changes on the societies towards sustainability is evident. Transdisciplinary (TD) research is a promising way to enhance SCP research; however, insights to operationalize the concept of TD research are needed for both funders and researchers. Therefore, this article proposes an innovative way to capture and analyse a research series for transdisciplinarity assessment in qualitative and quantitative terms. This new way is termed research series review (RSR). This article adopted literature analysis and partly reflexive retrospective reasoning. In particular, citation content analysis was carried out in relation to two research series selected as the cases. The results show that RSR has advantages such as clearer traceability with cause-and-effect relationships. Furthermore, a successful SCP research series is hypothesised to form an iterative process between practical and theoretical fields as well as finding opportunities and proposing solutions.",a9ab20eb-cdbe-4f62-84c8-4e9d9b0a05ec,10,71,(missing PubMedId)
10.3389/FPHAR.2019.00415,Computational Advances in Drug Safety: Systematic and Mapping Review of Knowledge Engineering Based Approaches,"Pantelis Natsiavas, Andigoni Malousi, Cédric Bousquet, Marie-Christine Jaulent, Vassilis Koutkias",Frontiers in Pharmacology,2019,"Drug Safety (DS) is a domain with significant public health and social impact. Knowledge Engineering (KE) is the Computer Science discipline elaborating on methods and tools for developing “knowledge-intensive” systems, depending on a conceptual “knowledge” schema and some kind of “reasoning” process. The present systematic and mapping review aims to investigate KE-based approaches employed for DS and highlight the introduced added value as well as trends and possible gaps in the domain. Journal articles published between 2006 and 2017 were retrieved from PubMed/MEDLINE and Web of Science® (873 in total) and filtered based on a comprehensive set of inclusion/exclusion criteria. The 80 finally selected articles were reviewed on full-text, while the mapping process relied on a set of concrete criteria (concerning specific KE and DS core activities, special DS topics, employed data sources, reference ontologies/terminologies, and computational methods, etc.). The analysis results are publicly available as online interactive analytics graphs. The review clearly depicted increased use of KE approaches for DS. The collected data illustrate the use of KE for various DS aspects, such as Adverse Drug Event (ADE) information collection, detection, and assessment. Moreover, the quantified analysis of using KE for the respective DS core activities highlighted room for intensifying research on KE for ADE monitoring, prevention and reporting. Finally, the assessed use of the various data sources for DS special topics demonstrated extensive use of dominant data sources for DS surveillance, i.e., Spontaneous Reporting Systems, but also increasing interest in the use of emerging data sources, e.g., observational healthcare databases, biochemical/genetic databases, and social media. Various exemplar applications were identified with promising results, e.g., improvement in Adverse Drug Reaction (ADR) prediction, detection of drug interactions, and novel ADE profiles related with specific mechanisms of action, etc. Nevertheless, since the reviewed studies mostly concerned proof-of-concept implementations, more intense research is required to increase the maturity level that is necessary for KE approaches to reach routine DS practice. In conclusion, we argue that efficiently addressing DS data analytics and management challenges requires the introduction of high-throughput KE-based methods for effective knowledge discovery and management, resulting ultimately, in the establishment of a continuous learning DS system.",c3e3f266-d76c-4d6c-a4c9-33816a927f18,18,178,https://pubmed.ncbi.nlm.nih.gov/31156424
10.1145/3494193.3494252,"Telework development before, during and after COVID-19, and its relevance for organizational change in the public sector","Noella Edelmann, Jeremy Millard",International Conference on Theory and Practice of Electronic Governance,2021,"Interest in, and implementation of telework, mainly working from home using ICT, has dramatically expanded during the COVID-19 pandemic due to government enforced lockdowns. This paper points to both earlier and current research as well as empirical evidence that telework reflects, and can be seen as a surrogate for, organisational change. The public sector has often lagged other sectors in implementing telework, but during the pandemic it has been forced to adopt teleworking practices and the necessary organisational changes in order to continue delivering its basic services. By surveying telework research starting in the mid-1990s up to the present, the paper outlines both similarities and differences in the telework and research themes identified. It offers explanations for these, and also looks towards the post-COVID future and how telework, and work in general, is likely to develop, taking public sector organisational change as the reference point. The paper thus addresses the following research questions: i) what are the common themes in research on telework in public sector organisations before and during the COVID pandemic; ii) how do disruptions impact the way individuals work in public sector organisations; iii) how can telework be understood as a surrogate for organisational change in public sector organisations; and iv) what are the future research topics on telework in public sector organisations?",8c31369c-64d3-40a7-9430-f6ec649d0f4e,13,27,(missing PubMedId)
10.3389/FPSYT.2022.819623,Digital Therapeutic Alliance With Fully Automated Mental Health Smartphone Apps: A Narrative Review,"Fangziyun Tong, Reeva Lederman, Simon D’Alfonso, Katherine Berry, Sandra Bucci",Frontiers in Psychiatry,2022,"Fully automated mental health smartphone apps show strong promise in increasing access to psychological support. Therefore, it is crucial to understand how to make these apps effective. The therapeutic alliance (TA), or the relationship between healthcare professionals and clients, is considered fundamental to successful treatment outcomes in face-to-face therapy. Thus, understanding the TA in the context of fully automated apps would bring us insights into building effective smartphone apps which engage users. However, the concept of a digital therapeutic alliance (DTA) in the context of fully automated mental health smartphone apps is nascent and under-researched, and only a handful of studies have been published in this area. In particular, no published review paper examined the DTA in the context of fully automated apps. The objective of this review was to integrate the extant literature to identify research gaps and future directions in the investigation of DTA in relation to fully automated mental health smartphone apps. Our findings suggest that the DTA in relation to fully automated smartphone apps needs to be conceptualized differently to traditional face-to-face TA. First, the role of bond in the context of fully automated apps is unclear. Second, human components of face-to-face TA, such as empathy, are hard to achieve in the digital context. Third, some users may perceive apps as more non-judgmental and flexible, which may further influence DTA formation. Subdisciplines of computer science, such as affective computing and positive computing, and some human-computer interaction (HCI) theories, such as those of persuasive technology and human-app attachment, can potentially help to foster a sense of empathy, build tasks and goals and develop bond or an attachment between users and apps, which may further contribute to DTA formation in fully automated smartphone apps. Whilst the review produced a relatively limited quantity of literature, this reflects the novelty of the topic and the need for further research.",76febed1-f9b8-41b1-8c70-e8d3e56f7bb3,88,143,https://pubmed.ncbi.nlm.nih.gov/35815030
10.7821/NAER.2021.1.591,The Teacher-Student Relationship in the Use of Social Network Sites for Educational Purposes: A Systematic Review,"Laura Camas Garrido, Aída Valero Moya, Mireia Vendrell Morancho",(missing journal),2021,"This paper aims at exploring the educational scholarly writing on the teacher-student relationship and performance within the use of Social Network Sites (SNSs) for educational purposes. To that end, a systematic review of 111 journal articles focused on young people, and found in ten relevant databases (ERIC, SCOPUS, WOS, JCR (SSCI), DOAJ, EBSCO, ISOC, REDIB, JSTOR, and PsycARTICLES), has been performed. The results show continuity in the roles of educators and students between physical and virtual spaces. This homogeneous conceptualisation is grounded on student-centred theories. Also, the existence of a theoretical confrontation between the figurative dichotomy of vertical (distance) and horizontal (closeness) teacher-student relationship is revealed and discussed. While most of the reviewed studies focused on requirements for technical training, the need for acquiring digital cultural knowledge is stressed. Finally, some of the educational implications of the ethical dimension of the teacher-student relationship in digital spaces are exposed.",d35e5dbc-f351-4b18-9bb5-e87a38af699c,29,144,(missing PubMedId)
10.1007/S42979-020-00420-8,An Ontology-Based Approach to Automated Test Case Generation,"Shreya Banerjee, Narayan C. Debnath, Anirban Sarkar",SN computer science,2021,"Software testing is as old as software itself. However, the techniques, tools, and processes used by researchers to ensure product quality are constantly evolving. Application of knowledge management technologies in automated test case generation is one of them. This paper addressed the issue of ontology-based automated test case generation in the case of black box testing. In this context, several challenges are present in existing literature. The prime challenges among are (1) major approaches are confined to a specific domain, (2) least consideration about modified domain knowledge, (3) lack of methodology for auto-identification of pre-conditions and different combinations among test input data and (4) poor requirements and domain coverage. The proposed methodology, in this paper, is aimed to resolve these issues by devising a rule-based reasoner that can auto generate the test cases. The proposed method takes an ontology-based requirements specification as an input. The novelty of the proposed method is the specification of domain independent inference rules based on which the devised reasoner can generate test cases for different domains and systems automatically. This contribution of the proposed work facilitates in improving both user’s requirements coverage and domain coverage. The devised reasoned, in this paper, is implemented in Apache Jena (Apache Jena,                 https://jena.apache.org                              ., Accessed 2020/09/04). In addition, the usability of the proposed work is illustrated using a suitable case study.",61da4ad7-be09-4b4c-a447-e0bf2e789b7e,11,20,(missing PubMedId)
