title,abstract,authors,year,venue,journal,url,isOpenAccess,openAccessPdf,citationCount,referenceCount,isInfluential,publicationTypes,fieldsOfStudy,externalIds,influentialCitationCount,authors_names,publicationTypes_str,externalIds_str
Towards Semantically Guided Traceability,"In many regulated domains, traceability is established across diverse artifacts such as requirements, design, code, test cases, and hazards – either manually or with the help of supporting tools, and the resulting trace links are used to support activities such as impact analysis, compliance verification, and safety inspections. Automated tracing techniques need to leverage the semantics of underlying artifacts in order to establish more accurate trace links and to provide explanations of links that have been created in either a manual or automated fashion. To support this, we propose an automated technique which leverages source code, project artifacts and an external domain corpus to generate a domain-specific concept model. We then use the generated concept model to improve traceability results and to provide explanations of the results. Our approach overcomes existing problems with deep-learning traceability algorithms, as it does not require a training set of existing trace links. Finally, as an initial proof-of-concept, we apply our semantically-guided approach to the Dronology project, and show that it improves over other tracing techniques that do not use a concept model.","[{'authorId': '2108385834', 'name': 'Yalin Liu'}, {'authorId': '48208325', 'name': 'Jinfeng Lin'}, {'authorId': '1694209', 'name': 'Qingkai Zeng'}, {'authorId': '144812586', 'name': 'Meng Jiang'}, {'authorId': '1389656608', 'name': 'J. Cleland-Huang'}]",2020.0,IEEE International Requirements Engineering Conference,"{'pages': '328-333', 'name': '2020 IEEE 28th International Requirements Engineering Conference (RE)'}",https://www.semanticscholar.org/paper/5cb4f69d55d4d98fef1fc72676137b191a215a09,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1109/RE48521.2020.00043?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/RE48521.2020.00043, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",10,27,,"['JournalArticle', 'Conference']",['Computer Science'],"{'DBLP': 'conf/re/LiuLZ0C20', 'MAG': '3092220769', 'DOI': '10.1109/RE48521.2020.00043', 'CorpusId': 222298126}",0,"Yalin Liu, Jinfeng Lin, Qingkai Zeng, Meng Jiang, J. Cleland-Huang","JournalArticle, Conference","DBLP:conf/re/LiuLZ0C20, MAG:3092220769, DOI:10.1109/RE48521.2020.00043, CorpusId:222298126"
A systematic literature review on semantic web enabled software testing,"Abstract Software testing, as a major verification and validation activity which revolves around quality tests, is a knowledge-intensive activity. Hence, it is reasonable to expect that it can be improved by effective application of semantic web technologies, e.g., ontologies, which have been frequently used in knowledge engineering activities. The objective of this work is to investigate and provide a better understanding of how semantic web enabled techniques, i.e., the techniques that are based on the effective application of the semantic web technologies, have been used to support software testing activities. For this purpose, a Systematic Literature Review based on a predefined procedure is conducted. A total of 52 primary studies were identified as relevant, which have undergone a thorough meta-analysis with regards to our posed research questions. This study indicates the benefits of semantic web enabled software testing in both industry and academia. It also identifies main software testing activities that can benefit from the semantic web enabled techniques. Furthermore, contributions of such techniques to the testing process are thoroughly examined. Finally, potentials and difficulties of applying these techniques to software testing, along with the promising research directions are discussed.","[{'authorId': '3437122', 'name': 'Mahboubeh Dadkhah'}, {'authorId': '2697244', 'name': 'S. Araban'}, {'authorId': '2576752', 'name': 'S. Paydar'}]",2020.0,Journal of Systems and Software,"{'volume': '162', 'name': 'J. Syst. Softw.'}",https://www.semanticscholar.org/paper/7239f5f7790e21bc7aaad8e51c1ff774b1aeefdd,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1016/j.jss.2019.110485?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/j.jss.2019.110485, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",31,163,,"['JournalArticle', 'Review']",['Computer Science'],"{'DBLP': 'journals/jss/DadkhahAP20', 'MAG': '2989809658', 'DOI': '10.1016/j.jss.2019.110485', 'CorpusId': 210976543}",2,"Mahboubeh Dadkhah, S. Araban, S. Paydar","JournalArticle, Review","DBLP:journals/jss/DadkhahAP20, MAG:2989809658, DOI:10.1016/j.jss.2019.110485, CorpusId:210976543"
Research Series Review for Transdisciplinarity Assessment—Validation with Sustainable Consumption and Production Research,"In light of the escalating challenges for the sustainability of our societies, the need for improving the research of sustainable consumption and production (SCP) aiming to make real changes on the societies towards sustainability is evident. Transdisciplinary (TD) research is a promising way to enhance SCP research; however, insights to operationalize the concept of TD research are needed for both funders and researchers. Therefore, this article proposes an innovative way to capture and analyse a research series for transdisciplinarity assessment in qualitative and quantitative terms. This new way is termed research series review (RSR). This article adopted literature analysis and partly reflexive retrospective reasoning. In particular, citation content analysis was carried out in relation to two research series selected as the cases. The results show that RSR has advantages such as clearer traceability with cause-and-effect relationships. Furthermore, a successful SCP research series is hypothesised to form an iterative process between practical and theoretical fields as well as finding opportunities and proposing solutions.","[{'authorId': '48110216', 'name': 'T. Sakao'}]",2019.0,Sustainability,{'name': 'Sustainability'},https://www.semanticscholar.org/paper/be7a3ef1609d597f8ccbc80864ed7c3c5a01185b,True,"{'url': 'https://www.mdpi.com/2071-1050/11/19/5250/pdf', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.3390/su11195250?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.3390/su11195250, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",7,74,,['Review'],['Economics'],"{'MAG': '2976917759', 'DOI': '10.3390/su11195250', 'CorpusId': 203596409}",0,T. Sakao,Review,"MAG:2976917759, DOI:10.3390/su11195250, CorpusId:203596409"
Computational Advances in Drug Safety: Systematic and Mapping Review of Knowledge Engineering Based Approaches,"Drug Safety (DS) is a domain with significant public health and social impact. Knowledge Engineering (KE) is the Computer Science discipline elaborating on methods and tools for developing “knowledge-intensive” systems, depending on a conceptual “knowledge” schema and some kind of “reasoning” process. The present systematic and mapping review aims to investigate KE-based approaches employed for DS and highlight the introduced added value as well as trends and possible gaps in the domain. Journal articles published between 2006 and 2017 were retrieved from PubMed/MEDLINE and Web of Science® (873 in total) and filtered based on a comprehensive set of inclusion/exclusion criteria. The 80 finally selected articles were reviewed on full-text, while the mapping process relied on a set of concrete criteria (concerning specific KE and DS core activities, special DS topics, employed data sources, reference ontologies/terminologies, and computational methods, etc.). The analysis results are publicly available as online interactive analytics graphs. The review clearly depicted increased use of KE approaches for DS. The collected data illustrate the use of KE for various DS aspects, such as Adverse Drug Event (ADE) information collection, detection, and assessment. Moreover, the quantified analysis of using KE for the respective DS core activities highlighted room for intensifying research on KE for ADE monitoring, prevention and reporting. Finally, the assessed use of the various data sources for DS special topics demonstrated extensive use of dominant data sources for DS surveillance, i.e., Spontaneous Reporting Systems, but also increasing interest in the use of emerging data sources, e.g., observational healthcare databases, biochemical/genetic databases, and social media. Various exemplar applications were identified with promising results, e.g., improvement in Adverse Drug Reaction (ADR) prediction, detection of drug interactions, and novel ADE profiles related with specific mechanisms of action, etc. Nevertheless, since the reviewed studies mostly concerned proof-of-concept implementations, more intense research is required to increase the maturity level that is necessary for KE approaches to reach routine DS practice. In conclusion, we argue that efficiently addressing DS data analytics and management challenges requires the introduction of high-throughput KE-based methods for effective knowledge discovery and management, resulting ultimately, in the establishment of a continuous learning DS system.","[{'authorId': '2443688', 'name': 'P. Natsiavas'}, {'authorId': '2139199', 'name': 'A. Malousi'}, {'authorId': '40477878', 'name': 'C. Bousquet'}, {'authorId': '1710160', 'name': 'M. Jaulent'}, {'authorId': '1738438', 'name': 'V. Koutkias'}]",2019.0,Frontiers in Pharmacology,"{'volume': '10', 'name': 'Frontiers in Pharmacology'}",https://www.semanticscholar.org/paper/dffcbd5bd1b73ac28c7cce81d67ea224fe92957a,True,"{'url': 'https://www.frontiersin.org/articles/10.3389/fphar.2019.00415/pdf', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC6533857, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",15,159,,['Review'],"['Computer Science', 'Medicine']","{'MAG': '2929675191', 'PubMedCentral': '6533857', 'DOI': '10.3389/fphar.2019.00415', 'CorpusId': 133283751, 'PubMed': '31156424'}",0,"P. Natsiavas, A. Malousi, C. Bousquet, M. Jaulent, V. Koutkias",Review,"MAG:2929675191, PubMedCentral:6533857, DOI:10.3389/fphar.2019.00415, CorpusId:133283751, PubMed:31156424"
Challenges and facilitators practices for knowledge management in large-scale scrum teams,"ABSTRACT Sharing and managing knowledge is an essential resource for the success of a Scrum team. However, widely known knowledge management practices typically address only team level collaboration, which cannot be easily scaled to multiple Scrum teams. In this sense, this paper conducts an empirical study at one of the largest information technology companies operating in Portugal, in which multiple Scrum teams working locally and in remote offices develops e-commerce solutions for the African market. Several facilitators’ knowledge practices are identified and discussed, and also the main challenges and difficulties of scaling Scrum practices for large-scale teams are addressed.","[{'authorId': '24855168', 'name': 'F. Almeida'}, {'authorId': '2052479892', 'name': 'Emanuel Miranda'}, {'authorId': '2058687814', 'name': 'João Falcão'}]",2019.0,Journal of IT Cases and Applications,"{'volume': '21', 'pages': '102 - 90', 'name': 'Journal of Information Technology Case and Application Research'}",https://www.semanticscholar.org/paper/948de39e96e65bffd59483b6c6dca4483a30f5d8,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1080/15228053.2019.1637087?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1080/15228053.2019.1637087, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",15,56,,,['Business'],"{'MAG': '2954017545', 'DOI': '10.1080/15228053.2019.1637087', 'CorpusId': 198844877}",3,"F. Almeida, Emanuel Miranda, João Falcão",,"MAG:2954017545, DOI:10.1080/15228053.2019.1637087, CorpusId:198844877"
Mobile devices compatibility testing strategy via crowdsourcing,"
Purpose
This paper aims to support small mobile application development teams or companies performing testing on a large variety of operating systems versions and mobile devices to ensure their seamless working.


Design/methodology/approach
This paper proposes a “hybrid crowdsourcing” method that leverages the power of public crowd testers. This leads to generating a novel crowdtesting workflow Developer/Tester- Crowdtesting (DT-CT) that focuses on developers and crowd testers as key elements in the testing process without the need for intermediate as managers or leaders. This workflow has been used in a novel crowdtesting platform (AskCrowd2Test). This platform enables testing the compatibility of mobile devices and applications at two different levels, high-level (device characteristics) or low-level (code). Additionally, a “crowd-powered knowledge base” has been developed that stores testing results, relevant issues and their solutions.


Findings
The comparison of the presented DT-CT workflow with the common and most recent crowdtesting workflows showed that DT-CT may positively impact the testing process by reducing time-consuming and budget spend because of the direct interaction of developers and crowd testers.


Originality/value
To authors’ knowledge, this paper is the first to propose crowdtesting workflow based on developers and public crowd testers without crowd managers or leaders, which light the beacon for the future research in this field. Additionally, this work is the first that authorizes crowd testers with a limited level of experience to participate in the testing process, which helps in studying the behaviors and interaction of end-users with apps and obtains more concrete results.
","[{'authorId': '7604764', 'name': 'Q. Naith'}, {'authorId': '1758555', 'name': 'F. Ciravegna'}]",2018.0,International Journal of Crowd Science,"{'volume': '2', 'pages': '225-246', 'name': 'Int. J. Crowd Sci.'}",https://www.semanticscholar.org/paper/169187c2e866b939857c69068cba402e2399bf0f,True,"{'url': 'https://www.emerald.com/insight/content/doi/10.1108/IJCS-09-2018-0024/full/pdf?title=mobile-devices-compatibility-testing-strategy-via-crowdsourcing', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1108/IJCS-09-2018-0024?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1108/IJCS-09-2018-0024, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",4,19,,['JournalArticle'],['Computer Science'],"{'DBLP': 'journals/ijcrowdsci/NaithC18', 'MAG': '2901225863', 'DOI': '10.1108/IJCS-09-2018-0024', 'CorpusId': 69623676}",0,"Q. Naith, F. Ciravegna",JournalArticle,"DBLP:journals/ijcrowdsci/NaithC18, MAG:2901225863, DOI:10.1108/IJCS-09-2018-0024, CorpusId:69623676"
Hybrid Crowd-powered Approach for Compatibility Testing of Mobile Devices and Applications,,"[{'authorId': '7604764', 'name': 'Q. Naith'}, {'authorId': '1758555', 'name': 'F. Ciravegna'}]",2018.0,International Conference on Crowd Science and Engineering,{'pages': '1:1-1:8'},https://www.semanticscholar.org/paper/2d64851a1f79110c14c1c5c465e513275b8ced21,True,"{'url': 'http://eprints.whiterose.ac.uk/142482/1/A_hybrid-crowd-powered.compressed.pdf', 'status': 'GREEN', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/3265689.3265690?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/3265689.3265690, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",4,28,,['JournalArticle'],['Computer Science'],"{'MAG': '2896599595', 'DBLP': 'conf/iccse/NaithC18', 'DOI': '10.1145/3265689.3265690', 'CorpusId': 53034248}",0,"Q. Naith, F. Ciravegna",JournalArticle,"MAG:2896599595, DBLP:conf/iccse/NaithC18, DOI:10.1145/3265689.3265690, CorpusId:53034248"
Serious Games Supported by Virtual Reality—Literature Review,"Serious games supported by virtual reality (VR) offer innovative solutions across diverse fields, such as education, therapy, and professional training, leveraging immersive and interactive environments to enhance engagement and learning outcomes. This paper provides a comprehensive literature review of VR-based serious games, focusing on their applications, benefits, and challenges. Key themes include the transformative impact of VR on education through improved motivation and experiential learning, therapeutic applications addressing physical and mental health, and professional training in hazardous and high-skill environments. Despite their potential, adoption is hindered by challenges such as high costs, limited accessibility, ethical concerns, and technical limitations, including cybersickness and scalability issues. This review also highlights emerging trends, including AI-driven adaptive learning, advancements in haptic feedback, and the integration of multisensory experiences, offering opportunities to address these barriers. By synthesizing current research and identifying critical gaps, this paper provides actionable recommendations for researchers and developers to maximize the impact of serious VR games in creating inclusive, effective, and scalable solutions for diverse user needs.","[{'authorId': '2346617986', 'name': 'Nadia Damianova'}, {'authorId': '2292502854', 'name': 'Santiago Berrezueta-Guzman'}]",2025.0,IEEE Access,"{'volume': '13', 'pages': '38548-38561', 'name': 'IEEE Access'}",https://www.semanticscholar.org/paper/55bf90416b0d8f335c48814666bada706a8d3605,True,"{'url': 'https://doi.org/10.1109/access.2025.3544022', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1109/ACCESS.2025.3544022?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/ACCESS.2025.3544022, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",19,85,,"['JournalArticle', 'Review']",['Computer Science'],"{'DBLP': 'journals/access/DamianovaB25', 'DOI': '10.1109/ACCESS.2025.3544022', 'CorpusId': 276531902}",0,"Nadia Damianova, Santiago Berrezueta-Guzman","JournalArticle, Review","DBLP:journals/access/DamianovaB25, DOI:10.1109/ACCESS.2025.3544022, CorpusId:276531902"
The digital transformation of business. Towards the datafication of the relationship with customers,"ABSTRACT Research presents an analysis of the most recent literature focused on digital transformation in business with special emphasis on the area of marketing. Within the framework of the changes that characterize the digital revolution in the Information Society, the use of Big Data is presented as the most important challenge and innovation of recent years. The use of massive data, only accessible to the largest companies, is seen as an effective tool for building customer loyalty by using data generated by the customers themselves to predict their behavior as consumers. However, this same use of data also raises ethical questions which should be explored.","[{'authorId': '1432674685', 'name': 'Cristina Fernández-Rovira'}, {'authorId': '2124495813', 'name': 'Jesús Álvarez Valdés'}, {'authorId': '146823196', 'name': 'Gemma Molleví'}, {'authorId': '2003482545', 'name': 'Ruben Nicolas-Sans'}]",2021.0,,"{'volume': '162', 'pages': '120339', 'name': 'Technological Forecasting and Social Change'}",https://www.semanticscholar.org/paper/688803925e430604bf5961dc0902001a4b50c3d0,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1016/J.TECHFORE.2020.120339?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/J.TECHFORE.2020.120339, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",146,74,,,['Business'],"{'MAG': '3091727971', 'DOI': '10.1016/J.TECHFORE.2020.120339', 'CorpusId': 224986428}",4,"Cristina Fernández-Rovira, Jesús Álvarez Valdés, Gemma Molleví, Ruben Nicolas-Sans",,"MAG:3091727971, DOI:10.1016/J.TECHFORE.2020.120339, CorpusId:224986428"
International Journal of Crowd Science Mobile devices compatibility testing strategy via crowdsourcing,"Purpose – This paper aims to support small mobile application development teams or companies performing testing on a large variety of operating systems versions and mobile devices to ensure their seamlessworking. Design/methodology/approach – This paper proposes a “ hybrid crowdsourcing ” method that leverages the power of public crowd testers. This leads to generating a novel crowdtesting work ﬂ ow Developer/Tester-Crowdtesting (DT-CT) that focuses on developers and crowd testers as key elements in the testing process without the need for intermediate as managers or leaders. This work ﬂ ow has been used in a novel crowdtesting platform (AskCrowd2Test). This platform enables testing the compatibility of mobile devices and applications at two different levels, high-level (device characteristics) or low-level (code). Additionally, a “ crowd-powered knowledge base ” has been developed that stores testing results, relevant issues and their solutions. Findings – The comparison of the presented DT-CT work ﬂ ow with the common and most recent crowdtesting work ﬂ ows showed that DT-CT may positively impact the testing process by reducing time-consuming andbudget spendbecause of the direct interactionof developers and crowd testers. Originality/value – To authors ’ knowledge, this paper is the ﬁ rst to propose crowdtesting work ﬂ ow based on developers and public crowd testers without crowd managers or leaders, which light the beacon for the future research in this ﬁ eld. Additionally, this work is the ﬁ rst that authorizes crowd testers with a limited level of experience to participate in the testing process, which helps in studying the behaviors and interaction of end-userswith apps andobtains more concreteresults.","[{'authorId': '7604764', 'name': 'Q. Naith'}, {'authorId': '1758555', 'name': 'F. Ciravegna'}]",2019.0,,,https://www.semanticscholar.org/paper/c75859479a0fc0b6628bec88cfed31e38daaa48b,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://core.ac.uk/download/pdf/199218669.pdf, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",0,23,,,,{'CorpusId': 250533193},0,"Q. Naith, F. Ciravegna",,CorpusId:250533193
Engineering Applications of Artificial Intelligence,,"[{'authorId': '2175322309', 'name': 'Lauren McMillan'}, {'authorId': '2103905190', 'name': 'Liz Varga'}]",,,,https://www.semanticscholar.org/paper/3007a06f6739ee25740e5e2f8cec5aa7c6064710,False,"{'url': '', 'status': None, 'license': None}",0,204,,['Review'],,{'CorpusId': 279241578},0,"Lauren McMillan, Liz Varga",Review,CorpusId:279241578
