Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"ACD Neto, GH Travassos","Seleção de Técnicas de Teste Baseado em Modelos",2010,"Concurso de Teses e Dissertações (CTD)","sol.sbc.org.br","https://sol.sbc.org.br/index.php/ctd/article/view/29751","",115,"2026-05-13 23:06:06","","","","",,,,,0,0.00,0,2,16,"Este artigo descreve uma solução para o problema de seleção combinada de Técnicas de Teste Baseado em Modelos (TTBMs) para projetos de software. A tecnologia de software …","https://sol.sbc.org.br/index.php/ctd/article/download/29751/29554","https://scholar.google.com/scholar?q=related:Rvlx-orjBxcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"FM Moura, SM Melo, SRS Souza","SeleCTT: ferramenta para automatização do processo de seleção de técnicas de teste de software concorrente",2018,"","","","",108,"2026-05-13 23:06:06","CITATION","","","",,,,,0,0.00,0,3,8,"","","https://scholar.google.com/scholar?q=related:h24PEeEIYusJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
17,"Z Wang","Selecting verification and validation techniques for simulation projects: A planning and tailoring strategy",2013,"2013 Winter Simulations Conference (WSC)","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6721511/?casa_token=2kvfpLe67DYAAAAA:YOJmMwP_yZX53i5SAVs1VIdPKS8YjZKJnp4rbzzKwzoE-hq7C27zpCw_xqOwcCq5KVZPBOQ7Fg","https://scholar.google.com/scholar?cites=6055026372135524469&as_sdt=2005&sciodt=0,5&hl=en",29,"2026-05-13 23:06:06","","","","",,,,,17,1.31,17,1,13,"Conducting verification and validation (V&V) of modeling and simulation (M&S) requires systematic and structured application of different V&V techniques throughout the M&S life …","https://ieeexplore.ieee.org/iel7/6709837/6721384/06721511.pdf?casa_token=j0_dUCnGnZgAAAAA:usiqLte7LsKqiZ3UGh8hE7Ea8jWNeTJ7auAqQZWUCi8_7Ae0bWinAUC7gmX3YouVUmIonW14-w","https://scholar.google.com/scholar?q=related:dZjCkGfGB1QJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
9,"P Strooper, MA Wojcicki","Selecting V&V technology combinations: how to pick a winner?",2007,"12th IEEE International Conference …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4276305/?casa_token=UScN0WgpVCsAAAAA:cjeqLeAcJR3JyVeODOz7txCVstmt_pcu_MV7BbX0n9QjMe64SUK5d1rTJc44Tm8abdX2VSJotw","https://scholar.google.com/scholar?cites=5843997394892823545&as_sdt=2005&sciodt=0,5&hl=en",55,"2026-05-13 23:06:06","","","","",,,,,9,0.47,5,2,19,"Numerous software verification and validation (V&V) techniques and tools exist to analyse requirements, designs and implementations of software systems. These V&V technologies …","https://ieeexplore.ieee.org/iel5/4276289/4276290/04276305.pdf?casa_token=etI5QZnkGt4AAAAA:IRbHhqY2BuXJ0tuEnHatiKY3XHH03hkkqJ_EbEgfBV9z56w_zieH2OER2s_5Twpde6j1gzFyYQ","https://scholar.google.com/scholar?q=related:-Rvl9qoMGlEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"GN Sujata","Selecting TCP Techniques in Combination using Particle Swarm Optimization",,"csjournals.com","","http://csjournals.com/IJCSC/PDF9-1/33.%20Sujata.pdf","",96,"2026-05-13 23:06:06","PDF","","","",,,,,0,0.00,0,1,,"Regression Testing is mainly done in software maintenance aiming to assure that the changes made in the software have correctly been implemented and also to achieve the …","http://csjournals.com/IJCSC/PDF9-1/33.%20Sujata.pdf","https://scholar.google.com/scholar?q=related:paJGdMeD_1kJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
48,"O Armbrust, M Katahira, Y Miyamoto, J Münch…","Scoping software process models-initial concepts and experience from defining space standards",2008,"… Conference on Software …","Springer","https://link.springer.com/chapter/10.1007/978-3-540-79588-9_15","https://scholar.google.com/scholar?cites=6978841871273926293&as_sdt=2005&sciodt=0,5&hl=en",20,"2026-05-13 23:06:06","","10.1007/978-3-540-79588-9_15","","",,,,,48,2.67,10,5,18,"Defining process standards by integrating, harmonizing, and standardizing heterogeneous and often implicit processes is an important task, especially for large development …","https://arxiv.org/pdf/1401.8072","https://scholar.google.com/scholar?q=related:lZ7n2LTT2WAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
90,"O Armbrust, M Katahira, Y Miyamoto…","Scoping software process lines",2009,"Software Process …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/spip.412","https://scholar.google.com/scholar?cites=4195166725797430162&as_sdt=2005&sciodt=0,5&hl=en",9,"2026-05-13 23:06:06","","10.1002/spip.412","","",,,,,90,5.29,23,4,17,"Defining organization‐specific process standards by integrating, harmonizing, and standardizing heterogeneous and often implicit processes is an important task, especially for …","http://www.ove-armbrust.de/downloads/Armbrust-Software_Process_Scoping_SPIP.pdf","https://scholar.google.com/scholar?q=related:ksOxAOk5ODoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"S Suneja","Review on practices in Software Testing",,"","","","",117,"2026-05-13 23:06:06","CITATION","","","",,,,,0,0.00,0,1,,"","","https://scholar.google.com/scholar?q=related:zpv3aKwCKeMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"HC Vazquez, J Pace, C Marcos, S Vidal","Retrieving and ranking relevant javascript technologies from web repositories",2022,"arXiv preprint arXiv:2205.15086","arxiv.org","https://arxiv.org/abs/2205.15086","https://scholar.google.com/scholar?cites=4871426991730422081&as_sdt=2005&sciodt=0,5&hl=en",40,"2026-05-13 23:06:06","","","","",,,,,3,0.75,1,4,4,"The selection of software technologies is an important but complex task. We consider developers of JavaScript (JS) applications, for whom the assessment of JS libraries has …","https://arxiv.org/pdf/2205.15086","https://scholar.google.com/scholar?q=related:QXFX_wnJmkMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"V Schiaffonati, M Verdicchio","Rethinking experiments in a socio-technical perspective: The case of software engineering",2015,"Philosophies","mdpi.com","https://www.mdpi.com/2409-9287/1/1/87","https://scholar.google.com/scholar?cites=6516129211944235405&as_sdt=2005&sciodt=0,5&hl=en",66,"2026-05-13 23:06:06","HTML","","","",,,,,3,0.27,2,2,11,"Experiments in computing share many characteristics with the traditional experimental method, but also present significant differences from a practical perspective, due to their aim …","https://www.mdpi.com/2409-9287/1/1/87","https://scholar.google.com/scholar?q=related:jXF7jP7wbVoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"Y Labiche","Requirement-based software testing with the UML: a systematic mapping study",2012,"","academia.edu","https://www.academia.edu/download/82683792/download.pdf","https://scholar.google.com/scholar?cites=15638469911948131165&as_sdt=2005&sciodt=0,5&hl=en",80,"2026-05-13 23:06:06","HTML","","","",,,,,2,0.14,2,1,14,"Our goal is to determine the current state of the art in requirement based testing in a UML context. We combined an automated search in digital libraries with a manual search in …","https://www.academia.edu/download/82683792/download.pdf","https://scholar.google.com/scholar?q=related:XXtNXIcBB9kJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"YK Chiam","Representation and selection of quality attribute techniques for software development process",2011,"","unsworks.unsw.edu.au","https://unsworks.unsw.edu.au/bitstreams/ac2dabdf-5dca-449a-8c46-88044054db37/download","https://scholar.google.com/scholar?cites=16080211412565549759&as_sdt=2005&sciodt=0,5&hl=en",88,"2026-05-13 23:06:06","PDF","","","",,,,,1,0.07,1,1,15,"Representation and selection of quality attribute techniques for software development process Page 1 Representation and selection of quality attribute techniques for software …","https://unsworks.unsw.edu.au/bitstreams/ac2dabdf-5dca-449a-8c46-88044054db37/download","https://scholar.google.com/scholar?q=related:v-ImRxVjKN8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"SM MELO, SDORS DE SOUZA","RELATÓRIOS TÉCNICOS",2018,"","repositorio.usp.br","https://repositorio.usp.br/bitstreams/2589aebc-9f09-4029-ac06-bcd4be465174","",114,"2026-05-13 23:06:06","PDF","","","",,,,,0,0.00,0,2,8,"Neste relatório técnico é apresentada a ferramenta SeleCTT que automatiza o processo de seleção de técnicas de teste de software concorrentes, com o objetivo de auxiliar …","https://repositorio.usp.br/bitstreams/2589aebc-9f09-4029-ac06-bcd4be465174","https://scholar.google.com/scholar?q=related:sCZU45K1xagJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
5,"G Lini","Quantum parallelism thesis, many world interpretation and physical information thesis",2015,"Philosophies","mdpi.com","https://www.mdpi.com/2409-9287/1/1/102","https://scholar.google.com/scholar?cites=12058693866350603962&as_sdt=2005&sciodt=0,5&hl=en",57,"2026-05-13 23:06:06","HTML","","","",,,,,5,0.45,5,1,11,"The aim of this paper is to address a particular interpretation of quantum computational processes, namely, the so called Many World Interpretation (MWI). I will show that if such an …","https://www.mdpi.com/2409-9287/1/1/102","https://scholar.google.com/scholar?q=related:um4Chy4WWacJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"A da Silva Grande, ACD Neto…","Providing trade-off techniques subsets to improve software testing effectiveness: using evolutionary algorithm to support software testing techniques selection by a …",2012,"Brazilian Symposium on …","Springer","https://link.springer.com/chapter/10.1007/978-3-642-34459-6_23","https://scholar.google.com/scholar?cites=6138826814683053510&as_sdt=2005&sciodt=0,5&hl=en",77,"2026-05-13 23:06:06","","10.1007/978-3-642-34459-6_23","","",,,,,2,0.14,1,3,14,"The combination of testing techniques is considered an effective strategy to evaluate the quality of a software product. However, the selection of which techniques to combine in a …","","https://scholar.google.com/scholar?q=related:xn3TinZ-MVUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"VV Ribeiro","PROCEDIMENTO PARA APOIO À SELEÇÃO DE CRITÉRIOS DE PARADA PARA TESTES DE SOFTWARE",2013,"","cos.ufrj.br","https://cos.ufrj.br/uploadfile/1379605641.pdf","",111,"2026-05-13 23:06:06","PDF","","","",,,,,0,0.00,0,1,13,"PROCEDIMENTO PARA APOIO À SELEÇÃO DE CRITÉRIOS DE PARADA PARA TESTES DE SOFTWARE Victor Vidigal Ribeiro Dissertação de Mes Page 1 PROCEDIMENTO PARA …","https://cos.ufrj.br/uploadfile/1379605641.pdf","https://scholar.google.com/scholar?q=related:dVc4TG3u1loJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
9,"ACD Neto, GH Travassos","Porantim: An approach to support the combination and selection of Model-based Testing techniques",2009,"2009 ICSE Workshop on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5069035/","https://scholar.google.com/scholar?cites=4166996687648858513&as_sdt=2005&sciodt=0,5&hl=en",56,"2026-05-13 23:06:06","","","","",,,,,9,0.53,5,2,17,"The technical literature regarding Model-based Testing (MBT) has several techniques with different characteristics and goals available to be applied in software projects. Besides the …","","https://scholar.google.com/scholar?q=related:kSGK42gl1DkJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
13,"ACD Neto, R de Freitas Rodrigues…","Porantim-opt: Optimizing the combined selection of model-based testing techniques",2011,"2011 IEEE Fourth …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5954407/?casa_token=-qhGLrL3ZZEAAAAA:0lQYDlBOGDkbDjwnDDHd6HV3cVHQd3WbBmbAd_oBEJ8wFnEpzQaTv3HbOKTPKDg3kEC23wQiOg","https://scholar.google.com/scholar?cites=12764935006662923877&as_sdt=2005&sciodt=0,5&hl=en",41,"2026-05-13 23:06:06","","","","",,,,,13,0.87,4,3,15,"The combination of testing techniques is considered an effective strategy to evaluate a software product. However, the selection of which techniques to combine in a software …","https://ieeexplore.ieee.org/iel5/5954009/5954382/05954407.pdf?casa_token=5Fq9LGW5PQoAAAAA:kaDfqXeCbx8_38oC1VJL_Qx5zkx-g0lR4_i2Z2bfzSqoyVkkakTsIVSxyEUjDe_t11tZtV99DA","https://scholar.google.com/scholar?q=related:ZZYXzcEoJrEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"O Armbrust","PhD Theses in Experimental Software Engineering",,"publica.fraunhofer.de","","https://publica.fraunhofer.de/bitstreams/c203395e-60c4-42a0-98f4-2789cd86745d/download","",86,"2026-05-13 23:06:06","PDF","","","",,,,,0,0.00,0,1,,"Having software processes that fit technological, project, and business demands is one important prerequisite for software-developing organizations to operate successfully in a …","https://publica.fraunhofer.de/bitstreams/c203395e-60c4-42a0-98f4-2789cd86745d/download","https://scholar.google.com/scholar?q=related:gk-yoUsiRDkJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
19,"S Vegas, N Juristo, V Basili","Packaging experiences for improving testing technique selection",2006,"Journal of Systems and Software","Elsevier","https://www.sciencedirect.com/science/article/pii/S0164121206000744?casa_token=0QbZFFf1E3QAAAAA:0MH4dt011ut8UO6KDoxJa6vTjP2Kuk2B6wWoPlcTXsvSwqqkyYs-NzLgnhkKCOm3td6WgGYF6w","https://scholar.google.com/scholar?cites=7304755648464102724&as_sdt=2005&sciodt=0,5&hl=en",39,"2026-05-13 23:06:06","HTML","","","",,,,,19,0.95,6,3,20,"One of the major problems within the software testing area is how to get a suitable set of cases to test a software system. A good set of test cases should assure maximum …","https://www.sciencedirect.com/science/article/pii/S0164121206000744?casa_token=0QbZFFf1E3QAAAAA:0MH4dt011ut8UO6KDoxJa6vTjP2Kuk2B6wWoPlcTXsvSwqqkyYs-NzLgnhkKCOm3td6WgGYF6w","https://scholar.google.com/scholar?q=related:RCW7XY-0X2UJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"LM Castro","On the development life cycle of distributed functional applications: a case study",2010,"","ruc.udc.es","https://ruc.udc.es/items/92b62bde-a00f-463e-aec0-1fd80d739763","https://scholar.google.com/scholar?cites=17596013804492431689&as_sdt=2005&sciodt=0,5&hl=en",89,"2026-05-13 23:06:06","","","","",,,,,1,0.06,1,1,16,"In a world where technology plays a major, increasing role day after day, efforts devoted to develop better software are never too much. Both industry and academia are well aware of …","https://ruc.udc.es/bitstreams/00393a48-d614-40d1-9a42-830d9b5a7db6/download","https://scholar.google.com/scholar?q=related:SSGk11OZMfQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
4,"S Vegas, P Riofrío, E Marcos, N Juristo","On (mis) perceptions of testing effectiveness: an empirical study",2020,"Empirical Software Engineering","Springer","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s10664-020-09805-y&casa_token=1G7e-E2bgI0AAAAA:kHrCyL_4k4fvKXNWhCvZ_5zY0vtQNnCnaHtzBlyTDhHh3rZ0STQ6zgV-x-Jnfu5BTFpURbyMWpetZKQl","https://scholar.google.com/scholar?cites=9533925654923795559&as_sdt=2005&sciodt=0,5&hl=en",44,"2026-05-13 23:06:06","HTML","10.1007/s10664-020-09805-y","","",,,,,4,0.67,1,4,6,"A recurring problem in software development is incorrect decision making on the techniques, methods and tools to be used. Mostly, these decisions are based on developers' …","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s10664-020-09805-y&casa_token=1G7e-E2bgI0AAAAA:kHrCyL_4k4fvKXNWhCvZ_5zY0vtQNnCnaHtzBlyTDhHh3rZ0STQ6zgV-x-Jnfu5BTFpURbyMWpetZKQl","https://scholar.google.com/scholar?q=related:Z1y3yN5OT4QJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"P Hulule, SD Joshi, AK Kadam, MA Sarda","NOVEL APPROACH FOR EFFICIENT SELECTION OF TEST CASE PRIORITIZATION METHODS",,"researchgate.net","","https://www.researchgate.net/profile/Amol-Kadam-3/publication/362505110_An_Experimental_Technique_for_Efficient_Selection_of_Test_Case_Prioritization_Methods/links/62ede54188b83e7320b17a3b/An-Experimental-Technique-for-Efficient-Selection-of-Test-Case-Prioritization-Methods.pdf","",90,"2026-05-13 23:06:06","PDF","","","",,,,,0,0.00,0,4,,"Test case prioritization techniques agenda test cases to decrease the price of regression testing also to maximize approximately impartial function. Test cases are prioritized so that …","https://www.researchgate.net/profile/Amol-Kadam-3/publication/362505110_An_Experimental_Technique_for_Efficient_Selection_of_Test_Case_Prioritization_Methods/links/62ede54188b83e7320b17a3b/An-Experimental-Technique-for-Efficient-Selection-of-Test-Case-Prioritization-Methods.pdf","https://scholar.google.com/scholar?q=related:GCcNqpdBzO0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
70,"AC Dias-Neto, GH Travassos","Model-based testing approaches selection for software projects",2009,"Information and Software Technology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0950584909001050?casa_token=h_jGX4Os3GUAAAAA:6irH1FW0knqMJl9GZx51u-ab85haFcmJhr0dpXCU8ffItnqMU1YBkHPaE-y7qyMlS_4SJsLUKg","https://scholar.google.com/scholar?cites=1047733230653244100&as_sdt=2005&sciodt=0,5&hl=en",12,"2026-05-13 23:06:06","HTML","","","",,,,,70,4.12,35,2,17,"Selecting software technologies for software projects represents a challenge to software engineers. It is known that software projects differ from each other by presenting different …","https://www.sciencedirect.com/science/article/pii/S0950584909001050?casa_token=h_jGX4Os3GUAAAAA:6irH1FW0knqMJl9GZx51u-ab85haFcmJhr0dpXCU8ffItnqMU1YBkHPaE-y7qyMlS_4SJsLUKg","https://scholar.google.com/scholar?q=related:xIJ1eNJLig4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
7,"M Burgin, N Debnath, HK Lee","Measuring testing as a distributed component of the software life cycle",2009,"Journal of Computational …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.3233/JCM-2009-0249?casa_token=P8Y3XVMDJTEAAAAA:IGdWLGf4M7sBJyQ4mMtI0KUrNrl2uwmCE3xP04B2_P_Po-de0MKdZEIEEAAI1f-93TCml5D6brYj","https://scholar.google.com/scholar?cites=4517784752640279745&as_sdt=2005&sciodt=0,5&hl=en",62,"2026-05-13 23:06:06","","10.3233/JCM-2009-0249","","",,,,,7,0.41,2,3,17,"We study software testing as a distributed component of the software life cycle, developing a technique for estimating testing validity. The goal of this paper is to build measures for …","https://journals.sagepub.com/doi/pdf/10.3233/JCM-2009-0249?casa_token=BQTO56kGUQIAAAAA:V5DNnVzviqHxoBzAnxt5nZ9VP1XwT4kKp3LrPhiFp_2Uk_2RkAmeiAb1xAP76XhB8maFkPFHAIEU","https://scholar.google.com/scholar?q=related:wcTM2Etlsj4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
86,"S Vegas, N Juristo, VR Basili","Maturing software engineering knowledge through classifications: A case study on unit testing techniques",2009,"IEEE Transactions on Software …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4775907/?casa_token=IdXox71GKoMAAAAA:wjbLPGKIZWXqzBM6QuYFXIIlNnvP6NyNaHQ9N15uJ7lFCtY55vXbfXtTV5sNYd25QOyvpi_CEQ","https://scholar.google.com/scholar?cites=17150037393753219295&as_sdt=2005&sciodt=0,5&hl=en",5,"2026-05-13 23:06:06","","","","",,,,,86,5.06,29,3,17,"Classification makes a significant contribution to advancing knowledge in both science and engineering. It is a way of investigating the relationships between the objects to be classified …","https://ieeexplore.ieee.org/iel5/32/5186358/04775907.pdf?casa_token=LVUfPxcc5F8AAAAA:t7jCYGLxxGAgRU4kuOAGbQwN4MNL3KRQAftMBX0rD-aEj5yOhduaHD-VIsVKmgT_W1Aqe8eVDA","https://scholar.google.com/scholar?q=related:36BTEyUsAe4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
52,"K Wnuk, T Garrepalli","Knowledge management in software testing: a systematic snowball literature review",2018,"e-Informatica Software Engineering …","yadda.icm.edu.pl","https://yadda.icm.edu.pl/baztech/element/bwmeta1.element.baztech-fd27294c-dc79-4c73-a97a-9fd519b0a713","https://scholar.google.com/scholar?cites=10016090599045724182&as_sdt=2005&sciodt=0,5&hl=en",2,"2026-05-13 23:06:06","","","","",,,,,52,6.50,26,2,8,"Background: Software testing benefits from the usage of Knowledge Management (KM) methods and principles. Thus, there is a need to adopt KM to the software testing core …","https://yadda.icm.edu.pl/baztech/element/bwmeta1.element.baztech-fd27294c-dc79-4c73-a97a-9fd519b0a713/c/wnuk_knowledge_1_2018.pdf","https://scholar.google.com/scholar?q=related:Fvg_ElVNAIsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"T Garrepalli","Knowledge Management in software testing",2015,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:869051","https://scholar.google.com/scholar?cites=15581790248248607548&as_sdt=2005&sciodt=0,5&hl=en",84,"2026-05-13 23:06:06","HTML","","","",,,,,1,0.09,1,1,11,"Knowledge Management in Software Testing diva-portal.org Digitala Vetenskapliga Arkivet Simple search Advanced search - Research publicationsAdvanced search - Student theses …","https://www.diva-portal.org/smash/record.jsf?pid=diva2:869051","https://scholar.google.com/scholar?q=related:PAOBx6yjPdgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"B Güldali","Integrating Contract-based Testing into Model-driven Software Development",2014,"","Cologne University of Applied …","","https://scholar.google.com/scholar?cites=6117753077016544079&as_sdt=2005&sciodt=0,5&hl=en",83,"2026-05-13 23:06:06","CITATION","","","",,,,,1,0.08,1,1,12,"","","https://scholar.google.com/scholar?q=related:T8MfowKg5lQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
6,"SM Melo, SRS de Souza, PSL de Souza…","How to test your concurrent software: an approach for the selection of testing techniques",2017,"Proceedings of the 4th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3141865.3142468","https://scholar.google.com/scholar?cites=6398345923584622382&as_sdt=2005&sciodt=0,5&hl=en",49,"2026-05-13 23:06:06","","10.1145/3141865.3142468","","",,,,,6,0.67,2,4,9,"High-Performance Computing (HPC) applications consist of concurrent programs with multi-process and/or multithreaded models with varying degrees of parallelism. Although their …","https://dl.acm.org/doi/pdf/10.1145/3141865.3142468","https://scholar.google.com/scholar?q=related:Ln9Utbd9y1gJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"IC Machado","Fault model-based variability testing",2014,"","Instituto de Matemática","","https://scholar.google.com/scholar?cites=9445196863641910351&as_sdt=2005&sciodt=0,5&hl=en",68,"2026-05-13 23:06:06","CITATION","","","",,,,,3,0.25,3,1,12,"","","https://scholar.google.com/scholar?q=related:T3wCM4EUFIMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"I do Carmo Machado, ES de Almeida","Fault model-based variability testing",2015,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbqs/article/view/15233","https://scholar.google.com/scholar?cites=5873344835635415048&as_sdt=2005&sciodt=0,5&hl=en",100,"2026-05-13 23:06:06","","","","",,,,,1,0.09,1,2,11,"Resumo Software Product Lines (SPL) testing techniques are commonly focused on handling variability from a high level abstraction perspective, despite the importance of …","https://sol.sbc.org.br/index.php/sbqs/article/download/15233/15077","https://scholar.google.com/scholar?q=related:CIhsewJQglEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
6,"AC Dias-Neto, GH Travassos","Evolving a computerized infrastructure to support the selection of model-based testing techniques",2010,"on Testing Software and Systems …","academia.edu","https://www.academia.edu/download/49426209/Composability_Test_of_BOM_based_models_u20161007-12221-dwxd0q.pdf#page=92","https://scholar.google.com/scholar?cites=2262414709162341978&as_sdt=2005&sciodt=0,5&hl=en",64,"2026-05-13 23:06:06","PDF","","","",,,,,6,0.38,3,2,16,"This paper describes a computerized infrastructure to support the combined selection of Model-based Testing (MBT) Techniques to be jointly used for a software project. The …","https://www.academia.edu/download/49426209/Composability_Test_of_BOM_based_models_u20161007-12221-dwxd0q.pdf#page=92","https://scholar.google.com/scholar?q=related:WnY98jC2ZR8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
19,"AC Dias-Neto, GH Travassos","Evaluation of {model-based} testing techniques selection approaches: An external replication",2009,"2009 3rd International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5316007/?casa_token=sUfzKxGJmn8AAAAA:0cZJAFbymcOVWG4moFlVJJgAiry0h5s8pxIZxEYIDEpxj3e5mu9RQt08hUDn33pU9yJYNyP0QA","https://scholar.google.com/scholar?cites=1920936607207513124&as_sdt=2005&sciodt=0,5&hl=en",37,"2026-05-13 23:06:06","","","","",,,,,19,1.12,10,2,17,"The selection of software technologies represents a risk factor to a software project. Therefore, using tailored software technologies to support this task can contribute to reduce …","https://ieeexplore.ieee.org/iel5/5306516/5314212/05316007.pdf?casa_token=qtpyNGkW92oAAAAA:FFZKUGvChPKmGM3ZyxSjaXzcVBeZj0-hnh95s81zmG3CyLb5foSJVVMUl94GtPs1r8SrbgpdDQ","https://scholar.google.com/scholar?q=related:JNylrKqJqBoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
32,"SU Farooq","Evaluating effectiveness of software testing techniques with emphasis on enhancing software reliability",2012,"Journal of emerging trends in Computing and …","academia.edu","https://www.academia.edu/download/89770095/Umar_20PhD_20Thesis.pdf","https://scholar.google.com/scholar?cites=1269312307161940178&as_sdt=2005&sciodt=0,5&hl=en",21,"2026-05-13 23:06:06","PDF","","","",,,,,32,2.29,32,1,14,"Software testing is one of the most widely known and essential field in software engineering. The purpose of software testing is not only to reveal defects and eliminate them but also to …","https://www.academia.edu/download/89770095/Umar_20PhD_20Thesis.pdf","https://scholar.google.com/scholar?q=related:0kBredGAnREJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"SMK Quadri","Evaluating Effectiveness of Software Testing Techniques with Emphasis on Enhancing Software Reliability",2012,"","","","",118,"2026-05-13 23:06:06","CITATION","","","",,,,,0,0.00,0,1,14,"","","https://scholar.google.com/scholar?q=related:aIY2EoTpKMIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"R Ibarra, G Rodriguez","Evaluación y selección de técnicas de prueba de software",2010,"","researchgate.net","https://www.researchgate.net/profile/Ronald-Ibarra/publication/296480694_Evaluacion_y_seleccion_de_tecnicas_de_prueba_de_software/links/58c808c6a6fdcca657f6dab7/Evaluacion-y-seleccion-de-tecnicas-de-prueba-de-software.pdf","",116,"2026-05-13 23:06:06","PDF","","","",,,,,0,0.00,0,2,16,"Software testing is a vital activity and a determining factor for success of a given project since testing allow stakeholders to know if the product meets their expectations and …","https://www.researchgate.net/profile/Ronald-Ibarra/publication/296480694_Evaluacion_y_seleccion_de_tecnicas_de_prueba_de_software/links/58c808c6a6fdcca657f6dab7/Evaluacion-y-seleccion-de-tecnicas-de-prueba-de-software.pdf","https://scholar.google.com/scholar?q=related:l2PvTEGXqFwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
