title,abstract,authors,year,venue,journal,url,isOpenAccess,openAccessPdf,citationCount,referenceCount,isInfluential,publicationTypes,fieldsOfStudy,externalIds,influentialCitationCount,authors_names,publicationTypes_str,externalIds_str
Assessing the Kinect technology acceptance/diffusion into healthcare (the case of physical therapy),,"[{'authorId': '1849680', 'name': 'N. Rahimi'}, {'authorId': '1402582115', 'name': 'J. Golzarian'}]",2015.0,Int. J. Medical Eng. Informatics,"{'volume': '7', 'pages': '269-292', 'name': 'Int. J. Medical Eng. Informatics'}",https://www.semanticscholar.org/paper/44b5e301f2be2cf4a2cd33b835625f46f27445c7,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1504/IJMEI.2015.070130?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1504/IJMEI.2015.070130, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",1,32,,"['JournalArticle', 'Review']",['Computer Science'],"{'MAG': '2202720129', 'DBLP': 'journals/ijmei/RahimiG15', 'DOI': '10.1504/IJMEI.2015.070130', 'CorpusId': 207417200}",0,"N. Rahimi, J. Golzarian","JournalArticle, Review","MAG:2202720129, DBLP:journals/ijmei/RahimiG15, DOI:10.1504/IJMEI.2015.070130, CorpusId:207417200"
"The Unending Quest for Valid, Useful Software Engineering Theories",,"[{'authorId': '144283633', 'name': 'M. Staples'}]",2015.0,2015 IEEE/ACM 4th SEMAT Workshop on a General Theory of Software Engineering,"{'pages': '47-58', 'name': '2015 IEEE/ACM 4th SEMAT Workshop on a General Theory of Software Engineering'}",https://www.semanticscholar.org/paper/d7082b24cb4c234fbbb72b1e14e2da0b029acf10,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1109/GTSE.2015.14?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/GTSE.2015.14, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",4,73,,['JournalArticle'],['Computer Science'],"{'MAG': '2084438932', 'DBLP': 'conf/icse/Staples15', 'DOI': '10.1109/GTSE.2015.14', 'CorpusId': 9617764}",1,M. Staples,JournalArticle,"MAG:2084438932, DBLP:conf/icse/Staples15, DOI:10.1109/GTSE.2015.14, CorpusId:9617764"
From User-Centered to Adoption-Centered Design: A Case Study of an HCI Research Innovation Becoming a Product,,"[{'authorId': '1858682', 'name': 'Parmit K. Chilana'}, {'authorId': '1441987875', 'name': 'Amy J. Ko'}, {'authorId': '1796045', 'name': 'J. Wobbrock'}]",2015.0,International Conference on Human Factors in Computing Systems,{'name': 'Proceedings of the 33rd Annual ACM Conference on Human Factors in Computing Systems'},https://www.semanticscholar.org/paper/f3d52f7007e50e3ac899ca84c576126aefaaff54,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/2702123.2702412?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/2702123.2702412, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",75,29,,"['Book', 'JournalArticle', 'Conference']","['Computer Science', 'Business']","{'MAG': '2117018107', 'DBLP': 'conf/chi/ChilanaKW15', 'DOI': '10.1145/2702123.2702412', 'CorpusId': 16966854}",7,"Parmit K. Chilana, Amy J. Ko, J. Wobbrock","Book, JournalArticle, Conference","MAG:2117018107, DBLP:conf/chi/ChilanaKW15, DOI:10.1145/2702123.2702412, CorpusId:16966854"
"Software Defect Prediction Techniques in Automotive Domain: Evaluation, Selection and Adoption",,"[{'authorId': '3630992', 'name': 'Rakesh Rana'}]",2015.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/7d5391a4463661f9f8bf0a81cb5a981c08583b84,False,"{'url': '', 'status': None, 'license': None}",7,211,,,['Engineering'],"{'MAG': '24523552', 'CorpusId': 108230611}",0,Rakesh Rana,,"MAG:24523552, CorpusId:108230611"
Reporting experiments to satisfy professionals’ information needs,"Although the aim of empirical software engineering is to provide evidence for selecting the appropriate technology, it appears that there is a lack of recognition of this work in industry. Results from empirical research only rarely seem to find their way to company decision makers. If information relevant for software managers is provided in reports on experiments, such reports can be considered as a source of information for them when they are faced with making decisions about the selection of software engineering technologies. To bridge this communication gap between researchers and professionals, we propose characterizing the information needs of software managers in order to show empirical software engineering researchers which information is relevant for decision-making and thus enable them to make this information available. We empirically investigated decision makers’ information needs to identify which information they need to judge the appropriateness and impact of a software technology. We empirically developed a model that characterizes these needs. To ensure that researchers provide relevant information when reporting results from experiments, we extended existing reporting guidelines accordingly. We performed an experiment to evaluate our model with regard to its effectiveness. Software managers who read an experiment report according to the proposed model judged the technology’s appropriateness significantly better than those reading a report about the same experiment that did not explicitly address their information needs. Our research shows that information regarding a technology, the context in which it is supposed to work, and most importantly, the impact of this technology on development costs and schedule as well as on product quality is crucial for decision makers.","[{'authorId': '2423227', 'name': 'Andreas Jedlitschka'}, {'authorId': '1682367', 'name': 'Natalia Juristo Juzgado'}, {'authorId': '145857323', 'name': 'H. D. Rombach'}]",2014.0,Empirical Software Engineering,"{'volume': '19', 'pages': '1921-1955', 'name': 'Empirical Software Engineering'}",https://www.semanticscholar.org/paper/70e59a43fe7f2688102209094d2c4df0b1fef50e,True,"{'url': 'https://oa.upm.es/26304/1/INVE_MEM_2013_162499.pdf', 'status': 'GREEN', 'license': 'CCBYNCND', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1007/s10664-013-9268-6?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/s10664-013-9268-6, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",34,71,,['JournalArticle'],"['Engineering', 'Computer Science']","{'DBLP': 'journals/ese/JedlitschkaJR14', 'MAG': '2009223100', 'DOI': '10.1007/s10664-013-9268-6', 'CorpusId': 14223049}",0,"Andreas Jedlitschka, Natalia Juristo Juzgado, H. D. Rombach",JournalArticle,"DBLP:journals/ese/JedlitschkaJR14, MAG:2009223100, DOI:10.1007/s10664-013-9268-6, CorpusId:14223049"
To use or not to use? SDM utilisation in the development of LMS in South Africa,,"[{'authorId': '1966297', 'name': 'K. V. Aswegen'}, {'authorId': '40070006', 'name': 'Magda Huisman'}, {'authorId': '37369812', 'name': 'E. Taylor'}]",2014.0,Interactive Technology and Smart Education,"{'volume': '11', 'pages': '238-253', 'name': 'Interact. Technol. Smart Educ.'}",https://www.semanticscholar.org/paper/243931f80528ccd65a91856917b643343272fa76,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1108/ITSE-09-2014-0026?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1108/ITSE-09-2014-0026, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",1,34,,"['JournalArticle', 'Review']",['Computer Science'],"{'MAG': '1999189274', 'DBLP': 'journals/itse/AswegenHT14', 'DOI': '10.1108/ITSE-09-2014-0026', 'CorpusId': 34377665}",0,"K. V. Aswegen, Magda Huisman, E. Taylor","JournalArticle, Review","MAG:1999189274, DBLP:journals/itse/AswegenHT14, DOI:10.1108/ITSE-09-2014-0026, CorpusId:34377665"
Bridging the gap: SE technology transfer into practice: study design and preliminary results,,"[{'authorId': '1707685', 'name': 'Philipp Diebold'}, {'authorId': '3326020', 'name': 'A. Vetrò'}]",2014.0,International Symposium on Empirical Software Engineering and Measurement,{'pages': '52:1-52:4'},https://www.semanticscholar.org/paper/df91352a1b060041ff2d52fbb53b0eb48dcac8e4,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/2652524.2652552?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/2652524.2652552, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",13,14,,"['JournalArticle', 'Review']","['Engineering', 'Computer Science']","{'DBLP': 'conf/esem/DieboldV14', 'MAG': '2090593061', 'DOI': '10.1145/2652524.2652552', 'CorpusId': 17973203}",1,"Philipp Diebold, A. Vetrò","JournalArticle, Review","DBLP:conf/esem/DieboldV14, MAG:2090593061, DOI:10.1145/2652524.2652552, CorpusId:17973203"
Practical experiences in designing and conducting empirical studies in industry-academia collaboration,,"[{'authorId': '1382277338', 'name': 'Silverio Martínez-Fernández'}, {'authorId': '50119384', 'name': 'Helena Martins Marques'}]",2014.0,Conducting Empirical Studies in Industry,{'pages': '15-20'},https://www.semanticscholar.org/paper/9e51cad8d0abace68f7849219a00499a6e58d88c,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/2593690.2593696?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/2593690.2593696, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",16,17,,['JournalArticle'],"['Engineering', 'Computer Science']","{'DBLP': 'conf/icse/Martinez-FernandezM14', 'MAG': '2151560252', 'DOI': '10.1145/2593690.2593696', 'CorpusId': 1187619}",1,"Silverio Martínez-Fernández, Helena Martins Marques",JournalArticle,"DBLP:conf/icse/Martinez-FernandezM14, MAG:2151560252, DOI:10.1145/2593690.2593696, CorpusId:1187619"
Recommendations to the Adoption of New Software Practices: A Case Study of Team Intention and Behavior in Three Software Companies,,"[{'authorId': '144625077', 'name': 'Carol Passos'}, {'authorId': '3174392', 'name': 'D. Cruzes'}, {'authorId': '1999973159', 'name': 'Arthur Hayne'}, {'authorId': '1723519', 'name': 'Manoel G. Mendonça'}]",2013.0,2013 ACM / IEEE International Symposium on Empirical Software Engineering and Measurement,"{'pages': '313-322', 'name': '2013 ACM / IEEE International Symposium on Empirical Software Engineering and Measurement'}",https://www.semanticscholar.org/paper/f4fd8d40b48787fb8c8af09a6629ed7559aeb340,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1109/ESEM.2013.31?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/ESEM.2013.31, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",4,47,,['JournalArticle'],"['Computer Science', 'Engineering']","{'MAG': '1984061322', 'DBLP': 'conf/esem/PassosCHM13', 'DOI': '10.1109/ESEM.2013.31', 'CorpusId': 15796840}",0,"Carol Passos, D. Cruzes, Arthur Hayne, Manoel G. Mendonça",JournalArticle,"MAG:1984061322, DBLP:conf/esem/PassosCHM13, DOI:10.1109/ESEM.2013.31, CorpusId:15796840"
An Insight upon the Effect of Quality Assurance on the Cost of Software Development,,"[{'authorId': '49121505', 'name': 'D. Manchanda'}, {'authorId': '122449880', 'name': 'Akashdeep Singh'}, {'authorId': '2056974251', 'name': 'N. Garg'}]",2013.0,,"{'volume': '80', 'pages': '4-10', 'name': 'International Journal of Computer Applications'}",https://www.semanticscholar.org/paper/d4a9e10c02ddd720af4df72681a96a3306353f9c,True,"{'url': 'https://doi.org/10.5120/13919-1751', 'status': 'BRONZE', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.5120/13919-1751?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.5120/13919-1751, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",3,22,,,['Computer Science'],"{'MAG': '2146352601', 'DOI': '10.5120/13919-1751', 'CorpusId': 14717772}",0,"D. Manchanda, Akashdeep Singh, N. Garg",,"MAG:2146352601, DOI:10.5120/13919-1751, CorpusId:14717772"
Understanding acceptance of information system development and management methodologies by actual users: A review and assessment of existing literature,,"[{'authorId': '39246843', 'name': 'Kunal Mohan'}, {'authorId': '1711375', 'name': 'F. Ahlemann'}]",2013.0,International Journal of Information Management,{'pages': '41'},https://www.semanticscholar.org/paper/c110053b3e3f6fe6625509457938805b765f8fee,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1016/j.ijinfomgt.2013.06.003?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/j.ijinfomgt.2013.06.003, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",27,68,,"['JournalArticle', 'Review']","['Computer Science', 'Psychology']","{'MAG': '2396531048', 'DBLP': 'journals/ijinfoman/MohanA13', 'DOI': '10.1016/j.ijinfomgt.2013.06.003', 'CorpusId': 9948664}",1,"Kunal Mohan, F. Ahlemann","JournalArticle, Review","MAG:2396531048, DBLP:journals/ijinfoman/MohanA13, DOI:10.1016/j.ijinfomgt.2013.06.003, CorpusId:9948664"
Secure collaboration in onboarding,,"[{'authorId': '2655141', 'name': 'P. Chillakanti'}]",2013.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/28ae3329347c2e6d65a8d95d37f9363b63d13cd4,False,"{'url': '', 'status': None, 'license': None}",0,153,,['Review'],['Engineering'],"{'MAG': '202744602', 'CorpusId': 107953637}",0,P. Chillakanti,Review,"MAG:202744602, CorpusId:107953637"
Empirical studies for innovation dissemination: ten years of experience,,"[{'authorId': '1894096', 'name': 'M. T. Baldassarre'}, {'authorId': '1698574', 'name': 'D. Caivano'}, {'authorId': '1733577', 'name': 'G. Visaggio'}]",2013.0,International Conference on Evaluation & Assessment in Software Engineering,{'pages': '144-152'},https://www.semanticscholar.org/paper/ef4db88a8c41e5fb504459d4b6785d5138ec4c26,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/2460999.2461020?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/2460999.2461020, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",27,43,,['JournalArticle'],"['Engineering', 'Computer Science']","{'DBLP': 'conf/ease/BaldassarreCV13', 'MAG': '2069303713', 'DOI': '10.1145/2460999.2461020', 'CorpusId': 10128446}",3,"M. T. Baldassarre, D. Caivano, G. Visaggio",JournalArticle,"DBLP:conf/ease/BaldassarreCV13, MAG:2069303713, DOI:10.1145/2460999.2461020, CorpusId:10128446"
MDD vs. traditional software development: A practitioner's subjective perspective,,"[{'authorId': '3189398', 'name': 'Yulkeidi Martínez'}, {'authorId': '1735889', 'name': 'C. Cachero'}, {'authorId': '143637340', 'name': 'S. Meliá'}]",2013.0,Information and Software Technology,"{'volume': '55', 'pages': '189-200', 'name': 'Inf. Softw. Technol.'}",https://www.semanticscholar.org/paper/9fd3f3140a5b4f1716c4992b417dd0a2f9c905a6,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1016/j.infsof.2012.07.004?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/j.infsof.2012.07.004, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",48,66,,['JournalArticle'],['Computer Science'],"{'DBLP': 'journals/infsof/MartinezCM13', 'MAG': '2005033567', 'DOI': '10.1016/j.infsof.2012.07.004', 'CorpusId': 2966894}",4,"Yulkeidi Martínez, C. Cachero, S. Meliá",JournalArticle,"DBLP:journals/infsof/MartinezCM13, MAG:2005033567, DOI:10.1016/j.infsof.2012.07.004, CorpusId:2966894"
Setting quality targets for coming releases with QUPER: an industrial case study,,"[{'authorId': '1398211683', 'name': 'Richard Berntsson-Svensson'}, {'authorId': '1978677', 'name': 'Yuri Sprockel'}, {'authorId': '1707872', 'name': 'B. Regnell'}, {'authorId': '145646810', 'name': 'S. Brinkkemper'}]",2012.0,Requirements Engineering,"{'volume': '17', 'pages': '283-298', 'name': 'Requirements Engineering'}",https://www.semanticscholar.org/paper/525864d854c2c98460069401323781b9b56a9917,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/s00766-011-0125-0?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/s00766-011-0125-0, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",17,35,,['JournalArticle'],"['Engineering', 'Computer Science']","{'MAG': '1965914989', 'DBLP': 'journals/re/Berntsson-SvenssonSRB12', 'DOI': '10.1007/s00766-011-0125-0', 'CorpusId': 9126113}",2,"Richard Berntsson-Svensson, Yuri Sprockel, B. Regnell, S. Brinkkemper",JournalArticle,"MAG:1965914989, DBLP:journals/re/Berntsson-SvenssonSRB12, DOI:10.1007/s00766-011-0125-0, CorpusId:9126113"
Towards Envisaging Software Testing in a Pervasive Computing World,,"[{'authorId': '1756841', 'name': 'Vinicius H. S. Durelli'}, {'authorId': '9126430', 'name': 'A. T. Endo'}, {'authorId': '1707991', 'name': 'A. Simão'}, {'authorId': '1745775', 'name': 'M. Delamaro'}]",2012.0,Brazilian Symposium on Software Engineering,"{'pages': '201-205', 'name': '2012 26th Brazilian Symposium on Software Engineering'}",https://www.semanticscholar.org/paper/f505d4fe58bfd508d97284fa9f29a9428f571bbc,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1109/SBES.2012.21?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/SBES.2012.21, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",0,20,,['JournalArticle'],['Computer Science'],"{'MAG': '2029657385', 'DBLP': 'conf/sbes/DurelliESD12', 'DOI': '10.1109/SBES.2012.21', 'CorpusId': 18120360}",0,"Vinicius H. S. Durelli, A. T. Endo, A. Simão, M. Delamaro",JournalArticle,"MAG:2029657385, DBLP:conf/sbes/DurelliESD12, DOI:10.1109/SBES.2012.21, CorpusId:18120360"
A prototype tool for QUPER to support release planning of quality requirements,,"[{'authorId': '1398211683', 'name': 'Richard Berntsson-Svensson'}, {'authorId': '18569824', 'name': 'P. L. Parker'}, {'authorId': '1707872', 'name': 'B. Regnell'}]",2011.0,2011 Fifth International Workshop on Software Product Management (IWSPM),"{'pages': '57-66', 'name': '2011 Fifth International Workshop on Software Product Management (IWSPM)'}",https://www.semanticscholar.org/paper/e43bf155180d4b23202e970f82162b36c0c6d851,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1109/IWSPM.2011.6046204?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/IWSPM.2011.6046204, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",11,30,,"['JournalArticle', 'Review']","['Computer Science', 'Business']","{'MAG': '2147170347', 'DBLP': 'conf/re/Berntsson-SvenssonPR11', 'DOI': '10.1109/IWSPM.2011.6046204', 'CorpusId': 7327252}",0,"Richard Berntsson-Svensson, P. L. Parker, B. Regnell","JournalArticle, Review","MAG:2147170347, DBLP:conf/re/Berntsson-SvenssonPR11, DOI:10.1109/IWSPM.2011.6046204, CorpusId:7327252"
Analyzing the Impact of Beliefs in Software Project Practices,"Folklore and beliefs are strong in the software practitioners' community. Software engineering is a communication intensive activity. Software engineers are innovation driven and regularly use automated resources to share ideas, new paradigms and approaches to support and improve their practices. This information flow generates technical folklore and beliefs (that do not have a formal trial basis). Software engineers applying practices are influenced by these and they are inevitably taken on board in the adoption of a particular technology or practice. This paper presents an industrial case study, using a qualitative approach, to investigate the origins and impacts of beliefs on software development team practices. Its main contribution is on the understanding of creation and evolution of technical beliefs, and in studying its use for team practices improvement in the software engineering industry.","[{'authorId': '144625077', 'name': 'Carol Passos'}, {'authorId': '2064003839', 'name': 'A. Braun'}, {'authorId': '3174392', 'name': 'D. Cruzes'}, {'authorId': '1723519', 'name': 'Manoel G. Mendonça'}]",2011.0,International Symposium on Empirical Software Engineering and Measurement,"{'pages': '444-452', 'name': '2011 International Symposium on Empirical Software Engineering and Measurement'}",https://www.semanticscholar.org/paper/424a10cb7c15b6ae2836b22d25f6e06b920e7d0e,True,"{'url': 'http://www.idi.ntnu.no/grupper/su/publ/daniela/passos-esem2001-exper-report.pdf', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1109/ESEM.2011.63?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/ESEM.2011.63, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",46,43,,['JournalArticle'],"['Computer Science', 'Engineering']","{'MAG': '2072404325', 'DBLP': 'conf/esem/PassosBCM11', 'DOI': '10.1109/ESEM.2011.63', 'CorpusId': 15740817}",2,"Carol Passos, A. Braun, D. Cruzes, Manoel G. Mendonça",JournalArticle,"MAG:2072404325, DBLP:conf/esem/PassosBCM11, DOI:10.1109/ESEM.2011.63, CorpusId:15740817"
A method for evaluating rigor and industrial relevance of technology evaluations,,"[{'authorId': '97529166', 'name': 'Martin Ivarsson'}, {'authorId': '1680289', 'name': 'T. Gorschek'}]",2011.0,Empirical Software Engineering,"{'volume': '16', 'pages': '365-395', 'name': 'Empirical Software Engineering'}",https://www.semanticscholar.org/paper/d34e379b0c60d5ab0bfee44ff1c7edfa4bac9ec4,True,"{'url': 'http://www.gorschek.com/doc/publications_files/fulltext.pdf', 'status': 'GREEN', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/s10664-010-9146-4?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/s10664-010-9146-4, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",317,91,,"['JournalArticle', 'Review']","['Engineering', 'Computer Science']","{'DBLP': 'journals/ese/IvarssonG11', 'MAG': '2015232149', 'DOI': '10.1007/s10664-010-9146-4', 'CorpusId': 16853841}",56,"Martin Ivarsson, T. Gorschek","JournalArticle, Review","DBLP:journals/ese/IvarssonG11, MAG:2015232149, DOI:10.1007/s10664-010-9146-4, CorpusId:16853841"
System-specific static code analyses: a case study in the complex embedded systems domain,,"[{'authorId': '2643436', 'name': 'H. Kienle'}, {'authorId': '33587968', 'name': 'J. Kraft'}, {'authorId': '2191832', 'name': 'Thomas Nolte'}]",2011.0,Software quality journal,"{'volume': '20', 'pages': '337 - 367', 'name': 'Software Quality Journal'}",https://www.semanticscholar.org/paper/04ff662f1485e745a554a7097faa6854e796d3a8,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/s11219-011-9138-7?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/s11219-011-9138-7, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",12,66,,['JournalArticle'],['Computer Science'],"{'MAG': '2047625679', 'DBLP': 'journals/sqj/KienleKN12', 'DOI': '10.1007/s11219-011-9138-7', 'CorpusId': 18129791}",0,"H. Kienle, J. Kraft, Thomas Nolte",JournalArticle,"MAG:2047625679, DBLP:journals/sqj/KienleKN12, DOI:10.1007/s11219-011-9138-7, CorpusId:18129791"
Managing software evolution in embedded systems,,"[{'authorId': '52063810', 'name': 'Academisch Proefschrift'}, {'authorId': '37922845', 'name': 'P. V. D. Spek'}]",2010.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/5f12a49c39b20152407296b165fd9ceab3c0d1e5,False,"{'url': '', 'status': None, 'license': None}",5,278,,,['Computer Science'],"{'MAG': '37399357', 'CorpusId': 432097}",0,"Academisch Proefschrift, P. V. D. Spek",,"MAG:37399357, CorpusId:432097"
MIS-PyME software measurement capability maturity model - Supporting the definition of software measurement programs and capability determination,,"[{'authorId': '1400444598', 'name': 'María Díaz-Ley'}, {'authorId': '143661147', 'name': 'Félix García'}, {'authorId': '1702096', 'name': 'M. Piattini'}]",2010.0,Advances in Engineering Software,"{'volume': '41', 'pages': '1223-1237', 'name': 'Adv. Eng. Softw.'}",https://www.semanticscholar.org/paper/02b17bce8806220da48b39320cacde811e9e7cca,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1016/j.advengsoft.2010.06.007?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/j.advengsoft.2010.06.007, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",42,24,,['JournalArticle'],"['Engineering', 'Computer Science']","{'DBLP': 'journals/aes/Diaz-LeyGP10', 'MAG': '2035008258', 'DOI': '10.1016/j.advengsoft.2010.06.007', 'CorpusId': 41728737}",4,"María Díaz-Ley, Félix García, M. Piattini",JournalArticle,"DBLP:journals/aes/Diaz-LeyGP10, MAG:2035008258, DOI:10.1016/j.advengsoft.2010.06.007, CorpusId:41728737"
Evaluating a model of software managers' information needs: an experiment,,"[{'authorId': '2423227', 'name': 'Andreas Jedlitschka'}]",2010.0,International Symposium on Empirical Software Engineering and Measurement,"{'volume': '', 'pages': '19', 'name': ''}",https://www.semanticscholar.org/paper/d02f9a1c3613368d40735a0add789891b163f94c,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/1852786.1852812?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/1852786.1852812, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",11,29,,['JournalArticle'],['Computer Science'],"{'DBLP': 'conf/esem/Jedlitschka10', 'MAG': '2000767041', 'DOI': '10.1145/1852786.1852812', 'CorpusId': 10412974}",0,Andreas Jedlitschka,JournalArticle,"DBLP:conf/esem/Jedlitschka10, MAG:2000767041, DOI:10.1145/1852786.1852812, CorpusId:10412974"
