Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
7,"RB Svensson","Supporting release planning of quality requirements: the Quality Performance Model",2011,"","fileadmin.cs.lth.se","https://fileadmin.cs.lth.se/cs/Personal/Bjorn_Regnell/theses/berntssonsvensson-thesis-2011.pdf","https://scholar.google.com/scholar?cites=11385630518601526980&as_sdt=2005&sciodt=0,5&hl=en",83,"2026-05-05 09:48:35","BOOK","","","",,,,,7,0.47,7,1,15,"In a competitive environment, as experienced by market-driven organizations, it is important to plan software product releases with time-to-market in mind. To increase the chances of …","https://fileadmin.cs.lth.se/cs/Personal/Bjorn_Regnell/theses/berntssonsvensson-thesis-2011.pdf","https://scholar.google.com/scholar?q=related:xC4XDaLiAZ4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"D Jackson, M Thomas, LI Millett","Sufficient Evidence?",2007,"","111.68.96.114","http://111.68.96.114:8088/get/pdf/Software%20for%20dependable%20systems%20-%20Unknown_14305.pdf","",154,"2026-05-05 09:48:35","PDF","","","",,,,,0,0.00,0,3,19,"Critical systems are often subject to certification: a formal assurance that the system has met relevant technical standards designed to ensure it will not unduly endanger the public and …","http://111.68.96.114:8088/get/pdf/Software%20for%20dependable%20systems%20-%20Unknown_14305.pdf","https://scholar.google.com/scholar?q=related:TlUXaEP_QU4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"D Jin, X Mo, AM Subramanian…","Success Factors for Technology Transfer in Government Laboratories",2016,"… and Innovation/IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9025866/","https://scholar.google.com/scholar?cites=11355410982669968872&as_sdt=2005&sciodt=0,5&hl=en",120,"2026-05-05 09:48:35","","","","",,,,,1,0.10,0,4,10,"The success rate of technology transfer from government laboratories is quite low. This paper combines findings from academic research and government policy reports to provide …","","https://scholar.google.com/scholar?q=related:6OWcDCCGlp0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"L Yin","Studying OSS Sustainability via Socio-technical Structure and Institutional Governance",2023,"","search.proquest.com","https://search.proquest.com/openview/4682c1b1a6b92ef30c76e8c071390d8d/1?pq-origsite=gscholar&cbl=18750&diss=y","",104,"2026-05-05 09:48:35","","","","",,,,,0,0.00,0,1,3,"Abstract Open Source Software (OSS) projects have become an integral part of our digital landscape, revolutionizing the way we develop, distribute, and consume software in various …","https://escholarship.org/content/qt4v32w9jm/qt4v32w9jm.pdf","https://scholar.google.com/scholar?q=related:U2pBm810czUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"TK Locklear","Software Technology Maturation and Software Security",2019,"","search.proquest.com","https://search.proquest.com/openview/06fa980005184e40628205436c232e5b/1?pq-origsite=gscholar&cbl=51922&diss=y","",141,"2026-05-05 09:48:35","BOOK","","","",,,,,0,0.00,0,1,7,"Software technology maturation, also referred to as technology transfer, is as difficult as it is rare, mostly because of the time scale involved. Software maturation is defined as the …","https://thescholarship.ecu.edu/server/api/core/bitstreams/be0fe58e-0cd4-4d89-a01b-92f95f0da778/content","https://scholar.google.com/scholar?q=related:768y0hrCxUgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
4,"KT Tran","Software reuse success strategy model: an empirical study of factors involved in the success of software reuse in information system development",2012,"","search.proquest.com","https://search.proquest.com/openview/7be6984433530834d16b62d89ba86cd8/1?pq-origsite=gscholar&cbl=18750","https://scholar.google.com/scholar?cites=12144275796942101835&as_sdt=2005&sciodt=0,5&hl=en",111,"2026-05-05 09:48:35","BOOK","","","",,,,,4,0.29,4,1,14,"This study examined the relationship between information technology (IT) governance and software reuse success. Software reuse has been mostly an IT problem but rarely a …","","https://scholar.google.com/scholar?q=related:S50bg34iiagJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
345,"LI Millett, M Thomas, D Jackson","Software for dependable systems: Sufficient evidence?",2007,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=_aScAgAAQBAJ&oi=fnd&pg=PP1&ots=TohVn8zsWD&sig=s_jIEoXNzlDZB4JLW2ZoFdgtwWs","https://scholar.google.com/scholar?cites=4542907976859179892&as_sdt=2005&sciodt=0,5&hl=en",11,"2026-05-05 09:48:35","BOOK","","","",,,,,345,18.16,115,3,19,"The focus of Software for Dependable Systems is a set of fundamental principles that underlie software system dependability and that suggest a different approach to the …","","https://scholar.google.com/scholar?q=related:dNv6T7ymCz8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
26,"T Punter, RL Krikhaar, RJ Bril","Software engineering technology innovation–Turning research results into industrial success",2009,"Journal of Systems and Software","Elsevier","https://www.sciencedirect.com/science/article/pii/S0164121208002823?casa_token=drfylHxfKH8AAAAA:EReyf6IFP5Nw68Oh78D25TIE17ZCHweC2JhPXr-SeB2PsNKsoCzeoeuLuqL3dbNBugNMFzVTy4Vv","https://scholar.google.com/scholar?cites=17501862645314123281&as_sdt=2005&sciodt=0,5&hl=en",45,"2026-05-05 09:48:35","HTML","","","",,,,,26,1.53,9,3,17,"This paper deals with the innovation of software engineering technologies. These technologies are methods and tools for conducting software development and maintenance …","https://www.sciencedirect.com/science/article/pii/S0164121208002823?casa_token=drfylHxfKH8AAAAA:EReyf6IFP5Nw68Oh78D25TIE17ZCHweC2JhPXr-SeB2PsNKsoCzeoeuLuqL3dbNBugNMFzVTy4Vv","https://scholar.google.com/scholar?q=related:EXag2Vgb4_IJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
8,"K El Emam","Software Engineering Process",2001,"SWEBOK","rose-hulman.edu","https://www.rose-hulman.edu/class/cs/csse490/cs490-const-and-evol/swebok100.pdf#page=154","https://scholar.google.com/scholar?cites=2465778077562720922&as_sdt=2005&sciodt=0,5&hl=en",99,"2026-05-05 09:48:35","PDF","","","",,,,,8,0.32,8,1,25,"The software engineering process Knowledge Area has witnessed dramatic growth over the last decade. This was partly due to a recognition by major acquirers of systems where …","https://www.rose-hulman.edu/class/cs/csse490/cs490-const-and-evol/swebok100.pdf#page=154","https://scholar.google.com/scholar?q=related:mlIS6Bg0OCIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
10,"R Rana","Software defect prediction techniques in automotive domain: Evaluation, selection and adoption",2015,"","gupea.ub.gu.se","https://gupea.ub.gu.se/items/7b706ae1-5f50-4908-a8de-b3317c37b035","https://scholar.google.com/scholar?cites=3181008094398866493&as_sdt=2005&sciodt=0,5&hl=en",62,"2026-05-05 09:48:35","BOOK","","","",,,,,10,0.91,10,1,11,"Software is becoming an increasingly important part of automotive product development. While software in automotive domain enables important functionality and innovations, it also …","https://gupea.ub.gu.se/bitstreams/c6d351df-5f63-45db-9c7e-2f8cab1a4047/download","https://scholar.google.com/scholar?q=related:PWRJFgI2JSwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
19,"R Berntsson Svensson, Y Sprockel, B Regnell…","Setting quality targets for coming releases with QUPER: an industrial case study",2012,"Requirements …","Springer","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s00766-011-0125-0&casa_token=woZKOKn8djsAAAAA:cvrEMaq-DDKKaBWZfAoiZy45ZO7CWwyxc7CXQexijC3aPXImJe4UDYBAo0a5SAJFCw0M8l8MEdhwsPspcuM","https://scholar.google.com/scholar?cites=8397797189246200567&as_sdt=2005&sciodt=0,5&hl=en",48,"2026-05-05 09:48:35","HTML","10.1007/s00766-011-0125-0","","",,,,,19,1.36,5,4,14,"Quality requirements play a critical role in driving architectural design and are an important issue in software development. Therefore, quality requirements need to be considered …","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s00766-011-0125-0&casa_token=woZKOKn8djsAAAAA:cvrEMaq-DDKKaBWZfAoiZy45ZO7CWwyxc7CXQexijC3aPXImJe4UDYBAo0a5SAJFCw0M8l8MEdhwsPspcuM","https://scholar.google.com/scholar?q=related:9yrL2Az4inQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"P Chillakanti","Secure collaboration in onboarding",2013,"","Middlesex University","","https://scholar.google.com/scholar?cites=6700364366137800728&as_sdt=2005&sciodt=0,5&hl=en",116,"2026-05-05 09:48:35","CITATION","","","",,,,,2,0.15,2,1,13,"","","https://scholar.google.com/scholar?q=related:GDhUFeR5_FwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
59,"D Rombach, R Achatz","Research collaborations between academia and industry",2007,"Future of Software Engineering (FOSE' …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4221610/","https://scholar.google.com/scholar?cites=4204999858118043522&as_sdt=2005&sciodt=0,5&hl=en",29,"2026-05-05 09:48:35","","","","",,,,,59,3.11,30,2,19,"The rapid and complex research and innovation processes require high-tech companies to optimize their technology transfer processes. It is clearly not sufficient to solely rely on …","","https://scholar.google.com/scholar?q=related:gqexhxcpWzoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
9,"FAC Pinheiro, JCS do Prado Leite…","Requirements engineering technology transfer: an experience report",2003,"The Journal of Technology …","Springer","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1023/A:1022994516210&casa_token=Mok2sLCL7NoAAAAA:EfFM73ZVFGxtXkWyZAYLwcd3JMWKPibf6O8p_uG3bjFk3wCqDWQYfCsxYIzyGkdkHCQekB40a_97GG0KOAk","https://scholar.google.com/scholar?cites=3737856399745389325&as_sdt=2005&sciodt=0,5&hl=en",93,"2026-05-05 09:48:35","","10.1023/A:1022994516210","","",,,,,9,0.39,3,3,23,"This paper is an experience report on an initiative to incorporate requirements engineering practices into the development process of two large corporations. The project was framed by …","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/content/pdf/10.1023/A:1022994516210.pdf&casa_token=5Xno4z4UH3YAAAAA:CDP7nFYlONxcteU8-GrFkj9Cfm6jyuq2xvjM9spuK3hHQXiLMhN1y2iPaM7RDfvr8CWFDyAgDRUc9_ydO88","https://scholar.google.com/scholar?q=related:DZM-cJeI3zMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
54,"T Gorschek","Requirements engineering supporting technical product management",2006,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:837756","https://scholar.google.com/scholar?cites=11677362890625672455&as_sdt=2005&sciodt=0,5&hl=en",41,"2026-05-05 09:48:35","","","","",,,,,54,2.70,54,1,20,"ABSTRACT Market-Driven Requirements Engineering (MDRE) handles the continuous flow of requirements in an engineering effort, and is not limited to a development instance but …","https://www.diva-portal.org/smash/get/diva2:837756/FULLTEXT01.pdf","https://scholar.google.com/scholar?q=related:B2USAa5TDqIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
36,"A Jedlitschka, N Juristo, D Rombach","Reporting experiments to satisfy professionals' information needs",2014,"Empirical Software Engineering","Springer","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s10664-013-9268-6&casa_token=1ONhsnhspdAAAAAA:m259sTErTJxcFlX3xEnfUfjetwyMM-z4dpcujm_cULWTX8iLR1odPO5J3MRotY_434c1cw9jDhmTtQBexsw","https://scholar.google.com/scholar?cites=15315163596278903559&as_sdt=2005&sciodt=0,5&hl=en",37,"2026-05-05 09:48:35","HTML","10.1007/s10664-013-9268-6","","",,,,,36,3.00,12,3,12,"Although the aim of empirical software engineering is to provide evidence for selecting the appropriate technology, it appears that there is a lack of recognition of this work in industry …","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s10664-013-9268-6&casa_token=1ONhsnhspdAAAAAA:m259sTErTJxcFlX3xEnfUfjetwyMM-z4dpcujm_cULWTX8iLR1odPO5J3MRotY_434c1cw9jDhmTtQBexsw","https://scholar.google.com/scholar?q=related:B7MyySVkitQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"K Henningsson","References on Software Process Improvement papers 11-20",,"technology","","","",165,"2026-05-05 09:48:35","CITATION","","","",,,,,0,0.00,0,1,,"","","https://scholar.google.com/scholar?q=related:xmnEonoeKNIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
7,"C Passos, DS Cruzes, A Hayne…","Recommendations to the adoption of new software practices: A case study of team intention and behavior in three software companies",2013,"2013 ACM/IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6681374/?casa_token=SO17gjdBHuYAAAAA:7T9GHKBmw-w2Tt_v2balszMs0nPmBIbB9Ll6JJTnYu-G0wTCVfleuemAxCEQkRzE0CP87psTxWxt","https://scholar.google.com/scholar?cites=14800184136160594475&as_sdt=2005&sciodt=0,5&hl=en",78,"2026-05-05 09:48:35","","","","",,,,,7,0.54,2,4,13,"It is believed that people consider the implications of their actions and act based on a reasonable assessment of those implications. In this context, belief can be defined as a state …","https://ieeexplore.ieee.org/iel7/6681322/6681323/06681374.pdf?casa_token=dLVvngNhQIwAAAAA:CArZnDAjbWGgqxLiWoOvIhxEEfiaBVAxkla2op8KVSdKL1s9DUX2ea0M5jfyWKZ4Cua6ihIS6-0h","https://scholar.google.com/scholar?q=related:K0o5ng7RZM0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
9,"K Biesialska, X Franch, V Muntés-Mulero","Protocol and tools for conducting agile software engineering research in an industrial-academic setting: a preliminary study",2018,"Proceedings of the 6th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3193965.3193970","https://scholar.google.com/scholar?cites=4120976258895922154&as_sdt=2005&sciodt=0,5&hl=en",53,"2026-05-05 09:48:35","","10.1145/3193965.3193970","","",,,,,9,1.13,3,3,8,"Conducting empirical research in software engineering industry is a process, and as such, it should be generalizable. The aim of this paper is to discuss how academic researchers may …","https://dl.acm.org/doi/pdf/10.1145/3193965.3193970","https://scholar.google.com/scholar?q=related:6kNP1xKmMDkJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"J Suominen","Prosessien kehittäminen ja käyttöaikomus",2010,"","jyx.jyu.fi","https://jyx.jyu.fi/jyx/Record/jyx_123456789_23849","",157,"2026-05-05 09:48:35","","","","",,,,,0,0.00,0,1,16,"Organisaation liiketoiminnan tavoitteiden saavuttaminen vaatii nykypäivänä prosessien kehittämistä. Prosessien kehittämistä tutkitaan usein vain organisaation …","https://jyx.jyu.fi/bitstreams/7ddb4371-b2e9-4519-b698-a103950fbe96/download","https://scholar.google.com/scholar?q=related:LomDbmsO-DgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"D Toro, A Cadavid","Propuesta metodológica para la transferencia de tecnología en Locería Colombiana SA",2014,"","repository.upb.edu.co","https://repository.upb.edu.co/handle/20.500.11912/1919","https://scholar.google.com/scholar?cites=6043097290131629491&as_sdt=2005&sciodt=0,5&hl=en",140,"2026-05-05 09:48:35","","","","",,,,,2,0.17,1,2,12,"La adecuada transferencia de tecnología es fundamental para lograr la competitividad requerida para la permanencia de toda compañía en el tiempo. En la literatura existen …","https://repository.upb.edu.co/bitstream/handle/20.500.11912/1919/CADAVID%20Andr%C3%A9s%20%2B%20TORO%20Diana%20-%20Memoria%20FINAL%20%281%29.pdf?sequence=1","https://scholar.google.com/scholar?q=related:s-Vrufdk3VMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"E Barreiros, J Albuquerque, JFL de Oliveira…","Programming Language Adoption as an Epidemiological Phenomenon",2017,"Proceedings of the …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3131151.3131188","https://scholar.google.com/scholar?cites=8924634064854653925&as_sdt=2005&sciodt=0,5&hl=en",105,"2026-05-05 09:48:35","","10.1145/3131151.3131188","","",,,,,2,0.22,1,4,9,"In Software Engineering, technology transfer has been faced as a peer to peer problem, concerning only the adoption and innovation agents. This approach works well when one is …","https://dl.acm.org/doi/pdf/10.1145/3131151.3131188","https://scholar.google.com/scholar?q=related:5RsDsmWr2nsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
53,"M Umarji, C Seaman","Predicting acceptance of software process improvement",2005,"ACM SIGSOFT Software Engineering Notes","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1082983.1083121","https://scholar.google.com/scholar?cites=4674485866061949363&as_sdt=2005&sciodt=0,5&hl=en",35,"2026-05-05 09:48:35","","10.1145/1082983.1083121","","",,,,,53,2.52,27,2,21,"Software Process Improvement (SPI) initiatives induce organizational change, by introducing new tools, techniques and work practices. Organizations have to address …","https://dl.acm.org/doi/pdf/10.1145/1082983.1083121","https://scholar.google.com/scholar?q=related:s-k08iAc30AJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
17,"S Martínez-Fernández, HM Marques","Practical experiences in designing and conducting empirical studies in industry-academia collaboration",2014,"Proceedings of the 2nd …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2593690.2593696","https://scholar.google.com/scholar?cites=7343530047048253071&as_sdt=2005&sciodt=0,5&hl=en",47,"2026-05-05 09:48:35","","10.1145/2593690.2593696","","",,,,,17,1.42,9,2,12,"More and more, software engineering researchers are motivated to solve real problems that bring value to industry. An example is the industry-academia collaboration described in this …","https://dl.acm.org/doi/pdf/10.1145/2593690.2593696","https://scholar.google.com/scholar?q=related:j_63i6t16WUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"AM Vollmer, S Martínez-Fernández, A Bagnato…","Practical experiences and value of applying software analytics to manage quality",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1910.11007","https://scholar.google.com/scholar?cites=7006455289632124782&as_sdt=2005&sciodt=0,5&hl=en",96,"2026-05-05 09:48:35","","","","",,,,,3,0.43,1,4,7,"Background: Despite the growth in the use of software analytics platforms in industry, little empirical evidence is available about the challenges that practitioners face and the value …","https://arxiv.org/pdf/1910.11007","https://scholar.google.com/scholar?q=related:bu8t0fbtO2EJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"T Davuluru","OSS success factors when going open: A Systematic Literature Review",2011,"","dl.acm.org","https://dl.acm.org/doi/abs/10.5555/2208127","",150,"2026-05-05 09:48:35","BOOK","10.5555/2208127","","",,,,,0,0.00,0,1,15,"Adoption of Open Source Software involves more than using OSS products and this has marked a new trend in software development. This new practice has potential benefits while …","","https://scholar.google.com/scholar?q=related:Lt3Ry4RMaXkJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"D Budgen, J Boegh, A Mohan","Organising evidence to support software engineering practice",2003,"Eleventh Annual International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1372129/?casa_token=jnK9ggSksT0AAAAA:ylfnvTiM_--5n2J4LBO-UmvgHKqHzg11-4-GRfvmgaGpgfJz2vL8dh_vOspy5Oool6B8LOCDZ_S-","https://scholar.google.com/scholar?cites=7222887923743435691&as_sdt=2005&sciodt=0,5&hl=en",138,"2026-05-05 09:48:35","","","","",,,,,1,0.04,0,3,23,"Evidence (in different forms) is widely employed to establish and refine ideas about what constitutes good practice in many domains of science and engineering. However, software …","https://ieeexplore.ieee.org/iel5/9448/29998/01372129.pdf?casa_token=sJH2GbosJVcAAAAA:WG0_Uf2EOfk01IuG1TiliuFbn38Xus2DTNsm1XipNOlPNzoawpXWCTMS_DTlQFbkX8WUDudhuYcN","https://scholar.google.com/scholar?q=related:q6svU0zaPGQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
24,"B Lings, B Lundell","On transferring a method into a usage situation",2004,"Information systems research: Relevant theory and …","Springer","https://link.springer.com/chapter/10.1007/1-4020-8095-6_29","https://scholar.google.com/scholar?cites=8347938350947023258&as_sdt=2005&sciodt=0,5&hl=en",43,"2026-05-05 09:48:35","","10.1007/1-4020-8095-6_29","","",,,,,24,1.09,12,2,22,"Many things can militate against the successfu l transfer of IS methods from research to commercial environments. In this paper we synthesize a framework for reasoning about …","https://ifipwg82.org/sites/ifipwg82.org/files/Lings.pdf","https://scholar.google.com/scholar?q=related:mrkOb7PV2XMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
83,"JC Sanchez, L Williams…","On the sustained use of a test-driven development practice at ibm",2007,"Agile 2007 (AGILE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4293571/","https://scholar.google.com/scholar?cites=17346578511446214889&as_sdt=2005&sciodt=0,5&hl=en",27,"2026-05-05 09:48:35","","","","",,,,,83,4.37,28,3,19,"Test-driven development (TDD) is an agile practice that is widely accepted and advocated by most agile methods and methodologists. In this paper, we report on a post hoc analysis of …","https://www.academia.edu/download/48764498/agile07.pdf","https://scholar.google.com/scholar?q=related:6QgtA0Btu_AJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
5,"P van de Laar","Observations from the industry-as-laboratory research project Darwin",2010,"Proceedings of the 8th conference on systems …","","","https://scholar.google.com/scholar?cites=3404056883490235247&as_sdt=2005&sciodt=0,5&hl=en",161,"2026-05-05 09:48:35","CITATION","","","",,,,,5,0.31,5,1,16,"","","https://scholar.google.com/scholar?q=related:b6OoN7OjPS8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"S Ramakrishnan, A Cambrell","Muse over university organisational ecology in action and service-oriented architectures",2004,"Proceedings. Ninth IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1310918/?casa_token=47YtBnC6NIUAAAAA:wY6e6rX-IKOnbDb8i6jNuHoeiarNcByJ9o0BFNcpHhZzOtuoRDLoL7cQOfV7o0wUIPovoF4Reyz-","https://scholar.google.com/scholar?cites=13636828459008019273&as_sdt=2005&sciodt=0,5&hl=en",112,"2026-05-05 09:48:35","","","","",,,,,3,0.14,2,2,22,"This paper muses over two e-engineering projects, which use service-oriented architectures to navigate the complexities of e-engineering age. One of these projects is a Monash …","https://ieeexplore.ieee.org/iel5/9173/29106/01310918.pdf?casa_token=0SgsIqsMrXIAAAAA:ENQC4Z0jPquMYfIb1akVAhpq9qYnw3alyY0hTvycO7k41AqaYlR1oTcXnYB-5X0AxnJ3-lf1KSQ8","https://scholar.google.com/scholar?q=related:SUscgju_P70J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
5,"J Torres, V Pertuz, A Perez","Modelo de transferencia tecnológica: estudio de caso en una asociación de productores agrícolas",2019,"","researchgate.net","https://www.researchgate.net/profile/Adith-Perez/publication/345177955_Modelo_de_transferencia_tecnologica_estudio_de_caso_en_una_asociacion_de_productores_agricolas/links/5fa02894458515b7cfb31465/Modelo-de-transferencia-tecnologica-estudio-de-caso-en-una-asociacion-de-productores-agricolas.pdf","https://scholar.google.com/scholar?cites=5376897125975002544&as_sdt=2005&sciodt=0,5&hl=en",95,"2026-05-05 09:48:35","PDF","","","",,,,,5,0.71,2,3,7,"El presente artículo propone un modelo para transferencia de tecnología. El modelo está basado en un estudio de caso desarrollado a empresa asociativa del sector agrícola en el …","https://www.researchgate.net/profile/Adith-Perez/publication/345177955_Modelo_de_transferencia_tecnologica_estudio_de_caso_en_una_asociacion_de_productores_agricolas/links/5fa02894458515b7cfb31465/Modelo-de-transferencia-tecnologica-estudio-de-caso-en-una-asociacion-de-productores-agricolas.pdf","https://scholar.google.com/scholar?q=related:sA2Ps3KTnkoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"JA SÁNCHEZ BERNAL","MODELO DE TRANSFERENCIA DE TECNOLOGÍA PARA PRODUCTORES AGRÍCOLAS A TRAVÉS DE REDES DE INNOVACIÓN",2025,"","repositorio.uach.mx","http://repositorio.uach.mx/id/eprint/770","",130,"2026-05-05 09:48:35","","","","",,,,,0,0.00,0,1,1,"La transferencia de tecnología desempeña un papel esencial en la promoción de la sostenibilidad ambiental, ante ello surge la pregunta respecto a¿ Cómo se puede capacitar …","http://repositorio.uach.mx/770/1/Tesis%20Jorge%20Alberto%20S%C3%A1nchez%20Bernal.pdf","https://scholar.google.com/scholar?q=related:pVyZzXsq6uYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"OA BURGOS","MODELO DE PROCESSO PARA MEDIÇÃO E ANÁLISE EM DESENVOLVIMENTO DE SOFTWARE BASEADO NO CMMI",2009,"","mestrado.lactec.com.br","https://mestrado.lactec.com.br/wp-content/uploads/2021/09/028_PT.pdf","",158,"2026-05-05 09:48:35","PDF","","","",,,,,0,0.00,0,1,17,"A maturidade do mercado consumidor de software, a necessidade de atingir mercados diferentes rapidamente, oferecendo produtos diferenciados e as exigências por custos …","https://mestrado.lactec.com.br/wp-content/uploads/2021/09/028_PT.pdf","https://scholar.google.com/scholar?q=related:F6spHJqGyiwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
20,"M Díaz-Ley, F García, M Piattini","MIS-PyME software measurement maturity model-supporting the definition of software measurement programs",2008,"International conference on product …","Springer","https://link.springer.com/chapter/10.1007/978-3-540-69566-0_5","https://scholar.google.com/scholar?cites=17421225792131300970&as_sdt=2005&sciodt=0,5&hl=en",50,"2026-05-05 09:48:35","","10.1007/978-3-540-69566-0_5","","",,,,,20,1.11,7,3,18,"An important reason why measurement program implementation fails is that the maturity of companies as regards measurement has not been taken into account at its definition phase …","","https://scholar.google.com/scholar?q=related:av7ba46gxPEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
50,"M Díaz-Ley, F García, M Piattini","MIS-PyME software measurement capability maturity model–Supporting the definition of software measurement programs and capability determination",2010,"Advances in Engineering Software","Elsevier","https://www.sciencedirect.com/science/article/pii/S0965997810000682?casa_token=2RA2P62C90IAAAAA:w3096XTIPO9LNnEUHymp_jPTEc923p53Mngfhc0VGPCFbA01zrTOnjR1QGRchtLAHmbMrNggvOW4","https://scholar.google.com/scholar?cites=7560648346888247359&as_sdt=2005&sciodt=0,5&hl=en",30,"2026-05-05 09:48:35","HTML","","","",,,,,50,3.13,17,3,16,"One important reason for the failure of measurement program implementation is that the maturity of companies as regards measurement has not been taken into account during the …","https://www.sciencedirect.com/science/article/pii/S0965997810000682?casa_token=2RA2P62C90IAAAAA:w3096XTIPO9LNnEUHymp_jPTEc923p53Mngfhc0VGPCFbA01zrTOnjR1QGRchtLAHmbMrNggvOW4","https://scholar.google.com/scholar?q=related:PxjrC53R7GgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
