id,abstract,apc_list.value,apc_paid.value,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,citation_normalized_percentile.value,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W2001111660,,,,Bob Balzer|Marin Litoiu|Hausi Müller|Dennis Smith|Margaret‐Anne Storey|Scott Tilley|Kenny Wong,https://openalex.org/A5051439735|https://openalex.org/A5051000791|https://openalex.org/A5069238142|https://openalex.org/A5005298063|https://openalex.org/A5038905934|https://openalex.org/A5112805836|https://openalex.org/A5102166467,|https://orcid.org/0000-0003-0383-920X|https://orcid.org/0000-0002-1004-5830|https://orcid.org/0000-0002-2261-5052|https://orcid.org/0000-0003-2278-2536||,US|CA|CA|US|CA|US|CA,The Design Knowledge Company (United States)|IBM (Canada)|University of Victoria|Carnegie Mellon University|University of Victoria|Florida Institute of Technology|University of Alberta,https://openalex.org/I4210156237|https://openalex.org/I4210113654|https://openalex.org/I212119943|https://openalex.org/I74973139|https://openalex.org/I212119943|https://openalex.org/I106959904|https://openalex.org/I154425047,True|False|False|False|False|False|False,,0.7962963,11,https://openalex.org/I4210156237,4th international workshop on adoption-centric software engineering,https://doi.org/10.5555/998675.999499,,1.2028,False,en,False,closed,International Conference on Software Engineering,,,https://openalex.org/S4306419842,,conference,Service-Oriented Architecture and Web Services,2004-05-23,2004,article
https://openalex.org/W2043390388,,,,Pankaj Bhawnani|Guenther Ruhe|Franz Kudorfer|Ludger Meyer,https://openalex.org/A5063720541|https://openalex.org/A5063455671|https://openalex.org/A5054837658|https://openalex.org/A5000819124,|https://orcid.org/0000-0001-5651-1414||,CA|CA|DE|DE,University of Calgary|University of Calgary|Siemens (Germany)|Siemens (Germany),https://openalex.org/I168635309|https://openalex.org/I168635309|https://openalex.org/I1325886976|https://openalex.org/I1325886976,True|False|False|False,,0.93728527,11,https://openalex.org/I168635309,Intelligent decision support for road mapping a technology transfer case study with seimens corporate technology,https://doi.org/10.1145/1138046.1138057,University of Calgary|Natural Sciences and Engineering Research Council of Canada,4.1042,False,en,False,closed,,,,,,,Software Engineering Techniques and Practices,2006-05-22,2006,article
https://openalex.org/W2181847236,,,,Janne Järvinen,https://openalex.org/A5043467989,https://orcid.org/0000-0002-2000-6552,,,,True,,0.93413877,11,,Measurement based continuous assessment of software engineering processes,,,2.7759,False,en,False,closed,,,,,,,Software Engineering Techniques and Practices,2000-01-01,2000,article
https://openalex.org/W1595777771,,2690,,Francisco Alves Pinheiro|Julio César Sampaio do Prado Leite|Jaelson Castro,https://openalex.org/A5035849531|https://openalex.org/A5020143767|https://openalex.org/A5086217690,https://orcid.org/0000-0001-8651-5205|https://orcid.org/0000-0002-0355-0265|https://orcid.org/0000-0002-4635-7297,BR|BR|BR,Universidade de Brasília|Pontifical Catholic University of Rio de Janeiro|Universidade Federal de Pernambuco,https://openalex.org/I150729083|https://openalex.org/I2699952|https://openalex.org/I25112270,True|False|False,,0.89142998,10,https://openalex.org/I150729083,Requirements Engineering Technology Transfer: An Experience Report,https://doi.org/10.1023/a:1022994516210,,1.6154,False,en,False,closed,The Journal of Technology Transfer,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/S185905316,0892-9912,journal,Software Engineering Techniques and Practices,2003-04-01,2003,article
https://openalex.org/W187948877,,,,Timothy C. Lethbridge|S. John Lyon|Peter Perry,https://openalex.org/A5014342398|https://openalex.org/A5018402750|https://openalex.org/A5003654369,https://orcid.org/0000-0001-9410-2056||,CA|CA|CA,University of Ottawa|Mitel (Canada)|Mitel (Canada),https://openalex.org/I153718931|https://openalex.org/I29989002|https://openalex.org/I29989002,True|False|False,,0.05276382,10,https://openalex.org/I153718931,The Management of University–Industry Collaborations Involving Empirical Studies of Software Enginee,https://doi.org/10.1007/978-1-84800-044-5_10,,0.0,False,en,False,closed,,,,,,,Open Source Software Innovations,2007-11-21,2007,book-chapter
https://openalex.org/W2058688166,,,,Yuepu Guo|Carolyn Seaman,https://openalex.org/A5024325575|https://openalex.org/A5026540719,|https://orcid.org/0000-0001-6588-9830,US|US,"University of Maryland, Baltimore County|University of Maryland, Baltimore County",https://openalex.org/I79272384|https://openalex.org/I79272384,True|False,,0.91165907,10,https://openalex.org/I79272384,A survey of software project managers on software process change,https://doi.org/10.1145/1414004.1414046,"University of Maryland, Baltimore County",2.2415,False,en,False,closed,,,,,,,Technology Adoption and User Behaviour,2008-10-09,2008,article
https://openalex.org/W2601547173,"Without knowing the requirements of customers and users, it is difficult to build the right product. Although requirements engineering (RE) is considered a critical activity in product development, the state of RE practices seems to be immature in many organizations. For several years, researchers have tried to understand why so many companies have informal RE processes and why it is so difficult to introduce RE technology into mainstream practice. This thesis investigates how RE can be introduced into organizations that develop market-driven products. The results are based on the experiences gathered from four Finnish organizations that considered it essential to improve their product development processes by investing in RE. To gain a deep understanding of RE process improvement in real product development contexts, we conducted four longitudinal case studies using an action research approach. One of our main findings is that introducing RE into product development appears to involve a cultural change. By this we mean that development personnel need to adopt a new way of thinking and working when defining requirements systematically from the customers' and users' points of view. Furthermore, this cultural change involves such human factors as beliefs, attitudes, motivation, and commitment of development engineers and managers. One way of supporting the cultural change is to define a simple RE process model that links business goals to technical requirements via user needs and user requirements. The purpose of the process model is to give an overview of RE, support communication by providing common terminology, and emphasize the importance of systematic user requirements definition. On the basis of the lessons learned from the four case studies, we also recommend a set of RE practices that support the systematic definition of user requirements. Furthermore, the thesis provides a model of factors that affect organization-wide implementation of RE practices and describes challenges organizations may face when introducing RE into product development. The main conclusion drawn from this work is that changing the perspective from technical requirements to user requirements can be difficult for product development personnel. Furthermore, it can take several years for the cultural change towards systematic user requirements definition to spread throughout the whole product development organization. However, the experiences from the case studies show that the organization-wide adoption of RE practices can be enhanced by offering Just-in-Time training and an RE expert's assistance for development teams when they are defining user requirements for the first time.",,,Marjo Kauppinen,https://openalex.org/A5084761357,https://orcid.org/0000-0002-8794-6792,,,,True,,0.60929416,8,,Introducing requirements engineering into product development : towards systematic user requirements definition,,Tekes,0.0,False,en,True,green,Aaltodoc (Aalto University),https://openalex.org/I9927081,Aalto University,https://openalex.org/S4306401662,,repository,Software Engineering Techniques and Practices,2005-11-18,2005,article
https://openalex.org/W2135850600,,,,Bartosz Michalik|Jerzy Nawrocki|Mirosław Ochodek,https://openalex.org/A5053793629|https://openalex.org/A5051030400|https://openalex.org/A5063577085,|https://orcid.org/0000-0003-2724-0103|https://orcid.org/0000-0002-9103-717X,PL|PL|PL,Poznań University of Technology|Poznań University of Technology|Poznań University of Technology,https://openalex.org/I46597724|https://openalex.org/I46597724|https://openalex.org/I46597724,True|False|False,,0.79710108,7,https://openalex.org/I46597724,3-step knowledge transition,https://doi.org/10.1145/1368088.1368193,,0.5897,False,en,False,closed,,,,,,,Advanced Software Engineering Methodologies,2008-05-10,2008,article
https://openalex.org/W3123676871,,,,Likang Yin|Vladimir Filkov,https://openalex.org/A5038076416|https://openalex.org/A5064626129,https://orcid.org/0000-0002-4731-2672|https://orcid.org/0000-0003-0492-4393,US|US,University of California System|University of California System,https://openalex.org/I2803209242|https://openalex.org/I2803209242,True|False,,0.79521646,7,https://openalex.org/I2803209242,Team discussions and dynamics during DevOps tool adoptions in OSS projects,https://doi.org/10.1145/3324884.3416640,,0.7369,False,en,False,closed,,,,,,,Open Source Software Innovations,2020-12-21,2020,article
https://openalex.org/W1984061322,,,,Carol Passos|Daniela S. Cruzes|Arthur Hayne|Manoel Mendonca,https://openalex.org/A5113790038|https://openalex.org/A5020122062|https://openalex.org/A5037645441|,|https://orcid.org/0000-0002-2490-902X||,|NO||,|Norwegian University of Science and Technology||,|https://openalex.org/I204778367||,True|False|False|False,,0.90931114,5,,Recommendations to the Adoption of New Software Practices: A Case Study of Team Intention and Behavior in Three Software Companies,https://doi.org/10.1109/esem.2013.31,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior,2.5067,False,en,False,closed,,,,,,,Software Engineering Techniques and Practices,2013-10-01,2013,article
https://openalex.org/W2124525437,,5000,,Daniel Méndez|Stefan Wagner,https://openalex.org/A5059051408|https://openalex.org/A5041829889,https://orcid.org/0000-0003-0619-6027|https://orcid.org/0000-0002-5256-8429,DE|DE,Technical University of Munich|University of Stuttgart,https://openalex.org/I62916508|https://openalex.org/I100066346,False|True,,0.84393138,5,https://openalex.org/I100066346,A Case Study on Artefact-Based RE Improvement in Practice,https://doi.org/10.1007/978-3-319-26844-6_9,,1.7127,False,en,True,green,Lecture notes in computer science,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/S106296714,0302-9743,book series,Software Engineering Techniques and Practices,2015-01-01,2015,book-chapter
https://openalex.org/W2394551327,,,,André Heuer|Philipp Diebold|Torsten Bandyszak,https://openalex.org/A5038964333|https://openalex.org/A5083663600|https://openalex.org/A5017550789,|https://orcid.org/0000-0002-3910-7898|https://orcid.org/0000-0002-5770-0652,||,,,True|False|False,,0.92085172,5,,Supporting Technology Transfer by Providing Recommendations for Writing Structured Guidelines.,,,2.454,False,en,False,closed,,,,,,,Software Engineering Research,2014-01-01,2014,article
https://openalex.org/W2797734574,"Conducting empirical research in software engineering industry is a process, and as such, it should be generalizable. The aim of this paper is to discuss how academic researchers may address some of the challenges they encounter during conducting empirical research in the software industry by means of a systematic and structured approach. The protocol developed in this paper should serve as a practical guide for researchers and help them with conducting empirical research in this complex environment.",,,Katarzyna Biesialska|Xavier Franch|Víctor Muntés-Mulero,https://openalex.org/A5032297025|https://openalex.org/A5027686521|https://openalex.org/A5065511562,https://orcid.org/0000-0002-2865-7990|https://orcid.org/0000-0001-9733-8830|https://orcid.org/0000-0002-6693-2295,ES|ES|,Universitat Politècnica de Catalunya|Universitat Politècnica de Catalunya|,https://openalex.org/I9617848|https://openalex.org/I9617848|,True|False|False,other-oa,0.80404822,5,https://openalex.org/I9617848,Protocol and tools for conducting agile software engineering research in an industrial-academic setting,https://doi.org/10.1145/3193965.3193970,European Commission|Generalitat de Catalunya|Fourth Framework Programme,0.8223,False,en,True,green,,,,,,,Software Engineering Techniques and Practices,2018-05-28,2018,preprint
https://openalex.org/W1499056743,"[Abstract]: Transfer of information technology (IT) is becoming an increasingly important challenge for developing countries. IT transfer is risky and time-consuming due to the complex processes that it involves. Existing literature shows that few efforts have been made to understand and improve IT transfer and its process in the Arab countries. This paper reports on research in progress that aims to address that gap through empirical research in the Arab countries. The research found that six interacting stages provided a model within which IT transfer process can be understood: assessment and selection; acquisition; adaptation; absorption and assimilation; diffusion; and development. Based on this model, the IT transfer process can be understood by applying the Delphi method to identify the issues that comprise each stage of the process. Thus, a two-round Delphi-type survey was designed and conducted in this study to identify major issues for the successful IT transfer process in developing countries from the perceptions of stakeholder groups in the Arab countries. Attempts to map issues to a descriptive model allow discrimination between substantive issues. Structured coding, model approach (IT transfer process model) and synthesis procedures resulted in a master set of 10 major issue categories, and 71 sub-issues. This paper serves to focus discussion and promote constructive interaction for the purpose of understanding and improving the nuances of the IT transfer process in developing countries in general and in the Arab countries in particular.",,,Khalid Al‐Mabrouk|Jeffrey Soar,https://openalex.org/A5109870355|https://openalex.org/A5088810965,|https://orcid.org/0000-0002-4964-7556,AU|,University of Southern Queensland|,https://openalex.org/I185523456|,True|False,,0.07187433,4,https://openalex.org/I185523456,Building a framework for understanding and improving information technology transfer process in the Arab countries,,,0.0,False,en,True,green,University of Southern Queensland ePrints (University of Southern Queensland),https://openalex.org/I185523456,University of Southern Queensland,https://openalex.org/S4306400692,,repository,ICT Impact and Policies,2008-01-01,2008,article
https://openalex.org/W2573192904,,,,Richa Awasthy|Shayne Flint|Ramesh Sankaranarayana,https://openalex.org/A5031049880|https://openalex.org/A5055079122|https://openalex.org/A5073093333,||https://orcid.org/0000-0002-7001-5369,||,,,True|False|False,,0.22512341,3,,Towards improved Adoption: Effectiveness of Research Tools in the Real World.,,,0.0,False,en,False,closed,ANU Open Research (Australian National University),https://openalex.org/I118347636,Australian National University,https://openalex.org/S4306402539,,repository,Innovative Approaches in Technology and Social Development,2016-01-01,2016,article
https://openalex.org/W2981000146,"Background: Despite the growth in the use of software analytics platforms in industry, little empirical evidence is available about the challenges that practitioners face and the value that these platforms provide. Aim: The goal of this research is to explore the benefits of using a software analytics platform for practitioners managing quality. Method: In a technology transfer project, a software analytics platform was incrementally developed between academic and industrial partners to address their software quality problems. This paper focuses on exploring the value provided by this software analytics platform in two pilot projects. Results: Practitioners emphasized major benefits including the improvement of product quality and process performance and an increased awareness of product readiness. They especially perceived the semi-automated functionality of generating quality requirements by the software analytics platform as the benefit with the highest impact and most novel value for them. Conclusions: Practitioners can benefit from modern software analytics platforms, especially if they have time to adopt such a platform carefully and integrate it into their quality assurance activities.",,,Anna Maria Vollmer|Silverio Martínez‐Fernández|Alessandra Bagnato|Jari Partanen|Lidia López|Pilar Rodríguez,https://openalex.org/A5067182831|https://openalex.org/A5050955846|https://openalex.org/A5009593725|https://openalex.org/A5036061719|https://openalex.org/A5063122131|https://openalex.org/A5101515124,https://orcid.org/0000-0002-3563-8253|https://orcid.org/0000-0001-9928-133X|https://orcid.org/0000-0003-2675-0953|https://orcid.org/0000-0002-4698-2156|https://orcid.org/0000-0002-6901-9223|https://orcid.org/0000-0002-0618-6104,DE|DE|FR||ES|FI,Fraunhofer Institute for Experimental Software Engineering|Fraunhofer Institute for Experimental Software Engineering|Softeam Cadextan||FC Barcelona|Universitat Politècnica de Catalunya|University of Oulu,https://openalex.org/I4210098380|https://openalex.org/I4210098380|https://openalex.org/I4210090759||https://openalex.org/I4210136471|https://openalex.org/I9617848|https://openalex.org/I98381234,True|False|False|False|False|False,other-oa,0.75651852,2,https://openalex.org/I4210098380,Practical experiences and value of applying software analytics to manage quality,https://doi.org/10.1109/esem.2019.8870162,,0.6056,False,en,True,green,,,,,,,Big Data and Business Intelligence,2019-09-01,2019,article
https://openalex.org/W2884718919,,,,Ivonne von Nostitz-Wallwitz|Jacob Krüger|Thomas Leich,https://openalex.org/A5045104081|https://openalex.org/A5042728295|https://openalex.org/A5086853013,|https://orcid.org/0000-0002-0283-248X|https://orcid.org/0000-0001-9580-7728,DE|DE|DE,Otto-von-Guericke University Magdeburg|Otto-von-Guericke University Magdeburg|Harz University of Applied Sciences,https://openalex.org/I95793202|https://openalex.org/I95793202|https://openalex.org/I94575722,True|False|False,,0.87999632,6,https://openalex.org/I95793202,Towards improving industrial adoption,https://doi.org/10.1145/3195546.3195548,Deutsche Forschungsgemeinschaft,1.5708,False,en,False,closed,,,,,,,Software Engineering Research,2018-05-29,2018,article
https://openalex.org/W2115147971,,,,Damjan Vavpotič|Marko Bajec|Marjan Krisper,https://openalex.org/A5083321233|https://openalex.org/A5084950606|https://openalex.org/A5112304492,https://orcid.org/0000-0002-8039-7110|https://orcid.org/0000-0002-8502-6765|,SI|SI|SI,University of Ljubljana|University of Ljubljana|University of Ljubljana,https://openalex.org/I153976015|https://openalex.org/I153976015|https://openalex.org/I153976015,True|False|False,,0.66478287,3,https://openalex.org/I153976015,Software Development Methodology Evaluation Model,https://doi.org/10.1007/978-1-4757-4852-9_9,,0.3569,False,en,False,closed,,,,,,,Educational Technology and Assessment,2004-01-01,2004,book-chapter
https://openalex.org/W1996846131,,,,Björn Lundell|Brian Lings,https://openalex.org/A5049991628|https://openalex.org/A5040248683,https://orcid.org/0000-0002-2825-135X|,SE|GB,University of Skövde|University of Exeter,https://openalex.org/I205158640|https://openalex.org/I23923803,True|True,,0.98513001,22,https://openalex.org/I205158640|https://openalex.org/I23923803,Method in Action and Method in Tool: A Stakeholder Perspective,https://doi.org/10.1057/palgrave.jit.2000022,,15.0012,False,en,False,closed,Journal of Information Technology,https://openalex.org/P4310320017,SAGE Publishing,https://openalex.org/S135086714,0268-3962,journal,Information Systems Theories and Implementation,2004-09-01,2004,article
https://openalex.org/W39194475,,,,Julio Cesar Ponce Sánchez|Laurie Williams|E. Michael Maximilien,https://openalex.org/A5038028066|https://openalex.org/A5028171895|https://openalex.org/A5033642209,|https://orcid.org/0000-0003-3300-6540|,||,,,True|False|False,,0.94842998,13,,A Longitudinal Study of the Use of a Test-Driven Development Practice in Industry,https://doi.org/10.3390/biomimetics9080496,,4.9705,False,en,False,closed,,,,,,,Software Engineering Research,2007-01-01,2007,article
https://openalex.org/W2020057974,,,,Teade Punter|René Krikhaar|Reinder J. Bril,https://openalex.org/A5039545916|https://openalex.org/A5109183739|https://openalex.org/A5080745161,||https://orcid.org/0000-0001-6234-5117,NL|NL|NL,Eindhoven University of Technology|Vrije Universiteit Amsterdam|Philips (Netherlands)|Eindhoven University of Technology,https://openalex.org/I83019370|https://openalex.org/I865915315|https://openalex.org/I4210122849|https://openalex.org/I83019370,True|False|False,,0.93202599,9,https://openalex.org/I83019370,Sustainable Technology Transfer,https://doi.org/10.1145/1138046.1138052,,4.2332,False,en,False,closed,,,,,,,Technology Assessment and Management,2006-05-22,2006,article
https://openalex.org/W2171684505,"For several decades there has been a debate in the computing sciences about the relative roles of design and empirical research, and about the contribution of design and research methodology to the relevance of research results. In this minitutorial we review this debate and compare it with evidence about the relation between design and research in the history of science and technology. Our review shows that research and design are separate but concurrent activities, and that relevance of research results depends on problem setting rather than on rigorous methods. We argue that rigorous scientific methods separate design from research, and we give simple model for how to do this in a problem-driven way.",,,Roel Wieringa|Hans Heerkens,https://openalex.org/A5000853046|https://openalex.org/A5070289176,https://orcid.org/0000-0003-2121-9928|,NL|NL,University of Twente|University of Twente,https://openalex.org/I94624287|https://openalex.org/I94624287,True|False,,0.93638243,9,https://openalex.org/I94624287,"Design Science, Engineering Science and Requirements Engineering",https://doi.org/10.1109/re.2008.63,,3.2612,False,en,True,green,,,,,,,Information Systems Theories and Implementation,2008-09-01,2008,article
https://openalex.org/W2982242423,,,,Mark Y.D. Wang|Shari Lawrence Pfleeger|David M. Adamson|Gabrielle Bloom|William Butz|Donna Fossum|M. E. Gross|Aaron Kofner|Helga E. Rippen|Terrence Kelly|Charles T. Kelley,https://openalex.org/A5089925295|https://openalex.org/A5109245255|https://openalex.org/A5110629565|https://openalex.org/A5056509181|https://openalex.org/A5112056075|https://openalex.org/A5079551557|https://openalex.org/A5065694744|https://openalex.org/A5029356597|https://openalex.org/A5018662514|https://openalex.org/A5030806879|https://openalex.org/A5043463566,|||||||https://orcid.org/0000-0001-6980-1218||https://orcid.org/0000-0001-5276-0683|,||||||||||,,,True|False|False|False|False|False|False|False|False|False|False,,0.66086957,9,,Technology Transfer of Federally Funded R&D: Perspectives from a Forum,,,0.2915,False,en,False,closed,,,,,,,Technology Assessment and Management,2003-04-01,2003,book
https://openalex.org/W103487487,,,,Frank Houdek,https://openalex.org/A5066984157,,DE,Daimler (Germany),https://openalex.org/I891521709,True,,0.03196803,8,https://openalex.org/I891521709,External Experiments – A Workable Paradigm for Collaboration Between Industry and Academia,https://doi.org/10.1142/9789812795588_0004,,0.0,False,en,False,closed,Series on software engineering and knowledge engineering,,,https://openalex.org/S4210183425,1793-0995,book series,Software Engineering Research,2003-03-01,2003,book-chapter
https://openalex.org/W2146095857,"Over the last decade, software has become an integral part of many products with which it is not traditionally associated (e.g., automobiles, medical equipment, home appliances, etc.). This has led to problems in many organizations, since it has proved difficult to integrate software engineering processes with other engineering processes. To address the increased complexity and to coordinate their engineering efforts, many organizations working in such domains have therefore introduced systems engineering into their business processes. Systems engineering is an interdisciplinary approach to system development. Teamwork is essential in developing complex systems, and systems engineering orchestrates this process throughout the lifespan of a system. The focus of systems engineering is on defining customer needs and required functionality, documenting requirements, synthesizing a design and validating the system. A problem with the traditional techniques of systems engineering is, however, that they provide inadequate support for achieving high levels of reuse between different projects. In this dissertation, methods and tools with the overall purpose of providing an improved reuse infrastructure for systems engineering artifacts and their resulting detailed design artifacts are proposed. The proposed methods and tools are based on the software product-line approach, a reuse strategy which focuses on families of related systems that address particular market segments. Studies have shown that if an empirical study does not report experiences from that which practitioners consider a “real” situation, results are likely to be ignored. Even though case studies cannot achieve the scientific rigor of formal experiments, case studies can provide enough information to decide if a specific technology will benefit a particular organization. To ensure industry-relevant research results, case studies on real development projects were chosen as the main vehicle for performing research. This dissertation reports experiences from four empirical studies which were performed within the Swedish defense industry. The studies indicate that the proposed methods and tools indeed provide an improved reuse infrastructure, compared to the previously used methods and tools.",,,Magnus Eriksson,https://openalex.org/A5009598063,https://orcid.org/0000-0003-0693-0287,,,,True,other-oa,0.83151279,5,,"Engineering Families of Software-Intensive Systems using Features, Goals and Scenarios",,,0.9675,False,en,True,green,KTH Publication Database DiVA (KTH Royal Institute of Technology),,,https://openalex.org/S4306401559,,repository,Advanced Software Engineering Methodologies,2007-01-01,2007,article
https://openalex.org/W2150548084,,,,Uolevi Nikula|Jorma Sajaniemi,https://openalex.org/A5002283556|https://openalex.org/A5036923336,|,FI|,Lappeenranta-Lahti University of Technology|,https://openalex.org/I63548447|,True|False,,0.85421771,4,https://openalex.org/I63548447,Tackling the Complexity of Requirements Engineering Process Improvement by Partitioning the Improvement Task,https://doi.org/10.1109/aswec.2005.46,,0.8053,False,en,False,closed,,,,,,,Software Engineering Techniques and Practices,2005-04-12,2005,article
https://openalex.org/W1967003204,,,,Wee‐Kek Tan|Hock‐Hai Teo,https://openalex.org/A5075217616|https://openalex.org/A5088573125,https://orcid.org/0000-0003-4053-1327|https://orcid.org/0000-0003-2463-7842,SG|SG,National University of Singapore|National University of Singapore,https://openalex.org/I165932596|https://openalex.org/I165932596,True|False,,0.81639457,3,https://openalex.org/I165932596,Training students to be innovative information systems developers,https://doi.org/10.1145/1542130.1542136,,0.7403,False,en,False,closed,,,,,,,Information Systems Education and Curriculum Development,2009-05-28,2009,article
https://openalex.org/W2084438932,,,,Mark Staples,https://openalex.org/A5004692644,https://orcid.org/0000-0003-3284-5385,AU,UNSW Sydney,https://openalex.org/I31746571,True,,0.88190053,3,https://openalex.org/I31746571,"The unending quest for valid, useful software engineering theories",https://doi.org/10.5555/2820167.2820179,,1.647,False,en,False,closed,,,,,,,Software Engineering Techniques and Practices,2015-05-16,2015,article
https://openalex.org/W132696291,,,,Martin Ivarsson,https://openalex.org/A5063760582,,,,,True,,0.02401827,2,,Experience driven software process assessment and improvement,,,0.0,False,en,False,closed,Chalmers Publication Library (Chalmers University of Technology),https://openalex.org/I66862912,Chalmers University of Technology,https://openalex.org/S4377196470,,repository,Software Engineering Techniques and Practices,2010-01-01,2010,article
https://openalex.org/W1544749112,,,,David Budgen|Jørgen Bøegh|A. Mohan,https://openalex.org/A5061755008|https://openalex.org/A5068854674|https://openalex.org/A5012916201,https://orcid.org/0000-0001-7143-0241||,GB|DK|GB|US,Keele University|Delta (Denmark)|Institute of Science and Technology|University of Manchester|Manchester University,https://openalex.org/I56007636|https://openalex.org/I4210131550|https://openalex.org/I4399598377|https://openalex.org/I28407311|https://openalex.org/I87253917,True|False|False,,0.79998055,2,https://openalex.org/I56007636,Organising Evidence to Support Software Engineering Practice,https://doi.org/10.1109/step.2003.23,,0.6176,False,en,False,closed,,,,,,,Scientific Computing and Data Management,2005-04-12,2005,article
https://openalex.org/W1999189274,,,,Kobus van Aswegen|Magda Huisman|Estelle Taylor,https://openalex.org/A5009502015|https://openalex.org/A5047666982|https://openalex.org/A5049799374,https://orcid.org/0000-0001-7850-8056|https://orcid.org/0000-0001-7375-2260|https://orcid.org/0000-0003-2848-7829,ZA|ZA|ZA,North-West University|North-West University|North-West University,https://openalex.org/I27765905|https://openalex.org/I27765905|https://openalex.org/I27765905,True|False|False,,0.16150656,2,https://openalex.org/I27765905,To use or not to use? SDM utilisation in the development of LMS in South Africa,https://doi.org/10.1108/itse-09-2014-0026,,0.0,False,en,False,closed,Interactive Technology and Smart Education,https://openalex.org/P4310319811,Emerald Publishing Limited,https://openalex.org/S43354291,1741-5659,journal,ERP Systems Implementation and Impact,2014-11-11,2014,article
https://openalex.org/W2029657385,,,,Vinícius H. S. Durelli|André Takeshi Endo|Adenilso Simão|Márcio Eduardo Delamaro,https://openalex.org/A5057530896|https://openalex.org/A5091725560|https://openalex.org/A5074756110|https://openalex.org/A5089721393,https://orcid.org/0000-0002-5768-1850|https://orcid.org/0000-0002-8737-1749|https://orcid.org/0000-0002-1454-2607|https://orcid.org/0000-0001-7535-5891,BR|BR|BR|BR,Universidade de São Paulo|Universidade de São Paulo|Universidade de São Paulo|Universidade de São Paulo,https://openalex.org/I17974374|https://openalex.org/I17974374|https://openalex.org/I17974374|https://openalex.org/I17974374,True|False|False|False,,0.65416178,2,https://openalex.org/I17974374,Towards Envisaging Software Testing in a Pervasive Computing World,https://doi.org/10.1109/sbes.2012.21,Fundação de Amparo à Pesquisa do Estado de São Paulo,0.3919,False,en,False,closed,,,,,,,Software Testing and Debugging Techniques,2012-09-01,2012,article
https://openalex.org/W204189774,"Despite the overwhelming advantages of using an IS project management methodology, organisations are rarely able to motivate their staff to use them: Consequently, this lack of methodology usage by individuals fails to deliver the expected advantages of better quality, control, less time and effort. We analyse the determinants of an individualâs intention to use IS project management methodology in order to enable organisations to engineer those that meet the needs of actual users and are really used by them. Results from an exploratory field study conducted in a service organisation, are used to construct a conceptual model. Based upon this research model, we posit that: a) value of a methodology, b) workgroup influence, c) self-beliefs, d) organisational characteristics, and e) previous habits influence intention to use a methodology. Additionally, we find that the strength of these relationships depends upon the needs of an individual and the degree of prior experience they have in using similar methodology.",,,Kunal Mohan|Frederik Ahlemann,https://openalex.org/A5111931337|https://openalex.org/A5048213587,|https://orcid.org/0000-0002-1569-0011,|,,,True|False,,0.8603967,2,,A Theory of User Acceptance of IS Project Management Methodologies: Understanding the Influence of Psychological Determinism and Experience,,,1.4913,False,en,True,green,Journal of the Association for Information Systems,https://openalex.org/P4310321080,Association for Information Systems,https://openalex.org/S30879505,1536-9323,journal,Technology Adoption and User Behaviour,2011-01-01,2011,article
https://openalex.org/W2188740969,,,,Faisal Shafique Butt|Misbah Liaqat|Haseeb-UR-Rehman Khan|Wasif Nisar|Ehsan Ullah Munir,https://openalex.org/A5012726153|https://openalex.org/A5084171715|https://openalex.org/A5055642277|https://openalex.org/A5024547088|https://openalex.org/A5119012056,https://orcid.org/0000-0002-8754-6887||||https://orcid.org/0000-0002-1777-2889,||||,,,True|False|False|False|False,,0.7696224,2,,Common Factors in the Successful Software Projects in Pakistan's Software Industry,,,0.6304,False,en,False,closed,,,,,,,Creativity in Education and Neuroscience,2013-01-01,2013,article
https://openalex.org/W85853023,,,,Shari Lawrence Pfleeger,https://openalex.org/A5109245255,,,,,True,,0.01890464,2,,Making change: understanding software technology transfer,,,0.0,False,en,False,closed,,,,,,,Digital Platforms and Economics,1998-01-01,1998,article
https://openalex.org/W1989717188,,,,Rahul Razdan|Steve Esposito|Jay Lawrence|Peter Conner,https://openalex.org/A5041016416|https://openalex.org/A5056793582|https://openalex.org/A5010094184|https://openalex.org/A5013449882,https://orcid.org/0000-0003-2092-3227|||https://orcid.org/0000-0002-9246-3277,US|US|US|US,University of Florida|Cadence Design Systems (United States)|Cadence Design Systems (United States)|Cadence Design Systems (United States),https://openalex.org/I33213144|https://openalex.org/I66217453|https://openalex.org/I66217453|https://openalex.org/I66217453,True|False|False|False,,0.12280551,1,https://openalex.org/I33213144,Empirical results from the transformation of a large commercial technical computing environment,https://doi.org/10.1109/esem.2009.5316000,Cisco Systems|Scheme for Promotion of Academic and Research Collaboration,0.0,False,en,False,closed,,,,,,,Software Engineering Research,2009-10-01,2009,article
