Title,Abstract,Authors,Year,Venue,DOI,Cited by,Open Access, URL,Keywords,Language,Numpages,Actions
"Empirical Studies in Question-Answering Systems: A Discussion","Researchers perform empirical studies in industry to gain qualitative insights into a real-world problem. However, common critics are the diversity and selection process of participants. To address these issues, we propose to improve the integration of question-answering systems into empirical study. In this paper, we i) describe approaches to conduct studies in such systems, ii) exemplify corresponding challenges, and iii) discuss their potential. We illustrate the approaches on existing works in which they were partly implemented to show that they can succeed.","J. Krüger; Ivonne Schröter; Andy Kenner; Thomas Leich","2017","Conducting Empirical Studies in Industry","10.1109/cesi.2017.6","9","false","https://doi.org/10.1109/cesi.2017.6","Question answering; Computer science; Information retrieval; Empirical research; Data science; Epistemology; Philosophy","en","-","Include"
"Systematic literature reviews in agile software development: A tertiary study","-","Rashina Hoda; Norsaremah Salleh; J. Grundy; H M Tee","2017","Information and Software Technology","10.1016/j.infsof.2017.01.007","204","true","https://doi.org/10.1016/j.infsof.2017.01.007","Agile software development; Usability; Capability Maturity Model Integration; Scrum; Software product line; Software engineering; Systematic review; Software development; Best practice; Computer science","en","11","Include"
"Structuring automotive product lines and feature models: an exploratory study at Opel","-","Olesia Oliinyk; K. Petersen; Manfred Schoelzke; Martin Becker; S. Schneickert","2017","Requirements Engineering","10.1007/s00766-015-0237-z","23","false","https://doi.org/10.1007/s00766-015-0237-z","Automotive industry; Context (archaeology); Feature (linguistics); Structuring; Modular design; Computer science; Feature model; Product (mathematics); Systems engineering; Industrial engineering","en","31","Include"
"Challenges and best practices in industry-academia collaborations in software engineering: A systematic literature review","-","V. Garousi; K. Petersen; B. Ozkan","2016","Information and Software Technology","10.1016/j.infsof.2016.07.006","220","true","https://doi.org/10.1016/j.infsof.2016.07.006","Best practice; Context (archaeology); Thematic analysis; Agile software development; Systematic review; Champion; Knowledge management; Extreme programming practices; Engineering; Relevance (law)","en","22","Include"
"Academy-industry collaboration and the effects of the involvement of undergraduate students in real world activities","As stated by the IEEE Curriculum Guidelines for Undergraduate Degree Programs in Software Engineering, elements outside the classroom such as field trips, visits to industry and technical presentations can affect student's preparation for professional practice. This work describes a framework of academy-industry collaboration where students develop practical and academic activities in a real world scenario. It is a methodological research, in which a case study was conducted with a Government Agency that has a close collaboration with a University. This joint project led to the proposition of new software processes for the organization and produced research and capstone project papers. Results demonstrate that students have acquired experience in solving real world problems in the industry; they received recognition in the academic community through the acceptance of papers in international conferences; and also, the projects executed with the students produced outcomes that brought benefits to the government agency, under study.","Elaine Venson; Rejane Figueiredo; W. P. D. Silva; Luiz C. M. Ribeiro","2016","Frontiers in Education Conference","10.1109/fie.2016.7757394","22","false","https://doi.org/10.1109/fie.2016.7757394","Capstone; Agency (philosophy); Government (linguistics); Engineering management; TRIPS architecture; Work (physics); Curriculum; Engineering; Knowledge management; Engineering ethics","en","-","Include"
"SERP-test: a taxonomy for supporting industry–academia communication","-","Emelie Engström; K. Petersen; N. Ali; E. Bjarnason","2016","Software quality journal","10.1007/s11219-016-9322-x","34","false","https://doi.org/10.1007/s11219-016-9322-x","Relevance (law); Scope (computer science); Test (biology); Taxonomy (biology); Computer science; Context (archaeology); Knowledge management; Systematic review; Data science; Engineering","en","37","Include"
"Gathering empirical evidence and building a business case for software reference architectures in industry","Background: Software reference architectures are becoming widely adopted by organizations that need to support the design and maintenance of software applications of a shared domain. For organizations that plan to adopt this architecture-centric approach, it becomes fundamental to understand how software reference architectures are engineered, and to know their return on investment. Unfortunately, there is a lack of evidence-based support to help organizations with these challenges. 
Goal: The main goal of this PhD thesis is to support organizations making informed decisions about software reference architecture acquisition, design, and use based on empirical evidence. 
Methods: To accomplish this goal, we have conducted an action research approach in an industry-academia collaboration between everis (a multinational IT consulting firm based in Spain) and our Research Group of Software and Service Engineering (GESSI). 
Results: The results from our industry-academia collaboration led to uncover novel evidence on the use of software reference architectures in practice. The procedures and evidence obtained have been packaged to design guidelines that could be used in similar contexts as the one of everis. 
Conclusions: This PhD thesis supports organizations to acquire and engineer software reference architectures by providing evidence-based support. Such evidence-based support consists of the results of the empirical studies conducted in this PhD thesis, and the presented guidelines for gathering new corporate evidence.
 Context: Les arquitectures del software de referència estan sent àmpliament adoptades per les organitzacions que necessiten dissenyar i mantenir aplicacions software d’un domini compartit. Per les organitzacions que tenen previst adoptar aquest enfocament centrat en l’arquitectura, esdevé fonamental entendre com es dissenyen les arquitectures del software de referència, i conèixer el seu retorn d’inversió. Desafortunadament, hi ha una manca de recolzament basat en l’evidència per ajudar aquestes organitzacions a afrontar aquests reptes. Objectiu: L’objectiu principal d’aquesta tesi doctoral és recolzar les organitzacions a prendre decisions informades i basades en l’evidència empírica sobre l’adquisició, disseny i ús d’arquitectures del software de referència. Mètodes: Per aconseguir aquest objectiu, s’ha portat a terme un enfocament d’investigació-acció en una col·laboració empresa-universitat entre “everis” (una empresa multinacional de consultoria tecnològica amb seu a Espanya) i el nostre Grup d’investigació en Enginyeria del Software i Serveis (GESSI). Resultats: Fruït de la nostra col·laboració empresa-universitat, s’han descobert noves evidències sobre l’ús d’arquitectures del software de referència a la pràctica. Els procediments i les evidències obtingudes han estat empaquetades per dissenyar directrius que podrien ser utilitzades en contextos similars com el d’everis. Conclusions: Aquesta tesi doctoral és una contribució per les organitzacions que adopten i dissenyen arquitectures del software de referència, proporcionant recolzament basat en l’evidència empírica. Aquest recolzament es constitueix dels resultats dels estudis empírics realitzats en aquesta tesi doctoral, i les directrius que es presenten per la recol·lecció de noves evidències corporatives.","Silverio Martínez-Fernández","2016","-","10.5821/dissertation-2117-96382","3","true","https://doi.org/10.5821/dissertation-2117-96382","Knowledge management; Empirical research; Software development; Context (archaeology); Empirical evidence; Software engineering; Engineering; Software; Computer science; Process management","en","-","Include"
"Industry–academia collaborations in software testing: experience and success stories from Canada and Turkey","-","V. Garousi; M. M. Eskandar; Kadir Herkiloglu","2016","Software quality journal","10.1007/s11219-016-9319-5","48","true","https://doi.org/10.1007/s11219-016-9319-5","Empirical research; Relevance (law); Confidentiality; Set (abstract data type); Software; Engineering; Engineering management; Knowledge management; Computer science; Software engineering","en","53","Include"
"Selecting the Right Topics for Industry-Academia Collaborations in Software Testing: An Experience Report","The global software industry and the Software Engineering (SE) academia are two large communities. However, unfortunately, the level of joint industry-academia collaborations (IAC) in SE is still relatively very low, compared to the amount of activity in each of the two communities. Selecting the right topic for a new IAC has been reported to be challenging and often a deal-maker or-breaker for the start of IACs. Motivated by the above need, the goal of this paper is to propose experience-based guidelines from our 10+ software testing IACs in the past several years in Canada and Turkey to effectively and efficiently select right topics for IACs in software testing (also easily generalizable to other areas of SE), for the benefit of SE researchers and practitioners in starting new IACs. The experience and evidence supporting the guidelines in this paper are drawn from the authors' past projects and also seven on-going software-testing projects in the context of a large Turkish software and systems company. The topic-selection process has involved interaction with company representatives in the form of both multiple group discussions and separate face-to-face meetings while utilizing grounded-theory to find (converge to) topics which would be 'interesting' and useful from both industrial and academic perspectives. To increase the success of our topic selection process, we also utilized two other sources of information from the literature: (1) a set of four fitness criteria for topic selection in industry experiments, and (2) challenges and best practices for IAC, specific to project inception, as synthesized in a recent systematic literature review. We believe the results of this paper would be helpful for other researchers and practitioners not only in software testing but also in software engineering in general in increasing their chances of success in project inception and topic selection phase.","V. Garousi; Kadir Herkiloglu","2016","International Conference on Information Control Systems & Technologies","10.1109/icst.2016.7","24","false","https://doi.org/10.1109/icst.2016.7","Context (archaeology); Process (computing); Selection (genetic algorithm); Software; Computer science; Face (sociological concept); Team software process; Engineering management; Set (abstract data type); Software engineering","en","-","Include"
"Botched Releases: Do We Need to Roll Back? Empirical Study on a Commercial Web App","Few minutes after a web-based software release, the release team might encounter log traces showing the new system crashing, hanging, or having poor performance. This is the start of the most nerve-wrecking moments of a product's release cycle, i.e., should one run the risk of not doing anything and users losing precious data, or of prematurely engaging the tedious (and costly) roll-back procedure towards the previous release? Thus far, only little attention has been paid by researchers to these so-called ""botched releases"", partly because of lack of release log data. This paper studies 345 releases of a large e-commerce web app over a period of 1.5 years, in which we identified 17 recurrent root causes of botched releases, classified into four major categories. We then build explanatory models to understand which root causes are the most important, and to explore the factors leading to botched releases.","Noureddine Kerzazi; Bram Adams","2016","IEEE International Conference on Software Analysis, Evolution, and Reengineering","10.1109/saner.2016.114","11","false","https://doi.org/10.1109/saner.2016.114","World Wide Web; Computer science; Root (linguistics); Software; Product (mathematics); Internet privacy; Operating system; Linguistics; Philosophy; Mathematics","en","-","Include"
"A bibliometric analysis of the Turkish software engineering research community","-","V. Garousi","2015","Scientometrics","10.1007/s11192-015-1663-x","61","false","https://doi.org/10.1007/s11192-015-1663-x","Turkish; Scopus; Notice; Library science; Bibliometrics; Political science; Computer science; Law; Philosophy; MEDLINE","en","27","Include"
"Survey Results on Threats To External Validity, Generalizability Concerns, Data Sharing and University-Industry Collaboration in Mining Software Repository (MSR) Research","Mining Software Repositories (MSR) is an applied and practise-oriented field aimed at solving real problems encountered by practitioners and bringing value to Industry. Replication of results and findings, generalizability and external validity, University-Industry collaboration, data sharing and creation dataset repositories are important issues in MSR research. Research consisting of bibliometric analysis of MSR paper shows lack of University-Industry collaboration, deficiency of studies on closed or propriety source dataset and lack of data as well as tool sharing by researchers. We conduct a survey of authors of past three years of MSR conference (2012, 2013 and 2014) to collect data on their views and suggestions to address the stated concerns. We asked 20 questions from more than 100 authors and received a response from 39 authors. Our results shows that about one-third of the respondents always make their dataset publicly available and about one-third believe that data sharing should be a mandatory condition for publication in MSR conferences. Our survey reveals that more than 50% authors used solely open-source software (OSS) dataset for their research. More than 50% of the respondents mentioned that difficulty in sharing Industrial dataset outside the company is one of the major impediments in University-Industry collaboration.","A. Sureka; Ambika Tripathi; Savita Dabral","2015","arXiv.org","10.48550/arxiv.1506.01499","3","-","https://doi.org/10.48550/arxiv.1506.01499","","-","-","Include"
"On the Alignment of Source Code Quality Perspectives through Experimentation: An Industrial Case","CONTEXT. Alignment is a key factor for success in many software development projects. Aligned teams are capable of bringing collaboration and positive results to companies; whereas misalignment among developers can make a conflicted environment and even lead the project to failure. OBJECTIVE. To assist developers in an embedded software development company in their conceptual alignment regarding source code quality. METHOD. In the organizational context, plan and perform a series of studies such as surveys, systematic literature review (SLR), qualitative data analysis and focus group to support the identification of conceptual misalignments among developers and establish common terminology and guidance concerning source code quality. RESULTS. The results from a survey conducted in one company showed a conceptual misalignment among developers regarding the source code quality that was triggering continuous rework during software evolution activities. Through an SLR and a qualitative analysis of code snippets, a set of evidence-based coding guidelines for readability and understandability of source code were formulated. These guidelines were evaluated and used as an instrument for aligning source code perspectives during a focus group, showing their feasibility and adequacy to the company's context. CONCLUSIONS. The use of all contextual information observed - e.g. teams' locations, software development context, and time constraints - along with the information gathered during the industry-academia collaboration was particularly important to help us appropriately chose research methods to be used, and formulate evidence-based coding guidelines that matched the company's needs and expectations. Further evaluations have to be carried out to ensure the quality impact of some guidelines proposed before using them all over the company.","T. V. Ribeiro; G. Travassos","2015","2015 IEEE/ACM 3rd International Workshop on Conducting Empirical Studies in Industry","10.1109/cesi.2015.12","8","false","https://doi.org/10.1109/cesi.2015.12","Computer science; Software quality; Source code; Context (archaeology); Code review; Software engineering; Coding (social sciences); Software development; Focus group; Quality (philosophy)","en","-","Include"
"Planning for the Unknown: Lessons Learned from Ten Months of Non-participant Exploratory Observations in the Industry","Convincing industrial partners to support an exploratory study can be difficult, as benefits are often fuzzy at the beginning. The objective of this paper is to present recommendations for industrial exploratory studies based on our experience. The recommendations are based on ten months of observations during a non-participant, exploratory study with a single industrial partner. This study confirms a number of methodological challenges already identified in the software engineering literature. Based on recommendations from the literature and our own experience, we propose a process for future observational exploratory studies.","Mathieu Lavallée; P. Robillard","2015","2015 IEEE/ACM 3rd International Workshop on Conducting Empirical Studies in Industry","10.1109/cesi.2015.10","4","false","https://doi.org/10.1109/cesi.2015.10","Exploratory research; Observational study; Process (computing); Knowledge management; Computer science; Software; Management science; Process management; Engineering; Medicine","en","-","Include"
"Heuristic Approaches to Improve Product Quality in Large Scale Integrated Software Products","-","S. Karre; Y. R. Reddy","2015","International Conference on Evaluation of Novel Approaches to Software Engineering","10.1007/978-3-319-30243-0_5","2","false","https://doi.org/10.1007/978-3-319-30243-0_5","Dependency (UML); Computer science; Metric (unit); Heuristic; Quality (philosophy); Software; Product (mathematics); Graph; Software quality; Dependency graph","en","18","Include"
"University-industry collaboration and open source software (OSS) dataset in mining software repositories (MSR) research","Mining Software Repositories (MSR) is an applied and practise-oriented field aimed at solving real problems encountered by practitioners and bringing value to Industry. We believe that empirical studies on both Open Source Software (OSS) and Closed or Proprietary Source (CSS/PSS) is required in MSR research to increase generalizability or transferability of findings and reduce external (or threats) validity concerns. Furthermore, we believe that a collaboration between University and Industry is must or important in achieving the stated goals and agenda of MSR research (such as deployment and technology transfer). We analyse past five years of research papers published in MSR series of conferences (2010-2014) and count the number of studies using solely OSS data or solely CSS data or both OSS and CSS data. We also count the number of papers published by authors solely from Universities, solely from Industry and from both University and Industry. We present our findings which indicate lack of University-Industry collaboration (measured using co-authorship in scientific publications) and paucity of empirical studies on CSS/PSS data. Our analysis reveals that out of 187 studies over a period of 5 years, 90:9% studies are conducted solely on OSS dataset. We present our findings which indicate that only 14:43% of the studies involve a University-Industry collaboration.","Ambika Tripathi; Savita Dabral; A. Sureka","2015","2015 IEEE 1st International Workshop on Software Analytics (SWAN)","10.1109/swan.2015.7070489","11","false","https://doi.org/10.1109/swan.2015.7070489","Software deployment; Open source software; Generalizability theory; Empirical research; Transferability; Software; Computer science; Open source; Data science; Field (mathematics)","en","-","Include"
"Get the cogs in synch: time horizon aspects of industry--academia collaboration","In industry--academia collaboration projects, there are many issues related to different time horizons in industry and academia. If not adressed upfront, they may hinder collaboration in such projects. We analyze our experiences from a 10 year industry--academia collaboration program, the EASE Industrial Excellence Center in Sweden, and identify issues and feasible practices to overcome the hurdles of different time horizons. Specifically, we identify issues related to contracts, goals, results, organization (in)stability, and work practices. We identify several areas where the time horizon is different, and conclude that mutual awareness of these differences and management commitment to the collaboration are the key means to overcome the differences. The launch of a mediating institute may also be part of the solution.","P. Runeson; Sten Minör; Johan Svenér","2014","WISE@ASE","10.1145/2647648.2647652","14","true","https://doi.org/10.1145/2647648.2647652","Excellence; Key (lock); Work (physics); Horizon; Center of excellence; New horizons; Knowledge management; Computer science; Business; Engineering management","en","-","Include"
"The 4+1 view model of industry--academia collaboration","Industry--academia projects exist in complex contexts of various stakeholders, time perspectives, and goals. In order to analyze projects and communicate about them, we have defined an ""architectural"" model for industry--academia collaboration, inspired by Kruchten's software architecture model. The model has four views of i) time, ii) space, iii) activity and iv) domain, corresponding to the questions: when, where, how and what. The +1 view is the scenario, binding the other four together. We illustrate the model by applying it to the Industrial Excellence Center EASE and the Sigrun Software Innovation and Engineering Institute. The model helps analyzing industry--academia collaboration projects, to find gaps and reduce redundant work.","P. Runeson; Sten Minör","2014","WISE@ASE","10.1145/2647648.2647651","8","true","https://doi.org/10.1145/2647648.2647651","Work (physics); Domain (mathematical analysis); Excellence; Order (exchange); Computer science; Engineering management; Architecture; Software; Center of excellence; Space (punctuation)","en","-","Include"
"Lessons learned on applying design science for bridging the collaboration gap between industry and academia in empirical software engineering","Collaboration between industry practitioners and researchers has been reported as a challenge to conduct empirical studies in software engineering. Gaining practitioners interest in research activities is challenging in the software development industry characterized by tough competition and short time-to-market. Often, practitioners do not see the direct value in collaborating with researchers. Meanwhile, researchers are frequently frustrated because they have no access to the real-world data that would enable them to develop scientific knowledge. Design science has become a popular research framework in Information Systems. This paper describes our lessons learned on how design science can help to attract and motivate industry practitioners to take part in empirical research. We present our practical experiences with using design science in the context of empirical software engineering, and how the design science framework helped us to bridge the collaborative gap with our industry partners. In illustrating our experiences, we present two case studies conducted in collaboration with Ericsson and Elektrobit in which the design science framework was followed. Based on our experience, design science is a suitable research framework for empirical software engineering since much of the research in the field is constructive. The similarities between the design science practices and the day-to-day work of practitioners in industry make it easy for them to understand the research approach. Thus, it supports their willingness to participate in research activities.","Pilar Rodríguez; P. Kuvaja; M. Oivo","2014","Conducting Empirical Studies in Industry","10.1145/2593690.2593694","20","false","https://doi.org/10.1145/2593690.2593694","Design science; Empirical research; Bridging (networking); Knowledge management; Constructive; Computer science; Context (archaeology); Engineering management; Management science; Engineering","en","-","Include"
"Practical experiences in designing and conducting empirical studies in industry-academia collaboration","More and more, software engineering researchers are motivated to solve real problems that bring value to industry. An example is the industry-academia collaboration described in this paper among everis, an IT consulting firm, and the GESSI research group at UPC. The goal of this paper is twofold: to evaluate the success of the collaboration, and to report the experience with conducting empirical studies in the industry and lessons learnt. We evaluated our collaboration with an existing model for technology transfer, and performed a focus group discussion to identify challenges we have faced. After initialization and alignment of the collaboration, a high maturity level has been achieved: we have obtained the first results in form of proposed solutions, scientific publications, and pilots run in real projects. In spite of this positive progress, further initiatives need to be undertaken in the last phases of the collaboration to achieve high degrees of maturity in deployment impact, industry benefit and innovativeness. Evaluating the collaboration has been positive, since we identified the next steps to be taken to achieve a high degree of technology transfer and innovation dissemination. We think it is a needed step in industry-academia collaborations in order to improve their success.","Silverio Martínez-Fernández; Helena Martins Marques","2014","Conducting Empirical Studies in Industry","10.1145/2593690.2593696","16","true","https://doi.org/10.1145/2593690.2593696","Software deployment; Maturity (psychological); Capability Maturity Model; Order (exchange); Empirical research; Initialization; Computer science; Engineering management; Technology transfer; Value (mathematics)","en","-","Include"
"Topic selection in industry experiments","This paper shares our experience with initial negotiation and topic elicitation process for conducting industry experiments in six software development organizations in Finland. The process involved interaction with company representatives in the form of both multiple group discussions and separate face-to-face meetings. Fitness criteria developed by researchers were applied to the list of generated topics to decide on a common topic. The challenges we faced include diversity of proposed topics, communication gaps, skepticism about research methods, initial disconnect between research and industry needs, and lack of prior work relationship. Lessons learned include having enough time to establish trust with partners, importance of leveraging the benefits of training and skill development that are inherent in the experimental approach, uniquely positioning the experimental approach within the landscape of other validation approaches more familiar to industrial partners, and introducing the fitness criteria early in the process.","Ayse Tosun Misirli; H. Erdogmus; Natalia Juristo Juzgado; Óscar Dieste Tubío","2014","Conducting Empirical Studies in Industry","10.1145/2593690.2593691","21","-","https://doi.org/10.1145/2593690.2593691","","-","-","Include"
"Quantifying IoT Security Parameters: An Assessment Framework","Several attempts have been made to propose metrics that quantify the parameters of existing solutions to improve the security of IoT systems. This paper presents a framework to classify and compare these metrics based on a set of attributes that can be used to answer the research questions. Forty-six metrics from the literature were analyzed, classified, and compared according to the developed framework. They were divided into two main categories according to the metric’s source, i.e., internal and external sources. Then, they were further divided into seven sub-categories: size, time, numbering/scoring, checklist, blockchain, device integration effort, and legislation. There are eight widely used metrics among the existing IoT solutions: throughput, packet loss rate, jitter, password, security transmission rate, resilience, average energy consumption, and blockchain-related metrics (i.e., technical metrics). The simulation technique is the most common validation method among the current IoT solutions. Furthermore, the results revealed a gap in four aspects of proposing metrics for measuring security parameters. These aspects include the network/transport IoT layer, blockchain, legislation, and the use of data science in simulation research methodologies.","Shouki A. Ebad","2023","IEEE Access","10.1109/access.2023.3313975","9","-","https://doi.org/10.1109/access.2023.3313975","","-","-","Include"
"Knowledge Management in University-Software Industry Collaboration","The university-software industry collaboration relationship has been represented a key resource, to the extent that together they can more easily promote technological development that underpins innovation solutions. Through a literature review, this chapter aims to explore the concepts and the facilitator or inhibitor factors associated with the collaboration relationships between university and software industry, taking knowledge management into account. This chapter is organized as follows. In the first section, the authors briefly introduce university, software industry, and knowledge management. The following section, based on the literature reviewed, provides a critical discussion of the university-software industry collaboration relationship, knowledge management in knowledge intensive organizations or community, and knowledge management in collaboration relationship between these two types of industries. Finally, in the rest of the sections, the authors point to future research directions and conclude.","Marcello Chedid; L. Teixeira","2021","Handbook of Research on Modern Educational Technologies, Applications, and Management","10.4018/978-1-7998-3476-2.ch028","2","-","https://doi.org/10.4018/978-1-7998-3476-2.ch028","","-","-","Include"
"The University Challenge in the Collaboration Relationship With the Industry","Universities suffer from the impact of (1) life cycles associated with technological innovations, (2) the globalization of the economy and culture, (3) the educational needs of an increasingly knowledgedriven society, and (4) the training needs for high-performing professional activities. Solutions to these factors may be found in a positive attitude toward knowledge sharing and collaboration relationships. Collaboration has been considered a way to address the challenges of the 21st century, fostering the necessary innovation, growth, and productivity for all parties involved. Several studies reveal that collaboration can be strongly influenced by knowledge sharing. Collaboration relationships, besides the creation of new knowledge, may result in several outcomes and benefits for the university and society. This chapter aims to address and discuss the university challenges in the collaboration relationships with the industry based on the main results of some empirical studies developed during a research project.","Marcello Chedid; L. Teixeira","2021","IGI Global eBooks","10.4018/978-1-7998-3476-2.ch027","3","false","https://doi.org/10.4018/978-1-7998-3476-2.ch027","Productivity; Knowledge sharing; Knowledge management; Globalization; Knowledge economy; Knowledge creation; Knowledge society; Business; Political science; Marketing","en","-","Include"
"Guidelines for conducting interactive rapid reviews in software engineering -- from a focus on technology transfer to knowledge exchange","Evidence-based software engineering (EBSE) aims to improve research utilization in practice. It relies on systematic methods (like systematic literature reviews, systematic mapping studies, and rapid reviews) to identify, appraise, and synthesize existing research findings to answer questions of interest. However, the lack of practitioners' involvement in the design, execution, and reporting of these methods indicates a lack of appreciation for knowledge exchange between researchers and practitioners. Within EBSE, the main reason for conducting these systematic studies is to answer the practitioner's questions and impact practice. However, in many cases, academics have undertaken these studies without any direct involvement of practitioners. This report focuses on the rapid review guidelines and presents practical advice on conducting these with practitioner involvement to facilitate knowledge co-creation. Based on a literature review of rapid reviews and stakeholders engagement in medicine and our experience of using secondary studies in software engineering, we propose extensions to an existing proposal for rapid reviews in software engineering to increase researchers-practitioners knowledge exchange. We refer to the extended method as an interactive rapid review. An interactive rapid review is a streamlined approach to conduct agile literature reviews in close collaboration between researchers and practitioners in software engineering. This report describes the process and discusses possible usage scenarios and some reflections from the proposal's ongoing evaluation. The proposed guidelines will potentially boost knowledge co-creation through active researcher-practitioner interaction by streamlining practitioners' involvement and recognizing the need for an agile process.","Sergio Rico; N. Ali; Emelie Engström; Martin Höst","2020","Lund University Publications (Lund University)","10.5281/zenodo.4327725","10","true","https://doi.org/10.5281/zenodo.4327725","Systematic review; Agile software development; Process (computing); Knowledge management; Computer science; Engineering ethics; Management science; Engineering; Software engineering; MEDLINE","en","-","Include"
"Regression Testing Challenges and Solutions : An Industry-Academia Perspective","Background: Software quality assurance (QA) is an essential activity in the software development lifecycle. Among the different QA activities, regression testing is a challenging task for large-scale software development. Regression testing is a well-researched area, and a large number of techniques have been proposed to fulfill the needs of industry. Despite the extensive research, the adoption of proposed regression testing techniques in the industry is limited. Studies show that there is a visible gap between research and practice. Objective: This work aims at reducing the gap between industry and academia in regression testing. To fulfill this aim we have the following objectives: 1) Understanding the practitioners' goals regarding regression testing. 2) Understanding the current state of regression testing practice and challenges in the industry. 3) Investigating the testing research applicable in an industrial context. Method: We conducted multiple studies using different methods. To explore the industry perspective on regression testing we used focus group and interview-based studies. To explore solutions from the literature, we used the systematic literature review and systematic mapping study. Results: This thesis presents the practitioners' specific regression testing goals. The identified goals are confidence, controlled fault slippage, effectiveness, efficiency, and customer satisfaction. The challenges identified in the thesis are of two categories, 1) management related challenges and 2) technical challenges. Technical challenges relate to test suite maintenance, test case selection, test case prioritization, evaluation of regression testing. We have mapped 26 empirically evaluated regression testing techniques to the context, effect, and information taxonomies, and provided a guide to the practitioners regarding the adoption of the techniques in an industrial setting. We have also classified 56 model-based test case generation techniques regarding their strengths/limitations, input/intermediate models used, and relevance to the industrial context. Conclusions: The challenges identified in this study are not new for research and practice. There could be two reasons regarding the presence of recurring challenges: 1) regression testing techniques proposed in the literature do not fit the companies’ context, 2) or, companies are not aware of the availability of the techniques that could be suitable for their context. To support the adoption of existing research on regression testing in the industry, we have presented three taxonomies. These taxonomies, allow the characterization of regression testing techniques and enable to determine which of these techniques might be suitable in a given context. Furthermore, the identification of information needs for these techniques would be helpful to learn the implications regarding the cost of adoption. Regarding the support in test case generation, we conclude that current research on interaction model-based test case generation techniques did not illustrate the use of rigorous methodology, and currently, model-based test case generation techniques have low relevance for the industrial problems.","Nasir Mehmood Minhas","2019","KTH Publication Database DiVA (KTH Royal Institute of Technology)","10.1007/978-3-031-14343-4_18","-","-","https://doi.org/10.1007/978-3-031-14343-4_18","","en","10","Include"
"SOFTWARE QUALITY ASSURANCE COMPETENCE CENTRE","-","Alena Buchalcevová","2017","Information and Software Technology","10.1016/0950-5849(89)90083-9","-","-","https://doi.org/10.1016/0950-5849(89)90083-9","","en","-","Include"
"Empirical assessment of design patterns’ fault-proneness at different granularity levels","-","Mawal A. Mohammed; Mahmoud O. Elish","2017","International Journal of Computer Applications","10.5120/2600-3626","1","-","https://doi.org/10.5120/2600-3626","","-","5","Include"
"Defect Dependency based Heuristic Approaches to Improve Software Quality in Large Scale Integrated Software Products","-","S. Karre; R. Reddy; S. Krishna; K. Karlapalem; Uma Devi Karre; Srinivas Rao Karre","2016","Communications in computer and information science","10.1007/978-3-319-30243-0_5","1","-","https://doi.org/10.1007/978-3-319-30243-0_5","","-","8","Include"
"A Researcher’s Experiences in Supporting Industrial Software Process Improvement","-","K. Petersen","2016","Managing Software Process Evolution","10.1007/978-3-319-31545-4_12","-","false","https://doi.org/10.1007/978-3-319-31545-4_12","Agile software development; Software Engineering Process Group; Lean software development; Process (computing); Asset (computer security); Personal software process; Relevance (law); Software; Engineering; Engineering management","en","21","Include"
"An Industrial Case Study on Improving Quality in Integrated Software Product using defect dependency","Product based organizations have diverse product offerings that meet various business needs. The products are in turn integrated to create integrated product suites. Rigorous product engineering is a must for creation of high quality integrated software products. Adequate measures must be taken to improve quality of the integrated product before every release of its module or sub-product. It is hard to imagine upgrading an integrated software product with unidentified defects prior to its release. In this paper, we share our observations on implementing a defect dependency metric to identify the dependency of a defect over a real-time industry defect dataset of an integrated software product. This defect dependency metric was captured and analyzed during release cycle(s) to avoid surprise issues post product launch.","S. Karre; Y. R. Reddy","2015","QuASoQ/WAWSE/CMCE@APSEC","10.5220/0005368801100117","1","-","https://doi.org/10.5220/0005368801100117","","-","8","Include"
"Measuring Software Reliability: A Trend Using Machine Learning Techniques","-","N. Kumar; S. Banerjee","2015","Complex System Modelling and Control Through Intelligent Soft Computations","10.1007/978-3-319-12883-2_28","4","false","https://doi.org/10.1007/978-3-319-12883-2_28","Reliability (semiconductor); Reliability engineering; Software reliability testing; Software quality; Computer science; Software; Machine learning; Failure rate; Support vector machine; Artificial intelligence","en","23","Include"
"Impediments for Automated Software Test Execution","Automated software test execution is a critical part of the modern software development process, where rapid feedback on the product quality is expected. It is of high importance that impediments related to test execution automation are prevented and removed as quickly as possible. An enabling factor for all types of improvement is to understand the nature of what is to be improved. The goal with this thesis is to further the knowledge about common problems encountered by software developers using test execution automation, in order to enable improvement of test execution automation in industrial software development. The research has been performed through industrial case studies and literature reviews. The analysis of the data have primarily been performed using qualitative methods, searching for patterns, themes, and concepts in the data. Our main findings include: (a) a comprehensive list of potential impediments reported in the published body of knowledge on test execution automation, (b) an in-depth analysis of how such impediments may affect the performance of a development team, and (c) a proposal for a qualitative model of interactions between the main groups of phenomena that contribute to the formation of impediments in a test execution automation project. In addition to this, we contribute qualitative and quantitative empirical data from our industrial case studies. Through our results, we find that test execution automation is a commonly under-estimated activity, not only in terms of resources but also in terms of the complexity of the work. There is a clear tendency to perform the work ad hoc, down-prioritize the automation in favor of other activities, and ignore the long-term effects in favor of short-term gains. This is both a technical and a cultural problem that need to be managed by awareness of the problems that may arise, and also have to be solved in the long term through education and information. We conclude by proposing a theoretical model of the socio-technical system that needs to be managed to be successful with test execution automation.","Kristian Wiklund","2015","KTH Publication Database DiVA (KTH Royal Institute of Technology)","10.1109/32.57624","8","-","https://doi.org/10.1109/32.57624","","-","10","Include"
