DOI,Title,Authors,Journal,Year,Abstract,ResearchRabbitId,Cited By,References,PubMedId
(missing DOI),Industry–academia collaborations in software testing: experience and success stories from Canada and Turkey,"Vahid Garousi, Matt M. Eskandar, Kadir Herkiloglu",Software Quality Journal,2017,"Collaboration between industry and academia supports improvement and innovation in industry and helps to ensure industrial relevance in academic research. However, many researchers and practitioners believe that the level of joint industry–academia collaborations (IAC) in software engineering (SE) is still relatively very low, compared to the amount of activity in each of the two communities. The goal of the empirical study reported in this paper is to characterize a set of collaborative industry–academia R&D projects in the area of software testing conducted by the authors (based in Canada and Turkey) with respect to a set of challenges, patterns and anti-patterns identified by a recent Systematic Literature Review study, with the aim of contributing to the body of evidence in the area of IAC, for the benefit of SE researchers and practitioners in conducting successful IAC projects in software testing and in software engineering in general. To address the above goal, a pool of ten IAC projects (six completed, two failed and two ongoing) all in the area of software testing, which the authors have led or have had active roles in, were selected as objects of study and were analyzed (both quantitatively and qualitatively) with respect to the set of selected challenges, patterns and anti-patterns. As outputs, the study presents a set of empirical findings and evidence-based recommendations, e.g.: it has been observed that even if an IAC project may seem perfect from many aspects, one single major challenge (e.g., disagreement in confidentiality agreements) can lead to its failure. Thus, we recommend that both parties (academics and practitioners) consider all the challenges early on and proactively work together to eliminate the risk of challenges in IAC projects. We furthermore report correlation and interrelationship of challenges, patterns and anti-patterns with project success measures. This study hopes to encourage and benefit other SE researchers and practitioners in conducting successful IAC projects in software testing and in software engineering in general in the future.",174825459,64,103,(missing PubMedId)
(missing DOI),Towards improving industrial adoption: the choice of programming languages and development environments,"Ivonne von Nostitz-Wallwitz, Jacob Krüger, Thomas Leich",(missing journal),2018,"While promising software engineering approaches are proposed every day, only few are adapted by professional developers. There are many potential reasons for this, such as, problems in identifying helpful approaches, missing tools, or lacking practical relevance. With our current research, we are concerned to improve the knowledge transfer from research to practice. In this paper, we discuss the impact of development environments and programming languages on knowledge transfer - considering that many scientific approaches and tools are interesting for professional developers, but rarely adopted by them. We base our discussion mainly on our personal experiences with industry-academia collaborations. To determine whether these experiences also apply to other developers, we additionally conducted a survey with 89 participants from academia and industry. The first results of our on-going work indicate a gap between the development environments and programming languages that are supported or used by researchers and those that are applied in industry. Based on our results, we describe initial discussions that can help to improve collaborations between industry and research.",174475048,6,41,(missing PubMedId)
(missing DOI),Empirical Studies in Question-Answering Systems: A Discussion,"J. Krüger, Ivonne Schröter, Andy Kenner, Thomas Leich",2017 IEEE/ACM 5th International Workshop on Conducting Empirical Studies in Industry (CESI),2017,"Researchers perform empirical studies in industry to gain qualitative insights into a real-world problem. However, common critics are the diversity and selection process of participants. To address these issues, we propose to improve the integration of question-answering systems into empirical study. In this paper, we i) describe approaches to conduct studies in such systems, ii) exemplify corresponding challenges, and iii) discuss their potential. We illustrate the approaches on existing works in which they were partly implemented to show that they can succeed.",173561667,9,17,(missing PubMedId)
(missing DOI),University-industry collaboration and open source software (OSS) dataset in mining software repositories (MSR) research,"Ambika Tripathi, Savita Dabral, A. Sureka",2015 IEEE 1st International Workshop on Software Analytics (SWAN),2015,"Mining Software Repositories (MSR) is an applied and practise-oriented field aimed at solving real problems encountered by practitioners and bringing value to Industry. We believe that empirical studies on both Open Source Software (OSS) and Closed or Proprietary Source (CSS/PSS) is required in MSR research to increase generalizability or transferability of findings and reduce external (or threats) validity concerns. Furthermore, we believe that a collaboration between University and Industry is must or important in achieving the stated goals and agenda of MSR research (such as deployment and technology transfer). We analyse past five years of research papers published in MSR series of conferences (2010-2014) and count the number of studies using solely OSS data or solely CSS data or both OSS and CSS data. We also count the number of papers published by authors solely from Universities, solely from Industry and from both University and Industry. We present our findings which indicate lack of University-Industry collaboration (measured using co-authorship in scientific publications) and paucity of empirical studies on CSS/PSS data. Our analysis reveals that out of 187 studies over a period of 5 years, 90:9% studies are conducted solely on OSS dataset. We present our findings which indicate that only 14:43% of the studies involve a University-Industry collaboration.",171656664,14,10,(missing PubMedId)
10.1002/SMR.1954,"Scaling agile in large organizations: Practices, challenges, and success factors","Martin Kalenda, Petr Hyna, Bruno Rossi",J. Softw. Evol. Process.,2018,"Context: Agile software development has nowadays reached wide adoption. However, moving agile to large‐scale contexts is a complex task with many challenges involved. Objective: In this paper, we review practices, challenges, and success factors for scaling agile both from literature and within a large software company, identifying the most critical factors. Method: We conduct a focused literature review to map the importance of scaling practices, challenges, and success factors. The outcome of this focused literature review is used to guide action research within a software company with a view to scaling agile processes. Results: Company culture, prior agile and lean experience, management support, and value unification were found to be key success factors during the action research process. Resistance to change, an overly aggressive roll‐out time frame, quality assurance concerns, and integration into preexisting nonagile business processes were found to be the critical challenges in the scaling process. Conclusion: The action research process allowed to cross‐fertilize ideas from literature to the company's context. Scaling agile within an organization does not need to follow a specific scheme, rather the process can be tailored to the needs while keeping the core values and principles of agile methodologies.",97e0f115-8144-40c3-92c4-bf6cced7e981,216,112,(missing PubMedId)
(missing DOI),Measuring Software Reliability: A Trend Using Machine Learning Techniques,"Nishikant Kumar, Soumya Banerjee",Studies in fuzziness and soft computing,2014,"It has become inevitable for every software developer to understand, to follow that how and why software fails, and to express reliability in quantitative terms. This has led to a proliferation of software reliability models to estimate and predict reliability. The basic approach is to model past failure data to predict future behavior. Most of the models have three major components: assumptions, factors and a mathematical function, usually high order exponential or logarithmic used to relate factors to reliability. Software reliability models are used to forecast the curve of failure rate by statistical evidence available during testing phase. They also can indicate about the extra time required to carry out the test procedure in order to meet the specifications and deliver desired functionality with minimum number of defects. Therefore there are challenges whether, autonomous or machine learning techniques like other predictive methods could be able to forecast the reliability measures for a specific software application. This chapter contemplates reliability issue through a generic Machine Learning paradigm while referring the most common aspects of Support Vector Machine scenario. Couples of customized simulation and experimental results have been presented to support the proposed reliability measures and strategies.",168382239,4,36,(missing PubMedId)
(missing DOI),Digital Nudges for Encouraging Developer Behaviors.,Dwayne Christian Brown,(missing journal),2021,(missing abstract),168009678,0,114,(missing PubMedId)
(missing DOI),On the Alignment of Source Code Quality Perspectives through Experimentation: An Industrial Case,"T. Ribeiro, G. Travassos",2015 IEEE/ACM 3rd International Workshop on Conducting Empirical Studies in Industry,2015,"CONTEXT. Alignment is a key factor for success in many software development projects. Aligned teams are capable of bringing collaboration and positive results to companies; whereas misalignment among developers can make a conflicted environment and even lead the project to failure. OBJECTIVE. To assist developers in an embedded software development company in their conceptual alignment regarding source code quality. METHOD. In the organizational context, plan and perform a series of studies such as surveys, systematic literature review (SLR), qualitative data analysis and focus group to support the identification of conceptual misalignments among developers and establish common terminology and guidance concerning source code quality. RESULTS. The results from a survey conducted in one company showed a conceptual misalignment among developers regarding the source code quality that was triggering continuous rework during software evolution activities. Through an SLR and a qualitative analysis of code snippets, a set of evidence-based coding guidelines for readability and understandability of source code were formulated. These guidelines were evaluated and used as an instrument for aligning source code perspectives during a focus group, showing their feasibility and adequacy to the company's context. CONCLUSIONS. The use of all contextual information observed - e.g. teams' locations, software development context, and time constraints - along with the information gathered during the industry-academia collaboration was particularly important to help us appropriately chose research methods to be used, and formulate evidence-based coding guidelines that matched the company's needs and expectations. Further evaluations have to be carried out to ensure the quality impact of some guidelines proposed before using them all over the company.",167662640,10,12,(missing PubMedId)
(missing DOI),Regression Testing Challenges and Solutions : An Industry-Academia Perspective,Nasir Mehmood Minhas,(missing journal),2018,"Background: Software quality assurance (QA) is an essential activity in the software development lifecycle. Among the different QA activities, regression testing is a challenging task for large-sca ...",f56e3c5a-caed-41bf-9657-6a1a96d05cc2,0,109,(missing PubMedId)
10.1145/3193965.3193970,Protocol and tools for conducting agile software engineering research in an industrial-academic setting: a preliminary study,"Katarzyna Biesialska,  Xavier Franch,  Victor Muntés-Mulero",(missing journal),2018,"Conducting empirical research in software engineering industry is a process, and as such, it should be generalizable. The aim of this paper is to discuss how academic researchers may address some of the challenges they encounter during conducting empirical research in the software industry by means of a systematic and structured approach. The protocol developed in this paper should serve as a practical guide for researchers and help them with conducting empirical research in this complex environment.",f75bee55-81b3-49d9-8f7b-70eda1bdaeab,7,30,(missing PubMedId)
(missing DOI),From Blackboard to the Office: A Look Into How Practitioners Perceive Software Testing Education,"Luana Almeida Martins, Vinícius José da Silva Cardoso Brito, Daniela Feitosa, Larissa Rocha, Heitor Costa, Ivan do Carmo Machado",International Conference on Evaluation & Assessment in Software Engineering,2021,"The teaching-learning process may require specific pedagogical approaches to establish a relationship with industry practices. Recently, some studies investigated the educators’ perspectives and the undergraduate courses curriculum to identify potential weaknesses and solutions for the software testing teaching process. However, it is still unclear how the practitioners evaluate the acquisition of knowledge about software testing in undergraduate courses. This study carried out an expert survey with 68 newly graduated practitioners to determine what the industry expects from them and what they learned in academia. The yielded results indicated that those practitioners learned at a similar rate as others with a long industry experience. Also, they studied less than half of the 35 software testing topics collected in the survey and took industry-backed extracurricular courses to complement their learning. Additionally, our findings point out a set of implications for future research, as the respondents’ learning difficulties (e.g., lack of learning sources) and the gap between academic education and industry expectations (e.g., certifications).",150937068,7,28,(missing PubMedId)
(missing DOI),Collaboration relationship between university and software industry based on knowledge management: an exploratory approach,Marcello Chedid,(missing journal),2019,"The current environment that characterizes the software industry is extremely dynamic and somewhat complex demanding high-performance solutions, rapid development and cost efficiency. The collaboration relationship with universities has been represented a key resource, to the extent that together more easily can promote technological development that underpins innovation solutions. In addition, several studies point out knowledge sharing as an important and strongly influential factor in a collaboration relationship. In this context, the present thesis aims to identify a set of factors that can enhance and/or facilitate the collaboration relationship between the university and the software industry in a sustainable way, based on knowledge management. In line with the general objective three research questions were defined: (i) What are the main motivations that lead to the decision of establishing a collaboration relationship?; (ii) What are the management mechanisms used in the governance of collaboration relationships?; (iii) What are the principles and culture of knowledge management and of knowledge sharing in these organizations? In order to answer those questions and, consequently, achieve the general objective, an initial quantitative study based on a questionnaire was conducted. This study aims to explore and understand the practice of knowledge sharing and collaboration in the context of a university. Overall it was concluded that, knowledge sharing positively affects the collaboration behavior. The obtained results also showed that in order to promote and encourage knowledge sharing and, consequently, to foster collaboration relationships, it is important to work mechanisms based on intrinsic motivation and networking. Subsequently, it was conducted a qualitative study based on interviews in order to identify a set of factors that could enhance/facilitate the collaboration relationship between the university and the software industry in a sustainable way, based on knowledge management. Participants with complementary visions and different experiences in the two types of involved industries and simultaneously, with decisionmaking positions were interviewed. The results revealed that collaboration relationships established among these organizations are set-up only as a ‘connection’. This ‘connection’ is characterized by being a simple exchange, without building a sustainable collaboration relationship; although, those involved point to advantages in the existence of a sustainable collaboration relationship. The results also revealed that the collaboration relationships are usually conducted through informal communication channels, which makes it difficult to capture and disseminate knowledge to other remaining members of each involved organizations. In nutshell and in practical terms, this work contributes to the identification and analysis of a set of factors that enhance a collaboration relationship between university and software industry. This result can support organizations in the strategies definition for the development of actions, in order to promote a sustainable collaboration relationship. In theoretical terms, this work contributes to the increase of the body of knowledge in the area, with empirical results, since the literature point the lack of empirical studies as the main gap in this area of knowledge.",c8adcc74-6824-4b45-a0c7-1d8180ff9a68,2,337,(missing PubMedId)
(missing DOI),Planning for the Unknown: Lessons Learned from Ten Months of Non-participant Exploratory Observations in the Industry,"Mathieu Lavallée, P. Robillard",2015 IEEE/ACM 3rd International Workshop on Conducting Empirical Studies in Industry,2015,"Convincing industrial partners to support an exploratory study can be difficult, as benefits are often fuzzy at the beginning. The objective of this paper is to present recommendations for industrial exploratory studies based on our experience. The recommendations are based on ten months of observations during a non-participant, exploratory study with a single industrial partner. This study confirms a number of methodological challenges already identified in the software engineering literature. Based on recommendations from the literature and our own experience, we propose a process for future observational exploratory studies.",134410667,4,19,(missing PubMedId)
(missing DOI),Structuring automotive product lines and feature models: an exploratory study at Opel,"Olesia Oliinyk, Kai Petersen, Manfred Schoelzke, Martin Becker, Soeren Schneickert",Requirements Engineering,2017,"Automotive systems are highly complex and customized systems containing a vast amount of variability. Feature modeling plays a key role in customization. Empirical evidence through industry application, and in particular methodological guidance of how to structure automotive product lines and their feature models is needed. The overall aim of this work is to provide guidance to practitioners how to structure automotive product lines and their feature models, understanding strengths and weaknesses of alternative structures. The research was conducted in three phases. In the first phase, the context situation was understood using interviews and workshops. In the second phase, possible structures of product lines and feature models were evaluated based on industry feedback collected in workshops. In the third phase, the structures were implemented in the tool GEARS and practitioner feedback was collected. One key challenge was the unavailability of structuring guidelines, which was the focus of this research. The structures considered most suitable for the automotive product line were multiple product lines with modular decomposition. The structures most suitable for the feature model were functional decomposition, using context variability, models corresponding to assets, and feature categories. Other structures have been discarded, and the rationales have been presented. It was possible to support the most suitable structures with the commercial tool GEARS. The implementation in GEARS and the feedback from the practitioners provide early indications for the potential usefulness of the structures and the tool implementation.",132262986,29,81,(missing PubMedId)
10.1007/S13198-019-00899-2,Gap between academia and industry: a case of empirical evaluation of three software testing methods,Sheikh Umar Farooq,International Journal of Systems Assurance Engineering and Management,2019,"Doing the right kind of testing has always been one of main challenging and a decisive task for industry. To choose right software testing method(s), industry needs to have an exact objective knowledge of their effectiveness, efficiency, and applicability conditions. The most common way to evaluate testing methods, for such knowledge, is with empirical studies. Reliable and comprehensive evidence can be obtained by aggregating the results of different empirical studies (family of experiments) taking into account their findings and limitations. We conducted a study to investigate the current state of the art of empirical knowledge base of three testing methods. We found that although the empirical studies conducted so far to evaluate testing methods contain many important and interesting results; however, we still lack factual and generalizable knowledge about performance and applicability conditions of testing methods(s), making it unfeasible to be readily adopted by the industry. Moreover, we tried to identify the major factors responsible for limiting academia from producing significantly reliable results having an industrial impact. We believe that besides effective and long-term academia-industry collaboration, there is a need for more systematic, quantifiable and comprehensive empirical studies (which provides scope for aggregation using rigorous techniques), mainly replications so as to create an effective and applicable knowledge base about testing methods which potentially can fill the gap between academia and industry.",f5aa6335-f42d-499f-9862-c33c6e4dda1e,3,66,(missing PubMedId)
10.1186/S40309-022-00196-5,Energizing collaborative industry-academia learning: a present case and future visions,"Petri Kettunen, Janne Järvinen, Tommi Mikkonen, Tomi Männistö",European Journal of Futures Research,2022,"Abstract In Industry-Academia Collaborations (IAC) both academic, scientific research results and industrial practitioner findings and experiences are produced. Both types of knowledge should be gathered, codified, and disseminated efficiently and effectively. This paper investigates a recent (2014–2017) large-scale IAC R&amp;D&amp;I program case (Need for Speed, N4S) from a learning perspective. It was one of the programs in the Finnish SHOK (Strategic Centres of Science, Technology, and Innovation) system. The theoretical bases are in innovation management, knowledge management, and higher education (university) pedagogy. In the future, IAC projects should be more and more commonplace since major innovations are hardly ever done in isolation, not even by the largest companies. Both intra-organizational and inter-organizational learning networks are increasingly critical success factors. Collaborative learning capabilities will thus be required more often from all the participating parties. Efficient and effective knowledge creation and sharing are underpinning future core competencies. In this paper, we present and evaluate a collaboratively created and publicly shared digital knowledge repository called “Treasure Chest” produced during our case program. The starting point was a jointly created Strategic Research and Innovation Agenda (SRIA), which defined the main research themes and listed motivating research questions to begin with—i.e., intended learning outcomes (ILO). During the 4-year program, our collaborative industry-academia (I-A) learning process produced a range of theoretical and empirical results, which were iteratively collected and packaged into the Treasure Chest repository. Outstandingly, it contained, in addition to traditional research documents, narratives of the industrial learning experiences and more than 100 actionable knowledge items. In conclusion, our vision of the future is that such transparently shared, ambitious, and versatile outcome goals with a continuous integrative collection of the results are keys to effective networked I-A collaboration and learning. In that way, the N4S largely avoided the general problem of often conflicting motives between industrial firms seeking answers and applied solutions to their immediate practical problems and academic researchers aiming at more generalizable knowledge creation and high-quality scientific publications.",27ffe54a-0147-4224-aba8-77424293a5bb,33,23,(missing PubMedId)
10.1007/S10664-019-09711-Y,Characterizing industry-academia collaborations in software engineering: evidence from 101 projects,"Vahid Garousi, Dietmar Pfahl, João M. Fernandes, Michael Felderer, Mika Mäntylä, David Shepherd, Andrea Arcuri, Ahmet Coşkunçay, Bedir Teki̇nerdoğan",Empirical Software Engineering,2019,"Research collaboration between industry and academia supports improvement and innovation in industry and helps ensure the industrial relevance of academic research. However, many researchers and practitioners in the community believe that the level of joint industry-academia collaboration (IAC) projects in Software Engineering (SE) research is relatively low, creating a barrier between research and practice. The goal of the empirical study reported in this paper is to explore and characterize the state of IAC with respect to industrial needs, developed solutions, impacts of the projects and also a set of challenges, patterns and anti-patterns identified by a recent Systematic Literature Review (SLR) study. To address the above goal, we conducted an opinion survey among researchers and practitioners with respect to their experience in IAC. Our dataset includes 101 data points from IAC projects conducted in 21 different countries. Our findings include: (1) the most popular topics of the IAC projects, in the dataset, are: software testing, quality, process, and project managements; (2) over 90% of IAC projects result in at least one publication; (3) almost 50% of IACs are initiated by industry, busting the myth that industry tends to avoid IACs; and (4) 61% of the IAC projects report having a positive impact on their industrial context, while 31% report no noticeable impacts or were “not sure”. To improve this situation, we present evidence-based recommendations to increase the success of IAC projects, such as the importance of testing pilot solutions before using them in industry. This study aims to contribute to the body of evidence in the area of IAC, and benefit researchers and practitioners. Using the data and evidence presented in this paper, they can conduct more successful IAC projects in SE by being aware of the challenges and how to overcome them, by applying best practices (patterns), and by preventing anti-patterns.",d6148fbc-37a0-4447-adae-c4ee0c19e716,77,113,(missing PubMedId)
(missing DOI),Lessons learned on applying design science for bridging the collaboration gap between industry and academia in empirical software engineering,"Pilar Rodríguez, P. Kuvaja, M. Oivo",CESI 2014,2014,"Collaboration between industry practitioners and researchers has been reported as a challenge to conduct empirical studies in software engineering. Gaining practitioners interest in research activities is challenging in the software development industry characterized by tough competition and short time-to-market. Often, practitioners do not see the direct value in collaborating with researchers. Meanwhile, researchers are frequently frustrated because they have no access to the real-world data that would enable them to develop scientific knowledge. Design science has become a popular research framework in Information Systems. This paper describes our lessons learned on how design science can help to attract and motivate industry practitioners to take part in empirical research. We present our practical experiences with using design science in the context of empirical software engineering, and how the design science framework helped us to bridge the collaborative gap with our industry partners. In illustrating our experiences, we present two case studies conducted in collaboration with Ericsson and Elektrobit in which the design science framework was followed. Based on our experience, design science is a suitable research framework for empirical software engineering since much of the research in the field is constructive. The similarities between the design science practices and the day-to-day work of practitioners in industry make it easy for them to understand the research approach. Thus, it supports their willingness to participate in research activities.",71698056,24,16,(missing PubMedId)
(missing DOI),Impediments for Automated Software Test Execution,Kristian Wiklund,(missing journal),2014,"Automated software test execution is a critical part of the modern software development process, where rapid feedback on the product quality is expected. It is of high importance that impediments r ...",67444071,8,176,(missing PubMedId)
(missing DOI),Using a Visual Abstract as a Lens for Communicating and Promoting Design Science Research in Software Engineering,"M. Storey, Emelie Engström, Martin Höst, P. Runeson, E. Bjarnason",2017 ACM/IEEE International Symposium on Empirical Software Engineering and Measurement (ESEM),2017,"Empirical software engineering research aims to generate prescriptive knowledge that can help software engineers improve their work and overcome their challenges, but deriving these insights from real-world problems can be challenging. In this paper, we promote design science as an effective way to produce and communicate prescriptive knowledge. We propose using a visual abstract template to communicate design science contributions and highlight the main problem/solution constructs of this area of research, as well as to present the validity aspects of design knowledge. Our conceptualization of design science is derived from existing literature and we illustrate its use by applying the visual abstract to an example use case. This is work in progress and further evaluation by practitioners and researchers will be forthcoming.",63480432,35,16,(missing PubMedId)
(missing DOI),Bridging the Gap in Technology Transfer for Advanced Process Control with Industrial Applications,"V. Vansovits, E. Petlenkov, A. Tepljakov, K. Vassiljeva, J. Belikov",Italian National Conference on Sensors,2022,"In the present paper, a software framework comprising the implementation of Model Predictive Control—a popular industrial control method—is presented. The framework is versatile and can be run on a variety of target systems including programmable logic controllers and distributed control system implementations. However, the main attractive property of the framework stems from the goal of achieving smooth technology transfer from the academic setting to real industrial applications. Technology transfer is, in general, difficult to achieve, because of the apparent disconnect between academic studies and actual industry. The proposed software framework aims at bridging this gap for model predictive control—a powerful control technique which can result in substantial performance improvement of industrial control loops, thus adhering to modern trends for reducing energy waste and fulfilling sustainable development goals. In the paper, the proposed solution is motivated and described, and experimental evidence of its successful deployment is provided using a real industrial plant.",54860222,6,57,(missing PubMedId)
10.1016/J.INFSOF.2022.106908,Successful combination of database search and snowballing for identification of primary studies in systematic literature studies,"Claes Wohlin, Marcos Kalinowski, Katia Romero Felizardo, Emília Mendes",Information and Software Technology,2022,"A good search strategy is essential for a successful systematic literature study. Historically, database searches have been the norm, which was later complemented with snowball searches. Our conjecture is that we can perform even better searches if combining these two search approaches, referred to as a hybrid search strategy. Our main objective was to compare and evaluate a hybrid search strategy. Furthermore, we compared four alternative hybrid search strategies to assess whether we could identify more cost-efficient ways of searching for relevant primary studies. To compare and evaluate the hybrid search strategy, we replicated the search procedure in a systematic literature review (SLR) on industry–academia collaboration in software engineering. The SLR used a more “traditional” approach to searching for relevant articles for an SLR, while our replication was executed using a hybrid search strategy. In our evaluation, the hybrid search strategy was superior in identifying relevant primary studies. It identified 30% more primary studies and even more studies when focusing only on peer-reviewed articles. To embrace individual viewpoints when assessing research articles and minimise the risk of missing primary studies, we introduced two new concepts, wild cards and borderline articles , when performing systematic literature studies. The hybrid search strategy is a strong contender for being used when performing systematic literature studies. Furthermore, alternative hybrid search strategies may be viable if selected wisely in relation to the start set for snowballing. Finally, the two new concepts were judged as essential to cater for different individual judgements and to minimise the risk of excluding primary studies that ought to be included.",76599ce5-0efb-4343-86d4-c918bac1d85f,375,42,(missing PubMedId)
(missing DOI),Topic selection in industry experiments,"Ayse Tosun Misirli, H. Erdogmus, Natalia Juristo Juzgado, Óscar Dieste Tubío",Conducting Empirical Studies in Industry,2014,"This paper shares our experience with initial negotiation and topic elicitation process for conducting industry experiments in six software development organizations in Finland. The process involved interaction with company representatives in the form of both multiple group discussions and separate face-to-face meetings. Fitness criteria developed by researchers were applied to the list of generated topics to decide on a common topic. The challenges we faced include diversity of proposed topics, communication gaps, skepticism about research methods, initial disconnect between research and industry needs, and lack of prior work relationship. Lessons learned include having enough time to establish trust with partners, importance of leveraging the benefits of training and skill development that are inherent in the experimental approach, uniquely positioning the experimental approach within the landscape of other validation approaches more familiar to industrial partners, and introducing the fitness criteria early in the process.",48817758,26,17,(missing PubMedId)
(missing DOI),An Industrial Case Study on Improving Quality in Integrated Software Product using defect dependency,"Sai Anirudh Karre, Y. Raghu Reddy",(missing journal),2014,"Product based organizations have diverse product offerings that meet various business needs. The products are in turn integrated to create integrated product suites. Rigorous product engineering is a must for creation of high quality integrated software products. Adequate measures must be taken to improve quality of the integrated product before every release of its module or sub-product. It is hard to imagine upgrading an integrated software product with unidentified defects prior to its release. In this paper, we share our observations on implementing a defect dependency metric to identify the dependency of a defect over a real-time industry defect dataset of an integrated software product. This defect dependency metric was captured and analyzed during release cycle(s) to avoid surprise issues post product launch.",45153765,0,26,(missing PubMedId)
(missing DOI),Heuristic Approaches to Improve Product Quality in Large Scale Integrated Software Products,"Sai Anirudh Karre, Y. Raghu Reddy",Communications in computer and information science,2015,"Software quality has always been an important criterion for assessing stability of a product. It is quite challenging for large-scale complex products, especially integrated products, to endure and withstand the competition after a new version release in its market domain. Unlike regular software, integrated software products require detailed exploration on the spread and impact of a defect to improve overall product quality. In this paper, we use heuristic approaches like generalized defect dependency approach, control flow graph based approach, and feature correlation based approach to study the widespread of defects in large software and suggest a metric called defect dependency metric to study the dependency of defects. We implemented the generalized defect dependency approach on an industry dataset and gathered noteworthy results. We provide a comparative a study of the heuristic approaches and comprehended their individual usage with observations. We further discuss the need of adoption of such vision in industries as a standard testing practice to improve quality.",36856412,2,31,(missing PubMedId)
(missing DOI),"Survey Results on Threats To External Validity, Generalizability Concerns, Data Sharing and University-Industry Collaboration in Mining Software Repository (MSR) Research.","Ashish Sureka, Ambika Tripathi, Savita Dabral",arXiv: Software Engineering,2015,"Mining Software Repositories (MSR) is an applied and practise-oriented field aimed at solving real problems encountered by practitioners and bringing value to Industry. Replication of results and findings, generalizability and external validity, University-Industry collaboration, data sharing and creation dataset repositories are important issues in MSR research. Research consisting of bibliometric analysis of MSR paper shows lack of University-Industry collaboration, deficiency of studies on closed or propriety source dataset and lack of data as well as tool sharing by researchers. We conduct a survey of authors of past three years of MSR conference (2012, 2013 and 2014) to collect data on their views and suggestions to address the stated concerns. We asked 20 questions from more than 100 authors and received a response from 39 authors. Our results shows that about one-third of the respondents always make their dataset publicly available and about one-third believe that data sharing should be a mandatory condition for publication in MSR conferences. Our survey reveals that more than 50% authors used solely open-source software (OSS) dataset for their research. More than 50% of the respondents mentioned that difficulty in sharing Industrial dataset outside the company is one of the major impediments in University-Industry collaboration.",34694954,1,5,(missing PubMedId)
(missing DOI),SERP-test: a taxonomy for supporting industry–academia communication,"Emelie Engström, Kai Petersen, Nauman Bin Ali, Elizabeth Bjarnason",Software quality journal,2017,"This paper presents the construction and evaluation of SERP-test, a taxonomy aimed to improve communication between researchers and practitioners in the area of software testing. SERP-test can be utilized for direct communication in industry academia collaborations. It may also facilitate indirect communication between practitioners adopting software engineering research and researchers who are striving for industry relevance. SERP-test was constructed through a systematic and goal-oriented approach which included literature reviews and interviews with practitioners and researchers. SERP-test was evaluated through an online survey and by utilizing it in an industry–academia collaboration project. SERP-test comprises four facets along which both research contributions and practical challenges may be classified: Intervention, Scope, Effect target and Context constraints. This paper explains the available categories for each of these facets (i.e., their definitions and rationales) and presents examples of categorized entities. Several tasks may benefit from SERP-test, such as formulating research goals from a problem perspective, describing practical challenges in a researchable fashion, analyzing primary studies in a literature review, or identifying relevant points of comparison and generalization of research.",34452521,36,73,(missing PubMedId)
(missing DOI),The 4+1 view model of industry--academia collaboration,"P. Runeson, Sten Minör",WISE@ASE,2014,"Industry–academia projects exist in complex contexts of various stakeholders, time perspec-tives, and goals. In order to analyze projects and communicate about them, we have deﬁned an “architectural” model for industry– academia collaboration, inspired by Kruchten’s software architecture model. The model has four views of i) time, ii) space, iii) activity and iv) domain, corresponding to the ques-tions: when, where, how and what. The +1 view is the scenario, binding the other four to-gether. We illustrate the model by applying it to the Industrial Excellence Center EASE and the Sigrun Software Innovation and Engineering Institute. The model helps analyzing industry–academia collaboration projects, to ﬁnd gaps and reduce redundant work.",32914605,30,11,(missing PubMedId)
(missing DOI),Academy-industry collaboration and the effects of the involvement of undergraduate students in real world activities,"Elaine Venson, R. Figueiredo, W. P. D. Silva, Luiz C. M. Ribeiro",2016 IEEE Frontiers in Education Conference (FIE),2016,"As stated by the IEEE Curriculum Guidelines for Undergraduate Degree Programs in Software Engineering, elements outside the classroom such as field trips, visits to industry and technical presentations can affect student's preparation for professional practice. This work describes a framework of academy-industry collaboration where students develop practical and academic activities in a real world scenario. It is a methodological research, in which a case study was conducted with a Government Agency that has a close collaboration with a University. This joint project led to the proposition of new software processes for the organization and produced research and capstone project papers. Results demonstrate that students have acquired experience in solving real world problems in the industry; they received recognition in the academic community through the acceptance of papers in international conferences; and also, the projects executed with the students produced outcomes that brought benefits to the government agency, under study.",32278604,20,15,(missing PubMedId)
(missing DOI),Practical experiences in designing and conducting empirical studies in industry-academia collaboration,"Silverio Martínez-Fernández, Helena Martins Marques",CESI 2014,2014,"More and more, software engineering researchers are motivated to solve real problems that bring value to industry. An example is the industry-academia collaboration described in this paper among everis, an IT consulting firm, and the GESSI research group at UPC. The goal of this paper is twofold: to evaluate the success of the collaboration, and to report the experience with conducting empirical studies in the industry and lessons learnt. We evaluated our collaboration with an existing model for technology transfer, and performed a focus group discussion to identify challenges we have faced. After initialization and alignment of the collaboration, a high maturity level has been achieved: we have obtained the first results in form of proposed solutions, scientific publications, and pilots run in real projects. In spite of this positive progress, further initiatives need to be undertaken in the last phases of the collaboration to achieve high degrees of maturity in deployment impact, industry benefit and innovativeness. Evaluating the collaboration has been positive, since we identified the next steps to be taken to achieve a high degree of technology transfer and innovation dissemination. We think it is a needed step in industry-academia collaborations in order to improve their success.",30351144,18,17,(missing PubMedId)
