DOI,Title,Authors,Journal,Year,Abstract,ResearchRabbitId,Cited By,References,PubMedId
10.1016/J.IBNEUR.2025.06.002,Charting neuroethics discourse in Africa: A scoping review of ethical issues of neuroscience research in Africa,"Oluyinka Oyeniji,  Kutoma Wakunuma,  Adebowale Owoseni",IBRO Neuroscience Reports,2025,"The global neuroethics discourse has gained prominence since the beginning of the 21st century. Perspectives on neuroethics have been drawn from USA, Asia, the European Union etc. In Africa, the discourse has been largely influenced by neurogenomics research and collaborations across countries in the region. As neuroethicists continue to propose considerations for framing neuroethics discourse in Africa, ethical issues arise from not only largescale neurogenomics research, but such other neuroscience and brain research projects conducted in heterogeneous societies on the continent. Such neuroscience research projects carried out in academic institutions and medical facilities are yet to be subjected to an investigation of ethical issues arising therefrom. This paper therefore took a departure from neuroethics discourse being shaped in neurogenomics and international collaborations to consider what ethical issues arise from neuroscience broadly across parts of Africa. We conducted a scoping review of neuroscience research and neuroethics publications, complemented by the snowballing method to investigate ethical issues arising from such research endeavors. The research was grounded in ubuntu principles as lens through which ethical, legal and social implications of African neuroscience research were viewed. Findings established ethical issues peculiar within the African neuroscience research context including inequitable access to neuroscience research, distrust, lack of research funding, imposition of foreign methods without standardisation within contexts, violence and use of restraints, threat to life and morbidity, etc as ethical issues of neuroscience in Africa.",57c6c409-8270-4e58-96e4-8e90b522993a,2,134,https://pubmed.ncbi.nlm.nih.gov/40642291
10.1016/J.ESR.2025.101754,Evaluating energy security in decentralized systems: Review and new index,"Omri Carmon,  Naama Teschner,  Shiri Zemah-Shamir,  Yael Parag",Energy Strategy Reviews,2025,(missing abstract),45b33251-6eeb-4a1f-b84c-0db90145fe09,4,169,(missing PubMedId)
10.1016/J.COLA.2025.101342,"Supporting learners in the transition from block-based to text-based programming, a systematic review","Glenn Strong,  Nina Bresnihan,  Brendan Tangney",Journal of Computer Languages,2025,(missing abstract),f6217a55-7da4-476e-b88f-9cf93717f178,3,160,(missing PubMedId)
10.26735/YQBX3351,Information Security Behavior in Higher Education Institutions,"Keefa Bwiino,  Geoffrey Mayoka Kituyi,  Lawrence Nkamwesiga,  Nyamadi",Journal of Information Security and Cybercrimes Research,2025,"Information security remains a significant concern in higher education, evidenced by the numerous security-related incidents reported over the last decade. This study investigates the vulnerabilities and threats confronting higher education institutions and proposes information security measures to enhance safety. Key vulnerabilities identified include decentralized IT infrastructure, a diverse user base, legacy systems, insider threats, and insufficient investment in information security. Correspondingly, potential threats and attacks on information in HEIs encompass social engineering attacks, distributed denial-of-service attacks, malware, and insider breaches. Furthermore, the findings advocate for the integration of artificial intelligence in information security monitoring, the incorporation of security education into university curricula, and the implementation of multi-faceted information security measures, including technological, organizational, environmental, and human measures, to ensure robust information security protection in HEIs. The study also highlights areas for future research.",94414295-6e3a-4b8a-a983-5fb5d880f835,0,75,(missing PubMedId)
10.2196/PREPRINTS.79762,Inferring Mental Health Status and Affective States from Social Media to Inform Crisis and Disaster Management: A Scoping Review (Preprint),"Francesca Müller,  Samuel Tomczyk,  Frank Fiedrich",(missing journal),2025,"<sec> <title>BACKGROUND</title> The use of social media (SoMe) during crisis and disaster situations (CaD) has gained increasing attention across disciplines. However, existing research is highly fragmented and often focused on technical aspects, with limited understan¬ding of how and which psychosocial information is derived from SoMe in CaD. </sec> <sec> <title>OBJECTIVE</title> This scoping review aims to provide an overview of the current research landscape regarding the extraction of psychosocial insights from SoMe data during CaD. It identifies key themes, methodological approaches, and research gaps, with a particular focus on relevance for the German context. </sec> <sec> <title>METHODS</title> Following the JBI methodology for scoping reviews, a structured database search was conducted to include peer-reviewed studies published up to mid-2024. A method of triangulation combining qualitative and quantitative approaches was applied. The studies were analysed regarding the type of CaD, geographical focus, classification systems, methods of analysis used, and inclusion of psychosocial dimensions. </sec> <sec> <title>RESULTS</title> Of the included studies, 77% focused on natural disasters, with meteorological CaD representing 26% of events. This contrasts with prior reviews (e.g., [1]), where only 35% of CaD were natural, and anthropogenic events were more prevalent. Despite Asia, the Americas, and Africa experiencing the highest frequency of natural disasters globally [2], African CaD were significantly underrepresented in the literature. Only one included study focused on Africa, and among the ten deadliest natural disasters in recent years, only the 2010 Haiti earthquake was addressed. Merely 9% of studies integrated public health concerns, a slight improvement compared to 2% reported by [3]. In the German context, only four studies were found, none of which covered storms, floods, or extreme temperatures—despite these making up the majority of disasters in Germany according to EM-DAT data. While various technical methods for sentiment, emotion, and needs detection exist, few are based on theoretical models or include end-user perspectives. No study conducted real-time analysis; instead, all were retrospective. Additionally, current research focuses primarily on deficits (e.g., psychological needs or stress), often neglecting potential resources of SoMe use (e.g., community resilience and collective coping). </sec> <sec> <title>CONCLUSIONS</title> Although the field is evolving, there remain major gaps in real-time application, end-user integration, and contextual adaptation—particularly for under-represented regions like Africa, but also in countries like Germany. Future research should emphasize user-centered design, theoretical grounding, and practical utility. Including both risk and resilience factors will improve the value of SoMe analysis in crisis and disaster management. </sec> <sec> <title>CLINICALTRIAL</title> N/A </sec>",24601e18-7e6e-4689-b563-9727d90465cd,0,134,(missing PubMedId)
10.1109/WSESE66602.2025.00016,Can Machine Learning Support the Selection of Studies for Systematic Literature Review Updates?,"Marcelo Costalonga,  Bianca Minetto Napoleão,  María Teresa Baldassarre,  Katia Romero Felizardo,  Igor Steinmacher,  Marcos Kalinowski",2025 IEEE/ACM International Workshop on Methodological Issues with Empirical Studies in Software Engineering (WSESE),2025,"[Background] Systematic literature reviews (SLRs) are essential for synthesizing evidence in Software Engineering (SE), but keeping them up-to-date requires substantial effort. Study selection, one of the most labor-intensive steps, involves reviewing numerous studies and requires multiple reviewers to minimize bias and avoid loss of evidence. [Objective] This study aims to evaluate if Machine Learning (ML) text classification models can support reviewers in the study selection for SLR updates. [Method] We reproduce the study selection of an SLR update performed by three SE researchers. We trained two supervised ML models (Random Forest and Support Vector Machines) with different configurations using data from the original SLR. We calculated the study selection effectiveness of the ML models for the SLR update in terms of precision, recall, and F-measure. We also compared the performance of human-ML pairs with human-only pairs when selecting studies. [Results] The ML models achieved a modest F-score of 0.33, which is insufficient for reliable automation. However, we found that such models can reduce the study selection effort by 33.9% without loss of evidence (keeping a 100% recall). Our analysis also showed that the initial screening by pairs of human reviewers produces results that are much better aligned with the final SLR update result. [Conclusion] Based on our results, we conclude that although ML models can help reduce the effort involved in SLR updates, achieving rigorous and reliable outcomes still requires the expertise of experienced human reviewers for the initial screening phase.",7ba3b209-83f4-4fe8-af5b-18f3175f67fe,2,31,(missing PubMedId)
10.1109/WSESE66602.2025.00015,Large Language Model for Qualitative Research: A Systematic Mapping Study,"Cauã Ferreira Barros,  Bruna Borges Azevedo,  Valdemar Vicente Graciano Neto,  Mohamad Kassab,  Marcos Kalinowski,  Hugo Alexandre Dantas do Nascimento,  Michelle C. G. S. P. Bandeira",2025 IEEE/ACM International Workshop on Methodological Issues with Empirical Studies in Software Engineering (WSESE),2025,"The exponential growth of text-based data in domains such as healthcare, education, and social sciences has outpaced the capacity of traditional qualitative analysis methods, which are time-intensive and prone to subjectivity. Large Language Models (LLMs), powered by advanced generative AI, have emerged as transformative tools capable of automating and enhancing qualitative analysis. This study systematically maps the literature on the use of LLMs for qualitative research, exploring their application contexts, configurations, methodologies, and evaluation metrics. Findings reveal that LLMs are utilized across diverse fields, demonstrating the potential to automate processes traditionally requiring extensive human input. However, challenges such as reliance on prompt engineering, occasional inaccuracies, and contextual limitations remain significant barriers. This research highlights opportunities for integrating LLMs with human expertise, improving model robustness, and refining evaluation methodologies. By synthesizing trends and identifying research gaps, this study aims to guide future innovations in the application of LLMs for qualitative analysis.",2282fff9-1de2-4bb4-80ba-9a198233fe1c,17,35,(missing PubMedId)
10.1007/S10209-025-01241-3,Challenges and barriers faced by blind and visually impaired users on social media: a systematic literature review,"Wajdi Aljedaani,  Rubel Hassan Mollik,  Eysha Saad,  Marcelo Medeiros Eler,  Asmaa Mansour Alghamdi",Universal Access in the Information Society,2025,(missing abstract),d6da10e1-e292-4ae3-83f3-e2c92b6ad9ff,2,130,(missing PubMedId)
10.1016/J.JCLEPRO.2025.146018,Integrating generative artificial intelligence into green logistics: A systematic review and policy-oriented research agenda,"Asmae El Jaouhari,  Ashutosh Samadhiya,  Anil Kumar,  Sunil Luthra",Journal of Cleaner Production,2025,(missing abstract),1fe65441-bf4a-45d6-8833-1a9555931c45,7,133,(missing PubMedId)
10.1016/J.RINENG.2025.106082,Indoor environmental quality and achieving performance goals for classroom enhancement: A systematic literature review and bibliometric analysis,"Dedar Salam Khoshnaw,  Faris Ali Mustafa,  Tamás János Katona,  Bálint Baranyai",Results in Engineering,2025,(missing abstract),bc51edf0-d880-4875-9781-c6b73dc3c5ea,9,229,(missing PubMedId)
10.1080/26410397.2025.2520682,Stated preferences of adolescents and young adults for sexual and reproductive health services in Africa: a systematic review,"Melaku Alemu,  Richard Norman,  Jaya A. R. Dantas,  Daniel Gashaneh Belay,  Tsegaye Gebremedhin Haile,  Gavin Pereira,  Gizachew Assefa Tessema",Sexual and Reproductive Health Matters,2025,"Adolescents and young adults (AYAs) constitute approximately 30% of the African population and face significant challenges in accessing sexual and reproductive health (SRH) services. Low service uptake, despite availability, may indicate service provision misalignment with AYAs' preferences. This reflects the health sector gap and will partly compromise AYAs' rights. This study synthesised stated preference studies on SRH services among AYAs in Africa, following the PRISMA 2020 guidelines. Searches were conducted across six databases (MEDLINE, EMBASE, PsycINFO, CINAHL, Scopus, Global Health) and Google Scholar for grey literature on April 24, 2024. The attributes used to measure SRH preferences were classified based on the Donabedian quality of healthcare framework. A risk of bias assessment was conducted to evaluate the quality of included studies. The review was registered in PROSPERO (CRD42023386944). From 8,329 identified records, 16 studies with 8,005 participants from six countries were included in the final analysis. The attributes used were related to the structural (44.3%), process (41.7%), and outcome-related (13.9%) dimensions. The most important attributes were the cost of services, effectiveness of treatment, and treatment frequency. Conversely, the least important attributes were treatment side effects, treatment and medical test sample collection characteristics, provider characteristics (age, gender, profession), and incentive type and recipient. In conclusion, AYAs' preferences were mainly influenced by cost, treatment effectiveness, and incentive distribution methods. Policymakers need to develop affordable and effective SRH programs with tailored incentives to align with AYAs' preferences to improve service uptake. However, these insights reflect data from a limited range of African countries.",72eb4c31-88d5-4842-b00e-6bb0347137fa,1,73,https://pubmed.ncbi.nlm.nih.gov/40600504
10.1109/TITS.2025.3576922,A Systematic Literature Review of Simulated Cyber Attacks on Vehicles and Urban Traffic Control,"Christian Wellens-Miles,  Rongge Guo,  Na Liu,  Simon Parkinson,  Mauro Vallati",IEEE Transactions on Intelligent Transportation Systems,2024,"This article presents a comprehensive study on the simulation of cyber-attacks and potential countermeasures within Urban Traffic Control (UTC) systems. The growing complexity of UTC systems, aimed at improving traffic efficiency, safety, and exploiting connectivity and autonomous capabilities, is leading to increased attack surfaces and vulnerabilities. The potential to exploit these vulnerabilities to adversely affect the system and its users makes them a desirable target, hence the need to increase understanding of the impact coming from security incidents. There is a large volume of research investigating focused attacks and their mitigation in UTC systems; however, there is an absence of understanding of this body of knowledge, identifying challenges and unaddressed areas. To address this gap, this study analyses simulations of attacks against UTC components and connected vehicles, incorporating current mitigation strategies published in recent literature. It discusses the implications of these vulnerabilities for public safety and traffic management, proposing future research directions to address the identified challenges. Six prevalent challenges are identified in the field, emphasising the importance of up-to-date simulations for reliable integration into real-time systems. The findings aim to strengthen UTC systems against cyber threats, contributing to the overarching goal of safeguarding lives and optimising urban traffic flow.",c33d0804-6779-4396-9770-2c834d3b1432,2,207,(missing PubMedId)
10.1007/S11301-025-00541-5,The impact of environmental performance and disclosure on the cost of debt: a systematic literature review and a conceptual model,"Lukas Bauer,  Florian Follert,  Stefan Stöckl",Management Review Quarterly,2025,(missing abstract),4db7ea88-cf11-4d13-b601-101cb27c8929,0,195,(missing PubMedId)
10.1016/J.EJMP.2025.105037,Prevalence of the use of dosimeters for ionizing radiation from fluoroscopy − a systematic literature review and meta-analysis,"Sara Videira,  Matilde A. Rodrigues,  Joana Santos,  J. C. Guedes,  João Paulo Martins,  da Silva",Physica Medica,2025,(missing abstract),9c455df8-0d39-43ba-9927-761d2cded45a,1,126,(missing PubMedId)
10.1016/J.SFTR.2025.100959,Links between food tourism and the local economy: a systematic literature review,"Marianys Fernández,  Ana Isabel Irimia Diéguez",Sustainable Futures,2025,(missing abstract),28be70a3-fe9a-4dd4-81be-e601e5637697,2,119,(missing PubMedId)
10.33119/GN/202287,European Union Financial Instruments as a Source of External Capital in Agriculture,"Jacek Kulawik,  Michał Soliwoda",Gospodarka Narodowa,2025,"Nowoczesne, efektywne, konkurencyjne, zrównoważone i odporne na szoki rolnictwo, zapewniające równocześnie zatrudnionym w nim odpowiednie dochody i poziom życia, musi mieć stały, elastyczny i możliwie tani dostęp do kapitałów zewnętrznych. Instrumenty finansowe w ramach programów rozwoju obszarów wiejskich z II filaru wspólnej polityki rolnej mogą być jego źródłem i/lub ułatwiać dostęp do tradycyjnych bankowych kredytów i pożyczek. Mimo wielu ich zalet w krajach Unii Europejskiej, w tym w Polsce, są one wdrażane z dużymi trudnościami. Wynika to z wielu powodów, wśród których ważny jest efekt wypychania przez subsydia krajowe i unijne innych źródeł kapitału zewnętrznego. Celem opracowania była próba odpowiedzi na pytanie, jak w teorii i polityce finansowania rolnictwa umiejscowić instrumenty finansowe, aby chociaż w części zmniejszyć jego dużą zależność od subsydiów. W artykule wykorzystano przede wszystkim zmodyfikowany przegląd literatury. Propozycja hybrydyzacji instrumentów finansowych oraz uporczywie utrzymujący się pogląd, że w rolnictwie unijnym, w tym w Polsce, wciąż występuje poważna luka finansowa, a kredyty preferencyjne i ułatwienia dostępu do nich są dobrymi narzędziami absorbowania różnych szoków, wskazują, że instrumenty finansowe będą tylko uzupełnieniem subsydiów. Instrumenty te generalnie trzeba widzieć jedynie jako komplementarne względem subsydiów źródło finansowania w rolnictwie Unii Europejskiej.",199c394a-8f52-440b-b445-08878d6fc7be,1,41,(missing PubMedId)
10.3390/SU17136044,"The Implementation of Corporate Social Responsibility Policies in the Tourism Industry and Sustainable Development Goals: A Review of Progress, Challenges, and Opportunities","Miguel Ángel Montañés Del Río,  Vanessa Rodríguez Cornejo,  Paula Isabel Rodríguez Castro,  Jesús Herrera Madueño",Sustainability,2025,"As the world recovers from the COVID-19 pandemic, the tourism industry is experiencing a surge in demand. While this growth is essential for economic recovery, it also presents significant challenges in terms of sustainability. The tourism industry is under increasing pressure to adopt business practices that align with the Sustainable Development Goals (SDGs). Corporate social responsibility (CSR) has emerged as a critical framework for addressing these challenges. This study seeks to understand how CSR can contribute to the achievement of the SDGs within the tourism industry, with a focus on identifying the best practices of management. A systematic literature review was conducted to address this research question. A comprehensive search of the literature was performed using Boolean operators in databases including Web of Science, ABI/Inform Collection, Business Source Complete, and Emerald Insight. After applying pre-determined inclusion criteria, the selected studies were analysed using the population/problem, intervention, comparison, and outcome (PICO) framework. The quality of the evidence was assessed using the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) 2020 guidelines to ensure the rigor and reliability of the findings.",3909fd9c-06c4-4b67-bc29-b38c9650a185,4,186,(missing PubMedId)
10.1002/REV3.70070,"A scoping review of educational neurotechnology: Methods, applications, opportunities, and challenges",Ali Nouri,Review of Education,2025,"Abstract This paper presents a scoping review of the literature on educational neurotechnology, examining its types, methods, applications, opportunities and challenges. A total of 4236 articles were identified from PubMed, ScienceDirect, Scopus, Web of Science and ERIC, with 471 peer‐reviewed studies selected and analysed following PRISMA guidelines and snowballing procedures. Of these, 450 studies focused on specific types of neurotechnology, while 21 centred on the applications of neurotechnology in education, emphasising both opportunities and challenges. These two categories of studies were analysed separately. The analysis of the first set (450 studies) revealed five main types of neurotechnology: (1) measurement of brain structure and function using EEG ( n = 143), MRI/fMRI ( n = 114), fNIRS ( n = 54), MEG ( n = 5), TMS ( n = 1) and multimodal imaging ( n = 17); (2) neurofeedback for regulating brain activity ( n = 25); (3) non‐invasive brain stimulation via transcranial direct current stimulation (tDCS, n = 6); (4) brain–computer interfaces (BCIs) for monitoring and regulating brain activity ( n = 25); and (5) AI‐supported neurotechnologies ( n = 60) that integrate neurotechnology with artificial intelligence to analyse or predict educational outcomes. The literature employed various research methods, primarily experimental designs, to investigate cognitive and affective domains, focusing on attention and working memory. The studies examined multiple academic subjects, particularly mathematics, language and literacy, across all educational levels, with a strong emphasis on tertiary education, including both typically developing students and those with special educational needs. The educational neurotechnologies addressed in the literature served various purposes, primarily concentrating on measuring the effectiveness of pedagogical strategies, exploring the neural correlates of learning and teaching, and developing diagnostic and intervention tools. The second set of 21 studies highlights the benefits of neurotechnology in education, along with ongoing challenges and critical pathways for future development. Key benefits include personalised learning, differentiated curriculum and instruction, and improved educational outcomes. Significant challenges such as ethical concerns, technical limitations and methodological issues were identified. It is concluded that the ethical and responsible implementation of neurotechnologies in real‐world educational settings is possible when their educational applications are supported by research evidence demonstrating both scientific validity and educational relevance. Context and implications Rationale for this study: This study addresses the lack of a comprehensive review of educational neurotechnology, an evolving area of research and development with the potential to transform our understanding of learning, and improve educational practices. Why the new findings matter: The findings clarify the current state of educational neurotechnology in terms of its types, methods, opportunities and challenges, and informing educators so they can make informed decisions about effectively integrating these tools into educational settings. Implications for practitioners, policymakers, researchers and the general public: Educational neurotechnology offers significant potential but also raises methodological, technical and ethical concerns. Educators require professional training to understand its benefits, limitations and misuses. Researchers play a vital role in generating systematic, valid and educationally relevant evidence. Policymakers and the public must remain actively engaged to support the responsible and equitable integration of these technologies in education.",c876e820-04d7-4f8f-aec8-2564cfe8ab8a,4,80,(missing PubMedId)
10.1145/3745019,Static Code Analysis for IoT Security: A Systematic Literature Review,"Diego R. Gomes,  Eduardo F. Felix,  Fernando Lins,  Marco Vieira",ACM Computing Surveys,2025,"The growth of the Internet of Things (IoT) has provided significant advances in several areas of the industry, but security concerns have also increased due to this expansion. Many IoT devices are the target of cyber attacks due to various firmware, source code, and software vulnerabilities. In this context, static code analysis, leveraging various techniques, has emerged as an effective approach to examine and identify security vulnerabilities, including insecure functions, buffer overflows, and code injection. However, recent research has shown several challenges associated with this approach, such as limited understanding of vulnerabilities, inadequate threat detection, and insufficient semantic analysis of IoT device source code. Consequently, several IoT security research studies integrate static analysis with other methods, such as dynamic analysis, machine learning, and natural language processing, to enhance vulnerability analysis and detection. To provide a comprehensive understanding of the current state of static analysis in IoT security, this systematic literature review explores existing vulnerabilities, techniques, and methods while highlighting the challenges that hinder the extraction of meaningful insights from such analyses.",75d482ee-f4f4-49ef-8717-7bec4b0271c1,10,131,(missing PubMedId)
10.1017/S0272263125100909,Grit and L2 grit research in SLA (2013–2025),"Carlos Fernández González,  Mónica Ledo",Studies in Second Language Acquisition,2025,"Abstract This scoping review aims to offer a panoptic overview of the research on grit and L2 grit in second and foreign language learning. To this end, a “hybrid search strategy” (Wohlin et al., 2022) was implemented. Out of 1,111 records identified across 15 databases and 78 found applying the backward/forward snowballing technique, 233 empirical studies published between 2013 and 2025 were finally included. With a focus on study and scale quality, the results present (1) a zoom-in/zoom-out description of the research landscape, considering 30 bibliometric and methodological variables, and (2) an in-depth comparative analysis of the psychometric instruments used to measure both grit and L2 grit, examining 45 variables arranged into four categories: (a) scale design and administration, (b) means and standard deviations, (c) reliability of scales and subscales, (d) content, construct, and predictive validity. The review concludes with a discussion of relevant findings and evidence-based suggestions for future and quality-enhanced research.",ef27c655-bfd6-41fc-a730-754fe472c8b3,4,126,(missing PubMedId)
10.1007/S10661-025-14157-5,Morphological anomalies in amphibians of the Sierra Madre Occidental and a review of cases reported in Mexico,"Héctor Alexis Castro Bastidas,  Marcos Bucio-Pacheco,  José Serrano,  David Ramiro Aguillón-Gutiérrez",Environmental Monitoring and Assessment,2025,"The data on the incidence and diversity of anomalies in amphibian populations in Mexico are primarily derived from opportunistic observations, which pose challenges for conducting comparisons and monitoring long-term trends. In this study, we document new cases of morphological anomalies in amphibians from the Sierra Madre Occidental and provide a systematic bibliographic review of reported cases across Mexico. During the 2023 rainy season, we conducted surveys in Surutato, Sinaloa, documenting nine cases of morphological anomalies, including the first documented case of dyscoria in the country. The bibliographic review covered 34 sources and identified 31 types of anomalies, with the family Ambystomatidae being the most affected. We observed significant ambiguity in the terminology used across reports, which hinders data comparability. To address this issue, we propose promoting a standardized approach to the description and classification of anomalies. Based on the available data, we estimate a national mean anomaly frequency of 18.43% in amphibians, which can serve as a preliminary benchmark for future studies. The most commonly identified causes of anomalies include agrochemical pollution and parasitism; however, in 37% of the cases, no specific cause could be determined. These findings underscore the importance of standardizing anomaly reports, as they can serve as valuable early indicators of environmental degradation.",94b39461-b48c-4c56-a282-1fbddc71801f,4,110,https://pubmed.ncbi.nlm.nih.gov/40471462
10.1108/JFRA-11-2024-0891,Predicting corporate financial performance in artificial intelligence era: a comprehensive bibliometric study,"Mawloud Omar,  Ismail Ibrahim Gomaa,  Hosam Moubarak,  Sara H. Sabry",Journal of financial reporting & accounting,2025,"Purpose This study aims to analyze and identify the applications of artificial intelligence (AI) techniques in predicting corporate financial performance to uncover the main trends and influential contributors, including documents, journals, authors and countries in this research area. Design/methodology/approach This study uses a bibliometric analysis approach incorporating performance analysis and network analysis (science mapping) techniques. By using VOSviewer and Biblioshiny, various analyses are performed, which include encompassing, co-occurrence (co-word), bibliographic coupling, co-citation, thematic evolution, three-field plot and trending topics. Findings The findings identify unique clusters in this area, demonstrating the growth of research topics from fundamental corporate financial performance prediction models to advanced machine learning (ML) applications, giving a road map for future research in this domain. These clusters include ML and deep learning (DL) predictive techniques for corporate financial performance. Furthermore, the findings reveal that random forest, support vector machines, decision trees, logistic regression and artificial neural networks are the most frequent AI methods in corporate financial performance prediction. Overall, this research not only highlights differences in this area but also points to emerging opportunities for deeper exploration and collaboration in underrepresented regions, thereby enriching the global understanding of the role of AI techniques in corporate financial performance prediction. Originality/value This study makes a novel contribution by using science mapping approaches to longitudinally assess the thematic evolution of research in the field of AI-driven financial performance prediction. The distinctive emphasis on the connectivity of themes over time and across geographical regions gives insights that are sometimes overlooked in typical literary studies. This analysis improves understanding of how the discipline has evolved by identifying major patterns and shifts in research focus, particularly during pivotal eras such as the COVID-19 pandemic.",d800bfc3-5c21-42ac-8001-c92ebf5e8715,1,95,(missing PubMedId)
10.1007/S42452-025-06564-7,Zero-carbon building materials in New Zealand context: a systematic literature review,"Ali Hashemi Araghi,  Eziaku Onyeizu Rasheed,  Vishnupriya Vishnupriya,  Jeff Seadon",Deleted Journal,2025,(missing abstract),5c4fdf81-e678-4ef5-bad0-07a598dc0039,1,77,(missing PubMedId)
10.1016/J.SSAHO.2025.101589,Employee perceptions of internal communication in culturally diverse workplaces in South Africa: A systematic literature review,"Princess Felicity Thato Motsamai,  Kevin Onyenankeya",Social Sciences & Humanities Open,2024,(missing abstract),28eff79a-a6c4-4b7a-84b7-740d3c759291,2,46,(missing PubMedId)
10.1007/S13412-025-01018-3,Integrated policy and AI-assisted technologies to address extreme heat and enhance urban resilience,"J. Castro,  Laurence L. Delina",Journal of Environmental Studies and Sciences,2025,(missing abstract),3cd2ac05-c347-4155-991b-614b4198641e,1,84,(missing PubMedId)
10.2196/PREPRINTS.68998,Scientific Evidence for Clinical Text Summarization Using Large Language Models: Scoping Review (Preprint),"Lydie Bednarczyk,  Daniel Reichenpfader,  Christophe Gaudet-Blavignac,  Amon Kenna Ette,  Jamil Zaghir,  Yuanyuan Zheng,  Adel Bensahla,  Mina Bjelogrlic,  Christian Lovis",(missing journal),2024,"<sec> <title>BACKGROUND</title> Information overload in electronic health records requires effective solutions to alleviate clinicians’ administrative tasks. Automatically summarizing clinical text has gained significant attention with the rise of large language models. While individual studies show optimism, a structured overview of the research landscape is lacking. </sec> <sec> <title>OBJECTIVE</title> This study aims to present the current state of the art on clinical text summarization using large language models, evaluate the level of evidence in existing research and assess the applicability of performance findings in clinical settings. </sec> <sec> <title>METHODS</title> This scoping review complied with the PRISMA-ScR (Preferred Reporting Items for Systematic Reviews and Meta-Analyses extension for Scoping Reviews) guidelines. Literature published between January 1, 2019, and June 18, 2024, was identified from 5 databases: PubMed, Embase, Web of Science, IEEE Xplore, and ACM Digital Library. Studies were excluded if they did not describe transformer-based models, did not focus on clinical text summarization, did not engage with free-text data, were not original research, were nonretrievable, were not peer-reviewed, or were not in English, French, Spanish, or German. Data related to study context and characteristics, scope of research, and evaluation methodologies were systematically collected and analyzed by 3 authors independently. </sec> <sec> <title>RESULTS</title> A total of 30 original studies were included in the analysis. All used observational retrospective designs, mainly using real patient data (n=28, 93%). The research landscape demonstrated a narrow research focus, often centered on summarizing radiology reports (n=17, 57%), primarily involving data from the intensive care unit (n=15, 50%) of US-based institutions (n=19, 73%), in English (n=26, 87%). This focus aligned with the frequent reliance on the open-source Medical Information Mart for Intensive Care dataset (n=15, 50%). Summarization methodologies predominantly involved abstractive approaches (n=17, 57%) on single-document inputs (n=4, 13%) with unstructured data (n=13, 43%), yet reporting on methodological details remained inconsistent across studies. Model selection involved both open-source models (n=26, 87%) and proprietary models (n=7, 23%). Evaluation frameworks were highly heterogeneous. All studies conducted internal validation, but external validation (n=2, 7%), failure analysis (n=6, 20%), and patient safety risks analysis (n=1, 3%) were infrequent, and none reported bias assessment. Most studies used both automated metrics and human evaluation (n=16, 53%), while 10 (33%) used only automated metrics, and 4 (13%) only human evaluation. </sec> <sec> <title>CONCLUSIONS</title> Key barriers hinder the translation of current research into trustworthy, clinically valid applications. Current research remains exploratory and limited in scope, with many applications yet to be explored. Performance assessments often lack reliability, and clinical impact evaluations are insufficient raising concerns about model utility, safety, fairness, and data privacy. Advancing the field requires more robust evaluation frameworks, a broader research scope, and a stronger focus on real-world applicability. </sec>",52736c8b-d771-461f-afaf-054addbc14a8,0,75,(missing PubMedId)
10.1111/ACPS.13813,Childhood Maltreatment and Cognitive Functioning in Bipolar Disorder: A Systematic Review and Meta‐Analysis,"Natalia E. Fares‐Otero,  Anaid Pérez‐Ramos,  R. López-Escribano,  S. Martín-Parra,  Luis Alameda,  Sarah L. Halligan,  Kamilla Woznica Miskowiak,  Eduard Vieta",Acta Psychiatrica Scandinavica,2025,"ABSTRACT Aims Characterising the association between childhood maltreatment (CM) and cognitive functioning in bipolar disorder (BD) is crucial for improving the understanding of how early environmental risk factors impact the presentation of the disorder. We conducted a systematic review and meta‐analysis to estimate associations between overall and subtypes of CM, global cognition/IQ, and five cognitive domains in BD (attention/processing speed, verbal memory/learning, working memory, executive functions/verbal fluency, and social cognition), and to explore moderators/mediators in these associations. Methods A systematic search was performed on 24 June 2024 to identify published peer‐reviewed articles in six databases (PROSPERO‐CRD42023468641). Results From 780 identified records, 20 studies were included, comprising 2457 individuals with BD (M ± SD, age in years = 39.5 ± 9.7; 41.3% males; BD type I = 81.2%); 152 effect sizes were pooled in random‐effect meta‐analyses. Overall CM was negatively associated with global cognition/IQ, attention/processing speed, and verbal memory/learning ( r = −0.14 to −0.18, p = 0.002 to &lt; 0.001). Sexual/physical abuse and physical neglect were negatively associated with global cognition/IQ, working memory, and executive functions/verbal fluency ( r = −0.07 to −0.18, p = 0.037 to &lt; 0.001). Emotional abuse was negatively associated with working memory ( r = −0.12, p = 0.002). Emotional neglect was unrelated to cognitive functions. CM (overall/subtypes) was unrelated to social cognition. Meta‐regressions did not identify any consistent moderators. Narrative synthesis identified possible moderators/mediators. Associations were of small magnitude, and a limited number of studies assessing CM subtypes and cognitive functions are available. Conclusion CM exposure is associated with worse cognitive performance in people with BD, an effect observed across multiple maltreatment types and cognitive domains. Besides trauma‐informed interventions, those with BD and CM require cognitive assessment and therapies to rehabilitate cognitive functioning.",199ef51c-326d-40a0-8253-19d8f69853e9,4,139,(missing PubMedId)
