title,abstract,authors,year,venue,journal,url,isOpenAccess,openAccessPdf,citationCount,referenceCount,isInfluential,publicationTypes,fieldsOfStudy,externalIds,influentialCitationCount,authors_names,publicationTypes_str,externalIds_str
An Empirically Based Theory for Open Software Engineering Tools,,"[{'authorId': '1953905', 'name': 'Hussan Munir'}]",2018.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/7bb7a493671f190965771448aace46374ee9a102,False,"{'url': '', 'status': None, 'license': None}",0,200,,,['Computer Science'],"{'DBLP': 'phd/basesearch/Munir18', 'MAG': '2893525026', 'CorpusId': 52954553}",0,Hussan Munir,,"DBLP:phd/basesearch/Munir18, MAG:2893525026, CorpusId:52954553"
Supporting Diagnosis of Requirements Violations in Systems of Systems,"Industrial software systems are often systems of systems (SoS) whose full behavior only emerges during operation. They therefore require monitoring techniques to observe systems and detect deviations from their requirements. The focus of existing monitoring approaches, however, is mainly on detecting violations of expected behavior, while support for diagnosing violations is typically limited or even neglected. Diagnosis is particularly challenging in SoS due to their technological heterogeneity and the diversity of development tools in use. Uncovering the root cause of a violation typically requires developers to trace violations to artifacts such as source code or requirements documents, which is difficult without detailed domain knowledge. In this paper we describe our experiences of developing a tool-supported approach facilitating the diagnosis of requirements violations in SoS. We describe how we complemented a requirements monitoring model with a system artifact model relating SoS artifacts needed for diagnosis with monitored events. We customized our approach to an industrial SoS and conducted a scenario-based walkthrough with engineers developing the SoS and engineers and researchers unfamiliar with it. The results of our evaluation have shown that our approach can significantly ease diagnosing violations in a real-world SoS.","[{'authorId': '3044069', 'name': 'Michael Vierhauser'}, {'authorId': '1389656608', 'name': 'J. Cleland-Huang'}, {'authorId': '2140666', 'name': 'R. Rabiser'}, {'authorId': '2379416', 'name': 'Thomas Krismayer'}, {'authorId': '1777858', 'name': 'P. Grünbacher'}]",2018.0,IEEE International Requirements Engineering Conference,"{'pages': '325-335', 'name': '2018 IEEE 26th International Requirements Engineering Conference (RE)'}",https://www.semanticscholar.org/paper/d608ed70c86fe56630857053306c99c0291bb99b,True,"{'url': 'https://figshare.com/articles/journal_contribution/Supporting_Diagnosis_of_Requirements_Violations_in_Systems_of_Systems/24736323/1/files/43566072.pdf', 'status': 'GREEN', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1109/RE.2018.00040?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/RE.2018.00040, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",2,46,,"['JournalArticle', 'Conference']",['Computer Science'],"{'DBLP': 'conf/re/VierhauserCRKG18', 'MAG': '2896372531', 'DOI': '10.1109/RE.2018.00040', 'CorpusId': 52986706}",0,"Michael Vierhauser, J. Cleland-Huang, R. Rabiser, Thomas Krismayer, P. Grünbacher","JournalArticle, Conference","DBLP:conf/re/VierhauserCRKG18, MAG:2896372531, DOI:10.1109/RE.2018.00040, CorpusId:52986706"
On the Impact of Semantic Transparency on Understanding and Reviewing Social Goal Models,"Context: i* is one of the most influential languages in the Requirements Engineering research community. Perhaps due to its complexity and low adoption in industry, it became a natural candidate for studies aiming at improving its concrete syntax and the stakeholders' ability to correctly interpret i* models. Objectives: We evaluate the impact of semantic transparency on understanding and reviewing i* models, in the presence of a language key. Methods: We performed a quasi-experiment comparing the standard i* concrete syntax with an alternative that has an increased semantic transparency. We asked 57 novice participants to perform understanding and reviewing tasks on i* models, and measured their accuracy, speed and ease, using metrics of task success, time and effort, collected with eye-tracking and participants' feedback. Results: We found no evidence of improved accuracy or speed attributable to the alternative concrete syntax. Although participants' perceived ease was similar, they devoted significantly less visual effort to the model and the provided language key, when using the alternative concrete syntax. Conclusions: The context provided by the model and language key may mitigate the i* symbol recognition deficit reported in previous works. However, the alternative concrete syntax required a significantly lower visual effort.","[{'authorId': '144213729', 'name': 'Mafalda Santos'}, {'authorId': '1693383', 'name': 'Catarina Gralha'}, {'authorId': '1729288', 'name': 'M. Goulão'}, {'authorId': '145291148', 'name': 'João Araújo'}, {'authorId': '143619940', 'name': 'A. Moreira'}]",2018.0,IEEE International Requirements Engineering Conference,"{'pages': '228-239', 'name': '2018 IEEE 26th International Requirements Engineering Conference (RE)'}",https://www.semanticscholar.org/paper/443f0c29dea32708f62a8f872ac0e43a18bb0165,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2511.06110, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",16,39,,"['JournalArticle', 'Conference', 'Review']",['Computer Science'],"{'DBLP': 'conf/re/SantosGG0018', 'ArXiv': '2511.06110', 'MAG': '2895952060', 'DOI': '10.1109/RE.2018.00031', 'CorpusId': 52983855}",2,"Mafalda Santos, Catarina Gralha, M. Goulão, João Araújo, A. Moreira","JournalArticle, Conference, Review","DBLP:conf/re/SantosGG0018, ArXiv:2511.06110, MAG:2895952060, DOI:10.1109/RE.2018.00031, CorpusId:52983855"
Assessment of Safety Processes in Requirements Engineering,"Context: Requirements issues tend to be mitigated in organizations with high process maturity levels since they do their business in a systematic, consistent and proactive approach. In a Safety-Critical System (SCS), requirements problems have been associated with accidents and safety incidents. Objective: This work investigates which safety practices/actions are suitable to be used in the Requirements Engineering (RE) process of SCS and how to design a safety maturity model for this area. Method: we adopted different empirical techniques to propose Uni-REPM SCS, which consists of a safety module to be included in the Unified Requirements Engineering Process Maturity Model (Uni-REPM). Results: The safety module has seven main processes, 14 sub-processes and 148 safety actions describing principles and practices that form the basis of safety processes maturity. Conclusions: Preliminary validation with two practitioners and nine academic experts indicates that the safety module can help organizations to evaluate their current safety practices with respect to their RE process. Moreover, it also offers a step-wise improvement strategy to raise their safety maturity level.","[{'authorId': '2959323', 'name': 'Jéssyka Vilela'}, {'authorId': '144135755', 'name': 'J. Castro'}, {'authorId': '1772305', 'name': 'L. E. G. Martins'}, {'authorId': '1680289', 'name': 'T. Gorschek'}]",2018.0,IEEE International Requirements Engineering Conference,"{'pages': '358-363', 'name': '2018 IEEE 26th International Requirements Engineering Conference (RE)'}",https://www.semanticscholar.org/paper/d4e01c099c7c460e846e02a00c8fbb8f76eb1b16,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1109/RE.2018.00-25?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/RE.2018.00-25, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",2,20,,"['JournalArticle', 'Conference']",['Computer Science'],"{'MAG': '2896923971', 'DBLP': 'conf/re/VilelaCMG18', 'DOI': '10.1109/RE.2018.00-25', 'CorpusId': 52988915}",0,"Jéssyka Vilela, J. Castro, L. E. G. Martins, T. Gorschek","JournalArticle, Conference","MAG:2896923971, DBLP:conf/re/VilelaCMG18, DOI:10.1109/RE.2018.00-25, CorpusId:52988915"
Research on effectiveness of technology transfer in technology alliances: evidence from Turkish SMEs,"ABSTRACT Many SMEs homed in newly industrialised countries are successful international players despite limited technological infrastructure and R&D resources. This study bridges a gap in the extant literature by examining the relationships between characteristics of partnership relationships, knowledge sharing and the effectiveness of technology transfer in partnerships between SMEs in developing countries and firms from developed countries. By studying data from Turkish SMEs and using partial least squares structural equation modelling, we find that explicit knowledge sharing forms the basis of technology transfer. Moreover, our findings demonstrate that explicit knowledge sharing is strongly contingent upon formalised technical support while trust and technical support seemed to be important antecedents of tacit knowledge sharing.","[{'authorId': '7943627', 'name': 'Ayşe Günsel'}, {'authorId': '73771819', 'name': 'Mariana Dodourova'}, {'authorId': '73776115', 'name': 'Ayça ErgÜn'}, {'authorId': '73767885', 'name': 'Cevat Gerni'}]",2018.0,Technology Analysis & Strategic Management,"{'volume': '31', 'pages': '279 - 291', 'name': 'Technology Analysis & Strategic Management'}",https://www.semanticscholar.org/paper/8355e9356bf38d30cb62a88ba228fb2b8190fbad,True,"{'url': 'https://eprints.mdx.ac.uk/24598/1/anonymous_LAST-MD.pdf', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1080/09537325.2018.1495836?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1080/09537325.2018.1495836, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",19,68,,['JournalArticle'],"['Business', 'Computer Science']","{'MAG': '2873726265', 'DBLP': 'journals/taasm/GunselDEG19', 'DOI': '10.1080/09537325.2018.1495836', 'CorpusId': 67870459}",0,"Ayşe Günsel, Mariana Dodourova, Ayça ErgÜn, Cevat Gerni",JournalArticle,"MAG:2873726265, DBLP:journals/taasm/GunselDEG19, DOI:10.1080/09537325.2018.1495836, CorpusId:67870459"
Software-Intensive Product Engineering in Start-Ups: A Taxonomy,"Software start-ups are new companies aiming to launch an innovative product to mass markets fast with minimal resources. However, most start-ups fail before realizing their potential. Poor software engineering, among other factors, could be a significant contributor to the challenges that start-ups experience. Little is known about the engineering context in start-up companies. On the surface, start-ups are characterized by uncertainty, high risk, and minimal resources. However, such a characterization isn’t granular enough to support identification of specific engineering challenges and to devise start-up–specific engineering practices. The first step toward an understanding of software engineering in start-ups is the definition of a Start-Up Context Map—a taxonomy of engineering practices, environment factors, and goals influencing the engineering process. This map aims to support further research on the field and serve as an engineering decision support tool for start-ups. This article is part of a theme issue on Process Improvement.","[{'authorId': '2082938073', 'name': 'E. Klotins'}, {'authorId': '1761900', 'name': 'M. Unterkalmsteiner'}, {'authorId': '1680289', 'name': 'T. Gorschek'}]",2018.0,IEEE Software,"{'volume': '35', 'pages': '44-52', 'name': 'IEEE Software'}",https://www.semanticscholar.org/paper/e3cadc90b31ccc285c9eb738e52977dc10ccb967,True,"{'url': 'https://arxiv.org/pdf/2309.16793', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2309.16793, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",9,27,,['JournalArticle'],['Computer Science'],"{'MAG': '2824022966', 'DBLP': 'journals/corr/abs-2309-16793', 'ArXiv': '2309.16793', 'DOI': '10.1109/MS.2018.2801548', 'CorpusId': 49654892}",0,"E. Klotins, M. Unterkalmsteiner, T. Gorschek",JournalArticle,"MAG:2824022966, DBLP:journals/corr/abs-2309-16793, ArXiv:2309.16793, DOI:10.1109/MS.2018.2801548, CorpusId:49654892"
Artifact Compatibility for Enabling Collaboration in the Artificial Intelligence Ecosystem,,"[{'authorId': '153123440', 'name': 'Yuliyan V. Maksimov'}, {'authorId': '2893981', 'name': 'Samuel Fricker'}, {'authorId': '3118537', 'name': 'K. Tutschku'}]",2018.0,International Conference on Software Business,{'pages': '56-71'},https://www.semanticscholar.org/paper/2b5ddeea8d5571ebbc3a92ad04f0c5c8b08b9db5,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/978-3-030-04840-2_5?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/978-3-030-04840-2_5, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",1,29,,['JournalArticle'],['Computer Science'],"{'DBLP': 'conf/icsob/MaksimovFT18', 'MAG': '2904078363', 'DOI': '10.1007/978-3-030-04840-2_5', 'CorpusId': 49311038}",0,"Yuliyan V. Maksimov, Samuel Fricker, K. Tutschku",JournalArticle,"DBLP:conf/icsob/MaksimovFT18, MAG:2904078363, DOI:10.1007/978-3-030-04840-2_5, CorpusId:49311038"
Technology Transfer Models and Elements in the University-Industry Collaboration,"Over the years, universities have been considered as research centers that seek to collaborate with industries to create innovative products. This link has generated many concepts, among them being the concept of technology transfer. The objective of this work is to present a systematic review on the technology transfer generated in university-industry collaboration (UIC). Based on a review of 66 papers, the results presented in this article include the technology transfer (TT) models presented in the literature, a description of the common elements in a transfer process, and a description of the interaction between the elements involved, through the presentation of a conceptual model of technology transfer in the context of collaboration between the university and the industry.","[{'authorId': '80610404', 'name': 'J. Arenas'}, {'authorId': '119511879', 'name': 'D. González'}]",2018.0,Administrative Sciences,{'name': 'Administrative Sciences'},https://www.semanticscholar.org/paper/f3595720019b0f163986a2faa9b8a8ffaf5275bf,True,"{'url': 'https://www.mdpi.com/2076-3387/8/2/19/pdf?version=1528257603', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.3390/ADMSCI8020019?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.3390/ADMSCI8020019, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",54,74,,['Review'],['Economics'],"{'MAG': '2805116130', 'DOI': '10.3390/ADMSCI8020019', 'CorpusId': 158116654}",5,"J. Arenas, D. González",Review,"MAG:2805116130, DOI:10.3390/ADMSCI8020019, CorpusId:158116654"
Toward Improving Industrial Adoption: The Choice of Programming Languages and Development Environments,"While promising software engineering approaches are proposed every day, only few are adapted by professional developers. There are many potential reasons for this, such as, problems in identifying helpful approaches, missing tools, or lacking practical relevance. With our current research, we are concerned to improve the knowledge transfer from research to practice. In this paper, we discuss the impact of development environments and programming languages on knowledge transfer – considering that many scientific approaches and tools are interesting for professional developers, but rarely adopted by them. We base our discussion mainly on our personal experiences with industry-academia collaborations. To determine whether these experiences also apply to other developers, we additionally conducted a survey with 89 participants from academia and industry. The first results of our on-going work indicate a gap between the development environments and programming languages that are supported or used by researchers and those that are applied in industry. Based on our results, we describe initial discussions that can help to improve collaborations between industry and research.","[{'authorId': '1411071289', 'name': 'Ivonne von Nostitz-Wallwitz'}, {'authorId': '38256069', 'name': 'J. Krüger'}, {'authorId': '1744147', 'name': 'Thomas Leich'}]",2018.0,2018 IEEE/ACM 5th International Workshop on Software Engineering Research and Industrial Practice (SER&IP),"{'pages': '10-17', 'name': '2018 IEEE/ACM 5th International Workshop on Software Engineering Research and Industrial Practice (SER&IP)'}",https://www.semanticscholar.org/paper/5e3e37d9620dff0c2aa01a322c3d5f4f238a8b8c,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1145/3195546.3195548?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/3195546.3195548, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",5,36,,"['JournalArticle', 'Book', 'Review']",['Computer Science'],"{'DBLP': 'conf/icse/Nostitz-Wallwitz18a', 'MAG': '2884718919', 'DOI': '10.1145/3195546.3195548', 'CorpusId': 49868002}",0,"Ivonne von Nostitz-Wallwitz, J. Krüger, Thomas Leich","JournalArticle, Book, Review","DBLP:conf/icse/Nostitz-Wallwitz18a, MAG:2884718919, DOI:10.1145/3195546.3195548, CorpusId:49868002"
Improving Continuous Integration with Similarity-Based Test Case Selection,"Automated testing is an essential component of Continuous Integration (CI) and Delivery (CD), such as scheduling automated test sessions on overnight builds. That allows stakeholders to execute entire test suites and achieve exhaustive test coverage, since running all tests is often infeasible during work hours, i.e., in parallel to development activities. On the other hand, developers also need test feedback from CI servers when pushing changes, even if not all test cases are executed. In this paper we evaluate similarity-based test case selection (SBTCS) on integration-level tests executed on continuous integration pipelines of two companies. We select test cases that maximise diversity of test coverage and reduce feedback time to developers. Our results confirm existing evidence that SBTCS is a strong candidate for test optimisation, by reducing feedback time (up to 92% faster in our case studies) while achieving full test coverage using only information from test artefacts themselves.","[{'authorId': '2547568', 'name': 'F. D. O. Neto'}, {'authorId': '8348811', 'name': 'Azeem Ahmad'}, {'authorId': '1889147', 'name': 'O. Leifler'}, {'authorId': '1719770', 'name': 'K. Sandahl'}, {'authorId': '1693700', 'name': 'Eduard Paul Enoiu'}]",2018.0,International Conference/Workshop on Automation of Software Test,"{'pages': '39-45', 'name': '2018 IEEE/ACM 13th International Workshop on Automation of Software Test (AST)'}",https://www.semanticscholar.org/paper/919ff5ef7fb6a21e041afb73a36b2b64b9145f81,True,"{'url': 'https://mdh.diva-portal.org/smash/get/diva2:1196682/FULLTEXT01', 'status': 'GREEN', 'license': 'other-oa', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1145/3194733.3194744?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/3194733.3194744, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",20,21,,"['Book', 'JournalArticle']",['Computer Science'],"{'DBLP': 'conf/icse/NetoALSE18', 'MAG': '2810304347', 'DOI': '10.1145/3194733.3194744', 'CorpusId': 49562212}",3,"F. D. O. Neto, Azeem Ahmad, O. Leifler, K. Sandahl, Eduard Paul Enoiu","Book, JournalArticle","DBLP:conf/icse/NetoALSE18, MAG:2810304347, DOI:10.1145/3194733.3194744, CorpusId:49562212"
Towards a model to transfer knowledge from software engineering research to practice,,"[{'authorId': '2303807', 'name': 'Bruno Cartaxo'}, {'authorId': '117886013', 'name': 'Gustavo Pinto'}, {'authorId': '145256450', 'name': 'S. Soares'}]",2018.0,Information and Software Technology,"{'volume': '97', 'pages': '80-82', 'name': 'Inf. Softw. Technol.'}",https://www.semanticscholar.org/paper/849a1f17ab126ee889cae8a281a332aaf6912d45,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1016/J.INFSOF.2018.01.001?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/J.INFSOF.2018.01.001, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",16,10,,"['JournalArticle', 'Review']",['Computer Science'],"{'DBLP': 'journals/infsof/CartaxoPS18', 'MAG': '2782347812', 'DOI': '10.1016/J.INFSOF.2018.01.001', 'CorpusId': 3998835}",2,"Bruno Cartaxo, Gustavo Pinto, S. Soares","JournalArticle, Review","DBLP:journals/infsof/CartaxoPS18, MAG:2782347812, DOI:10.1016/J.INFSOF.2018.01.001, CorpusId:3998835"
Transferring Interactive Search-Based Software Testing to Industry,"Context: Search-Based Software Testing (SBST), and the wider area of Search-Based Software Engineering (SBSE), is the application of optimization algorithms to problems in software testing, and sof ...","[{'authorId': '2080356764', 'name': 'Bogdan Marculescu'}, {'authorId': '145278906', 'name': 'R. Feldt'}, {'authorId': '2148843', 'name': 'R. Torkar'}, {'authorId': '2449010', 'name': 'Simon M. Poulding'}]",2018.0,Journal of Systems and Software,"{'volume': '142', 'pages': '156-170', 'name': 'J. Syst. Softw.'}",https://www.semanticscholar.org/paper/0ff83d833389af765fa2659a94e25009e780b8af,True,"{'url': 'http://arxiv.org/pdf/1804.09232', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/1804.09232, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",21,37,,['JournalArticle'],['Computer Science'],"{'MAG': '2798273762', 'DBLP': 'journals/jss/MarculescuFTP18', 'ArXiv': '1804.09232', 'DOI': '10.1016/J.JSS.2018.04.061', 'CorpusId': 13749956}",3,"Bogdan Marculescu, R. Feldt, R. Torkar, Simon M. Poulding",JournalArticle,"MAG:2798273762, DBLP:journals/jss/MarculescuFTP18, ArXiv:1804.09232, DOI:10.1016/J.JSS.2018.04.061, CorpusId:13749956"
Protocol and Tools for Conducting Agile Software Engineering Research in an Industrial-Academic Setting: A Preliminary Study,"Conducting empirical research in software engineering industry is a process, and as such, it should be generalizable. The aim of this paper is to discuss how academic researchers may address some of the challenges they encounter during conducting empirical research in the software industry by means of a systematic and structured approach. The protocol developed in this paper should serve as a practical guide for researchers and help them with conducting empirical research in this complex environment.","[{'authorId': '2004219240', 'name': 'Katarzyna Biesialska'}, {'authorId': '1689870', 'name': 'Xavier Franch'}, {'authorId': '1393629404', 'name': 'V. Muntés-Mulero'}]",2018.0,Conducting Empirical Studies in Industry,"{'pages': '29-32', 'name': '2018 IEEE/ACM 6th International Workshop on Conducting Empirical Studies in Industry (CESI)'}",https://www.semanticscholar.org/paper/91bace609f0ec0124678101a8016266ddd180f6f,True,"{'url': 'https://upcommons.upc.edu/bitstream/2117/124568/1/1804.03416.pdf', 'status': 'GREEN', 'license': 'other-oa', 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/1804.03416, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",7,24,,"['Book', 'JournalArticle']","['Computer Science', 'Engineering']","{'MAG': '2797734574', 'ArXiv': '1804.03416', 'DBLP': 'conf/icse/BiesialskaFM18', 'DOI': '10.1145/3193965.3193970', 'CorpusId': 4758585}",1,"Katarzyna Biesialska, Xavier Franch, V. Muntés-Mulero","Book, JournalArticle","MAG:2797734574, ArXiv:1804.03416, DBLP:conf/icse/BiesialskaFM18, DOI:10.1145/3193965.3193970, CorpusId:4758585"
Applying Automated Test Case Generation in Industry: A Retrospective,,"[{'authorId': '1776455', 'name': 'Rudolf Ramler'}, {'authorId': '2622873', 'name': 'Claus Klammer'}, {'authorId': '2564824', 'name': 'Georg Buchgeher'}]",2018.0,"International Conference on Software Testing, Verification and Validation Workshops","{'pages': '364-369', 'name': '2018 IEEE International Conference on Software Testing, Verification and Validation Workshops (ICSTW)'}",https://www.semanticscholar.org/paper/85ce6e1f26514231c075a87ffbe853c926eeb8c5,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1109/ICSTW.2018.00074?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/ICSTW.2018.00074, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",9,21,,"['JournalArticle', 'Conference']",['Computer Science'],"{'MAG': '2884769900', 'DBLP': 'conf/icst/RamlerKB18', 'DOI': '10.1109/ICSTW.2018.00074', 'CorpusId': 49896527}",1,"Rudolf Ramler, Claus Klammer, Georg Buchgeher","JournalArticle, Conference","MAG:2884769900, DBLP:conf/icst/RamlerKB18, DOI:10.1109/ICSTW.2018.00074, CorpusId:49896527"
Similarity-based prioritization of test case automation,"The importance of efficient software testing procedures is driven by an ever increasing system complexity as well as global competition. In the particular case of manual test cases at the system integration level, where thousands of test cases may be executed before release, time must be well spent in order to test the system as completely and as efficiently as possible. Automating a subset of the manual test cases, i.e, translating the manual instructions to automatically executable code, is one way of decreasing the test effort. It is further common that test cases exhibit similarities, which can be exploited through reuse when automating a test suite. In this paper, we investigate the potential for reducing test effort by ordering the test cases before such automation, given that we can reuse already automated parts of test cases. In our analysis, we investigate several approaches for prioritization in a case study at a large Swedish vehicular manufacturer. The study analyzes the effects with respect to test effort, on four projects with a total of 3919 integration test cases constituting 35,180 test steps, written in natural language. The results show that for the four projects considered, the difference in expected manual effort between the best and the worst order found is on average 12 percentage points. The results also show that our proposed prioritization method is nearly as good as more resource demanding meta-heuristic approaches at a fraction of the computational time. Based on our results, we conclude that the order of automation is important when the set of test cases contain similar steps (instructions) that cannot be removed, but are possible to reuse. More precisely, the order is important with respect to how quickly the manual test execution effort decreases for a set of test cases that are being automated.","[{'authorId': '2975077', 'name': 'Daniel Flemström'}, {'authorId': '3097068', 'name': 'P. Potena'}, {'authorId': '1712545', 'name': 'Daniel Sundmark'}, {'authorId': '3184435', 'name': 'W. Afzal'}, {'authorId': '2206608', 'name': 'M. Bohlin'}]",2018.0,Software quality journal,"{'volume': '26', 'pages': '1421 - 1449', 'name': 'Software Quality Journal'}",https://www.semanticscholar.org/paper/4b8cef309f36f2253ca316c4b1196eb20f9445ca,True,"{'url': 'https://link.springer.com/content/pdf/10.1007/s11219-017-9401-7.pdf', 'status': 'HYBRID', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1007/s11219-017-9401-7?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/s11219-017-9401-7, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",16,37,,['JournalArticle'],['Computer Science'],"{'MAG': '2791498654', 'DBLP': 'journals/sqj/FlemstromPSAB18', 'DOI': '10.1007/s11219-017-9401-7', 'CorpusId': 3737895}",4,"Daniel Flemström, P. Potena, Daniel Sundmark, W. Afzal, M. Bohlin",JournalArticle,"MAG:2791498654, DBLP:journals/sqj/FlemstromPSAB18, DOI:10.1007/s11219-017-9401-7, CorpusId:3737895"
Detecting requirements defects with NLP patterns: an industrial experience in the railway domain,,"[{'authorId': '1452346602', 'name': 'Alessio Ferrari'}, {'authorId': '30417259', 'name': 'Gloria Gori'}, {'authorId': '9503222', 'name': 'Benedetta Rosadini'}, {'authorId': '2085953523', 'name': 'I. Trotta'}, {'authorId': '3211005', 'name': 'Stefano Bacherini'}, {'authorId': '1742389', 'name': 'A. Fantechi'}, {'authorId': '1705382', 'name': 'S. Gnesi'}]",2018.0,Empirical Software Engineering,"{'volume': '23', 'pages': '3684 - 3733', 'name': 'Empirical Software Engineering'}",https://www.semanticscholar.org/paper/98f9b6768b348119359c4fba80c77cd2f549633c,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/s10664-018-9596-7?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/s10664-018-9596-7, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",96,71,,['JournalArticle'],['Computer Science'],"{'DBLP': 'journals/ese/FerrariGRTBFG18', 'MAG': '2788267443', 'DOI': '10.1007/s10664-018-9596-7', 'CorpusId': 3396453}",5,"Alessio Ferrari, Gloria Gori, Benedetta Rosadini, I. Trotta, Stefano Bacherini, A. Fantechi, S. Gnesi",JournalArticle,"DBLP:journals/ese/FerrariGRTBFG18, MAG:2788267443, DOI:10.1007/s10664-018-9596-7, CorpusId:3396453"
