DOI,Title,Authors,Journal,Year,Abstract,LitmapsId,Cited By,References,PubMedId,Tags
10.1109/icstw.2014.34,A Search-Based Approach for Cost-Effective Software Test Automation Decision Support and an Industrial Case Study,"Yasaman Amannejad, V. Garousi, Rob Irving, Zahra Sahaf","2014 IEEE Seventh International Conference on Software Testing, Verification and Validation Workshops",2014,"Test automation is a widely-used approach to reduce the cost of manual software testing. However, if it is not planned or conducted properly, automated testing would not necessarily be more cost effective than manual testing. Deciding what parts of a given System Under Test (SUT) should be tested in an automated fashion and what parts should remain manual is a frequently-asked and challenging question for practitioner testers. In this study, we propose a search-based approach for deciding what parts of a given SUT should be tested automatically to gain the highest Return On Investment (ROI). This work is the first systematic approach for this problem, and significance of our approach is that it considers automation in the entire testing process (i.e., from test-case design, to test scripting, to test execution, and test-result evaluation). The proposed approach has been applied in an industrial setting in the context of a software product used in the oil and gas industry in Canada. Among the results of the case study is that, when planned and conducted properly using our decision-support approach, test automation provides the highest ROI. In this study, we show that if automation decision is taken effectively, test-case design, test execution, and test evaluation can result in about 307%, 675%, and 41% ROI in 10 rounds of using automated test suites.",198332895,49,43,,
10.1016/j.infsof.2018.06.007,Multi-objective regression test selection in practice: An empirical study in the defense software industry,"Vahid Garousi, Ramazan Özkan, Aysu Betin-Can",Information and Software Technology,2018,(missing abstract),22929899,46,95,,
10.1016/j.jss.2017.09.032,Motivating the contributions: An Open Innovation perspective on what to share as Open Source Software,"Johan Linåker, Hussan Munir, Krzysztof Wnuk, Carl Eric Mols",Journal of Systems and Software,2022,(missing abstract),170267571,45,75,,
10.1016/j.infsof.2021.106678,Guiding the selection of research methodology in industry–academia collaboration in software engineering,"Claes Wohlin, Per Runeson",Information and Software Technology,2021,(missing abstract),198023246,44,107,,
10.1142/s0218194012500271,A Study Investigating Challenges in the Interface between Product Development and manufacturing in the Development of Software-Intensive Automotive Systems,"J. Pernstål, Ana Magazinius, T. Gorschek",Int. J. Softw. Eng. Knowl. Eng.,2012,"The automotive industry is facing a tremendous growth in the engineering of software-intensive systems, giving rise to various challenges. To prevent problems related to the fit of new software technologies in vehicles and the manufacturing processes, a well functioning interaction between the functions for product development and manufacturing is crucial. This is complicated by the fact that the changeable nature of software development causes unprecedented needs for collaboration and coordination between these two functions. This paper reports on a process assessment that focuses on the interface between the functions for product development and manufacturing in the development and design of software-intensive automotive systems. The main purpose of the study was to identify the key issues for improvement in the area assessed. The assessment was performed at two Swedish automotive companies where data were collected from documents and in interviews with practitioners. Nine key improvement issues were established ranging from challenges in requirements engineering to the need for knowledge transfer between manufacturing and product development. In addition, to increase the understandability of the results and map possible avenues for solution and future research, the paper provides an extensive analysis of each improvement issue in relation to the state-of-the-art.",213531815,43,87,,
10.3990/1.9789036541411,Assessing Telecommunication Service Availability Risks for Crisis Organisations,Eelco Vriezekolk,(missing journal),2016,"Protecting the safety of its citizens is the first and foremost responsibility of government. Crisis organisations assist society when safety incidents occur, and help to prevent and limit incidents. Their effective incident management requires rapid information sharing to coordinate operations and expedite decision making. Modern crisis organisations therefore depend on telecommunication services, especially since many have adopted net-centric operations. When telecommunication services are unavailable during an incident, damage will increase and people may die. In order not to be caught unprepared, these organisations must know their telecom service availability risks: they need to perform a risk assessment. 
 
This thesis describes a method called Raster that is tailored for this domain and its challenges. Using Raster, crisis organisations can now discover, analyse and prioritise the availability risks of the telecommunication services that they use. Crisis organisations can be better prepared, helping society to be safer.",129162098,40,277,,a
10.1145/3084226.3084238,Experience-based guidelines for effective and efficient data extraction in systematic reviews in software engineering,"V. Garousi, M. Felderer",International Conference on Evaluation & Assessment in Software Engineering,2017,"To systematically collect evidence and to structure a given area in software engineering (SE), Systematic Literature Reviews (SLR) and Systematic Mapping (SM) studies have become common. Data extraction is one of the main phases (activities) when conducting an SM or an SLR, whose objective is to extract required data from the primary studies and to accurately record the information researchers need to answer the questions of the SM/SLR study. Based on experience in a large number of SM/SLR studies, we and many other researchers have found the data extraction in SLRs to be time consuming and error-prone, thus raising the real need for heuristics and guidelines for effective and efficient data extraction in these studies, especially to be learnt by junior and young researchers. As a 'guideline' paper, this paper contributes a synthesized list of challenges usually faced during SLRs' data extraction phase and the corresponding solutions (guidelines). For our synthesis, we consider two data sources: (1) the pool of 16 SLR studies in which the authors have been involved in, as well as (2) a review of challenges and guidelines in the existing literature. Our experience in utilizing the presented guidelines in the near past have helped our junior colleagues to conduct data extractions more effectively and efficiently.",94369039,40,61,,a
10.1109/icse-seip.2017.20,Meeting Industry-Academia Research Collaboration Challenges with Agile Methodologies,"A. Sandberg, I. Crnkovic",2017 IEEE/ACM 39th International Conference on Software Engineering: Software Engineering in Practice Track (ICSE-SEIP),2017,"Continuous and long-term collaboration between industry and academia is crucial to develop front-line research in context-dependent areas like software development where both practitioners and researchers are searched for data collection, analysis and results. Despite many mutual benefits, this collaboration is often challenging, not only due to different goals, but also because of different pace in providing the results. The software development industry has during the last decade aligned around and organized their development adopting agile methodologies. For the researchers, the agile methodologies are a topic for a research, rather than a means of performing the research itself. We can state a question, whether the agile methodologies can be a good common ground for enabling successful research collaboration between industry and academia? This paper reports on a longitudinal industry - academia research collaboration case, which has stepwise adapted SCRUM over a six-year period. The implementation of SCRUM and the collaboration successes and challenges are presented, and findings are discussed.",176285900,40,27,,
10.1016/j.infsof.2021.106678,Guiding the selection of research methodology in industry-academia collaboration in software engineering,"C. Wohlin, P. Runeson",Information and Software Technology,2021,(missing abstract),276056080,40,107,,a
10.1016/j.jss.2020.110699,Evaluating and strategizing the onboarding of software developers in large-scale globally distributed projects,"Ricardo Britto, Darja Šmite, Lars-Ola Damm, J. Börstler",Journal of Systems and Software,2020,(missing abstract),111272458,39,83,,a
10.1016/j.jss.2019.110479,Representing software project vision by means of video: A quality model for vision videos,"Oliver Karras, Kurt Schneider, Samuel A. Fricker",Journal of Systems and Software,2020,(missing abstract),173459602,38,121,,
10.1109/tse.2018.2854716,Requirements Engineering for Safety-Critical Systems: An Interview Study with Industry Practitioners,"L. E. G. Martins, T. Gorschek",IEEE Transactions on Software Engineering,2020,"We have conducted in-depth interviews with experienced practitioners in the Safety-Critical Systems (SCS) domain in order to investigate several aspects related to requirements specification and safety analysis for SCS. We interviewed 19 practitioners from eleven SCS companies in different domains with the intention of verifying which approaches they use day-to-day, and what their perceptions are in relation to the approaches used to elicit, analyze, specify and validate safety requirements. The aim of this study is to obtain an in-depth understanding of how requirements engineering is carried out in companies that develop SCS.",200643009,38,51,,
10.1007/978-1-4615-4625-2_1,Introduction,"Claes Wohlin, Per Runeson, Martin Höst, Magnus C. Ohlsson, Björn Regnell, Anders Wesslén",The Kluwer international series in software engineering,2000,"The information technology revolution has meant, among other things, that software has become a part of more and more products. Software is found in products ranging from toasters to space shuttles. This means that a vast amount of software has been and is being developed. Software development is by no means easy; it is a highly creative process. The rapid growth of the area has also meant that numerous software projects have run into problems in terms of missing functionality, cost overruns, missed deadlines and poor quality. These problems or challenges were identified already in the 1960’s, and in 1968 the term “software engineering” was coined with the intention of creating an engineering discipline that focused on the development of software systems.KeywordsSoftware EngineeringSoftware ProcessDiscipline ApproachSoftware Process ImprovementCost OverrunThese keywords were added by machine and not by the authors. This process is experimental and the keywords may be updated as the learning algorithm improves.",71016180,37,64,,a
10.1145/3377813.3381365,Using a Context-Aware Approach to Recommend Code Reviewers: Findings from an Industrial Case Study,"Anton Strand, Markus Gunnarson, Ricardo Britto, Muhmmad Usman",2020 IEEE/ACM 42nd International Conference on Software Engineering: Software Engineering in Practice (ICSE-SEIP),2020,"Code review is a commonly used practice in software development. It refers to the process of reviewing new code changes before they are merged with the code base. However, to perform the review, developers are mostly assigned manually to code changes. This may lead to problems such as: a time-consuming selection process, limited pool of known candidates and risk of over-allocation of a few reviewers. To address the above problems, we developed Carrot, a machine learning-based tool to recommend code reviewers. We conducted an improvement case study at Ericsson. We evaluated Carrot using a mixed approach. we evaluated the prediction accuracy using historical data and the metrical Mean Reciprocal Rank (MRR). Furthermore, we deployed the tool in one Ericsson project and evaluated how adequate the recommendations were from the point of view of the tool users and the recommended reviewers. We also asked the opinion of senior developers about the usefulness of the tool. The results show that Carrot can help identify relevant non-obvious reviewers and be of great assistance to new developers. However, there were mixed opinions on Carrot’s ability to assist with workload balancing and the decrease code review lead time.",182696727,37,26,,a
10.1016/j.jss.2021.111032,Model-based testing in practice: An experience report from the web applications domain,"Vahid Garousi, Alper Buğra Keleş, Yunus Balaman, Zeynep Özdemir Güler, Andrea Arcuri",Journal of Systems and Software,2021,(missing abstract),225257034,37,97,,
10.1145/1806799.1806820,A large-scale empirical study of practitioners' use of object-oriented concepts,"T. Gorschek, E. Tempero, L. Angelis",2010 ACM/IEEE 32nd International Conference on Software Engineering,2010,"We present the first results from a survey carried out over the second quarter of 2009 examining how theories in object-oriented design are understood and used by software developers. We collected 3785 responses from software developers world-wide, which we believe is the largest survey of its kind. We targeted the use of encapsulation, class size as measured by number of methods, and depth of a class in the inheritance hierarchy. We found that, while overall practitioners followed advice on encapsulation, there was some variation of adherence to it. For class size and depth there was substantially less agreement with expert advice. In addition, inconsistencies were found within the use and perception of object-oriented concepts within the investigated group of developers. The results of this survey has deep reaching consequences for both practitioners and researchers as they highlight and confirm central issues.",145192953,37,32,,
10.1016/j.jss.2016.09.030,Approaches to strategic alignment of software process improvement: A systematic literature review,"Francisco J. S. Vasconcellos, Geraldo Barbosa Landre, José Adson O. G. da Cunha, Juliano Lopes de Oliveira, Ronaldo A. Ferreira, Auri Marcelo Rizzo Vincenzi",Journal of Systems and Software,2017,(missing abstract),93915642,36,126,,
10.1145/3494519,Industry–Academia Research Collaboration and Knowledge Co-creation: Patterns and Anti-patterns,"Dusica Marijan, Sagar Sen, Dusica Marijan, Sagar Sen",ACM Transactions on Software Engineering and Methodology,2022,"Increasing the impact of software engineering research in the software industry and the society at large has long been a concern of high priority for the software engineering community. The problem of two cultures, research conducted in a vacuum (disconnected from the real world), or misaligned time horizons are just some of the many complex challenges standing in the way of successful industry–academia collaborations. This article reports on the experience of research collaboration and knowledge co-creation between industry and academia in software engineering as a way to bridge the research–practice collaboration gap. Our experience spans 14 years of collaboration between researchers in software engineering and the European and Norwegian software and IT industry. Using the participant observation and interview methods, we have collected and afterwards analyzed an extensive record of qualitative data. Drawing upon the findings made and the experience gained, we provide a set of 14 patterns and 14 anti-patterns for industry–academia collaborations, aimed to support other researchers and practitioners in establishing and running research collaboration projects in software engineering.",44617614,36,74,,
10.1016/j.jss.2021.110944,Adapting Behavior Driven Development (BDD) for large-scale software systems,"Mohsin Irshad, Ricardo Britto, Kai Petersen",Journal of Systems and Software,2021,(missing abstract),187496904,35,98,,
10.48550/arxiv.2309.07980,Identifying Concerns When Specifying Machine Learning-Enabled Systems: A Perspective-Based Approach,"Hugo Villamizar, Marcos Kalinowski, Hélio Lopes, Daniel Méndez",arXiv.org,2023,"Engineering successful machine learning (ML)-enabled systems poses various challenges from both a theoretical and a practical side. Among those challenges are how to effectively address unrealistic expectations of ML capabilities from customers, managers and even other team members, and how to connect business value to engineering and data science activities composed by interdisciplinary teams. In this thesis, we studied the state of the practice and literature of requirements engineering (RE) for ML to propose PerSpecML, a perspective-based approach for specifying ML-enabled systems that helps practitioners identify which attributes, including ML and non-ML components, are important to contribute to the overall system’s quality. The approach involves analyzing 60 concerns related to 28 tasks that practitioners typically face in ML projects, grouping them into five perspectives: system objectives, user experience, infrastructure, model, and data. The conception of PerSpecML involved a series of validations conducted in different contexts: (i) in academia, (ii) with industry representatives, and (iii) in two real industrial case studies. As a result of the diverse validations and continuous improvements, PerSpecML showed a positive impact to the specification of ML-enabled systems, particularly helping to specify key quality components that would have been otherwise missed without using PerSpecML.",265105605,35,78,,
10.1145/3494519,Industry–Academia Research Collaboration and Knowledge Co-creation: Patterns and Anti-patterns,"D. Marijan, Sagar Sen",ACM Transactions on Software Engineering and Methodology,2022,"Increasing the impact of software engineering research in the software industry and the society at large has long been a concern of high priority for the software engineering community. The problem of two cultures, research conducted in a vacuum (disconnected from the real world), or misaligned time horizons are just some of the many complex challenges standing in the way of successful industry–academia collaborations. This article reports on the experience of research collaboration and knowledge co-creation between industry and academia in software engineering as a way to bridge the research–practice collaboration gap. Our experience spans 14 years of collaboration between researchers in software engineering and the European and Norwegian software and IT industry. Using the participant observation and interview methods, we have collected and afterwards analyzed an extensive record of qualitative data. Drawing upon the findings made and the experience gained, we provide a set of 14 patterns and 14 anti-patterns for industry–academia collaborations, aimed to support other researchers and practitioners in establishing and running research collaboration projects in software engineering.",277667288,35,70,,a
10.1145/3701625.3701696,Identifying Concerns When Specifying Machine Learning-Enabled Systems: A Perspective-Based Approach,"Hugo Villamizar, Marcos Kalinowski",Journal of Systems and Software,2024,"Engineering successful machine learning (ML)-enabled systems poses various challenges from both a theoretical and a practical side. Among those challenges are how to effectively address unrealistic expectations of ML capabilities from customers, managers and even other team members, and how to connect business value to engineering and data science activities composed by interdisciplinary teams. In this thesis, we studied the state of the practice and literature of requirements engineering (RE) for ML to propose PerSpecML, a perspective-based approach for specifying ML-enabled systems that helps practitioners identify which attributes, including ML and non-ML components, are important to contribute to the overall system’s quality. The approach involves analyzing 60 concerns related to 28 tasks that practitioners typically face in ML projects, grouping them into five perspectives: system objectives, user experience, infrastructure, model, and data. The conception of PerSpecML involved a series of validations conducted in different contexts: (i) in academia, (ii) with industry representatives, and (iii) in two real industrial case studies. As a result of the diverse validations and continuous improvements, PerSpecML showed a positive impact to the specification of ML-enabled systems, particularly helping to specify key quality components that would have been otherwise missed without using PerSpecML.",282789220,34,80,,
10.1007/978-3-642-33666-9_50,Research-based innovation: a tale of three projects in model-driven engineering,"Lionel C. Briand, Davide Falessi, Shiva Nejati, Mehrdad Sabetzadeh, Tao Yue",Lecture Notes in Computer Science,2012,"In recent years, we have been exploring ways to foster a closer collaboration between software engineering research and industry both to align our research with practical needs, and to increase awareness about the importance of research for innovation. This paper outlines our experience with three research projects conducted in collaboration with the industry. We examine the way we collaborated with our industry partners and describe the decisions that contributed to the effectiveness of the collaborations. We report on the lessons learned from our experience and illustrate the lessons using examples from the three projects. The lessons focus on the applications of Model-Driven Engineering (MDE), as all the three projects we draw on here were MDE projects. Our goal from structuring and sharing our experience is to contribute to a better understanding of how researchers and practitioners can collaborate more effectively and to gain more value from their collaborations.",128929687,33,29,,
10.1145/2460999.2461020,Empirical studies for innovation dissemination: ten years of experience,"M. T. Baldassarre, D. Caivano, G. Visaggio",International Conference on Evaluation & Assessment in Software Engineering,2013,"Context: technology transfer and innovation dissemination are key success factors for an enterprise. The shift to a new software technology determines inevitable changes to ingrained and familiar processes and at the same time leads to changes in practices, requires training and commitment on behalf of technical staff and management. As so, it cannot leave out neither organizational nor technical factors. Objective: our conjecture is that the process of innovation dissemination is facilitated if the new technology is supported by empirical evidence. In this sense, Empirical Software Engineering (ESE) serves as support for transferring an innovation, either it being a process or product, within production processes. Method: this paper investigates the relation between empirical studies and technical/organizational factors in order to identify the most suitable empirical study for disseminating an innovation in an enterprise. The analysis has been carried out with respect to empirical studies carried out during a ten year time span within the Software Engineering Research LABoratory (SERLAB), at the University of Bari. Results: the results point out that a critical factor in designing empirical studies is the quality model, i.e. measurement program defined by researchers during the study and used to collect relevant information on the effectiveness and efficacy of the innovation being transferred, in order to gain commitment on behalf of stakeholders who will finally adopt the technology. Conclusion: the study outcomes provide an empirically founded guideline that can be used when choosing the most appropriate approach for addressing an innovation.",151920744,33,47,,a
10.1080/14778238.2019.1678415,Key factors in university-to-university knowledge and technology transfer on international student mobility,"R. Pagani, B. Ramond, Vander Luiz da Silva, Gilberto Zammar, J. Kovaleski",Knowledge Management Research & Practice,2020,"ABSTRACT The international circulation of scientists from developing to developed countries can be one of the ways to access advanced knowledge. Similarly, another alternative proposed in this paper is the international student mobility as a way to increase the tacit knowledge asset of a country. Based on this assumption, the purpose of this paper is to approach knowledge and technology transfer having two universities as subjects of study in order to identify the barriers and mechanisms in the transfer within the international student mobility scenario. The paper investigates two groups of students, one from Brazil and another from France, which participated in an international student mobility programme for a period longer than six months. Results show the main barriers and the most effective mechanisms for this category of knowledge and technology transfer. At the end of the paper, we propose a model which has as interfaces two universities as transferor and transferee.",56232970,33,81,,
10.1186/s13731-023-00311-1,New product development process and case studies for deep-tech academic research to commercialization,"Pravee Kruachottikul, Poomsiri Dumrongvute, Pinnaree Tea-makorn, Santhaya Kittikowit, Arisara Amrapala",Journal of Innovation and Entrepreneurship,2023,"Abstract This research proposes a new product development (NPD) framework for innovation-driven deep-tech research to commercialization and tested it with three case studies of different exploitation methods. The proposed framework, called Augmented Stage-Gate, integrates the next-generation Agile Stage-Gate development process with lean startup and design thinking approaches. The framework consists of six stages and five gates and focuses on critical thinking to help entrepreneurs avoid psychological traps and make the right decisions. Early activities focus on scouting for potential socioeconomically impactful deep-tech research, developing a business case, market analysis, and strategy for problem–solution fit, and then, moving to a build–measure–learn activity with a validated learning feedback loop. Next, suitable exploitation methods are decided using weight factor analysis, developing intellectual property (IP) strategy, completing the university technology transfer process, and participating in fundraising. To pass each gate, the committee board members, consisting of tech, business, IP and regulatory, and domain experts, will evaluate the passing criteria to decide Go/No-Go. Applying the framework to the case studies results in successful university research commercialization. The model, case study, and lessons learned in this paper can be useful for other deep-tech incubator programs to successfully launch deep-tech research for commercialization. The case studies’ positive outcomes validate the Augmented Stage-Gate framework, yet their success is not entirely guaranteed due to external factors like regulatory constraints, entrepreneur characteristics, timing, and the necessary ecosystem or infrastructure, particularly in emerging markets. These factors should be taken into account for future research purposes.",263643801,32,51,,a
10.1007/s00766-015-0231-5,Workshop videos for requirements communication,"Samuel A. Fricker, Kurt Schneider, Farnaz Fotrousi, Christoph Thuemmler",Requirements Engineering,2016,"Shared understanding of requirements between stakeholders and the development team is a critical success factor for requirements engineering. Workshops are an effective means for achieving such shared understanding. Stakeholders and team representatives can meet and discuss what a planned software system should be and how it should support achieving stakeholder goals. However, some important intended recipients of the requirements are often not present in such workshops: the developers. Thus, they cannot benefit from the in-depth understanding of the requirements and of the rationales for these requirements that develops during the workshops. The simple handover of a requirements specification hardly compensates the rich requirements understanding that is needed for the development of an acceptable system. To compensate the lack of presence in a requirements workshop, we propose to record that requirements workshop on video. If workshop participants agree to be recorded, a video is relatively simple to create and can capture much more aspects about requirements and rationales than a specification document. This paper presents the workshop video technique and a phenomenological evaluation of its use for requirements communication from the perspective of software developers. The results show how the technique was appreciated by observers of the video, present positive and negative feedbacks from the observers, and lead to recommendations for implementing the technique in practice.",185428736,32,104,,
10.1007/978-3-642-29044-2_4,Systematic Literature Reviews,"Claes Wohlin, Per Runeson, Martin Höst, Magnus C. Ohlsson, Björn Regnell, Anders Wesslén",Springer eBooks,2012,"Systematic literature reviews are conducted to “identify, analyse and interpret all available evidence related to a specific research question” [96]. As it aims to give a complete, comprehensive and valid picture of the existing evidence, both the identification, analysis and interpretation must be conducted in a scientifically and rigorous way. In order to achieve this goal, Kitchenham and Charters have adapted guidelines for systematic literature reviews, primarily from medicine, evaluated them [24] and updated them accordingly [96]. These guidelines, structured according to a three-step process for planning, conducting and reporting the review, are summarized below.",218200287,32,199,,a
10.1016/j.jss.2019.110479,Representing Software Project Vision by Means of Video: A Quality Model for Vision Videos,"Oliver Karras, K. Schneider, Samuel Fricker",Journal of Systems and Software,2019,(missing abstract),276183176,32,115,,a
10.1016/j.jss.2018.09.054,Developing and using checklists to improve software effort estimation: A multi-case study,"Muhammad Usman, Kai Petersen, Jürgen Börstler, Pedro de Alcântara dos Santos Neto",Journal of Systems and Software,2018,(missing abstract),11828335,32,63,,
10.1016/j.jss.2015.07.018,Assessing requirements engineering and software test alignment-Five case studies,"Michael Unterkalmsteiner, Tony Gorschek, Robert Feldt, Eriks Klotins",Journal of Systems and Software,2015,(missing abstract),205711331,32,101,,a
10.1007/s10639-022-11276-1,An alumni-based collaborative model to strengthen academia and industry partnership: The current challenges and strengths,"Ruchika Malhotra, Massoud Massoudi, Rajni Jindal",Education and Information Technologies : Official Journal of the IFIP technical committee on Education,2022,"Industry-academia collaboration (IAC) has long been a source of discussion in various ways. A vital first step toward closing the gap is fostering alumni engagement in industry and academia. Industry-academia collaborations are like earth and water, and they live in harmony. They cannot exist apart from one another. The collaborative effort between industry and academia promotes improvement and innovation in technology and innovative research and enables the university to be more relevant to the industry. This article proposes a collaborative approach based on alumni influences and uses secondary data on the influences of alumni in engineering to enrich the collaboration between industry and academia. The industry and academia utilize the alumni’s potential to facilitate communication and offer their students and staff facilities. The research findings can be used by policymakers to innovate in the field of engineering and to strengthen the partnership between industry and academia in society. The model enables academia and industry to utilize the alumni strengths in enriching the collaboration; it also enhances academic research output, recruitment, fundraising, marketing, product promotion, and internship opportunities for students via alumni active participation. We propose some significant agendas for future work.",246012694,32,87,,
10.1109/icst.2012.120,Automated Unit Testing of a SCADA Control Software: An Industrial Case Study Based on Action Research,"Shahnewaz A. Jolly, V. Garousi, M. M. Eskandar","2012 IEEE Fifth International Conference on Software Testing, Verification and Validation",2012,We report in this case-study paper our experience and success story with a practical approach and tool for unit regression testing of a SCADA (Supervisory Control and Data Acquisition) software. The tool uses a black-box specification of the units under test to automatically generate NUnit test code. We then improved the test suite by white-box and mutation testing. The approach and tool were developed in an action-research project to test a commercial large-scale SCADA system called Rocket.,97866756,31,28,,
10.1145/2961111.2962631,Is effectiveness sufficient to choose an intervention?: Considering resource use in empirical software engineering,N. Ali,ESEM,2016,"Context: Software Engineering (SE) research with a scientific foundation aims to influence SE practice to enable and sustain efficient delivery of high quality software. Goal: To improve the impact of SE research, one objective is to facilitate practitioners in choosing empirically vetted interventions. Method: Literature from evidence-based medicine, economic evaluations in SE and software economics is reviewed. Results: In empirical SE research, the emphasis has been on substantiating the claims about the benefits of proposed interventions. However, to support informed decision making by practitioners regarding technology adoption, we must present a business case for these interventions, which should comprise not just effectiveness, but also the evidence of cost-effectiveness. Conclusions: This paper highlights the need to investigate and report the resources required to adopt an intervention. It also provides some guidelines and examples to improve support for practitioners in decisions regarding technology adoption.",177624143,31,39,,a
10.1145/2647648.2647651,The 4+1 view model of industry--academia collaboration,"P. Runeson, Sten Minör",WISE@ASE,2014,"Industry–academia projects exist in complex contexts of various stakeholders, time perspec-tives, and goals. In order to analyze projects and communicate about them, we have deﬁned an “architectural” model for industry– academia collaboration, inspired by Kruchten’s software architecture model. The model has four views of i) time, ii) space, iii) activity and iv) domain, corresponding to the ques-tions: when, where, how and what. The +1 view is the scenario, binding the other four to-gether. We illustrate the model by applying it to the Industrial Excellence Center EASE and the Sigrun Software Innovation and Engineering Institute. The model helps analyzing industry–academia collaboration projects, to ﬁnd gaps and reduce redundant work.",32914605,30,11,,
10.1002/smr.1621,Towards a hybrid testing process unifying exploratory testing and scripted testing,"S. M. A. Shah, Çigdem Gencel, U. Alvi, K. Petersen",J. Softw. Evol. Process.,2014,"Given the current state of the art in research, practitioners are faced with the challenge of choosing scripted testing (ST) or exploratory testing (ET). This study aims at systematically incorporating strengths of ET and ST in a hybrid testing process to overcome the weaknesses of each. We utilized systematic review and practitioner interviews to identify strengths and weaknesses of ET and ST. Strengths of ET were mapped to weaknesses of ST and vice versa. Noblit and Hare's lines‐of‐argument method was used for data analysis. The results of the mapping were used as input to codesign a hybrid process with experienced practitioners. We found a clear need to create a hybrid process as follows: (i) both ST and ET provide strengths and weaknesses, and these depend on some particular conditions, which prevents preference of one approach to another; and (ii) the mapping showed that it is possible to address the weaknesses in one process by the strengths of the other in a hybrid form. With the input from literature and industry experts, a flexible and iterative hybrid process was designed. Practitioners can clearly benefit from using a hybrid process given the mapping of advantages and disadvantages. Copyright © 2013 John Wiley & Sons, Ltd.",66102551,30,69,,a
10.1007/s00766-015-0237-z,Structuring automotive product lines and feature models: an exploratory study at Opel,"Olesia Oliinyk, Kai Petersen, Manfred Schoelzke, Martin Becker, Soeren Schneickert",Requirements Engineering,2017,"Automotive systems are highly complex and customized systems containing a vast amount of variability. Feature modeling plays a key role in customization. Empirical evidence through industry application, and in particular methodological guidance of how to structure automotive product lines and their feature models is needed. The overall aim of this work is to provide guidance to practitioners how to structure automotive product lines and their feature models, understanding strengths and weaknesses of alternative structures. The research was conducted in three phases. In the first phase, the context situation was understood using interviews and workshops. In the second phase, possible structures of product lines and feature models were evaluated based on industry feedback collected in workshops. In the third phase, the structures were implemented in the tool GEARS and practitioner feedback was collected. One key challenge was the unavailability of structuring guidelines, which was the focus of this research. The structures considered most suitable for the automotive product line were multiple product lines with modular decomposition. The structures most suitable for the feature model were functional decomposition, using context variability, models corresponding to assets, and feature categories. Other structures have been discarded, and the rationales have been presented. It was possible to support the most suitable structures with the commercial tool GEARS. The implementation in GEARS and the feedback from the practitioners provide early indications for the potential usefulness of the structures and the tool implementation.",132262986,29,81,,a
10.1145/3377816.3381741,Threat modeling: from infancy to maturity,"Koen Yskout, Thomas Heyman, Dimitri Van Landuyt, Laurens Sion, Kim Wuyts, W. Joosen",2020 IEEE/ACM 42nd International Conference on Software Engineering: New Ideas and Emerging Results (ICSE-NIER),2020,"Threat modeling involves the systematic identification and analysis of security threats in the context of a specific system. This paper starts from an assessment of its current state of practice, based on interactions with threat modeling professionals. We argue that threat modeling is still at a low level of maturity and identify the main criteria for successful adoption in practice. Furthermore, we identify a set of key research challenges for aligning threat modeling research to industry practice, thereby raising the technology-readiness levels of the ensuing solutions, approaches, and tools.",109737184,29,27,,a
10.1109/apsec.2007.8,A Method for Early Requirements Triage and Selection Utilizing Product Strategies,"M. Khurum, K. Aslam, T. Gorschek",14th Asia-Pacific Software Engineering Conference (APSEC'07),2007,"In market-driven product development large numbers of requirements threaten to overload the development organization. It is critical for product management to select the requirements aligned with the overall business goals and discard others as early as possible. This paper presents a method that utilizes strategies for early requirements triage. The method presented is based on good practices from management literature customized for technical product strategy formulation. The creation of the method was also inspired by industry needs through exploratory interviews covering requirements triage and selection processes as well as strategy formulation. After creation, the method was subsequently validated in industry where the aspects of usability and usefulness were investigated, yielding promising initial results.",148474203,28,39,,a
10.1145/2647648.2647650,Finding relevant research solutions for practical problems: the serp taxonomy architecture,"K. Petersen, Emelie Engström",WISE@ASE,2014,"Background: Experience and research indicates that there exist a communication gap between research and industry in software engineering. Objective: We propose the Software Engineering Research and Practice (SERP) taxonomy architecture to support communication between practitioners and researchers. The taxonomy architecture provides a basis for classifying research from a problem perspective which in turn supports the breaking down of complex practical challenges to researchable units. Thus such taxonomy may support the mapping of challenges in industry to research solutions in the software engineering context. Method: In this paper we present SERP and exemplifies its usage based on two literature studies in the field of software engineering. Further, we discuss how a taxonomy based on this architecture could have helped us in two past research projects that were conducted in close collaboration with industry. Finally we validate SERP by applying it to the area of software testing, developing SERP-test, and interviewing two industry practitioners and two researchers. Results: The taxonomy architecture has been applied to two problems in software testing, and has been assessed through interviews with practitioners and researchers. The interviews provided suggestions of how to improve the taxonomy architecture, which have been incorporated. With two examples, we demonstrated how the taxonomy architecture could be used to find solutions for industrial problems, and to find the problems addressed by a particular solution. Conclusion: SERP may be useful in multiple ways: (1) Given that SERP taxonomies are populated with industrial problems and scientific solutions, we could rapidly identify candidate research solutions for industrial practice. (2) Researchers could benefit from the taxonomy in the reporting of their research to ease the mapping to industrial challenges.",86537481,28,28,,
10.1016/j.igd.2023.100076,Conceptual framework of green technology transfer at public university scope Brazilian,"Luan Carlos Santos Silva, Carla Schwengber Ten Caten, Silvia Gaia",(missing journal),2023,(missing abstract),263911405,28,38,,
