DOI,Title,Authors,Journal,Year,Abstract,ResearchRabbitId,Cited By,References,PubMedId
(missing DOI),Complementary test selection criteria for model-based testing of security components,"Julien Botella, Jean-Francois Capuron, Frédéric Dadeau, Elizabeta Fourneret, Bruno Legeard, Florence Schadle",International Journal on Software Tools for Technology Transfer,2019,"This article presents a successful industrial application of a model-based testing approach to the validation of security components. We present a smart combination of three test selection criteria applied to testing security requirements of components such as Hardware Security Modules. This combination relies on the use of static test selection criteria, namely structural model coverage, complemented by dynamic test selection criteria, based on abstract test scenarios or temporal properties, designed to target corner cases of security functional requirements. Our approach is implemented in an industrial and scalable MBT tool. We evaluated and successfully applied it on three real-world security components. The outcome of these experiences showed that the three test selection criteria target distinct kinds of errors in the software and are able to reveal inconsistencies in the specification. Moreover, a 5-year experience of working with both manufacturers and evaluators of security components, along with other industrial collaborations, showed that the approach is easy to adopt in the industry and the time spent to learn the methodology is negligible with respect to its benefits. Finally, the approach can be completely applied in a more general context on systems that underlay thorough validation of compliance to specifications or audits.",152916601,3,61,(missing PubMedId)
(missing DOI),Achieving Software Engineering Knowledge Items with an Unit Testing Approach,"A. N. Kumar, B. Geetha",(missing journal),2011," Abstract-- Classification makes a vital role to advancing knowledge in both science and engineering. It is a process of investigating the relationships between the objects to be classified and identifies gaps in knowledge. Classification in engineering also has a practical application. They can help maturing Software Engineering knowledge, as classifications constitute an organized structure of knowledge items. Till date, in existing system, there have been few attempts at classifying in test cases. In this research, we examine how useful classifications in Software Engineering are for advancing knowledge by trying to classify testing techniques. This paper presents a preliminary classification of a set of unit testing techniques. To obtain this classification, we enacted a generic process for developing useful Software Engineering classifications. The proposed classification has been proven useful for maturing knowledge about testing techniques. SE helps to: 1) provide a systematic description of the techniques,2) understand testing techniques by studying the relationships among techniques (measured in terms of differences and similarities), 3) identify potentially useful techniques that do not yet exist by analyzing gaps in the classification, and 4) support practitioners in testing technique selection by matching technique characteristics to project characteristics.",150724737,1,23,(missing PubMedId)
(missing DOI),Características de Técnicas de Teste de Software para Uso em Projetos WEB.,"Silvia Lopes Santa Isabel, Guilherme Horta Travassos",Conferencia Iberoamericana de Software Engineering,2010,(missing abstract),150702067,0,14,(missing PubMedId)
(missing DOI),Applying empirical software engineering to software architecture: challenges and lessons learned,"Davide Falessi, Muhammad Ali Babar, Giovanni Cantone, Philippe Kruchten",arXiv: Software Engineering,2017,"In the last 15 years, software architecture has emerged as an important software engineering field for managing the development and maintenance of large, software- intensive systems. Software architecture community has developed numerous methods, techniques, and tools to support the architecture process (analysis, design, and review). Historically, most advances in software architecture have been driven by talented people and industrial experience, but there is now a growing need to systematically gather empirical evidence about the advantages or otherwise of tools and methods rather than just rely on promotional anecdotes or rhetoric. The aim of this paper is to promote and facilitate the application of the empirical paradigm to software architecture. To this end, we describe the challenges and lessons learned when assessing software architecture research that used controlled experiments, replications, expert opinion, systematic literature reviews, obser- vational studies, and surveys. Our research will support the emergence of a body of knowledge consisting of the more widely-accepted and well-formed software architecture theories.",149915455,71,137,(missing PubMedId)
(missing DOI),How to test your concurrent software: an approach for the selection of testing techniques,"Silvana M. Melo, Simone R. S. Souza, Paulo Sergio Lopes de Souza, Jeffrey C. Carver",(missing journal),2017,"High-Performance Computing (HPC) applications consist of concurrent programs with multi-process and/or multithreaded models with varying degrees of parallelism. Although their design patterns, models, and principles are similar to those of sequential ones, their non-deterministic behavior makes the testing activity more complex. In an attempt to solve such complexity, several techniques for concurrent software testing have been developed over the past years. However, the transference of knowledge between academy and industry remains a challenge, mainly due to the lack of a solid base of evidence with information that assists the decision-making process. This paper proposes the construction of a body of evidence for the concurrent programming field that supports the selection of an adequate testing technique for a software project. We propose a characterization schema which assists the decision-making support and is based on relevant information from the technical literature regarding available techniques, attributes, and concepts of concurrent programming that affect the testing process. The schema classified 109 studies that compose the preliminary body of evidence. A survey was conducted with specialists for the validation of the schema, regarding adequacy and relevance of the attributes defined. The results indicate the schema is effective and can support testing teams for concurrent applications.",145421975,7,2,(missing PubMedId)
(missing DOI),Contributions to improve the combined selection of concurrent software testing techniques,"Ítalo Santos, Andre B. P. Furlanetti, S. M. Melo, P. L. D. Souza, M. Delamaro, S. Souza",SAST,2020,"[Context] There are a variety of testing techniques available that present different and often complementary characteristics (e.g., cost of application, effectiveness in revealing defects, types of defects). Considering these complementary characteristics make the selection process even more complex. Testers must make decisions on which techniques they will use in a specific situation. Combining different testing techniques outperforms the use of any single technique alone. [Objective] This paper proposes an approach to support the combined selection of testing techniques for concurrent software projects. The approach is implemented in the SeleCTT-v2 tool, supporting testers to find complementary testing techniques in the body of knowledge proposed in SeleCTT-v1. [Method] We conducted a case study to evaluate the combined selection approach (SeleCTT-v2) with the previous version of the SeleCTT-v1 and to investigate how testers perform a combined selection task for concurrent software projects. [Results and Conclusions] The results indicated a rise in the effectiveness of the combined selection of concurrent testing techniques suggested, which demonstrates SeleCTT-v2 is less likely to make an incorrect recommendation of combined techniques for a concurrent software project, thus avoiding costs associated with the incorrect application of a testing technique. If the testers could access a tool that supports the selection process, the effectiveness of the results would have reached a higher value, as evidenced by our approach. Performing the combination of testing techniques is essential to ensure that software under test has all their features tested to prevent possible errors.",145336405,2,47,(missing PubMedId)
(missing DOI),Rethinking Experiments in a Socio-Technical Perspective: The Case of Software Engineering,"V. Schiaffonati, Mario Verdicchio",(missing journal),2015,"Experiments in computing share many characteristics with the traditional experimental method, but also present significant differences from a practical perspective, due to their aim at producing software artifacts and the central role played by human actors and organizations (e.g., programmers, project teams, software houses) involved in the software development process. By analyzing some of the most significant experiments in the subfield of software engineering, we aim at showing how the conceptual framework that supports experimental methodology in this context needs an extension in a socio-technical perspective.",140939417,2,81,(missing PubMedId)
(missing DOI),"Systematic Review on Testing Aspect-orientedPrograms : Challenges, Techniques and Their Effectiveness","Kashif Shabbir, Muhammad Amar",(missing journal),2007,"Aspect-oriented programming is a relatively new programming paradigm and it builds on the basis of object oriented programming paradigm. It deals with those concerns that cross-cut the modularity of traditional programming mechanisms and it aims at reduction of code and to provide higher cohesion. As with any new technology aspect oriented programming provides some benefits and also there are some costs associated with it. In this thesis we have done a systematic review on aspect oriented software testing in the context of testing challenges. Detailed analysis have been made to show that how effective are the structural test techniques to handle these challenges. We have given the analysis of Aspect-oriented test techniques effectiveness, based on research literature.",139586634,3,72,(missing PubMedId)
(missing DOI),Applying a selection method to choose Quality Attribute Techniques,"Yin Kia Chiam, Mark Staples, Xin Ye, Liming Zhu",Information & Software Technology,2013,(missing abstract),137222385,14,65,(missing PubMedId)
(missing DOI),On Evaluating Test Techniques in an Industrial Setting,Sigrid Eldh,(missing journal),2006,Testing is a costly and an important activity in the software industry today. The systems are becoming more complex and the amount of code is constantly increasing. The majority of systems need to  ...,136845005,4,24,(missing PubMedId)
(missing DOI),"Tester Experience: Concept, Issues and Definition","O. Ekwoge, A. Fontão, A. Dias-Neto",2017 IEEE 41st Annual Computer Software and Applications Conference (COMPSAC),2017,"Testing is a very essential activity for software development. It is the act of executing a software product in order to validate whether it behaves as intended and identify possible malfunctions. Studies have shown that testing makes up more than 50% of the development cost. Besides, much effort and emphasis have now been placed on tasks related to automation with the purpose of reducing cost and the participation of the human element in software testing activities. Testing is still a human-based activity. Therefore, efficient ways of testing software products for quality assurance will require a better and more comprehensive understanding of testers' feelings, perceptions and motivations, in this paper referred to as Tester Experience (TX). Thus, the better the tester's experience during the software testing process, the better the result. TX can be defined as a means of capturing how testers think and feel about their activities within the software testing environment, with the assumption that an improvement of the tester's experience has positive impact on quality assurance. This paper motivates the importance of TX, highlights related approaches from other domains, proposes a definition based on similar concepts in other domains, and proposes future research activities.",123126441,15,34,(missing PubMedId)
(missing DOI),Model-based testing approaches selection for software projects,"Arilo Claudio Dias-Neto, Guilherme Horta Travassos",Information & Software Technology,2009,(missing abstract),122382992,56,56,(missing PubMedId)
(missing DOI),Providing trade-off techniques subsets to improve software testing effectiveness: using evolutionary algorithm to support software testing techniques selection by a web tool,"Aurélio da Silva Grande, Arilo Claudio Dias Neto, Rosiane de Freitas Rodrigues",Lecture Notes in Computer Science,2012,"The combination of testing techniques is considered an effective strategy to evaluate the quality of a software product. However, the selection of which techniques to combine in a software project has been an interesting challenge in the software engineering field because the high number of techniques available at the technical literature. This paper presents an approach developed to support the combined selection of model-based testing techniques, applying multiobjective combinatorial optimization strategies, by determining the minimum dominating set in a bipartite and bi-weighted graph. Thus, an evolutionary strategy based on a multiobjective genetic algorithm is proposed to generate trade-off techniques subsets between the maximum coverage of software project characteristics and the minimum eventual effort to construct models used for test cases generation. In an empirical evaluation, our evolutionaryalgorithmstrategygavebetterresultsthanthepreviousapproaches.",121386998,3,16,(missing PubMedId)
(missing DOI),Determining organization-specific process suitability,Ove Armbrust,Lecture Notes in Computer Science,2010,"Having software processes that fit technological, project, and business demands is one important prerequisite for software-developing organizations to operate successfully in a sustainable way. However, many such organizations suffer from processes that do not fit their demands, either because they do not provide the necessary support, or because they provide features that are no longer necessary. This leads to unnecessary costs during the development cycle, a phenomenon that worsens over time. This paper presents the SCOPE approach for systematically determining the process demands of current and future products and projects, for analyzing existing processes aimed at satisfying these demands, and for subsequently selecting those processes that provide the most benefit for the organization. The validation showed that SCOPE is capable of adjusting an organization's process scope in such a way that the most suitable processes are kept and the least suitable ones can be discarded.",118835445,4,25,(missing PubMedId)
(missing DOI),Requirement-based Software Testing With the UML: A Systematic Mapping Study,"Nesa Asoudeh, Yvan Labiche",International Conference on Software Engineering Advances,2012,(missing abstract),111915740,3,25,(missing PubMedId)
(missing DOI),A Comprehensive Planning Framework for Selecting and Customizing Quality Assurance Techniques,"Frank Elberzhager, C. Denger",33rd EUROMICRO Conference on Software Engineering and Advanced Applications (EUROMICRO 2007),2007,"Different quality assurance techniques can be applied in the software development lifecycle to improve the quality of a product. Today, no holistic approach for planning and customizing inspection and testing techniques in a given context exists. In this paper, we present a framework which consists of the main aspects necessary for a systematic planning of quality assurance activities in different development steps. We present the core elements of the framework: influence and variation factors, characteristics of techniques and a role concept. The framework is a first step towards a systematic planning approach for quality assurance, which has to be refined in future research. Based on the elements, we recommend an initial process how to apply the framework. With this, a basis is developed to support quality managers planning quality assurance techniques in a more systematic way.",108886155,6,9,(missing PubMedId)
(missing DOI),Replication of empirical studies in software engineering research: a systematic mapping study,"Fabio Q. B. da Silva, Marcos Suassuna, A. César C. França, Alicia M. Grubb, Tatiana B. Gouveia, Cleviton V. F. Monteiro, Igor Ebrahim dos Santos",Empirical Software Engineering,2014,"In this article, we present a systematic mapping study of replications in software engineering. The goal is to plot the landscape of current published replications of empirical studies in software engineering research. We applied the systematic review method to search and select published articles, and to extract and synthesize data from the selected articles that reported replications. Our search retrieved more than 16,000 articles, from which we selected 96 articles, reporting 133 replications performed between 1994 and 2010, of 72 original studies. Nearly 70 % of the replications were published after 2004 and 70 % of these studies were internal replications. The topics of software requirements, software construction, and software quality concentrated over 55 % of the replications, while software design, configuration management, and software tools and methods were the topics with the smallest number of replications. We conclude that the number of replications has grown in the last few years, but the absolute number of replications is still small, in particular considering the breadth of topics in software engineering. We still need incentives to perform external replications, better standards to report empirical studies and their replications, and collaborative research agendas that could speed up development and publication of replications.",108313495,128,199,(missing PubMedId)
(missing DOI),Testing Techniques Selection: A Systematic Mapping Study,"Ítalo Santos, S. M. Melo, P. L. D. Souza, S. Souza",SBES,2019,"[Context] Software projects must consider the selection of testing techniques and criteria during their life cycles. This practice increases the chances of testing activity to be appropriately performed. In a previous work, an infrastructure to support the selection of testing techniques was proposed for the context of concurrent software. This infrastructure considers information (attributes) of the project to make the selection closer to the testers need. [Objective] This paper extends the previous work by identifying new studies concerning testing techniques selection, project attributes that can be used for this selection and which approaches can be employed to support the combined selection. [Method] A mapping study was conducted and a total of 15 primary studies, published in the last 20 years were selected. Information about approaches to testing techniques selection was analyzed and classified. [Results] The following results were obtained: (i) existing approaches for selection of testing techniques; (ii) proposition of a taxonomy of selection approaches; (iii) characterization of attributes to offer the support for the selection of a testing technique; and (iv) identification of approaches that perform combined selection of testing techniques. [Conclusion] Combining testing techniques is essential to improve the testing activity quality by finding different failure categories and supplementing other techniques limitations. This paper describes an initiative to offer support for the construction of new or combined strategies for the selection of testing techniques capable of being used in practice.",105822589,6,31,(missing PubMedId)
(missing DOI),"Enablers, inhibitors, and perceptions of testing in novice software teams","Raphael Pham, Stephan Kiesling, Olga Liskin, Leif Singer, K. Schneider",SIGSOFT FSE,2014,"There are many different approaches to testing software, with different benefits for software quality and the development process. Yet, it is not well understood what developers struggle with when getting started with testing - and why some do not test at all or not as much as would be good for their project. This missing understanding keeps us from improving processes and tools to help novices adopt proper testing practices. We conducted a qualitative study with 97 computer science students. Through interviews, we explored their experiences and attitudes regarding testing in a collaborative software project. We found enabling and inhibiting factors for testing activities, the different testing strategies they used, and novices’ perceptions and attitudes of testing. Students push test automation to the end of the project, thus robbing themselves from the advantages of having a test suite during implementation. Students were not convinced of the return of investment in automated tests and opted for laborious manual tests - which they often regretted in the end. Understanding such challenges and opportunities novices face when confronted with adopting testing can help us improve testing processes, company policies, and tools. Our findings provide recommendations that can enable organizations to facilitate the adoption of testing practices by their members.",105038499,36,26,(missing PubMedId)
(missing DOI),Supporting the Combined Selection of Model-Based Testing Techniques,"A. Dias-Neto, G. Travassos",IEEE Transactions on Software Engineering,2014,"The technical literature on model-based testing (MBT) offers us several techniques with different characteristics and goals. Contemporary software projects usually need to make use of different software testing techniques. However, a lack of empirical information regarding their scalability and effectiveness is observed. It makes their application difficult in real projects, increasing the technical difficulties to combine two or more MBT techniques for the same software project. In addition, current software testing selection approaches offer limited support for the combined selection of techniques. Therefore, this paper describes the conception and evaluation of an approach aimed at supporting the combined selection of MBT techniques for software projects. It consists of an evidence-based body of knowledge with 219 MBT techniques and their corresponding characteristics and a selection process that provides indicators on the level of adequacy (impact indicator) amongst MBT techniques and software projects characteristics. Results from the data analysis indicate it contributes to improve the effectiveness and efficiency of the selection process when compared to another selection approach available in the technical literature. Aiming at facilitating its use, a computerized infrastructure, evaluated into an industrial context and evolved to implement all the facilities needed to support such selection approach, is presented.",104566768,19,52,(missing PubMedId)
(missing DOI),Knowledge management in software testing : A systematic snowball literature review,"Krzysztof Wnuk, Thrinay Garrepalli",e-Informatica Software Engineering Journal,2018,"Background: Software testing benefits from the usage of Knowledge Management (KM) methods and principles. Thus, there is a need to adopt KM to the software testing core processes and attain the ben ...",103960947,39,78,(missing PubMedId)
(missing DOI),Um framework de apoio à instanciação de técnicas de seleção de tecnologias de software baseadas em estratégias de busca,Aurélio da Silva Grande,(missing journal),2013,"A qualidade de um projeto de software esta diretamente relacionada com as decisoes tomadas durante suas diversas fases, pois decisoes equivocadas podem causar danos significativos no projeto. Entre as decisoes de um engenheiro de software, pode ser citada a escolha de tecnologias a serem aplicadas em um projeto de software. Geralmente estas decisoes sao tomadas levando-se em conta a experiencia dos profissionais envolvidos nas tarefas. Assim, deixa-se de explorar outras solucoes mais adequadas para tal cenario, algo que uma abordagem cientifica de apoio a tal selecao poderia oferecer. O trabalho apresenta um framework para instanciacao de tecnicas de selecao de tecnologias de software baseado em estrategias de busca. Para isso, o Problema de Selecao de Tecnologias de Software, do ingles Software Technologies Selection Problem (STSP) foi modelado como um problema de otimizacao combinatoria (Conjunto Dominante Minimo) com o objetivo de atender diferentes cenarios reais de Engenharia de Software. O framework proposto para STSP foi idealizado como um mecanismo de apoio aos engenheiros de software que possuiriam dificuldades em usar outros frameworks de otimizacao genericos durante um projeto de software, devido a prazos curtos e recursos limitados. Tal framework foi desenvolvido para ser integrado com os principais frameworks de meta-heuristica de otimizacao identificados na literatura tecnica, como JMetal e Opt4J, que implementam um grande numero de meta-heuristicas. Para analisar a viabilidade da modelagem proposta para o STSP e do framework desenvolvido, foram realizados dois estudos de casos em problemas de otimizacao do mundo real: (i) selecao de tecnicas de teste baseado em modelos; (ii) selecao de tecnicas de elicitacao de requisitos para sistemas embarcados. Os estudos foram realizados utilizando diferentes meta-heuristicas. Os resultados indicam sua viabilidade de apoio a selecao de tecnologias de software.",103505601,0,117,(missing PubMedId)
(missing DOI),A learning-based method for combining testing techniques,"Domenico Cotroneo, R. Pietrantuono, S. Russo",2013 35th International Conference on Software Engineering (ICSE),2013,"This work presents a method to combine testing techniques adaptively during the testing process. It intends to mitigate the sources of uncertainty of software testing processes, by learning from past experience and, at the same time, adapting the technique selection to the current testing session. The method is based on machine learning strategies. It uses offline strategies to take historical information into account about the techniques performance collected in past testing sessions; then, online strategies are used to adapt the selection of test cases to the data observed as the testing proceeds. Experimental results show that techniques performance can be accurately characterized from features of the past testing sessions, by means of machine learning algorithms, and that integrating this result into the online algorithm allows improving the fault detection effectiveness with respect to single testing techniques, as well as to their random combination.",102923133,27,34,(missing PubMedId)
(missing DOI),Scoping software process lines,"O. Armbrust, M. Katahira, Yuko Miyamoto, Jürgen Münch, H. Nakao, A. Ocampo",Software Process: Improvement and Practice,2009,". Defining organization-specific process standards by integrating, harmonizing, and standardizing heterogeneous and often implicit processes is an important task, especially for large development organizations. On the one hand, such a standard must be generic enough to cover all of the organization’s development activities; on the other hand, it must be as detailed and precise as possible to support employees’ daily work. Today, organizations typically maintain and advance a plethora of individual processes, each addressing specific problems. This requires enormous effort, which could be spent more efficiently. This article introduces an approach to developing a Software Process Line that, similar to a Software Product Line, promises to reduce the complexity and thus, the effort required for managing the processes of a software organization. We propose as majors steps Scoping, Modeling, and Architecting the Software Process Line, and describe in detail the scoping approach we recommend, based on an analysis of the potential products to be produced in the future, the projects expected for the future, and the respective process capabilities needed. In addition, the article sketches experience from determining the scope of space process standards for satellite software development. Finally, it discusses the approach, draws conclusions, and gives an outlook on future work are presented.",101185679,96,37,(missing PubMedId)
(missing DOI),RiPLE-EM: a process to manage evolution in software product lines,T. Oliveira,(missing journal),2009,"Software reuse is a key aspect for organizations interested in achieving improvements in productivity, quality and costs reduction. Software product lines, as a software reuse approach, have proven its benefits in different industrial environments (Weiss et al., 2006). In terms of evolution, a product line is a continuously evolving organism, and for that, evolution should be managed properly to achieve all benefits of this approach. The fact that a core asset is shared among products, and every change to this asset can have effects on several products (McGregor, 2003), combined with the fact that in the SPL we have to deal with evolution in time (versions) and space (variability) (Krueger, 2002), make evolution management more challenging than in traditional single software development (Pussinen, 2002). Thus the evolution of each core asset and product need to be well managed to minimize problems like this. Thus, those challenges involve different solution spaces, such as technical issues, managerial and processes issues. Nevertheless, this dissertation focus is on the process issues of evolution management of software product lines. In this context, this dissertation presents the RiPLE-EM process to evolution management. The process is a systematic way to guide and manage the evolution of every asset and product in a product line context, handling change management, build management and release management activities. This dissertation also presented the initial validation of RiPLE-EM process, following well established guidelines to software experimentation (Wohlin et al., 2000), and according to the data collected and analyzed in the experimental study, RiPLE-EM presents indications that the process can be viable.",99455253,11,67,(missing PubMedId)
(missing DOI),A Generic Model-Based Methodology of Testing Techniques to Obtain High Quality Software,"Khaled Almakadmeh, Fatima Abu-Zitoon",IPAC,2015,"Testing techniques have been widely used as a method to help software engineers in detecting defects in a software system in order to develop high-quality software system and achieve customer satisfaction. Different techniques reveal different quality aspects of a software system. This paper proposes a model-based methodology of the major accepted categories of testing techniques to evaluate many aspects like functional, structural, reliability, usability requirements and check their consistency. Evaluating all these aspects in a software project will help ensure the success of such software development project and will also assist software testers in error handling in order to achieve the desired quality for software customers.",99136774,3,21,(missing PubMedId)
(missing DOI),Selecting verification and validation techniques for simulation projects: A planning and tailoring strategy,Zhongshi Wang,Online World Conference on Soft Computing in Industrial Applications,2013,"Conducting verification and validation (V&V) of modeling and simulation (M&S) requires systematic and structured application of different V&V techniques throughout the M&S life cycle. Whether an existing technique is appropriate to a particular V&V activity depends not only on the characteristics of the technique but also on the situation where it will be applied. Although there already exit several guidance documents describing a variety of V&V techniques and their application potential, accessible findings or experiences on the effective selection of suitable V&V techniques for a given M&S context are still lacking. This paper presents: (1.) a characterization approach to developing a V&V techniques catalog that packages the available techniques together with the information about their application conditions; and (2.) a planning and tailoring strategy for project-specific selection of the appropriate V&V techniques from the established catalog according to the goals and characteristics of a simulation study.",92953745,16,49,(missing PubMedId)
(missing DOI),SoTesTeR: Software Testing Techniques’ Recommender System Using a Collaborative Approach,"Ronald Ibarra, Glen Rodriguez",Communications in computer and information science,2018,"Software testing is a key factor on any software project; testing costs are significant in relation to development costs. Therefore, it is essential to select the most suitable testing techniques for a given project to find defects at the lower cost possible in the different testing levels. However, in several projects, testing practitioners do not have a deep understanding of the full array of techniques available, and they adopt the same techniques that were used in prior projects or any available technique without taking into consideration the attributes of each testing technique. Currently, there are researches oriented to support selection of software testing techniques; nevertheless, they are based on static catalogues, whose adaptation to any niche software application may be slow and expensive. In this work, we introduce a content-based recommender system that offer a ranking of software testing techniques based on a target project characterization and evaluation of testing techniques in similar projects. The repository of projects and techniques was completed through the collaborative effort of a community of practitioners. It has been found that the difference between recommendations of SoTesTeR and recommendations of a human expert are similar to the difference between recommendations of two different human experts.",91320136,4,23,(missing PubMedId)
(missing DOI),Scoping Software Process Models - Initial Concepts and Experience from Defining Space Standards,"Ove Armbrust, Masafumi Katahira, Yuko Miyamoto, Jürgen Münch, Haruka Nakao, Alexis Ocampo",arXiv: Software Engineering,2014,"Defining process standards by integrating, harmonizing, and standardizing heterogeneous and often implicit processes is an important task, especially for large development organizations. However, many challenges exist, such as limiting the scope of process standards, coping with different levels of process model abstraction, and identifying relevant process variabilities to be included in the standard. On the one hand, eliminating process variability by building more abstract models with higher degrees of interpretation has many disadvantages, such as less control over the process. Integrating all kinds of variability, on the other hand, leads to high process deployment costs. This article describes requirements and concepts for determining the scope of process standards based on a characterization of the potential products to be produced in the future, the projects expected for the future, and the respective process capabilities needed. In addition, the article sketches experience from determining the scope of space process standards for satellite software development. Finally, related work with respect to process model scoping, conclusions, and an outlook on future work are presented.",89162681,41,24,(missing PubMedId)
(missing DOI),"Contributions for the structural testing of multithreaded programs: coverage criteria, testing tool, and experimental evaluation","Silvana Morita Melo, Simone R. S. Souza, Felipe Santos Sarmanho, Paulo Sergio Lopes de Souza",Software Quality Journal,2018,"Concurrent software testing is a challenging activity due to factors that are not present in sequential programs, such as communication, synchronization, and non-determinism, and that directly affect the testing process. When we consider multithreaded programs, new challenges for the testing activity are imposed. In the context of structural testing, an important problem raised is how to deal with the coverage of shared variables in order to establish the association between def-use of shared variables. This paper presents results related to the structural testing of multithreaded programs, including testing criteria for coverage testing, a supporting tool, called ValiPthread testing tool and results of an experimental study. This study was conducted to evaluate the cost, effectiveness, and strength of the testing criteria. Also, the study evaluates the contribution of these testing criteria to test specific aspects of multithreaded programs. The experimental results show evidence that the testing criteria present lower cost and higher effectiveness when revealing some kinds of defects, such as deadlock and critical region block. Also, compared to sequential testing criteria, the proposed criteria show that it is important to establish specific coverage testing for multithreaded programs.",86714743,6,93,(missing PubMedId)
(missing DOI),Seleção de Técnicas de Teste Baseado em Modelos,"Arilo Claudio Dias-Neto, Guilherme Horta Travassos",(missing journal),2010,(missing abstract),80476519,0,17,(missing PubMedId)
(missing DOI),"A Picture from the Model-Based Testing Area: Concepts, Techniques, and Challenges","Arilo Claudio Dias-Neto, Guilherme Horta Travassos",Advances in Computers,2009,(missing abstract),78405071,55,42,(missing PubMedId)
(missing DOI),A state-of-practice questionnaire on verification and validation for concurrent programs,"M. A. Wojcicki, P. Strooper",PADTAD '06,2006,Research in verification and validation (V&V) for concurrent programs can be guided by practitioner information. A survey was therefore run to gain state-of-practice information in this context. The survey presented in this paper collected state-of-practice information on V&V technology in concurrency from 35 respondents. The results of the survey can help refine existing V&V technology by providing a better understanding of the context of V&V technology usage. Responses to questions regarding the motivation for selecting V&V technologies can help refine a systematic approach to V&V technology selection.,76187055,22,26,(missing PubMedId)
(missing DOI),Packaging experiences for improving testing technique selection,"Sira Vegas, Natalia Juristo, Victor R. Basili",Journal of Systems and Software,2006,(missing abstract),75340868,18,24,(missing PubMedId)
(missing DOI),Measuring testing as a distributed component of the software life cycle,"M. Burgin, N. Debnath, Haesun K. Lee",J. Comput. Methods Sci. Eng.,2009,"We study software testing as a distributed component of the software life cycle, developing a technique for estimating testing validity. The goal of this paper is to build measures for testing result estimation, to find how tested properties influence software quality, and to develop means (methodology and algorithms) to achieve better results in testing. To achieve these goals, we suggest using system approach to testing developed in this paper and introduce a system of test efficiency measures, as well as discuss a methodology of how to use these measures. Properties of test efficiency measures oriented at the software engineering domain are studied. We also show (Proposition 1, Theorem 1 and their Corollaries) how logic can increase testing efficiency.",75140320,5,31,(missing PubMedId)
(missing DOI),Maturing Software Engineering Knowledge through Classifications: A Case Study on Unit Testing Techniques,"S. Vegas, Natalia Juristo Juzgado, V. Basili",IEEE Transactions on Software Engineering,2009,"Classification makes a significant contribution to advancing knowledge in both science and engineering. It is a way of investigating the relationships between the objects to be classified and identifies gaps in knowledge. Classification in engineering also has a practical application; it supports object selection. They can help mature software engineering knowledge, as classifications constitute an organized structure of knowledge items. Till date, there have been few attempts at classifying in software engineering. In this research, we examine how useful classifications in software engineering are for advancing knowledge by trying to classify testing techniques. The paper presents a preliminary classification of a set of unit testing techniques. To obtain this classification, we enacted a generic process for developing useful software engineering classifications. The proposed classification has been proven useful for maturing knowledge about testing techniques, and therefore, SE, as it helps to: 1) provide a systematic description of the techniques, 2) understand testing techniques by studying the relationships among techniques (measured in terms of differences and similarities), 3) identify potentially useful techniques that do not yet exist by analyzing gaps in the classification, and 4) support practitioners in testing technique selection by matching technique characteristics to project characteristics.",69991708,83,45,(missing PubMedId)
(missing DOI),A Schema Support for Selection of Test Case Prioritization Techniques,"Sujata, G. Purohit",2015 Fifth International Conference on Advanced Computing & Communication Technologies,2015,"Regression testing is a vast field of research. It is very costly and time consuming process but on the other hand very important process in software testing. Retest all, Test case Selection, Hybrid and Test Case Prioritization are its various techniques which are used to reduce the efforts in maintenance phase. In technical literature several techniques are present with their different and vast number of goals which can be applied in software projects despite of that they have not proven their true efficiency in the testing process. The major problem in regression testing area is to select the test case prioritization technique/s that is effective in such a way that maximum project characteristics should be cover in a minimum time span. However, consideration of this decision be carefully done so that loss of resources can be avoided in a software project. Based on the above scenario, author proposes a selection schema to support the selection of TCP techniques for a given software project aiming at maximizing the coverage of software project characteristics considering aspect of prioritization of software project characteristics. At the end, preliminary results of an experimental evaluation are presented. The purpose of this research is decision should be based on the objective knowledge of the techniques rather than considering some perception and assumptions.",65134698,6,15,(missing PubMedId)
(missing DOI),A Methodological Framework for Evaluating Software Testing Techniques and Tools,"T. Vos, B. Marín, María José Escalona Cuaresma, A. Marchetto",2012 12th International Conference on Quality Software,2012,"There exists a real need in industry to have guidelines on what testing techniques use for different testing objectives, and how usable (effective, efficient, satisfactory) these techniques are. Up to date, these guidelines do not exist. Such guidelines could be obtained by doing secondary studies on a body of evidence consisting of case studies evaluating and comparing testing techniques and tools. However, such a body of evidence is also lacking. In this paper, we will make a first step towards creating such body of evidence by defining a general methodological evaluation framework that can simplify the design of case studies for comparing software testing tools, and make the results more precise, reliable, and easy to compare. Using this framework, (1) software testing practitioners can more easily define case studies through an instantiation of the framework, (2) results can be better compared since they are all executed according to a similar design, (3) the gap in existing work on methodological evaluation frameworks will be narrowed, and (4) a body of evidence will be initiated. By means of validating the framework, we will present successful applications of this methodological framework to various case studies for evaluating testing tools in an industrial environment with real objects and real subjects.",56943375,54,41,(missing PubMedId)
