DOI,Title,Authors,Journal,Year,Abstract,LitmapsId,Cited By,References,PubMedId,Tags
10.4236/jssm.2013.61013,From Theory to Practice—When and How to Implement Service Value Agreement,"Merat Ziyarazavi, Christer Magnusson",(missing journal),2013,"Traditionally, a Service Level Agreement (SLA) is used as an appendix in IT Service Management agreements to set expectations and delineate the service delivery description as well as the terms and conditions of delivery. However, SLAs are unable to imply and guarantee the added values expected by the customer. Service Value Agreement (SVA) is a newly developed framework that identifies the deliverable added values along with metrics to measure the quality and quantity of achievements in terms of business added values. The objective of this study is to expand the concept of SVA for Application Management (AM) services and suggest guidelines for its implementation in real business cases. This goal is fulfilled through the case study approach and outsourcing industry contributions. Authors suggest discussing the concept of SVA from early stages of the sales lifecycle and implementing it gradually during the steady state phase. Combination of Service Value Mapping approach and Piloting method is suggested for SVA proposition as an option with successful practical history.",226384071,1,58,,
(missing DOI),Evaluation of the Information Systems Research Framework : Empirical Evidence from a Design Science Research Project,"Stefan Cronholm, Hannes Göbel",Electronic Journal of Information Systems Evaluation,2016,"Abstract: The purpose of this paper is to provide empirical evidence that the design science framework Information System Research (ISR) works in practice. More than ten years has passed since ISR was published in the well‑cited article ‘Design Science in Information Systems Research’. However, there is no thoroughly documented evaluation of ISR based on primary data. That is, existing evaluations are based on reconstructions of prior studies conducted for other purposes. To use an existing data set to answer new or extended research questions means to conduct a secondary analysis. We point to several risks related to secondary analyses and claim that popular design science research frameworks should be based on primary data. In this paper, we present an evaluation consisting of empirical experiences based on primary data. We have systematically collected experiences from a three‑year research project and we present ting of both strengths and weaknesses are presented. The main strengths are: the bridging of the contextual environment with the design science activities and the rigorousness of testing IT artefacts. The main weaknesses are: imbalance in support for making contributions to both theory and practice, and ambiguity concerning the practitioners’ role in design and evaluation of artefacts. We claim that the identified weaknesses can be used for further development of frameworks or methods concerning design science research.",226832158,1,25,,
10.1109/icsea.2006.261284,A Framework for Reengineering Software Development Methods,"Bajec, Rupnik, Krisper",(missing journal),2006,(missing abstract),193195056,1,10,,
(missing DOI),Adapting problem solving strategies in control software development to new standards : case examples IEC 61499 and ISOBUS,Seppo Sierla,(missing journal),2007,"New standards in software development can significantly constrain teamwork, and practical success in applying a new standard in a pilot project is therefore more than a technical problem. This dissertation focuses on teamwork specifically from the aspect of problem solving. In two case examples in which the new standards IEC 61499 and ISOBUS were adopted, it is observed that preferred or familiar problem solving strategies can be unsuccessful when work is constrained by a new standard. Adaptations to problem solving strategies are required for successful control software development, yet these changes should permit a team to continue working in a way that has been successful in the past. A compromise is needed between familiar practices and new practices that would best support the use of the new standard. This dissertation studies the emergence of such practices in the context of two standards: IEC 61499 and ISOBUS.Case studies focus on projects, in which there was a requirement to adopt a new standard: either IEC 61499 or ISOBUS. It was presumed that the teams would make attempts to use problem solving strategies that would match the nature of the standard adoption problem. Such attempts were observed only in some situations; participants were inclined to use problem solving approaches that had been successful in the past, even though the nature of problem to be solved had changed due to the new standard. Hence, there are two disparate and possibly conflicting forces at work in a standard adoption project: firstly, there is an attempt to orient problem solving according to the new problem, and secondly there is a tendency to cling to familiar practices that have been successful in the past.Two theoretical frameworks, knowledge networking and technological frames, are used to analyze these two disparate aspects of standard adoption in a software development project. The frameworks are first applied separately and then some conclusions are drawn regarding how these analyses can complement each other to address the two aspects of standards adoption mentioned above. The results suggest how problem solving strategies can be assessed before a project, taking into consideration both the nature of the standard adoption problem and the capability and willingness of the team to follow a particular problem solving approach.; Uusien standardien kaytto ohjelmistonkehitysprojektissa voi asettaa merkittavia reunaehtoja projektin ryhmatyon ongelmanratkaisulle. Vaitoskirjatyossa tutkittiin uusien IEC 61499 ja ISOBUS standardien kayttoonottoa ja havaittiin, etta nama voivat rajoittaa tuttujen ongelmanratkaisustrategioiden kayttoa siina maarin, etta standardeja pilotoiva projekti ei saavuta kaikkia tavoitteitaan. Strategioita muutettaessa tarvitaan kompromissi uuden standardin maarittelemaan ongelmaan sopivien ja entuudestaan tuttujen ongelmanratkaisustrategioiden valilla. Vaitoskirjatyossa tutkitaan tallaisten strategioiden syntymista kahden standardin kontekstissa.Case tutkimukset on tehty projekteihin, joissa oli…",185475134,1,51,,
10.1109/imitec45504.2019.9015847,A hybrid RSA-DH cipher for Signed Encrypted Messages,"Patience Mpofu, Colin Chibaya, Taurayi Rupere",2019 International Multidisciplinary Information Technology and Engineering Conference (IMITEC),2019,"Although brute-force attacks on the modulus component of the RSA algorithm are possible, increasing the key size frustrates perpetrators more. However large keys increase CPU and Memory usage. Key handling would also be a challenge. Alternative approaches for strengthening the RSA algorithm are required. In addition, verification of message sources is not a feature of the RSA algorithm. Message senders cannot be tracked. If the RSA algorithm is to be used commercially, sender verification is necessary. The two drawbacks to commercial use of the RSA algorithm are, therefore, possibilities of attacks and lack of sender verification. The DH algorithm allows secure transmission of codes over insecure public channels. Can RSA encrypted messages be “signed” using DH generated codes? Can concatenation of DH codes and RSA encrypted messages detour brute force attacks while, at the same time, allowing message verification? We propose the design of a hybrid RSA-DH algorithm which signed encrypted messages are shared. The hybrid version satisfies most properties of good cryptosystems: confidentiality, integrity, availability, authenticity, and accountability. The results reported (CPU and memory usage) show negligible differences in the relative performance of the hybrid and ordinary versions, even when the hybrid version combines the processes of two algorithms.",184315581,1,74,,
10.21427/d71041,Developing a participatory consultation process for quality reviews: The initial stage of the European University Associations Quality Review of the Dublin Institute of Technology,Aidan Kenny,(missing journal),2005,(missing abstract),183009460,1,35,,
(missing DOI),Mobile Device Strategy : A management framework for securing company information assets on mobile devices,Martin Brodin,(missing journal),2016,"The problem addressed by this research is a demand for increased flexibility in access to organisational information, driven by the increasing popularity of mobile devices. Employees increasingly b ...",182032157,1,100,,
(missing DOI),Evaluation research-in-process: At the cutting edge of solution design and supply chain management theory,"J. Holmström, Timo Ala-Risku, Kary Främling, M. Kärkkäinen",(missing journal),2004,"Academics have recently emphasised the need for research in operations management to improve in novelty and its relevance to practice. However, explorative research in innovative practice is often time consuming and risky for academic researchers; as the quality of eventual research results is uncertain. We argue that the difficulty of improving novelty and relevance stems from a lack of criteria for evaluating research-in-process, especially in situations where the design and application of new types of solutions changes operational practices. Developing such evaluation criteria for problem solving research would facilitate the early recognition of novel and relevant research problems, and enable researchers to better discriminate irrelevant or dysfunctional concepts. This study identifies important gaps in the evaluation of research in operations management and draws upon prior contributions of explorative and evaluative explorative research, to establish a framework for analysing research-in-process. Based on the analysis of current research activity, a set of evaluative criteria is proposed for different stages of a research process.",180289782,1,52,,
(missing DOI),Adapting problem solving strategies in control software development to new standards : case examples IEC 61499 and ISOBUS ; Ohjausjärjestelmien ohjelmistonkehityksen ongelmanratkaisustrategioiden soveltaminen uusiin standardeihin: case esimerkkeinä IEC 61499 ja ISOBUS,S. Sierla,(missing journal),2007,"New standards in software development can significantly constrain teamwork, and practical success in applying a new standard in a pilot project is therefore more than a technical problem. This dissertation focuses on teamwork specifically from the aspect of problem solving. In two case examples in which the new standards IEC 61499 and ISOBUS were adopted, it is observed that preferred or familiar problem solving strategies can be unsuccessful when work is constrained by a new standard. Adaptations to problem solving strategies are required for successful control software development, yet these changes should permit a team to continue working in a way that has been successful in the past. A compromise is needed between familiar practices and new practices that would best support the use of the new standard. This dissertation studies the emergence of such practices in the context of two standards: IEC 61499 and ISOBUS.

Case studies focus on projects, in which there was a requirement to adopt a new standard: either IEC 61499 or ISOBUS. It was presumed that the teams would make attempts to use problem solving strategies that would match the nature of the standard adoption problem. Such attempts were observed only in some situations; participants were inclined to use problem solving approaches that had been successful in the past, even though the nature of problem to be solved had changed due to the new standard. Hence, there are two disparate and possibly conflicting forces at work in a standard adoption project: firstly, there is an attempt to orient problem solving according to the new problem, and secondly there is a tendency to cling to familiar practices that have been successful in the past.

Two theoretical frameworks, knowledge networking and technological frames, are used to analyze these two disparate aspects of standard adoption in a software development project. The frameworks are first applied separately and then some conclusions are drawn regarding how these analyses can complement each other to address the two aspects of standards adoption mentioned above. The results suggest how problem solving strategies can be assessed before a project, taking into consideration both the nature of the standard adoption problem and the capability and willingness of the team to follow a particular problem solving approach.; Uusien standardien kaytto ohjelmistonkehitysprojektissa voi asettaa merkittavia reunaehtoja projektin ryhmatyon ongelmanratkaisulle. Vaitoskirjatyossa tutkittiin uusien IEC 61499 ja ISOBUS standardien kayttoonottoa ja havaittiin, etta nama voivat rajoittaa tuttujen ongelmanratkaisustrategioiden kayttoa siina maarin, etta standardeja pilotoiva projekti ei saavuta kaikkia tavoitteitaan. Strategioita muutettaessa tarvitaan kompromissi uuden standardin maarittelemaan ongelmaan sopivien ja entuudestaan tuttujen ongelmanratkaisustrategioiden valilla. Vaitoskirjatyossa tutkitaan tallaisten strategioiden syntymista kahden standardin kontekstissa.

Case tutkimukset on tehty projekteihin, joissa oli…",236593833,1,83,,
10.1109/hicss.2009.609,Bringing Contextual Dimensions into Improvement of Information System Development Practices,"U. Seigerroth, M. Lind",Hawaii International Conference on System Sciences,2009,"Significant attention has been paid to the improvement of system development practices. There are theories and methods that are to be used for such improvement purposes. The criticism towards these theories and methods is that many of them have a narrow focus on the system development process, methods, and tools. Too little attention is paid to business orientation, organisational aspects and social factors. In this paper we present a framework that goes beyond this narrow focus in order to serve as a support for directing focus during improvement of system development practices. The development of the framework has been driven by experiences derived from four action research projects focusing on the improvement of system development practices. Generated categories from these experiences have been validated theoretically and internally through a multi-grounded theory development process in order to arrive at a practical theory.",236823455,1,42,,
10.1007/978-1-4615-0595-2_3,Diagnosing Metrics Practices in a Software Organization,"Helle Damborg Frederiksen, Lars Mathiassen",Springer eBooks,2002,"The conventional wisdom within software engineering is that metrics are useful in managing and improving software organizations and the literature on software engineering is rich on advice and experiences on how to successfully design and implement metrics programs. But we know relatively little about the opportunities and challenges related to practical use of such programs in managing and improving software operations. The paper reports from a software organization that has implemented elaborate metrics programs. A comprehensive action research effort has been established 1) to evaluate and develop approaches to support systematic diagnosis of metrics practice, and 2) to learn about challenges and possibilities related to improvement of current metrics practices. We present and discuss insights from the initial diagnosis in the light of theoretical views on information systems for management and improvement of software organizations.",174595984,1,27,,
(missing DOI),Organizational Influence Process in Software Process Improvement,"Peter Nielsen, Ojelanki K. Ngwenyama",(missing journal),2002,"In this paper we investigate organizational influence processes in software process improvement. We analyze an improvement effort through the lenses of organizational influence theory. Our analysis suggests that the framework can explain several significant organizational complexities in software process improvement. Further, the framework point to relevant actions for managers of software process improvement. This will have implications for the creation of effective software process improvement.",170726216,1,25,,
(missing DOI),Solution design as a heuristic for conducting explorative supply chain research,J. Holmström,(missing journal),2004,"The paper presents solutio n design as a heuristic for conducting explorative supply chain management research. The heuristic is based on the concepts of formulating technical norms and classification of innovation ideas. The technical norm is introduced from the philosophy of science. It is used as a tool to for formulating and testing research propositions in supply chain management. The technical norm is used together with a classification of innovation ideas based on the the source of the innovation idea itself. The idea classification was initially developed for analyzing the failure risk of new product innovation ideas, but is here adopted to structure the formulation process of new research propositions. The solution design heuristic is illustrated using two examples from research conducted by a logistics research group active in the areas of electronic commerce and supply networks.",239644217,1,36,,
(missing DOI),A push in the right direction Supporting spectators during the International Swedish Rally,"Senja Edvardssona, MattiasEsbjörnssonb",(missing journal),2000,"This paper explores the way push technology was used to support spectators during the International Swedish Rally, 2000. The Swedish Radio used SMS in their reports from the event, approximately they pushed 500 messages to each subscriber during the weekend. The messages contained information about the rally and the local traffic situation. The subscribers of the services were a selected group of spectators, equipped with the phone Nokia 7110. We have examined the spectators impression of the service provided. Problems experienced by spectators were; information overload mostly due to change of context, lack of support in the phone and naming conventions regarding headers as well as in some cases interpreting the meaning of content. On the stage the value of the information pushed, was high but the time available for perceiving it was limited. In this context broadcasting of information by push technology seems very promising.",240161903,1,10,,
(missing DOI),1 4 CULTIVATING RECALCITRANCE IN INFORMATION SYSTEMS RESEARCH,"Justine  Johnstone, Edgar A. Whitley, Gus  Hosein, Dasha  Klyachko, Carsten  Sørensen, Shirin  Madon",(missing journal),2001,"There is an ongoing debate about how to improve the quality of empirical research efforts in information systems. One of the persistent issues within the debate concerns the relative importance of social and technical aspects of an information system and how to study these different elements. Contemporary research within science and technology studies suggests that social science inquiries can learn from empirical enquiries within the natural sciences through the notion of recalcitrance in experimental subjects. The aim of this article is to conduct an initial exploration of the usefulness of these ideas in the context of empirical information systems research. The following three research methods are subjected to a first theoretical analysis: (1) longitudinal, interpretive case study; (2) quantitative case study; and (3) laboratory experiments. For each of the three methods, an example is studied together with reflections from the researchers conducting the particular study. It is concluded that although this does not represent a solution to all methodological problems, adopting the perspective of cultivating recalcitrance and designing research methods to Part Number: Title 2 include objectors provides an additional perspective, which can enrich and deepen the empirical work as well as further qualify the methodology discourse between researchers.",240962188,1,52,,
10.4018/978-1-60960-472-1.ch711,Information and Communication Technology As Key Infrastructure for Sustainable Cities,Motoo Kusakabe,IGI Global eBooks,2011,(missing abstract),159449672,1,56,,
10.4018/978-1-60566-092-9.ch006,Chapter VI Building IT Risk Management Approaches: An Action Research Method,"J. Iversen, P. Nielsen",(missing journal),2006,"This chapter shows how action research can help practitioners develop IT risk management approaches that are tailored to their organization and the specific issues they face. Based on literature and practical experience, the authors present a method for developing risk management approaches to use in real-world innovation projects. The chapter illustrates the method by presenting the results of developing a risk management approach for software process improvement projects in a software organization. InTroDucTIon",159012360,1,34,,
10.1109/hicss.2009.96,Bringing Contextual Dimensions into The improvement of Information System Development Practices,"Ulf Seigerroth, Mikael Lind",(missing journal),2009,"Significant attention has been paid to the improvement of system development practices. There are theories and methods that are to be used for such improvement purposes. The criticism towards these theories and methods is that many of them have a narrow focus on the system development process, methods, and tools. Too little attention is paid to business orientation, organisational aspects and social factors. In this paper we present a framework that goes beyond this narrow focus in order to serve as a support for directing focus during improvement of system development practices. The development of the framework has been driven by experiences derived from four action research projects focusing on the improvement of system development practices. Generated categories from these experiences have been validated theoretically and internally through a multi-grounded theory development process in order to arrive at a practical theory.",151052273,1,39,,
10.4018/978-1-60566-092-9.ch006,Building IT Risk Management Approaches: An Action Research Method,"Jakob Iversen, Lars Mathiassen, Peter Nielsen",IGI Global eBooks,2006,"This chapter shows how action research can help practitioners develop IT risk management approaches that are tailored to their organization and the specific issues they face. Based on literature and practical experience, the authors present a method for developing risk management approaches to use in real-world innovation projects. The chapter illustrates the method by presenting the results of developing a risk management approach for software process improvement projects in a software organization. InTroDucTIon",141689807,1,36,,
10.1109/hicss.2016.396,IT-Based Revenue Cycle Management: An Action Research into Relational Coordination,"Rajendra Singh, Vitali Mindel, L. Mathiassen",Hawaii International Conference on System Sciences,2016,"Many US hospitals are finding it extremely challenging to maintain their financial health as they are operating with consistently thinning margins. Administrative inefficiencies in Revenue Cycle Management (RCM) diminish cash flow, reducing crucial capital investments urgently needed to improve health outcomes. Whereas IS research increasingly focuses on the promises and challenges of clinical IT, few studies have explored the role of IT in addressing the information sharing and coordination challenges related to RCM in hospitals. Motivated by this gap, we adopt relational coordination theory to analyze three successful IT-driven interventions into a hospital's RCM. Our action research provides insights into how IT can help improve hospitals' financial viability and it demonstrates how relational coordination theory can help understand IT-enabled process innovations. The findings are important to both practitioners and scholars interested in exploring how the nexus of work relationships and technology can improve organizational outcomes.",138864924,1,58,,
10.1109/icsea.2006.5,A Framework for Reengineering Software Development Methods,"M. Bajec, R. Rupnik, M. Krisper",2006 International Conference on Software Engineering Advances (ICSEA'06),2006,"Empirical investigations clearly show that in contrast to the theory which implies that the use of methods in software development is beneficial, their use in practice is actually very low. Several reasons have been identified recently as contributing to this rather paradoxical situation. Most importantly: the socio-technical inappropriateness of a prescribed method to the company's actual ways of working, and the rigidity, i.e. inability of a prescribed method to be adapted to a particular problem. In this paper, we present a framework that deals with these issues. Its purpose is to help software development companies to reengineer their software development processes by establishing formalized and flexible methods based on the actual ways of working in that companies. The framework has been developed in cooperation with software development companies.",129650060,1,28,,
(missing DOI),Utilizing systems development methods - a conceptual framework.,"Lasse Vogelsang, Finn Kensing",European Conference on Information Systems,2006,(missing abstract),127022164,1,12,,
10.1386/dbs_00048_1,Studio-centred coursework as a model for hybridized design education,"Shahabedin Sagheb, K. Walkup, Robert Smith","Journal of Design, Business &amp; Society",2022,"Studio coursework that focuses on real-world problems and stakeholder collaboration is an integral component of interdisciplinary design education. In the wake of the COVID-19 pandemic and increased interest in flexible models of content delivery, we conceptualize the studio course as central to interdisciplinary undergraduate education. Leveraging the pandemic as an opportunity, we argue that changes to studio coursework have created new modalities for design education. By focusing on adaptive, iterative studio coursework during each year of the undergraduate degree, we allow for hybridization of undergraduate design coursework. We present an example of the studio-centred model in action at a large polytechnic university in the United States. Our results may be beneficial to educators and practitioners interested in anchoring undergraduate curricula within interdisciplinary studio work, and for ensuring that interdisciplinary studios are able to respond to the twenty-first-century life skills essential for producing competitive graduates on the global market. We present studio-centred coursework as a model for hybridizing design education. We emphasize collaboration and discovery as key skills to develop in undergraduates. We develop this model through: (1) collaborating with industry partners to determine problem spaces and mentor students; (2) building interdisciplinary teams of students and faculty and (3) hybridizing lecture-based disciplinary coursework. We anchor our results with three years of programme assessment data. By integrating faculty, students and industry partners within the studio-centred model, this study demonstrates how hybridized design-led education can equip students for interdisciplinary collaboration as they progress towards their career goals. Furthermore, we provide discussion on how these competencies are evaluated by stakeholders as desirable skills. Students’ overall positive responses to the studio-centred coursework are captured in our quantitative data. Stakeholder responses come via focus groups held once per semester. Using studio coursework to centre design curricula allows for increased hybridization of the curriculum, as students use studio courses and capstones to apply knowledge, develop projects and attain professional mentorship. Emphasis on societal impact guides students to emphasize the broader impacts of their designs. Using quantitative and qualitative data, we provide a model that integrates research and education in undergrad curricula using a studio-centred model.",260126883,1,23,,
(missing DOI),In search for an innovation theory: A practical theory for inquiry and co-learning,"Göran Goldkuhl, Jenny Lagsten",(missing journal),2014,"Innovations are usually conceived as new technical products aimed for commercial markets. However, the interest for innovations in the public sector is increasing and accompanying this interest follows a need for deeper knowledge about public sector innovation. A co-learning program among public sector organisations has been carried out in order to enhance innovation knowledge among public administrators. One of the main ideas of this learning program is that members from one organisation study innovation work in another organisation and then share their learnings to all participants of the learning program. In order to conduct such an inquiry the participants have used different innovation concepts structured in an innovation model. This supportive knowledge has been framed as a practical theory (following pragmatist epistemology) in this paper. The paper presents how this practical theory on public sector innovation has been continually improved during the learning program. The practical theory consists of three parts: An innovation concept, a description of the innovation process and the innovation context (internal and external preconditions). The development of the practical theory has been done following principles of multi-grounding (theoretical grounding, empirical grounding and internal grounding).",111783634,1,45,,
(missing DOI),Appreciative Inquiry Into IT Projet Management: Understanding Win-Win Contracts,"Nannette P. Napier, Lars Mathiassen",International Conference on Information Systems,2008,"Traditional systems development research largely adopts a negative view and focuses on failures. In contrast, this study adopts a positive approach to improve current practices. We report from an action research project at a small software firm, TelSoft, in which we applied appreciative inquiry to develop information technology (IT) project management skills. The inquiry process offers two contributions. First, we demonstrate how appreciative principles and the four steps of initiating, inquiring, imagining, and innovating were used to learn about existing strengths and share visions of possible futures. Acknowledging that humans under these circumstances respond constructively to change, this led to a new development program for IT project managers. Second, we adapt 'win-win contracts' to develop generative metaphors for the core knowledge areas: scope, time, cost, and quality management. The resulting metaphors are grounded in the particular context at TelSoft and informed by Theory W. The paper presents the appreciative inquiry process in detail and discusses the results in relation to the IT project management literature.",110561583,1,64,,
(missing DOI),Mediterranean Conference on Information Systems ( MCIS ) 2012 E-maintenance as an Emerging Customer Value Generating IT-enabled Resource,Soumitra Chowdhury,(missing journal),2017,"This paper reports business related challenges and opportunities for e-maintenance as an emerging customer value generating IT-enabled resource. The research study is concerned with the emaintenance based on remote diagnostics in the vehicle industry. E-maintenance of vehicles is of great importance as e-maintenance technology has great potential to provide various state of the art maintenance related services for the vehicles. This emerging technology brings challenges and opportunities to generate value both for the companies and their customers. In this paper, we have presented several business related challenges and opportunities for e-maintenance. In the form of a set of propositions, the contribution of this paper is to conceptualize e-maintenance as an emerging customer value generating IT-enabled resource by showing challenges and opportunities related to it.",265999486,1,39,,
(missing DOI),European Conference on Information Systems ( ECIS ) 2005 Building and Maintaining Alliances in SPI Projects : Implications for Organizing Effective SPI,Jacob Nørbjerg,(missing journal),2017,Building and Maintaining Alliances in SPI Projects : Implications for Organizing Effective SPI,267665136,1,16,,
(missing DOI),Evaluating as designing. Towards a Balanced IT investements Approach,J. Frisk,(missing journal),2011,Title: Evaluation as Designing – Towards a balanced IT Investments Approach Language: English,87352646,1,104,,
10.1007/0-387-25590-7_11,Agility Through Implementation: A Case from a Global Supply Chain,"Magnus Holmqvist, Kalevi Pessi",Kluwer Academic Publishers eBooks,2005,This case is based on sharing empirical experiences and results from several years of collaborative research. The focus is on implementation projects with solutions for spare parts distribution in the automotive industry.,83420350,1,17,,
10.6007/ijarbss/v10-i6/7267,Systematic Review of Action Research in Management Information Systems Field,"Weian Wang, Li-jun Luo",International Journal of Academic Research in Business and Social Sciences,2020,"This paper provides a bird's eye view of action research methodology and its usage in the management information system field. In the review of literature, we pool paper from 8 prominent journals in the information systems domain. We started our literature review through a keyword search on various academic database, such as Science Direct, ProQuest, ACM Digital Library and Business Source Premier, the date range 2001-2019. We finalized a total of 42 empirical articles to review after we remove a number of theoretical papers. Through a designed meta-analysis, we found that there is no common framework to conduct research due to the variety of the research phenomena. Also, the change and reflection is the most dominant AR type in MIS papers. Further, we also found that majority of studies not follow the AR guidelines and, more importantly, fail to apply any validation to improve the rigor of the research.",83282395,1,40,,
(missing DOI),Mediating boundaries between knowledge and knowing: ICT and R4D praxis,(missing authors),(missing journal),2019,"This paper offers critical reflections on the use of a wiki as a data repository for knowledge transfer (first-order knowledge management) and as a mediating technical platform for social learning (third-order knowledge management for social learning) as part of innovating in R4D praxis. First-order knowledge creates well-defined and stable boundaries around knowledge where clear distinctions are made between the ‘knowledge producers’ and ‘knowledge users’. In contrast, third-order knowledge emphasizes the social nature of learning and knowledge-making reframing knowledge as a negotiated and dynamic social practice. A sustainable social learning process was sought that fostered an emergent community of practice among biophysical and social researchers acting for the first time as R4D co-researchers. Over time the technologically mediated element of the learning system was judged to have failed. This inquiry asks: How can learning system design cultivate learning opportunities and respond to learning challenges in an online environment to support R4D practice? Confining critical reflection to the online learning experience alone ignores the wider context in which knowledge work took place; therefore the institutional setting is also considered.",273907122,1,23,,
(missing DOI),Use of Appreciative Inquiry in Successful Process Improvement - An Action Research Study.,"Anna Börjesson, Lena Holmberg, Helena Holmström, Agneta Nilsson",(missing journal),2007,"Traditionally, software processes improvement (SPI) has been approached from a problem-oriented perspective, focusing on diagnosing and solving problems using methods such as the IDEAL model and DMAIC. In contrast, appreciative inquiry is an approach that focuses on what is best in an organization in order to further develop this to create a better future. It is, therefore, interesting to explore if and how software organizations familiar with problemsolving approaches can benefit from using appreciative inquiry. In this paper, 182 Part 3: Software Process Improvement we present an action research study conducted at the telecom company Ericsson in Sweden. Appreciative inquiry was used to facilitate an SPI initiative implementing a new process and tool for requirements and test case management. While the SPI initiative was considered successful, important lessons were learned regarding the application of appreciative inquiry. We conclude that the use of appreciative inquiry does not eliminate the dependence of other well-known key factors for SPI success. Also, the study indicates that the preference and satisfaction of problem-solving among individuals familiar with problem-oriented approaches may impede the use of appreciative inquiry.",71484845,1,14,,
10.2139/ssrn.2866909,An Integrated Model for Strategizing with the Base of the Pyramid: An Action Research into a Mexican Agribusiness,"Sergio Quinonez Romandia, L. Mathiassen",(missing journal),2016,"The Base of the Pyramid (BOP) strategy is an important opportunity for the world’s private sector to create new business opportunities while at the same time helping address and alleviate poverty. However, while the literature describes several cases, we still have limited knowledge about the process through which managers engage in BOP strategizing. This article provides a detailed account of how a Mexican agribusiness: Agroservicios Nacionales, SAPI de CV (ANSA) developed and implemented a BOP strategy to co-create value with its distributors and poor corn farmers. In doing so, it created a new, franchise-based business entity, AgroEstacion, to strengthen its position in the market and within the industry as a leader in BOP business practices. 
 
Drawing on Dynamic Capability Theory (DCT) and Option-Driven Strategizing (ODS), we adopted action research to establish close collaboration among the firm’s top directors, a select group of its managers, designated local distributors, and the researcher. As a result, we offer an Integrated Model that firms can use to strategize BOP opportunities in a way that benefits both their business and the surrounding society. To illustrate the model, we present a detailed account of the strategizing process at ANSA, how AgroEstacion was conceived, how it was implemented, and the outcomes and experiences of the overall strategizing process. In conclusion, we draw on the empirical findings and extant theory to offer principles for application of the Integrated Model to strategize BOP.",60519920,1,41,,
(missing DOI),"Trust In Social Software - A survey of trust on Commute Greener!, at Volvo IT",Jia Jun Qiu,(missing journal),2010,"Trust is a fundamental aspect in social software. Studying trust is helping to determine trustworthiness in online system in various context, e.g. online transactions, information sharing, website filtering, etc. To explore this problem, a survey was conducted., which is based at Commute Greener! at Volvo IT. This survey exams possibles factors which could potentially influence user's trust in social software by using an appreciative trust model as theoretical background which has been reviewed and examined in electronic commerce. And the definition of this appreciative trust is used as presumption in survey. Thus, the result of survey tested this definition through four dimensions by using this appreciative trust model. The results of this paper extent the range of the appreciative trust model into various social software context. Key word: Trust, an appreciative trust model, Social Software",52383681,1,26,,
(missing DOI),Developing Sense-and-Respond Capability in a Mobile Service Firm Enabled by Dispatching Technology: An Action Research Study,Timothy Crim,(missing journal),2014,(missing abstract),41544792,1,81,,
10.1007/b137171_46,The Total Picture - A framework for control of IT investments,"Mats-Åke Hugoson, Björn Johansson, Ulf Seigerroth",Springer eBooks,2008,"Evaluation of IT investments is a difficult and complicated issue. This chapter presents a framework for control of IT investments with the aim of providing decision-makers with a clear picture of individual IT investments as well as an aggregated level where all IT investments are combined into a total picture. The framework has been developed using an action–research approach.In a number of workshops intermediate results have been presented, and reactions from practitioners have influenced the development. Participants in the project come from different EU countries all directly concerned with IT investments. The framework, that is being tested by authorities in different EU countries, is considered by participants to have the potential to improve the decision-making processes. The framework can also potentially be used in academic teaching in IT economics. The framework is based on a lifetime perspective in which established investment models can be applied. A main dimension is to consider interrelations between different IT investments through aggregation into a total picture, in order to control total spending on IT in organisations.",39219069,1,14,,
10.4018/978-1-60960-521-6.ch010,Towards Structured Flexibility in Information Systems Development,"Fredrik Karlsson, Pär J. Ågerfalk",IGI Global eBooks,2011,"Method configuration is a specific type of Method Engineering (ME) that takes an existing organization-wide Information Systems Development Method (ISDM) as its point of departure. Existing assembly-based ME approaches are not well suited to this task. As an alternative, this paper suggests a metamethod approach to tailoring organization-wide ISDMs. We refer to this approach as the Method for Method Configuration (MMC). MMC takes into account the need to combine structure, which is one reason for choosing an organization-wide ISDM in the first place, with flexibility, which is essential for making the chosen ISDM fit actual projects. The metamethod is built using a three-layered reuse model comprising method components, configuration packages, and configuration templates. These concepts are combined efficiently to produce a situational method and thereby to facilitate the work of method engineers.",38190666,1,27,,
10.1007/1-4020-8000-x_18,Groupware Integration in Virtual Learning Teams,"Pernille Bjørn, Ada Scupola",Kluwer Academic Publishers eBooks,2004,"In this paper we apply Davis’ Technology Acceptance Model (TAM) in a qualitative fashion to analyze and interpret the chronological sequence of events leading to the acceptance of the Groupware technology, BSCW, in a virtual learning team. The research question investigated is: What are the factors influencing the integration process of Groupware technology in virtual learning teams in part-time adult education? The data were gathered through an in-depth qualitative action research study of one virtual learning team doing problem-oriented project work within a master education program. We find that one important factor influencing the integration process of Groupware is: How the technology provides support for social perspective awareness. In the case investigated the technology BSCW supported social awareness, which influenced both the ease-of-use and the perceived-usefulness of the Groupware technology, thus being an important condition that influenced the positive outcome of the integration process.",33210072,1,36,,
(missing DOI),Activity-driven needs analysis and modeling in information systems development,Irmeli Luukkonen,(missing journal),2012,(missing abstract),30381558,1,94,,
